interview__key,road_1,road_2,road_3__1,road_3__2,road_3__3,road_3__4,road_3__5,road_3__6,road_3__7,road_3__8,road_3_oth,road_6,road_7,road_8,road_9,road_10,road_11__1,road_11__2,road_11__3,road_11__96,road_11_oth,road_12__1,road_12__2,road_12__3,road_12__4,road_12__5,road_12__6,road_12__7,road_12__96,road_12_oth,road_13,road_14__1,road_14__2,road_14__3,road_14__4,road_14__5,road_14__96,road_14_oth
"67-06-10-95","Murram/ gravel road","Very well passable, in both rainy and dry season","Yes","Yes","Yes","Yes","Yes","No","Yes","No",,5,"Yes","No",,"No",,,,,,"No","No","Yes","Yes","No","No","No","No",,"Yes","No","No","No","No","Yes","No",
"96-49-31-22","Dirt road/ bush road","Well passable","Yes","Yes","No","No","Yes","No","Yes","No",,2,"Yes","No",,"No",,,,,,"No","Yes","No","No","No","No","No","No",,"Yes","Yes","No","No","No","No","No",
"10-07-11-91","Murram/ gravel road","Well passable","Yes","Yes","Yes","No","Yes","No","Yes","No",,1,"Yes","No",,"No",,,,,,"No","Yes","No","Yes","Yes","No","No","No",,"Yes","No","No","No","No","Yes","No",
"13-05-66-13","Murram/ gravel road","Very well passable, in both rainy and dry season","Yes","Yes","Yes","Yes","Yes","No","No","No",,1,"Yes","No",,"No",,,,,,"No","No","No","Yes","No","No","No","No",,"Yes","No","No","No","No","Yes","No",
"47-07-01-10","Tarmac road","Very well passable, in both rainy and dry season","Yes","Yes","Yes","Yes","Yes","Yes","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"37-48-11-93","Tarmac road","Very well passable, in both rainy and dry season","No","Yes","Yes","No","Yes","No","No","No",,1,"Yes","No",,"No",,,,,,"No","Yes","Yes","Yes","No","No","No","No",,"Yes","No","No","No","No","Yes","No",
"67-06-61-48","Tarmac road","Well passable","No","No","Yes","No","Yes","No","No","No",,10,"Yes","No",,"No",,,,,,"No","No","Yes","Yes","No","No","No","No",,"Yes","No","No","No","No","Yes","No",
"89-00-56-37","Tarmac road","Well passable","No","No","No","Yes","No","No","Yes","No",,5,"Yes","Yes","Yes","No",,,,,,"No","Yes","No","No","No","No","No","Yes",,"Yes","Yes","No","No","No","No","No",
"28-16-54-68","Tarmac road","Very well passable, in both rainy and dry season","Yes","Yes","Yes","No","No","No","No","No",,5,"Yes","Yes","No","No",,,,,,"Yes","Yes","Yes","No","No","Yes","No","No",,"Yes","Yes","No","No","No","No","No",
"44-25-43-31","Tarmac road","Very well passable, in both rainy and dry season","Yes","Yes","Yes","Yes","Yes","No","No","No",,2,"Yes","No",,"No",,,,,,"No","Yes","Yes","No","No","No","No","No",,"Yes","No","No","No","No","Yes","No",
"33-83-81-59","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","Yes","Yes","Yes","Yes","Yes","No","No","No",,2,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"94-91-64-84","Murram/ gravel road","Very well passable, in both rainy and dry season","Yes","Yes","Yes","Yes","Yes","Yes","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"58-84-03-84","Dirt road/ bush road","Well passable","Yes","No","Yes","No","Yes","No","No","No",,2,"No",,,,,,,,,,,,,,,,,,,"No","No","No","Yes","No","No",
"41-54-65-45","Murram/ gravel road","Only passable with certain vehicles/ at certain times","Yes","Yes","Yes","No","No","No","No","No",,1,"Yes","Yes","Yes","No",,,,,,"Yes","Yes","Yes","No","No","No","No","No",,"Yes","Yes","No","No","No","No","No",
"55-68-02-17","Murram/ gravel road","Almost not passable","Yes","No","Yes","Yes","No","Yes","No","No",,5,"Yes","No",,"No",,,,,,"Yes","Yes","Yes","Yes","Yes","Yes","No","No",,"No","Yes","No","Yes","No","No","No",
"14-43-79-24","Tarmac road","Very well passable, in both rainy and dry season","No","Yes","Yes","Yes","No","No","No","No",,2,"Yes","No",,"No",,,,,,"Yes","Yes","No","Yes","No","No","No","No",,"Yes","No","No","No","No","Yes","No",
"06-98-04-04","Tarmac road","Well passable","Yes","No","Yes","Yes","No","No","No","No",,5,"Yes","No",,"No",,,,,,"Yes","Yes","Yes","Yes","Yes","No","No","No",,"No","Yes","Yes","Yes","No","No","No",
"48-67-43-42","Dirt road/ bush road","Well passable","Yes","Yes","Yes","No","No","No","No","No",,1,"Yes","No",,"No",,,,,,"No","Yes","No","Yes","No","No","No","No",,"Yes","Yes","No","No","No","No","No",
"46-95-07-61","Tarmac road","Very well passable, in both rainy and dry season","Yes","Yes","Yes","No","No","No","No","No",,15,"Yes","Yes","Yes","No",,,,,,"Yes","No","Yes","No","No","No","No","No",,"Yes","Yes","No","No","No","No","No",
"97-29-47-65","Tarmac road","Very well passable, in both rainy and dry season","Yes","No","Yes","No","No","No","No","No",,2,"Yes","Yes","Yes","No",,,,,,"No","No","Yes","No","No","No","No","No",,"Yes","No","No","No","No","Yes","No",
"74-85-56-04","Murram/ gravel road","Only passable with certain vehicles/ at certain times","Yes","No","Yes","No","No","No","Yes","No",,5,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","Yes","No","No",
"50-63-58-49","Tarmac road","Very well passable, in both rainy and dry season","Yes","Yes","Yes","Yes","Yes","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"37-89-69-52","Tarmac road","Very well passable, in both rainy and dry season","Yes","Yes","Yes","No","No","No","No","No",,1,"Yes","Yes","Yes","No",,,,,,"No","Yes","Yes","Yes","No","No","No","No",,"Yes","Yes","No","No","No","No","No",
"29-36-47-57","Tarmac road","Very well passable, in both rainy and dry season","Yes","No","Yes","No","Yes","No","No","No",,10,"Yes","No",,"No",,,,,,"Yes","Yes","No","No","No","No","No","No",,"Yes","Yes","No","No","No","No","No",
"96-44-22-62","Tarmac road","Very well passable, in both rainy and dry season","Yes","Yes","Yes","Yes","No","No","No","No",,10,"Yes","No",,"No",,,,,,"No","No","No","Yes","Yes","Yes","No","No",,"Yes","Yes","No","No","No","No","No",
"02-51-86-61","Dirt road/ bush road","Well passable","Yes","Yes","Yes","Yes","No","No","No","No",,2,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"18-39-49-03","Dirt road/ bush road","Well passable","Yes","Yes","Yes","Yes","Yes","No","No","No",,2,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"64-03-84-99","Dirt road/ bush road","Well passable","Yes","No","Yes","Yes","No","No","No","No",,5,"Yes","Yes","Yes","No",,,,,,"No","Yes","Yes","No","No","No","No","No",,"Yes","No","No","No","No","Yes","No",
"49-82-95-52","Murram/ gravel road","Very well passable, in both rainy and dry season","Yes","Yes","Yes","Yes","Yes","No","No","No",,1,"Yes","No",,"No",,,,,,"Yes","Yes","No","Yes","Yes","No","No","No",,"Yes","No","No","No","No","Yes","No",
"59-52-11-34","Dirt road/ bush road","Well passable","No","No","Yes","No","No","No","Yes","No",,1,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"59-43-90-91","Murram/ gravel road","Very well passable, in both rainy and dry season","Yes","Yes","Yes","Yes","Yes","No","No","No",,2,"Yes","No",,"No",,,,,,"No","Yes","No","No","No","No","No","No",,"Yes","No","No","No","No","Yes","No",
"30-40-96-29","Dirt road/ bush road","Well passable","Yes","Yes","Yes","No","Yes","No","No","No",,1,"Yes","No",,"No",,,,,,"No","Yes","Yes","No","No","No","No","No",,"Yes","No","No","No","No","Yes","No",
"57-67-24-08","Tarmac road","Very well passable, in both rainy and dry season","Yes","Yes","Yes","Yes","Yes","No","No","No",,5,"Yes","No",,"No",,,,,,"No","Yes","Yes","Yes","No","No","No","No",,"Yes","No","No","No","No","Yes","No",
"51-50-93-36","Murram/ gravel road","Well passable","Yes","No","No","No","No","No","No","No",,8,"Yes","No",,"No",,,,,,"No","Yes","Yes","Yes","No","No","No","No",,"Yes","No","No","No","No","Yes","No",
"90-76-57-66","Dirt road/ bush road","Well passable","Yes","Yes","Yes","Yes","No","No","No","No",,5,"Yes","Yes","Yes","No",,,,,,"No","No","Yes","No","Yes","No","No","No",,"No","Yes","No","No","No","No","No",
"69-63-24-75","Murram/ gravel road","Well passable","Yes","No","Yes","Yes","Yes","No","No","No",,1,"Yes","No",,"No",,,,,,"No","Yes","Yes","Yes","No","No","No","No",,"Yes","No","No","No","No","Yes","No",
"98-67-98-63","Dirt road/ bush road","Well passable","No","Yes","Yes","No","Yes","No","Yes","No",,1,"Yes","Yes","Yes","No",,,,,,"No","Yes","No","No","No","No","No","No",,"Yes","No","No","No","No","Yes","No",
"27-72-61-17","Dirt road/ bush road","Well passable","No","No","No","Yes","Yes","No","Yes","No",,1,"Yes","No",,"No",,,,,,"No","No","No","No","No","No","No","Yes",,"Yes","No","No","No","No","Yes","No",
"37-84-88-65","Murram/ gravel road","Very well passable, in both rainy and dry season","Yes","Yes","Yes","Yes","Yes","No","No","No",,5,"Yes","No",,"No",,,,,,"No","No","No","No","No","No","Yes","No",,,"No","No","No","No","Yes","No",
"14-81-03-80","Murram/ gravel road","Very well passable, in both rainy and dry season","Yes","Yes","Yes","Yes","Yes","No","No","No",,5,"Yes","No",,"No",,,,,,"No","No","No","Yes","No","No","No","No",,"Yes","No","No","No","No","Yes","No",
"53-19-96-03","Dirt road/ bush road","Well passable","No","Yes","No","No","Yes","No","Yes","No",,1,"Yes","Yes","Yes","No",,,,,,"No","No","No","No","No","No","Yes","No",,,"No","No","No","No","Yes","No",
"83-97-00-24","Tarmac road","Very well passable, in both rainy and dry season","No","Yes","Yes","No","Yes","No","No","No",,10,"Yes","No",,"No",,,,,,"No","Yes","Yes","Yes","No","No","No","No",,"Yes","No","No","No","No","Yes","No",
"46-19-90-07","Dirt road/ bush road","Very well passable, in both rainy and dry season","Yes","No","Yes","No","No","No","No","No",,3,"Yes","No",,"No",,,,,,"Yes","Yes","Yes","Yes","No","No","No","No",,"Yes","No","No","No","No","Yes","No",
"92-29-31-08","Dirt road/ bush road","Well passable","Yes","Yes","Yes","No","Yes","No","No","No",,2,"Yes","Yes","Yes","No",,,,,,"No","No","Yes","Yes","No","No","No","No",,"Yes","No","No","No","No","Yes","No",
"17-42-40-28","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","Yes","Yes","Yes","Yes","Yes","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"45-79-64-22","Dirt road/ bush road","Almost not passable","No","No","Yes","No","Yes","No","Yes","No",,3,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"13-96-72-87","Tarmac road","Very well passable, in both rainy and dry season","No","No","Yes","No","Yes","No","No","No",,5,"Yes","No",,"No",,,,,,"No","No","No","Yes","No","No","No","No",,"Yes","No","No","No","No","Yes","No",
"19-29-74-86","Dirt road/ bush road","Well passable","No","Yes","No","Yes","Yes","No","No","No",,5,"Yes","No",,"No",,,,,,"No","No","No","No","No","No","No","Yes",,"Yes","Yes","No","No","No","No","No",
"35-00-29-50","Dirt road/ bush road","Well passable","No","Yes","No","Yes","No","No","Yes","No",,3,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"59-86-12-12","Tarmac road","Very well passable, in both rainy and dry season","Yes","No","No","No","No","No","No","No",,1,"Yes","No",,"No",,,,,,"Yes","No","Yes","Yes","No","No","No","No",,"Yes","No","No","No","No","Yes","No",
"76-11-26-21","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","Yes","Yes","Yes","No","No","No","No","No",,15,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"62-32-74-83","Murram/ gravel road","Only passable with certain vehicles/ at certain times","Yes","Yes","Yes","Yes","No","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"38-96-93-13","Murram/ gravel road","Very well passable, in both rainy and dry season","No","Yes","Yes","No","Yes","No","No","No",,1,"Yes","No",,"No",,,,,,"No","No","No","Yes","No","No","No","No",,"Yes","No","No","No","No","Yes","No",
"29-68-16-29","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","Yes","Yes","Yes","Yes","Yes","No","No","No",,2,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"81-19-19-51","Murram/ gravel road","Only passable with certain vehicles/ at certain times","Yes","Yes","Yes","Yes","Yes","No","No","No",,1,"Yes","No",,"No",,,,,,"No","No","No","No","No","Yes","No","No",,"No","No","Yes","No","No","No","Yes",
"66-94-31-99","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","Yes","Yes","No","Yes","No","No","Yes","No",,1,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"49-37-92-04","Murram/ gravel road","Well passable","Yes","No","Yes","No","No","No","No","No",,1,"Yes","No",,"No",,,,,,"Yes","No","No","No","Yes","No","No","No",,"Yes","Yes","No","No","No","No","No",
"21-55-58-12","Dirt road/ bush road","Very well passable, in both rainy and dry season","No","Yes","Yes","No","No","No","No","No",,1,"Yes","No",,"No",,,,,,"Yes","No","No","Yes","No","No","No","No",,"Yes","No","No","No","No","Yes","No",
"12-96-07-43","Dirt road/ bush road","Very well passable, in both rainy and dry season","Yes","Yes","Yes","No","Yes","No","No","No",,1,"Yes","No",,"No",,,,,,"Yes","Yes","Yes","Yes","Yes","No","No","No",,"Yes","No","No","No","No","Yes","No",
"93-06-19-65","Murram/ gravel road","Very well passable, in both rainy and dry season","Yes","Yes","Yes","Yes","Yes","No","No","No",,10,"Yes","No",,"No",,,,,,"No","Yes","No","No","No","No","No","No",,"Yes","No","No","No","Yes","No","No",
"11-66-34-17","Dirt road/ bush road","Well passable","No","Yes","Yes","Yes","Yes","No","No","No",,10,"Yes","Yes","Yes","No",,,,,,"No","Yes","Yes","Yes","No","No","No","No",,"Yes","No","No","No","No","Yes","No",
"56-59-99-19","Dirt road/ bush road","Very well passable, in both rainy and dry season","No","No","Yes","No","No","No","No","No",,2,"Yes","No",,"No",,,,,,"Yes","Yes","No","Yes","No","No","No","No",,"Yes","No","No","No","No","Yes","No",
"31-05-57-57","Murram/ gravel road","Well passable","Yes","No","Yes","No","Yes","No","No","No",,2,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"10-22-42-13","Dirt road/ bush road","Very well passable, in both rainy and dry season","Yes","Yes","Yes","Yes","Yes","No","No","No",,2,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"78-11-12-15","Tarmac road","Very well passable, in both rainy and dry season","No","No","Yes","No","No","No","No","No",,2,"Yes","No",,"No",,,,,,"Yes","Yes","No","Yes","No","No","No","No",,"Yes","No","No","No","No","Yes","No",
"46-31-75-02","Murram/ gravel road","Very well passable, in both rainy and dry season","Yes","Yes","Yes","Yes","Yes","Yes","No","No",,5,"Yes","No",,"No",,,,,,"No","No","Yes","Yes","No","No","No","No",,"Yes","No","No","No","Yes","No","No",
"08-59-45-61","Tarmac road","Very well passable, in both rainy and dry season","No","No","Yes","No","No","No","No","No",,10,"Yes","No",,"No",,,,,,"No","Yes","No","Yes","No","No","No","No",,"Yes","No","No","No","No","Yes","No",
"44-58-66-87","Murram/ gravel road","Very well passable, in both rainy and dry season","No","No","Yes","No","No","No","No","No",,2,"Yes","No",,"No",,,,,,"No","No","Yes","No","No","No","No","No",,"Yes","No","No","No","No","Yes","No",
"61-83-81-67","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","Yes","Yes","Yes","Yes","Yes","No","No","No",,1,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"05-38-54-18","Murram/ gravel road","Only passable with certain vehicles/ at certain times","Yes","No","Yes","Yes","Yes","No","No","No",,12,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"83-79-00-11","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","Yes","Yes","Yes","Yes","Yes","No","No","No",,3,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"01-37-46-42","Murram/ gravel road","Only passable with certain vehicles/ at certain times","Yes","Yes","Yes","Yes","Yes","No","No","No",,1,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"12-21-05-43","Murram/ gravel road","Almost not passable","No","No","Yes","No","No","Yes","Yes","No",,5,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"91-17-37-47","Murram/ gravel road","Very well passable, in both rainy and dry season","Yes","No","No","No","No","No","No","No",,5,"Yes","No",,"No",,,,,,"No","Yes","Yes","Yes","No","No","No","No",,"Yes","No","No","No","No","Yes","No",
"78-30-57-92","Tarmac road","Well passable","Yes","No","Yes","No","No","No","No","No",,20,"Yes","Yes","Yes","No",,,,,,"Yes","Yes","Yes","Yes","Yes","No","No","No",,"Yes","Yes","Yes","Yes","No","No","No",
"46-37-91-60","Murram/ gravel road","Very well passable, in both rainy and dry season","Yes","Yes","Yes","No","Yes","No","Yes","No",,1,"Yes","No",,"No",,,,,,"No","No","No","Yes","No","No","No","No",,"Yes","No","No","No","No","Yes","No",
"21-41-06-23","Murram/ gravel road","Very well passable, in both rainy and dry season","Yes","Yes","Yes","No","Yes","No","Yes","No",,7,"Yes","No",,"No",,,,,,"No","Yes","Yes","Yes","No","No","No","No",,"Yes","No","No","No","No","Yes","No",
"72-86-62-61","Murram/ gravel road","Very well passable, in both rainy and dry season","Yes","Yes","Yes","Yes","Yes","No","No","No",,3,"Yes","No",,"No",,,,,,"No","Yes","Yes","Yes","No","No","No","No",,"Yes","No","No","No","No","Yes","No",
"10-25-72-61","Murram/ gravel road","Very well passable, in both rainy and dry season","Yes","No","Yes","Yes","Yes","Yes","No","No",,2,"Yes","No",,"No",,,,,,"No","Yes","Yes","No","No","No","No","No",,"Yes","No","No","No","No","Yes","No",
"09-97-42-13","Dirt road/ bush road","Well passable","Yes","Yes","Yes","Yes","No","No","No","No",,10,"Yes","No",,"No",,,,,,"No","No","Yes","No","No","No","No","No",,"Yes","Yes","No","No","No","No","Yes",
"40-84-03-01","Murram/ gravel road","Very well passable, in both rainy and dry season","Yes","Yes","Yes","No","Yes","No","No","No",,2,"Yes","No",,"No",,,,,,"No","No","No","Yes","Yes","No","No","No",,"Yes","No","No","No","No","Yes","No",
"67-68-95-71","Murram/ gravel road","Very well passable, in both rainy and dry season","Yes","Yes","Yes","Yes","Yes","No","No","No",,3,"Yes","No",,"No",,,,,,"No","No","No","No","No","No","Yes","No",,,"Yes","No","No","No","No","No",
"40-87-67-76","Murram/ gravel road","Very well passable, in both rainy and dry season","Yes","Yes","Yes","Yes","Yes","No","No","No",,1,"Yes","No",,"No",,,,,,"No","Yes","No","Yes","Yes","No","No","No",,"Yes","No","No","No","No","Yes","No",
"53-06-55-30","Tarmac road","Very well passable, in both rainy and dry season","Yes","Yes","Yes","Yes","No","No","No","No",,5,"Yes","No",,"No",,,,,,"No","No","Yes","Yes","Yes","Yes","No","No",,"No","Yes","No","No","No","No","No",
"27-68-03-52","Tarmac road","Very well passable, in both rainy and dry season","Yes","Yes","Yes","Yes","Yes","No","No","No",,7,"Yes","Yes","Yes","No",,,,,,"Yes","Yes","Yes","No","Yes","No","No","No",,"Yes","Yes","No","No","No","No","No",
"31-09-93-80","Tarmac road","Very well passable, in both rainy and dry season","Yes","Yes","Yes","Yes","Yes","No","No","No",,4,"Yes","Yes","Yes","No",,,,,,"Yes","Yes","Yes","No","No","No","No","No",,"Yes","Yes","No","No","No","No","No",
"99-42-64-05","Murram/ gravel road","Well passable","Yes","Yes","Yes","No","Yes","No","Yes","No",,2,"Yes","No",,"No",,,,,,"No","Yes","No","No","Yes","No","No","No",,"Yes","Yes","No","No","No","No","No",
"50-99-25-24","Tarmac road","Very well passable, in both rainy and dry season","No","No","Yes","No","Yes","No","No","No",,8,"Yes","No",,"No",,,,,,"No","Yes","Yes","Yes","No","No","No","No",,"Yes","No","No","No","No","Yes","No",
"43-58-14-96","Tarmac road","Very well passable, in both rainy and dry season","Yes","No","Yes","Yes","Yes","No","No","No",,1,"Yes","Yes","Yes","No",,,,,,"No","Yes","Yes","Yes","No","No","No","No",,"Yes","Yes","No","No","No","No","No",
"20-64-96-32","Tarmac road","Very well passable, in both rainy and dry season","Yes","No","Yes","Yes","Yes","No","No","No",,15,"Yes","Yes","Yes","No",,,,,,"Yes","Yes","Yes","No","Yes","No","No","No",,"Yes","Yes","No","No","No","No","No",
"05-63-81-75","Murram/ gravel road","Very well passable, in both rainy and dry season","Yes","Yes","Yes","No","Yes","No","Yes","No",,2,"Yes","No",,"No",,,,,,"No","Yes","No","Yes","Yes","No","No","No",,"Yes","No","No","No","No","Yes","No",
"30-58-59-34","Murram/ gravel road","Very well passable, in both rainy and dry season","Yes","Yes","Yes","No","No","No","Yes","No",,1,"Yes","No",,"No",,,,,,"No","Yes","No","No","Yes","No","No","No",,"Yes","Yes","No","No","No","No","No",
"37-78-49-16","Tarmac road","Very well passable, in both rainy and dry season","Yes","Yes","Yes","Yes","Yes","No","No","No",,1,"Yes","No",,"No",,,,,,"No","Yes","Yes","No","No","No","No","No",,"No","No","No","No","No","Yes","No",
"52-38-96-08","Tarmac road","Very well passable, in both rainy and dry season","Yes","Yes","Yes","Yes","Yes","No","No","No",,10,"Yes","No",,"No",,,,,,"No","Yes","Yes","Yes","Yes","No","No","No",,"No","No","Yes","No","No","No","No",
"74-41-82-14","Tarmac road","Very well passable, in both rainy and dry season","Yes","No","Yes","No","Yes","No","No","No",,2,"Yes","No",,"No",,,,,,"No","No","Yes","No","No","No","No","No",,"No","No","No","No","No","Yes","No",
"39-49-23-24","Tarmac road","Very well passable, in both rainy and dry season","Yes","Yes","Yes","Yes","Yes","No","No","No",,10,"Yes","No",,"No",,,,,,"No","No","Yes","No","No","No","No","No",,"Yes","No","No","No","No","Yes","No",
"01-07-36-19","Tarmac road","Very well passable, in both rainy and dry season","Yes","Yes","Yes","Yes","Yes","No","No","No",,3,"Yes","No",,"No",,,,,,"No","Yes","No","Yes","No","No","No","No",,"No","No","No","No","No","Yes","No",
"18-35-86-78","Tarmac road","Very well passable, in both rainy and dry season","No","No","Yes","No","No","No","No","No",,1,"Yes","Yes","No","No",,,,,,"Yes","Yes","No","Yes","No","No","No","No",,"Yes","No","No","No","No","Yes","No",
"48-62-04-43","Tarmac road","Very well passable, in both rainy and dry season","Yes","Yes","Yes","Yes","No","No","No","No",,2,"Yes","Yes","Yes","No",,,,,,"No","Yes","Yes","No","No","No","No","No",,"Yes","Yes","No","No","No","No","No",
"37-36-66-29","Murram/ gravel road","Almost not passable","Yes","No","Yes","No","No","Yes","Yes","No",,10,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"23-98-09-79","Tarmac road","Very well passable, in both rainy and dry season","Yes","Yes","Yes","Yes","Yes","No","No","No",,5,"Yes","Yes","Yes","No",,,,,,"No","Yes","Yes","No","No","No","No","No",,"Yes","Yes","No","No","No","No","No",
"17-40-48-73","Tarmac road","Very well passable, in both rainy and dry season","Yes","No","Yes","Yes","Yes","No","No","No",,5,"Yes","Yes","Yes","No",,,,,,"No","Yes","Yes","No","No","No","No","No",,"Yes","Yes","No","No","No","No","No",
"10-94-03-72","Tarmac road","Very well passable, in both rainy and dry season","Yes","No","No","No","Yes","No","No","No",,3,"Yes","No",,"No",,,,,,"No","No","No","No","No","No","No","Yes",,"Yes","No","No","No","No","Yes","No",
"99-02-51-45","Tarmac road","Very well passable, in both rainy and dry season","Yes","No","Yes","No","No","No","Yes","No",,20,"Yes","No",,"No",,,,,,"Yes","Yes","Yes","Yes","No","Yes","No","No",,"No","Yes","Yes","No","No","No","No",
"80-26-66-95","Murram/ gravel road","Very well passable, in both rainy and dry season","Yes","Yes","Yes","No","Yes","No","Yes","No",,1,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"83-04-04-09","Tarmac road","Very well passable, in both rainy and dry season","Yes","Yes","Yes","No","Yes","No","Yes","No",,1,"Yes","No",,"No",,,,,,"No","Yes","Yes","No","No","No","No","No",,"Yes","Yes","No","No","No","No","No",
"90-43-64-15","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","Yes","Yes","Yes","No","No","No","No","No",,1,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"07-17-03-20","Tarmac road","Very well passable, in both rainy and dry season","Yes","No","Yes","Yes","No","No","Yes","No",,2,"Yes","No",,"No",,,,,,"No","Yes","Yes","Yes","No","No","No","No",,"Yes","No","No","No","No","Yes","No",
"83-78-16-55","Tarmac road","Very well passable, in both rainy and dry season","No","Yes","Yes","No","Yes","No","No","No",,1,"Yes","Yes","Yes","No",,,,,,"No","No","No","Yes","No","No","No","No",,"Yes","No","No","No","No","Yes","No",
"82-41-37-73","Tarmac road","Very well passable, in both rainy and dry season","Yes","Yes","Yes","Yes","Yes","No","Yes","No",,3,"Yes","No",,"No",,,,,,"No","Yes","Yes","Yes","No","No","No","No",,"Yes","No","No","No","No","Yes","No",
"57-66-78-32","Tarmac road","Very well passable, in both rainy and dry season","Yes","Yes","Yes","Yes","No","No","Yes","No",,1,"Yes","No",,"No",,,,,,"No","No","Yes","Yes","No","No","No","No",,"Yes","No","No","No","No","Yes","No",
"19-38-64-11","Tarmac road","Very well passable, in both rainy and dry season","Yes","Yes","Yes","No","No","No","No","No",,5,"Yes","No",,"No",,,,,,"No","Yes","Yes","Yes","No","No","No","No",,"Yes","No","No","No","No","Yes","No",
"09-79-30-27","Tarmac road","Well passable","No","No","Yes","No","Yes","No","Yes","No",,15,"No",,,,,,,,,,,,,,,,,,,"No","Yes","Yes","No","No","No",
"16-36-46-03","Tarmac road","Very well passable, in both rainy and dry season","No","No","Yes","No","No","No","No","No",,1,"Yes","No",,"No",,,,,,"Yes","No","No","Yes","No","No","No","No",,"Yes","No","No","No","No","Yes","No",
"29-33-47-98","Tarmac road","Well passable","No","No","Yes","No","Yes","No","Yes","No",,40,"No",,,,,,,,,,,,,,,,,,,"Yes","Yes","Yes","Yes","No","No",
"71-36-42-24","Tarmac road","Very well passable, in both rainy and dry season","No","Yes","Yes","No","No","No","No","No",,1,"Yes","No",,"No",,,,,,"Yes","Yes","No","Yes","No","No","No","No",,"Yes","No","No","No","No","Yes","No",
"53-26-25-13","Tarmac road","Very well passable, in both rainy and dry season","Yes","Yes","No","Yes","No","No","No","No",,1,"Yes","Yes","Yes","No",,,,,,"No","Yes","No","Yes","No","No","No","Yes",,"Yes","No","No","No","Yes","No","No",
"73-14-84-43","Murram/ gravel road","Well passable","Yes","No","Yes","No","Yes","No","No","No",,20,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"37-05-61-84","Dirt road/ bush road","Almost not passable","No","No","Yes","No","Yes","No","Yes","No",,1,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"10-79-21-80","Murram/ gravel road","Very well passable, in both rainy and dry season","Yes","Yes","Yes","Yes","Yes","No","No","No",,1,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","No","Yes",
"71-25-75-41","Dirt road/ bush road","Very well passable, in both rainy and dry season","No","No","Yes","No","No","No","No","No",,5,"Yes","No",,"No",,,,,,"Yes","No","No","Yes","No","No","No","No",,"Yes","No","No","No","No","Yes","No",
"07-05-98-97","Dirt road/ bush road","Well passable","Yes","Yes","No","No","Yes","No","No","No",,3,"Yes","Yes","Yes","No",,,,,,"No","No","No","No","No","No","No","Yes",,"Yes","Yes","No","No","No","No","No",
"10-73-90-09","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","No","Yes","Yes","Yes","No","No","No","No",,1,"Yes","No",,"No",,,,,,"No","Yes","No","Yes","Yes","No","No","No",,"Yes","No","No","No","No","Yes","No",
