interview__key,ctry,region,dist,ward,village,ea,hhid,res_ident,attempt_1,reason_not_interviewed,reason_not_interviewed_other,replacement,is_replacement,interviewed_consent,res_head,res_rel,interview_possible
"15-76-60-42","Tanzania","Iringa","Kilolo","Mlafu","luwindo","Mjimwema","20005536","No","Yes","Household not found","","Yes","Yes",,,,
"31-41-38-46","Tanzania","Iringa","Kilolo","Mlafu","luhindu","Mjimwema","20005540","Yes",,,"",,"No",1,"Representative of the head","Spouse","Yes"
"01-03-25-84","Tanzania","Iringa","Kilolo","Mlafu","luhindo","Mjimwema","20005534","Yes",,,"",,"No",1,"Head of the household",,"Yes"
"31-13-18-39","Tanzania","Iringa","Kilolo","Dabaga","ilamba","Mkulima","20004736","Yes",,,"",,"No",1,"Head of the household",,"Yes"
"49-33-75-72","Tanzania","Iringa","Kilolo","Dabaga","Ilamba","Mkulima","20004741","Yes",,,"",,"No",1,"Head of the household",,"Yes"
"72-79-79-86","Tanzania","Iringa","Kilolo","Mlafu","luhindo","Mjimwema","20005537","Yes",,,"",,"No",1,"Head of the household",,"Yes"
"86-17-23-69","Tanzania","Iringa","Kilolo","Mlafu","Luhindu","Mjimwema","20005535","Yes",,,"",,"No",1,"Head of the household",,"Yes"
"35-55-11-33","Tanzania","Iringa","Kilolo","Mlafu","Luhindo","Mjimwema","20005531","Yes",,,"",,"No",1,"Head of the household",,"Yes"
"74-41-75-97","Tanzania","Iringa","Kilolo","Dabaga","Ilamba","Mkulima","20004738","Yes",,,"",,"No",1,"Head of the household",,"Yes"
"75-64-48-24","Tanzania","Iringa","Kilolo","Mlafu","luhindo","Mjimwema","20005533","Yes",,,"",,"No",1,"Representative of the head","Spouse","Yes"
"46-90-31-29","Tanzania","Iringa","Kilolo","Dabaga","Ilamba","Mkulima","20004735","Yes",,,"",,"No",1,"Head of the household",,"Yes"
"32-45-37-94","Tanzania","Iringa","Kilolo","Mlafu","Luhindo","Mjimwema","20005541","Yes",,,"",,"No",1,"Head of the household",,"Yes"
"29-06-99-56","Tanzania","Iringa","Kilolo","Dabaga","Ilamba","Mkulima","20004742","Yes",,,"",,"No",1,"Head of the household",,"Yes"
"86-92-94-72","Tanzania","Iringa","Kilolo","Mlafu","Luhindo","Mjimwema","20005538","Yes",,,"",,"No",1,"Head of the household",,"Yes"
"95-96-07-01","Tanzania","Iringa","Kilolo","Mlafu","luhindo","Mjimwema","20005532","Yes",,,"",,"No",1,"Representative of the head","Spouse","Yes"
"56-10-42-62","Tanzania","Iringa","Kilolo","Dabaga","Ilamba","Mkulima","20004737","Yes",,,"",,"No",1,"Representative of the head","Spouse","Yes"
"39-85-42-75","Tanzania","Iringa","Kilolo","Ng'uruhe","Lukani","Isengavakiva","20005838","Yes",,,"",,"No",1,"Head of the household",,"Yes"
"51-15-10-63","Tanzania","Iringa","Kilolo","Ng'uruhe","Lukani","Isengavakiva","20005841","Yes",,,"",,"No",1,"Head of the household",,"Yes"
"81-75-45-31","Tanzania","Iringa","Kilolo","Dabaga","Ilamba","Mkulima","20004740","Yes",,,"",,"No",1,"Head of the household",,"Yes"
"57-29-61-37","Tanzania","Iringa","Kilolo","Mlafu","Luhindo","Mjimwema","20005542","Yes",,,"",,"No",1,"Head of the household",,"Yes"
"92-19-38-79","Tanzania","Iringa","Kilolo","Dabaga","Ilamba","Mkulima","20004743","Yes",,,"",,"No",1,"Head of the household",,"Yes"
"51-61-36-83","Tanzania","Iringa","Kilolo","Dabaga","Mkulima","Mkulima","20004731","Yes",,,"",,"No",1,"Head of the household",,"Yes"
"26-90-05-49","Tanzania","Iringa","Kilolo","Ng'uruhe","Lukani","Isengavakiva","20005843","Yes",,,"",,"No",1,"Head of the household",,"Yes"
"66-97-67-27","Tanzania","Iringa","Kilolo","Dabaga","Ilamba","Mkulima","20004734","Yes",,,"",,"No",1,"Head of the household",,"Yes"
"78-48-49-89","Tanzania","Iringa","Kilolo","Dabaga","Ilamba","Mkulima","20004733","Yes",,,"",,"No",1,"Head of the household",,"Yes"
"98-05-66-83","Tanzania","Iringa","Kilolo","Ng'uruhe","LUKANI","Isengavakiva","20005836","Yes",,,"",,"No",1,"Head of the household",,"Yes"
"78-17-71-31","Tanzania","Iringa","Kilolo","Ng'uruhe","LUKANI","Isengavakiva","20005834","Yes",,,"",,"No",1,"Head of the household",,"Yes"
"35-97-55-04","Tanzania","Iringa","Kilolo","Ng'uruhe","lukani","Isengavakiva","20005831","Yes",,,"",,"No",1,"Head of the household",,"Yes"
"01-00-08-00","Tanzania","Iringa","Kilolo","Dabaga","ilamba","Mkulima","20004744","Yes",,,"",,"No",1,"Head of the household",,"Yes"
"23-16-40-98","Tanzania","Iringa","Kilolo","Dabaga","ilamba","Mkulima","20004732","Yes",,,"",,"No",1,"Head of the household",,"Yes"
"33-60-15-24","Tanzania","Iringa","Kilolo","Ng'uruhe","lukani","Isengavakiva","20005845","Yes",,,"",,"No",1,"Head of the household",,"Yes"
"83-29-00-04","Tanzania","Iringa","Kilolo","Ng'uruhe","Lukani","Isengavakiva","20005840","Yes",,,"",,"No",1,"Head of the household",,"Yes"
"39-46-43-34","Tanzania","Iringa","Kilolo","Dabaga","ilamba","Mkulima","20004739","Yes",,,"",,"No",1,"Head of the household",,"Yes"
"83-88-85-49","Tanzania","Iringa","Kilolo","Ng'uruhe","lukani","Isengavakiva","20005832","Yes",,,"",,"No",1,"Head of the household",,"Yes"
"86-33-34-77","Tanzania","Iringa","Kilolo","Mlafu","itungi","Ulyakadodo","20005431","Yes",,,"",,"No",1,"Head of the household",,"Yes"
"85-40-54-06","Tanzania","Iringa","Kilolo","Mlafu","itungi","Ulyakadodo","20005434","Yes",,,"",,"No",1,"Head of the household",,"Yes"
"99-20-43-65","Tanzania","Iringa","Kilolo","Ng'uruhe","Lukani","Isengavakiva","20005839","Yes",,,"",,"No",1,"Head of the household",,"Yes"
"84-47-44-08","Tanzania","Iringa","Kilolo","Mlafu","itungi","Ulyakadodo","20005439","Yes",,,"",,"No",1,"Head of the household",,"Yes"
"95-71-45-18","Tanzania","Iringa","Kilolo","Mlafu","luhindo","Mjimwema","20005539","Yes",,,"",,"No",1,"Representative of the head","Daughter","Yes"
"43-23-29-59","Tanzania","Iringa","Kilolo","Mlafu","itungi","Ulyakadodo","20005442","Yes",,,"",,"No",1,"Head of the household",,"Yes"
"65-07-52-31","Tanzania","Iringa","Kilolo","Mlafu","itungi","Ulyakadodo","20005432","Yes",,,"",,"No",1,"Representative of the head","Spouse","Yes"
"24-72-94-40","Tanzania","Iringa","Kilolo","Mlafu","Itungi","Ulyakadodo","20005444","Yes",,,"",,"No",1,"Head of the household",,"Yes"
"27-52-71-52","Tanzania","Iringa","Kilolo","Ng'uruhe","Lukani","Isengavakiva","20005835","Yes",,,"",,"No",1,"Representative of the head","Spouse","Yes"
"21-67-72-81","Tanzania","Iringa","Kilolo","Mlafu","itungi","Ulyakadodo","20005443","Yes",,,"",,"No",1,"Representative of the head","Spouse","Yes"
"40-08-15-69","Tanzania","Iringa","Kilolo","Mlafu","isele magangamelu","Ulyakadodo","20005440","Yes",,,"",,"No",1,"Head of the household",,"Yes"
"40-09-03-46","Tanzania","Iringa","Kilolo","Mlafu","ITUNGI","Ulyakadodo","20005436","Yes",,,"",,"No",1,"Head of the household",,"Yes"
"88-78-79-65","Tanzania","Iringa","Kilolo","Mlafu","itungi","Ulyakadodo","20005438","Yes",,,"",,"No",1,"Head of the household",,"Yes"
"72-36-26-24","Tanzania","Iringa","Kilolo","Mlafu","Itungi","Ulyakadodo","20005433","Yes",,,"",,"No",1,"Head of the household",,"Yes"
"07-13-49-69","Tanzania","Iringa","Kilolo","Mlafu","itungi","Ulyakadodo","20005435","Yes",,,"",,"No",1,"Head of the household",,"Yes"
"02-58-47-09","Tanzania","Iringa","Kilolo","Ng'uruhe","Lukani","Isengavakiva","20005837","Yes",,,"",,"No",1,"Head of the household",,"Yes"
"22-68-37-41","Tanzania","Iringa","Kilolo","Mlafu","ITUNGI","Ulyakadodo","20005437","Yes",,,"",,"No",1,"Head of the household",,"Yes"
"75-57-77-41","Tanzania","Iringa","Kilolo","Mlafu","ITUNGI","Ulyakadodo","20005445","Yes",,,"",,"No",1,"Head of the household",,"Yes"
"04-02-68-66","Tanzania","Iringa","Kilolo","Ukumbi","Mawambala","Mwanzi","20006739","Yes",,,"",,"No",1,"Head of the household",,"Yes"
"02-25-96-16","Tanzania","Iringa","Kilolo","Ukumbi","Mawambala","Mwanzi","20006738","Yes",,,"",,"No",1,"Representative of the head","Spouse","Yes"
"48-71-75-24","Tanzania","Iringa","Kilolo","Ukumbi","Mwanzi","Mwanzi","20006733","Yes",,,"",,"No",1,"Representative of the head","Spouse","Yes"
"81-80-02-23","Tanzania","Iringa","Kilolo","Ukumbi","Mwanzi","Mwanzi","20006731","Yes",,,"",,"No",1,"Representative of the head","Spouse","Yes"
"42-14-73-23","Tanzania","Iringa","Kilolo","Ukumbi","Mawambala","Mwanzi","20006737","Yes",,,"",,"No",1,"Head of the household",,"Yes"
"76-93-41-01","Tanzania","Iringa","Kilolo","Ukumbi","Mawambala","Mwanzi","20006736","Yes",,,"",,"No",1,"Head of the household",,"Yes"
"95-12-78-81","Tanzania","Iringa","Kilolo","Ukumbi","Mawambala","Mwanzi","20006740","Yes",,,"",,"No",1,"Head of the household",,"Yes"
"20-49-21-26","Tanzania","Iringa","Kilolo","Ukumbi","Mawambala","Mwanzi","20006734","Yes",,,"",,"No",1,"Representative of the head","Spouse","Yes"
"93-19-03-86","Tanzania","Iringa","Kilolo","Ukumbi","mawambala","Mwanzi","20006744","Yes",,,"",,"No",1,"Representative of the head","Sister","Yes"
"83-16-53-05","Tanzania","Iringa","Kilolo","Ukumbi","mwawambala","Mwanzi","20006735","Yes",,,"",,"No",1,"Head of the household",,"Yes"
"96-79-62-23","Tanzania","Iringa","Kilolo","Mlafu","itungi","Muhiliwa & Kihoroto","20005336","Yes",,,"",,"No",1,"Head of the household",,"Yes"
"45-89-04-52","Tanzania","Iringa","Kilolo","Ukumbi","Mawambala","Mwanzi","20006745","Yes",,,"",,"No",1,"Head of the household",,"Yes"
"12-50-51-44","Tanzania","Iringa","Kilolo","Mlafu","Itungi","Ulyakadodo","20005441","Yes",,,"",,"No",1,"Head of the household",,"Yes"
"64-36-21-26","Tanzania","Iringa","Kilolo","Ukumbi","Mawambala","Mwanzi","20006732","Yes",,,"",,"No",1,"Head of the household",,"Yes"
"78-84-99-05","Tanzania","Iringa","Kilolo","Ukumbi","mawambala","Mwanzi","20006741","Yes",,,"",,"No",1,"Head of the household",,"Yes"
"37-66-37-12","Tanzania","Iringa","Kilolo","Ukumbi","mwawambala","Mwanzi","20006743","Yes",,,"",,"No",1,"Head of the household",,"Yes"
"52-54-55-08","Tanzania","Iringa","Kilolo","Mlafu","itungi","Muhiliwa & Kihoroto","20005338","Yes",,,"",,"No",1,"Representative of the head","Spouse","Yes"
"32-13-89-08","Tanzania","Iringa","Kilolo","Mlafu","ITUNGI","Muhiliwa & Kihoroto","20005335","Yes",,,"",,"No",1,"Representative of the head","Spouse","Yes"
"85-25-22-09","Tanzania","Iringa","Kilolo","Mlafu","Itungi","Muhiliwa & Kihoroto","20005343","Yes",,,"",,"No",1,"Head of the household",,"Yes"
"72-82-24-11","Tanzania","Iringa","Kilolo","Mlafu","Itungi","Muhiliwa & Kihoroto","20005333","Yes",,,"",,"No",1,"Head of the household",,"Yes"
"36-18-65-12","Tanzania","Iringa","Kilolo","Mlafu","itungi","Muhiliwa & Kihoroto","20005340","Yes",,,"",,"No",1,"Head of the household",,"Yes"
"42-45-66-86","Tanzania","Iringa","Kilolo","Mlafu","ITUNGI","Muhiliwa & Kihoroto","20005337","Yes",,,"",,"No",1,"Head of the household",,"Yes"
"44-14-86-31","Tanzania","Iringa","Kilolo","Irole","ibofwe","Ibofwe & Lutwina","20004941","Yes",,,"",,"No",1,"Representative of the head","Spouse","Yes"
"84-19-29-35","Tanzania","Iringa","Kilolo","Mlafu","itungi","Muhiliwa & Kihoroto","20005331","Yes",,,"",,"No",1,"Head of the household",,"Yes"
"39-19-67-67","Tanzania","Iringa","Kilolo","Mlafu","itungi","Muhiliwa & Kihoroto","20005339","Yes",,,"",,"No",1,"Head of the household",,"Yes"
"43-82-97-85","Tanzania","Iringa","Kilolo","Mlafu","Itungi","Muhiliwa & Kihoroto","20005344","Yes",,,"",,"No",1,"Head of the household",,"Yes"
"91-14-48-53","Tanzania","Iringa","Kilolo","Mlafu","itungi","Muhiliwa & Kihoroto","20005345","Yes",,,"",,"No",1,"Representative of the head","Spouse","Yes"
"20-26-28-94","Tanzania","Iringa","Kilolo","Mlafu","itungi","Muhiliwa & Kihoroto","20005342","Yes",,,"",,"No",1,"Representative of the head","Spouse","Yes"
"23-89-23-81","Tanzania","Iringa","Kilolo","Mlafu","itungi","Muhiliwa & Kihoroto","20005332","Yes",,,"",,"No",1,"Head of the household",,"Yes"
"52-40-25-11","Tanzania","Iringa","Kilolo","Irole","Ibofwe","Ibofwe & Lutwina","20004934","Yes",,,"",,"No",0,,,
"58-44-00-29","Tanzania","Iringa","Kilolo","Irole","Ibofwe","Ibofwe & Lutwina","20004938","Yes",,,"",,"No",1,"Representative of the head","Spouse","Yes"
"94-81-60-01","Tanzania","Iringa","Kilolo","Irole","Ibofwe","Ibofwe & Lutwina","20004935","Yes",,,"",,"No",1,"Head of the household",,"Yes"
"00-76-76-29","Tanzania","Iringa","Kilolo","Irole","ibofwe","Ibofwe & Lutwina","20004933","Yes",,,"",,"No",1,"Head of the household",,"Yes"
"30-24-92-73","Tanzania","Iringa","Kilolo","Irole","lutwina","Ibofwe & Lutwina","20004940","Yes",,,"",,"No",1,"Representative of the head","Spouse","Yes"
"23-53-41-46","Tanzania","Iringa","Kilolo","Irole","Ibofwe","Ibofwe & Lutwina","20004944","Yes",,,"",,"No",1,"Head of the household",,"Yes"
"62-55-13-64","Tanzania","Iringa","Kilolo","Boma la Ng'ombe","Lyamuko","Ibumila","20004533","Yes",,,"",,"No",1,"Representative of the head","Spouse","Yes"
"42-85-64-91","Tanzania","Iringa","Kilolo","Irole","Ibofwe","Ibofwe & Lutwina","20004932","Yes",,,"",,"No",1,"Head of the household",,"Yes"
"90-50-65-07","Tanzania","Iringa","Kilolo","Boma la Ng'ombe","Lyamko","Ibumila","20004542","Yes",,,"",,"No",1,"Head of the household",,"Yes"
"54-70-24-21","Tanzania","Iringa","Kilolo","Irole","Ibofwe","Ibofwe & Lutwina","20004942","Yes",,,"",,"No",1,"Head of the household",,"Yes"
"38-66-21-90","Tanzania","Iringa","Kilolo","Boma la Ng'ombe","lyamuko","Ibumila","20004532","Yes",,,"",,"No",1,"Head of the household",,"Yes"
"32-53-90-85","Tanzania","Iringa","Kilolo","Irole","ibofu","Ibofwe & Lutwina","20004931","Yes",,,"",,"No",1,"Representative of the head","Spouse","Yes"
"67-43-43-96","Tanzania","Iringa","Kilolo","Boma la Ng'ombe","Lyamuko","Ibumila","20004535","Yes",,,"",,"No",1,"Head of the household",,"Yes"
"30-12-86-30","Tanzania","Iringa","Kilolo","Mlafu","ITUNGI","Muhiliwa & Kihoroto","20005334","Yes",,,"",,"No",1,"Representative of the head","Spouse","Yes"
"18-64-04-51","Tanzania","Iringa","Kilolo","Irole","Ibofwe","Ibofwe & Lutwina","20004943","Yes",,,"",,"No",1,"Head of the household",,"Yes"
"44-00-42-23","Tanzania","Iringa","Kilolo","Boma la Ng'ombe","Liamko","Ibumila","20004531","Yes",,,"",,"No",1,"Head of the household",,"Yes"
"49-30-59-44","Tanzania","Iringa","Kilolo","Boma la Ng'ombe","liamko","Ibumila","20004534","Yes",,,"",,"No",1,"Representative of the head","Spouse","Yes"
"08-14-33-80","Tanzania","Iringa","Kilolo","Boma la Ng'ombe","lyamko","Ibumila","20004540","Yes",,,"",,"No",1,"Representative of the head","Spouse","Yes"
"03-68-26-31","Tanzania","Iringa","Kilolo","Boma la Ng'ombe","bomalang'ombe","Ibumila","20004544","Yes",,,"",,"No",1,"Head of the household",,"Yes"
"76-88-86-20","Tanzania","Iringa","Kilolo","Boma la Ng'ombe","Boma la Ng'ombe","Ibumila","20004539","Yes",,,"",,"No",1,"Representative of the head","Spouse","Yes"
"41-48-09-97","Tanzania","Iringa","Kilolo","Boma la Ng'ombe","LYAMKO","Ibumila","20004541","Yes",,,"",,"No",1,"Head of the household",,"Yes"
"21-76-07-53","Tanzania","Iringa","Kilolo","Irole","Ibofwe","Ibofwe & Lutwina","20004939","Yes",,,"",,"No",1,"Head of the household",,"Yes"
"01-41-01-54","Tanzania","Iringa","Kilolo","Boma la Ng'ombe","liyamuko","Ibumila","20004537","Yes",,,"",,"No",1,"Head of the household",,"Yes"
"13-11-49-85","Tanzania","Iringa","Kilolo","Udekwa","Wotalisoli","Wotalisoli","20006033","Yes",,,"",,"No",1,"Head of the household",,"Yes"
"72-37-75-96","Tanzania","Iringa","Kilolo","Mlafu","itungi","Muhiliwa & Kihoroto","20005341","No","Yes","Household moved to another village/town/district","","Yes","Yes",,,,
"71-85-96-60","Tanzania","Iringa","Kilolo","Boma la Ng'ombe","bomalang'ombe","Ibumila","20004536","Yes",,,"",,"No",1,"Head of the household",,"Yes"
"92-03-64-77","Tanzania","Iringa","Kilolo","Udekwa","wotalisoli","Wotalisoli","20006036","Yes",,,"",,"No",1,"Head of the household",,"Yes"
"33-40-16-02","Tanzania","Iringa","Kilolo","Udekwa","wotalisoli","Wotalisoli","20006032","Yes",,,"",,"No",1,"Representative of the head","Spouse","Yes"
"55-06-75-57","Tanzania","Iringa","Kilolo","Udekwa","wotalosilo","Wotalisoli","20006040","Yes",,,"",,"No",1,"Representative of the head","Spouse","Yes"
"01-05-06-43","Tanzania","Iringa","Kilolo","Udekwa","Wotalisoli","Wotalisoli","20006038","Yes",,,"",,"No",1,"Head of the household",,"Yes"
"12-46-80-99","Tanzania","Iringa","Kilolo","Udekwa","wotalisoli","Wotalisoli","20006043","Yes",,,"",,"No",1,"Head of the household",,"Yes"
"34-76-42-19","Tanzania","Iringa","Kilolo","Udekwa","wotalisoli","Wotalisoli","20006034","Yes",,,"",,"No",1,"Representative of the head","Daughter","Yes"
"62-44-56-00","Tanzania","Iringa","Kilolo","Udekwa","Wotalisoli","Wotalisoli","20006045","Yes",,,"",,"No",1,"Head of the household",,"Yes"
"35-05-05-79","Tanzania","Iringa","Kilolo","Udekwa","WOTALISOLI","Wotalisoli","20006035","Yes",,,"",,"No",1,"Representative of the head","Spouse","Yes"
"00-88-32-67","Tanzania","Iringa","Iringa","Luhota","Igula","Igula 'A' & Sekuse","20001644","Yes",,,"",,"No",1,"Head of the household",,"Yes"
"65-77-01-81","Tanzania","Iringa","Kilolo","Udekwa","Wotalisoli","Wotalisoli","20006031","Yes",,,"",,"No",1,"Head of the household",,"Yes"
"68-46-66-56","Tanzania","Iringa","Iringa","Luhota","kilambo","Igula 'A' & Sekuse","20001641","Yes",,,"",,"No",1,"Head of the household",,"Yes"
"30-46-23-21","Tanzania","Iringa","Iringa","Luhota","kilambo igula","Igula 'A' & Sekuse","20001651","Yes",,,"",,"No",1,"Head of the household",,"Yes"
"13-17-41-36","Tanzania","Iringa","Kilolo","Udekwa","wotalisoli","Wotalisoli","20006041","Yes",,,"",,"No",1,"Head of the household",,"Yes"
"99-55-34-47","Tanzania","Iringa","Iringa","Luhota","Tagamenda","Kifufu","20001753","Yes",,,"",,"No",1,"Head of the household",,"Yes"
"82-90-83-43","Tanzania","Iringa","Iringa","Luhota","Tagamenda","Kifufu","20001744","Yes",,,"",,"No",1,"Head of the household",,"Yes"
"98-51-51-03","Tanzania","Iringa","Iringa","Luhota","Igula","Igula 'A' & Sekuse","20001642","Yes",,,"",,"No",1,"Head of the household",,"Yes"
"10-71-84-42","Tanzania","Iringa","Iringa","Luhota","kilambo","Igula 'A' & Sekuse","20001654","Yes",,,"",,"No",1,"Head of the household",,"Yes"
"49-18-02-61","Tanzania","Iringa","Iringa","Luhota","Kilambo","Igula 'A' & Sekuse","20001645","Yes",,,"",,"No",1,"Head of the household",,"Yes"
"58-97-08-64","Tanzania","Iringa","Iringa","Luhota","Tagamenda","Kifufu","20001750","Yes",,,"",,"No",1,"Head of the household",,"Yes"
"61-93-54-26","Tanzania","Iringa","Kilolo","Udekwa","wotalisoli","Wotalisoli","20006042","Yes",,,"",,"No",1,"Head of the household",,"Yes"
"51-95-58-91","Tanzania","Iringa","Iringa","Luhota","kilambo","Igula 'A' & Sekuse","20001643","Yes",,,"",,"No",1,"Head of the household",,"Yes"
"32-49-75-13","Tanzania","Iringa","Kilolo","Udekwa","Wotalisoli","Wotalisoli","20006044","Yes",,,"",,"No",1,"Head of the household",,"Yes"
"68-39-51-63","Tanzania","Iringa","Iringa","Luhota","sekuse","Igula 'A' & Sekuse","20001653","Yes",,,"",,"No",1,"Head of the household",,"Yes"
"46-13-75-58","Tanzania","Iringa","Iringa","Luhota","tagamenda","Kifufu","20001746","Yes",,,"",,"No",1,"Representative of the head","Son","Yes"
"40-78-00-02","Tanzania","Iringa","Iringa","Mseke","UGWACHANYA","Lukolela","20002947","Yes",,,"",,"No",1,"Head of the household",,"Yes"
"69-63-50-52","Tanzania","Iringa","Iringa","Luhota","tagamenda","Kifufu","20001749","Yes",,,"",,"No",1,"Head of the household",,"Yes"
"20-96-52-92","Tanzania","Iringa","Iringa","Maguliwa","ndiwili","Malawi & Migoli 'B'","20002345","Yes",,,"",,"No",1,"Head of the household",,"Yes"
"37-33-23-29","Tanzania","Iringa","Iringa","Luhota","tagamenda","Kifufu","20001751","Yes",,,"",,"No",1,"Representative of the head","Spouse","Yes"
"55-09-60-79","Tanzania","Iringa","Iringa","Luhota","tagamenda","Kifufu","20001754","Yes",,,"",,"No",1,"Head of the household",,"Yes"
"13-88-02-80","Tanzania","Iringa","Iringa","Maguliwa","MIGOLI  B","Malawi & Migoli 'B'","20002344","Yes",,,"",,"No",1,"Head of the household",,"Yes"
"50-55-09-07","Tanzania","Iringa","Iringa","Maguliwa","ndiwiri","Malawi & Migoli 'B'","20002354","Yes",,,"",,"No",1,"Head of the household",,"Yes"
"85-93-95-50","Tanzania","Iringa","Iringa","Maguliwa","Mlanda","Ukang'a & Mlanda 'B'","20002244","Yes",,,"",,"No",1,"Head of the household",,"Yes"
"97-19-27-00","Tanzania","Iringa","Iringa","Mseke","lokolela","Lukolela","20002954","Yes",,,"",,"No",1,"Head of the household",,"Yes"
"60-48-30-05","Tanzania","Iringa","Iringa","Mseke","saadani","Sadani 'A'","20002852","Yes",,,"",,"No",1,"Head of the household",,"Yes"
"80-01-40-08","Tanzania","Iringa","Iringa","Mseke","ugwachanya","Lukolela","20002948","Yes",,,"",,"No",1,"Head of the household",,"Yes"
"29-52-09-79","Tanzania","Iringa","Iringa","Maguliwa","mlanda","Ukang'a & Mlanda 'B'","20002249","Yes",,,"",,"No",1,"Head of the household",,"Yes"
"07-76-06-35","Tanzania","Iringa","Iringa","Maguliwa","Mlanda","Ukang'a & Mlanda 'B'","20002245","Yes",,,"",,"No",1,"Head of the household",,"Yes"
"73-75-27-37","Tanzania","Iringa","Iringa","Mseke","lukolela","Lukolela","20002944","Yes",,,"",,"No",1,"Head of the household",,"Yes"
"99-26-76-45","Tanzania","Iringa","Iringa","Maboga","kidilo","Zagaza'A' &'B'","20004149","Yes",,,"",,"No",1,"Head of the household",,"Yes"
"91-46-41-86","Tanzania","Iringa","Iringa","Maguliwa","mlanda","Ukang'a & Mlanda 'B'","20002243","Yes",,,"",,"No",1,"Representative of the head","Spouse","Yes"
"67-86-22-06","Tanzania","Iringa","Iringa","Maboga","kidilo","Zagaza'A' &'B'","20004150","Yes",,,"",,"No",1,"Head of the household",,"Yes"
"98-64-51-77","Tanzania","Iringa","Iringa","Maguliwa","Mlanda","Ukang'a & Mlanda 'B'","20002246","Yes",,,"",,"No",1,"Head of the household",,"Yes"
"83-59-27-80","Tanzania","Iringa","Iringa","Maguliwa","Msuluti","Kihesa Kilolo & Milanzi","20002155","Yes",,,"",,"No",1,"Head of the household",,"Yes"
"12-54-62-85","Tanzania","Iringa","Iringa","Maguliwa","ndiwili","Malawi & Migoli 'B'","20002342","Yes",,,"",,"No",1,"Head of the household",,"Yes"
"47-32-93-31","Tanzania","Iringa","Iringa","Mseke","lokolela","Lukolela","20002949","Yes",,,"",,"No",1,"Head of the household",,"Yes"
"45-06-90-36","Tanzania","Iringa","Iringa","Mseke","sadani","Sadani 'A'","20002846","Yes",,,"",,"No",1,"Representative of the head","Spouse","Yes"
"24-42-82-26","YES+A112:L126+A112:C126","Iringa","Iringa","Maguliwa","ndiwili","Malawi & Migoli 'B'","20002341","Yes",,,"",,"No",1,"Head of the household",,"Yes"
"22-27-70-86","Tanzania","Iringa","Iringa","Mseke","SADANI","Sadani 'A'","20002851","Yes",,,"",,"No",1,"Head of the household",,"Yes"
"04-24-78-04","Tanzania","Iringa","Iringa","Mseke","LUKOLELA","Lukolela","20002941","Yes",,,"",,"No",1,"Head of the household",,"Yes"
"83-44-01-42","Tanzania","Iringa","Iringa","Maguliwa","mlanda","Ukang'a & Mlanda 'B'","20002252","Yes",,,"",,"No",1,"Head of the household",,"Yes"
"55-32-62-10","Tanzania","Iringa","Iringa","Maguliwa","mlanda","Ukang'a & Mlanda 'B'","20002254","Yes",,,"",,"No",1,"Head of the household",,"Yes"
"16-97-28-87","Tanzania","Iringa","Iringa","Maguliwa","MIGOLI B","Malawi & Migoli 'B'","20002355","Yes",,,"",,"No",1,"Head of the household",,"Yes"
"79-79-53-26","Tanzania","Iringa","Iringa","Mseke","UGWACHANYA","Lukolela","20002951","Yes",,,"",,"No",1,"Representative of the head","Spouse","Yes"
"86-05-40-89","Tanzania","Iringa","Iringa","Maguliwa","MIGOLI B","Malawi & Migoli 'B'","20002352","Yes",,,"",,"No",1,"Head of the household",,"Yes"
"06-02-25-50","Tanzania","Iringa","Iringa","Maguliwa","Mlanda","Ukang'a & Mlanda 'B'","20002247","Yes",,,"",,"No",1,"Representative of the head","Self/HH head","Yes"
"07-64-12-97","Tanzania","Iringa","Iringa","Maguliwa","mlanda","Ukang'a & Mlanda 'B'","20002251","Yes",,,"",,"No",1,"Head of the household",,"Yes"
"67-73-53-75","Tanzania","Iringa","Iringa","Maboga","KIDILO","Zagaza'A' &'B'","20004155","Yes",,,"",,"No",1,"Representative of the head","Spouse","Yes"
"96-07-74-28","Tanzania","Iringa","Iringa","Maguliwa","Msuluti","Kihesa Kilolo & Milanzi","20002153","Yes",,,"",,"No",1,"Representative of the head","Spouse","Yes"
"13-42-68-56","Tanzania","Iringa","Iringa","Mseke","sadani","Sadani 'A'","20002844","Yes",,,"",,"No",1,"Head of the household",,"Yes"
"78-89-03-74","Tanzania","Iringa","Iringa","Maboga","KIDILO","Zagaza'A' &'B'","20004148","Yes",,,"",,"No",1,"Head of the household",,"Yes"
"29-15-86-87","Tanzania","Iringa","Iringa","Maboga","kidilo","Zagaza'A' &'B'","20004152","Yes",,,"",,"No",1,"Representative of the head","Spouse","Yes"
"83-15-50-69","Tanzania","Iringa","Iringa","Mseke","sadani","Sadani 'A'","20002841","Yes",,,"",,"No",1,"Head of the household",,"Yes"
"96-73-61-56","Tanzania","Iringa","Iringa","Mseke","sadani","Sadani 'A'","20002845","Yes",,,"",,"No",1,"Head of the household",,"Yes"
"68-46-53-43","Tanzania","Iringa","Iringa","Maguliwa","Msuluti","Kihesa Kilolo & Milanzi","20002154","Yes",,,"",,"No",1,"Head of the household",,"Yes"
"65-84-91-55","Tanzania","Iringa","Iringa","Maboga","KIDILO","Zagaza'A' &'B'","20004154","Yes",,,"",,"No",1,"Head of the household",,"Yes"
