interview__key,s0_duration,s1_duration,s2_duration,s3_duration,s4b_duration,s5_duration,s6_duration,s7_duration,s8_duration,s9_duration,s10_duration,s11_duration,s12_duration,s13_duration,s15_duration,interview__duration2,interview__duration,interview__duration_minutes,date,time
"93-72-05-88",2.494899713467049,15.28954022988506,.34,3.9,15.24,.11,6.093055954088952,.99,24.04,4.37,.3,6.52,2.189914040114613,2.91,3.737280575539568,88.52469051309524,"00.00:58:47",58.78333333333333,"2023-07-06","09:33:30"
"64-59-07-31",1.86,11.75,1.33,3.23,15.37,6.085,7.83,2.54,27.45,6.78,.88,21.46,2.6,3.94,2.26,115.365,"00.02:04:28",124.4666666666667,"2023-07-11","09:50:14"
"14-20-80-15",2.494899713467049,10.92,.63,2.5,15.29,.12,4.95,2.37,14.86,4.18,.35,21.408,1.3,1.49,6.59,89.45289971346705,"00.04:23:50",263.8333333333333,"2023-07-14","06:25:04"
"78-03-04-37",2.494899713467049,7.994999999999999,.9398297872340425,3.840975609756097,15.18747126436782,2.1,3.93,2.556551724137931,41.17,6.042600574712644,.28,64.7,1.23,2.561504297994269,3.737280575539568,158.7661135472094,"00.01:41:39",101.65,"2023-07-11","12:02:19"
"56-24-05-48",1.235,21.17,.43,3.39,10.85,3.34,7.63,1.86,14.86,4.44,.59,6,2.189914040114613,2.58,4.56,85.12491404011462,"00.01:30:29",90.48333333333333,"2023-07-13","06:49:49"
"53-23-20-20",2.14,9.19,.39,4.2,15.68,2.73,5.82,1.76,25.19,5.34,1.31,6.92,1.66,4.15,5.96,92.44,"00.02:33:21",153.35,"2023-07-11","06:40:04"
"52-44-39-84",5.06,15.28954022988506,.9398297872340425,3.840975609756097,8.309999999999999,.32,4.5,1.39,29.9,6.042600574712644,2.04,6.44,1.97,2.25,1.805,90.09794620158785,"00.00:54:05",54.08333333333334,"2023-07-11","07:06:39"
"67-64-28-49",2.494899713467049,21.03,.9398297872340425,3.06,23.53,2.369262865090403,6.14,1.2,22.27,6.68,.28,6.01,2.189914040114613,1,2.95,102.1439064059061,"00.01:53:06",113.1,"2023-07-14","06:50:00"
"75-72-38-92",1.6,15.28954022988506,1.69,5.94,15.18747126436782,.1,6.84,2.51,33.19,6.66,.6,12.81,2.5,1.74,2.51,109.1670114942529,"00.02:07:45",127.75,"2023-07-10","07:27:37"
"37-95-25-26",2.494899713467049,10.56,.86,3.840975609756097,21.48,5.87,4.52,.945,25.85136494252874,6.042600574712644,.54,21.408,2.38,2.56,2.92,112.2728408404645,"00.02:40:37",160.6166666666667,"2023-07-14","06:26:27"
"16-25-25-05",2.494899713467049,15.28954022988506,.9398297872340425,3.840975609756097,15.18747126436782,3.72,4.59,2.96,15.14,4.18,1.51,5.38,1.5,3.32,1.805,81.85771660471006,"00.00:53:11",53.18333333333333,"2023-07-11","09:08:05"
"61-27-42-98",2.494899713467049,26.31,2.09,5.54,20.24,4.03,5.06,1.86,25.85136494252874,6.042600574712644,.76,21.408,2.189914040114613,2.561504297994269,2.6,129.0382835688173,"00.03:05:41",185.6833333333333,"2023-07-13","07:09:02"
"47-23-15-41",2.494899713467049,22.4,.8100000000000001,2.6,10.61,4.04,7.11,2.73,18.19,6.22,1.3,7.37,1.88,1.99,3.7,93.44489971346705,"00.01:50:44",110.7333333333333,"2023-07-10","11:35:34"
"19-28-77-73",5.145,8.06,.34,3.840975609756097,15.18747126436782,.11,8.17,2.99,14.86,6.042600574712644,1.24,21.408,1.49,4.18,1.805,94.86904744883655,"00.01:17:03",77.05,"2023-07-13","06:34:51"
"68-18-94-35",2.25,12.33,.44,3.59,15.5,.09,7.1,2.556551724137931,27.62,6.24,.9617211948790896,21.408,2.189914040114613,2.62,2.99,107.8861869591316,"00.01:49:00",109,"2023-07-10","12:02:51"
"93-17-92-46",1.57,15.28954022988506,.36,3.54,10.3,2.369262865090403,6.093055954088952,5.12,16.71,4.1,1.03,5.97,2.78,3.47,2.18,80.88185904906442,"00.01:06:36",66.59999999999999,"2023-07-13","09:12:00"
"93-76-84-35",2.494899713467049,8.640000000000001,.45,5.92,15.18747126436782,2.37,5.97,1.47,33.85,6.84,1.78,7.11,3.44,3.31,2.34,101.1723709778349,"00.02:25:48",145.8,"2023-07-05","13:35:00"
"44-86-19-68",2.77,15.28954022988506,.46,3.840975609756097,8.65,2.97,5.8,2.4,24.72,6.2,1.38,21.408,2.189914040114613,2.561504297994269,3.737280575539568,104.3772147532896,"00.02:27:54",147.9,"2023-07-10","06:47:34"
"99-24-36-43",2.494899713467049,8.51,.55,3.71,10.57,2.18,7.57,1.9,29.7,6.48,.9617211948790896,35.95,2.189914040114613,1.25,6.59,120.6065349484607,"00.01:40:30",100.5,"2023-07-06","07:43:58"
"18-82-63-90",1.3,23.19,.38,5.08,24.015,2.369262865090403,6.093055954088952,1.04,23.92,5.53,.28,21.408,1.57,1.38,6.42,123.9753188191794,"00.02:37:25",157.4166666666667,"2023-07-11","11:09:28"
"86-57-20-12",2.35,26.31,.9398297872340425,3.45,14.68,2.369262865090403,6.093055954088952,1.52,41.17,5.71,.28,40.74,2.19,2.04,1.805,151.6471486064134,"00.02:38:15",158.25,"2023-06-28","19:03:20"
"38-84-93-57",1.38,13.7,.82,3.95,23.34,2.369262865090403,7.69,3.23,21.38,6.042600574712644,1.3,6.51,2.83,2.16,3.54,100.241863439803,"00.02:57:20",177.3333333333333,"2023-07-13","13:48:02"
"27-07-91-33",1.62,10.82,.42,4.38,15.18747126436782,.1,3.835,2.556551724137931,25.85136494252874,5.81,.9617211948790896,13.31,1.44,2.27,4.9,93.46210912591357,"00.01:39:35",99.58333333333333,"2023-07-13","06:47:09"
"50-08-65-68",2.494899713467049,17.41,.49,2.72,11.73,3.63,5.27,3.2,23.77,4.045,.9617211948790896,6.21,1.46,3.61,2.82,89.82162090834613,"00.01:31:25",91.41666666666667,"2023-07-12","07:53:09"
"78-04-92-62",2.494899713467049,26.31,1.66,3.840975609756097,13.34,.18,7.57,1.47,17.49,4.12,.31,21.408,2.189914040114613,1,2.84,106.2237893633378,"00.02:57:33",177.55,"2023-07-03","16:31:06"
"52-85-47-82",1.67,10.07,.82,3.77,14.43,3.77,8.74,1.62,20.44,5.66,1.72,7.59,2.69,1.73,5.36,90.08,"00.01:56:57",116.95,"2023-07-11","06:49:02"
"19-35-88-74",2.18,25.2,.9398297872340425,3.5,18.85,2.369262865090403,4.86,1.69,41.17,4.045,.3,64.7,2.94,4.34,3.737280575539568,180.821373227864,"00.02:53:50",173.8333333333333,"2023-07-08","08:06:15"
"59-09-71-58",1.69,11.27,.9398297872340425,2.205,15.18747126436782,.22,6.093055954088952,.945,20.13,4.18,.55,6.28,1.63,2.561504297994269,4.67,78.55186130368509,"00.01:13:59",73.98333333333333,"2023-07-12","10:00:12"
"74-51-37-03",2.01,16.69,.9398297872340425,3.840975609756097,22.76,2.63,4.27,2.61,20.08,4.78,.28,20.23,1.72,2.1,6.46,111.4008053969901,"00.01:43:01",103.0166666666667,"2023-07-09","09:37:18"
"75-11-11-88",1.37,11.99,1.59,6.12,11.42,2.369262865090403,5.5,2.556551724137931,25.85136494252874,6.042600574712644,1.5,44.27,2.189914040114613,1.11,2.73,126.6096941465843,"00.02:30:55",150.9166666666667,"2023-07-12","11:44:05"
"22-78-28-40",2.494899713467049,8.960000000000001,.9398297872340425,2.62,8.859999999999999,2.369262865090403,6.093055954088952,.945,18.63,5.79,.9617211948790896,6.69,1.35,1.32,4.43,72.45376951475954,"00.01:21:29",81.48333333333333,"2023-07-11","13:09:28"
"25-98-64-43",2.494899713467049,11.6,.92,4.12,16.73,3.37,5.02,4.26,16.25,8.865,.9617211948790896,21.408,3.41,2.561504297994269,3.737280575539568,105.70840578188,"00.02:58:32",178.5333333333333,"2023-07-12","11:25:47"
"56-29-47-60",2.26,9.779999999999999,.59,3.8,22.24,5.47,5.85,4.19,25.85136494252874,5.89,.31,21.408,2.01,1.83,3.737280575539568,115.2166455180683,"00.02:07:50",127.8333333333333,"2023-07-11","07:53:56"
"82-22-01-30",2.494899713467049,7.994999999999999,2.105,3.840975609756097,13.27,3.9,4.36,2.556551724137931,17.32,6.042600574712644,.28,6.28,2.189914040114613,2.561504297994269,3.68,78.87644596018261,"00.03:01:53",181.8833333333333,"2023-07-09","11:19:42"
"15-47-66-05",1.93,9.529999999999999,.42,2.205,13.56,3.51,6.093055954088952,1.43,27.18,7.02,.71,9.640000000000001,1.46,2.39,3.2,90.27805595408896,"00.02:15:21",135.35,"2023-07-13","08:52:33"
"04-89-61-71",2.494899713467049,8.85,.64,4.48,11.61,3.09,6.77,1.59,25.85136494252874,6.98,.9617211948790896,10.2,2.189914040114613,3.16,3.737280575539568,92.60518046652905,"00.01:52:53",112.8833333333333,"2023-07-12","09:11:33"
"58-73-17-40",2.494899713467049,18.14,1.01,3.840975609756097,15.18747126436782,6.085,5.64,2.556551724137931,35.9,6.042600574712644,1.86,42.23,2.189914040114613,4.800000000000001,3.64,151.6174129265561,"00.03:10:33",190.55,"2023-07-11","08:48:19"
"82-66-58-84",1.235,22.88,.37,2.33,15.21,2.369262865090403,5.97,2.15,18.44,6.23,.36,7.57,3.6,2.561504297994269,2.67,93.94576716308467,"00.01:42:14",102.2333333333333,"2023-07-13","08:25:08"
"40-67-36-34",3.11,17.05,1.61,3.26,14.98,3.29,6.093055954088952,3.47,25.85136494252874,7.17,.44,19.06,1.59,2.09,3.737280575539568,112.8017014721573,"00.02:14:05",134.0833333333333,"2023-07-11","09:46:21"
"76-04-73-59",1.58,14.34,.61,3.54,11.41,2.75,7.06,2.2,29.06,8.48,.3,13.36,1.53,2.34,6.59,105.15,"00.01:45:12",105.2,"2023-07-13","06:58:52"
"84-25-35-86",2.494899713467049,17.56,1.02,3.840975609756097,19.47,5.09,5.77,1.05,25.85136494252874,8.57,1.48,21.408,3.03,4.41,4.75,125.7952402657519,"00.04:11:13",251.2166666666667,"2023-07-12","10:41:02"
"29-66-30-52",2.494899713467049,8.25,.9398297872340425,2.81,15.18747126436782,.08,7.23,1.09,34.76,6.07,.9617211948790896,8.19,1.23,1.28,5.13,95.70392195994799,"00.01:14:48",74.8,"2023-07-10","11:58:47"
"50-37-18-88",1.71,10.29,.9398297872340425,4.48,13.16,3.25,5.96,5.12,41.16,5.5,2.04,21.408,1.37,2.561504297994269,3.737280575539568,122.6866146607679,"00.02:44:16",164.2666666666667,"2023-07-12","07:14:40"
"62-42-00-50",1.235,17.55,.47,3.69,24.015,2.369262865090403,8.380000000000001,2.556551724137931,25.85136494252874,6.042600574712644,.32,6.75,2.189914040114613,2.12,3.76,107.2996941465843,"00.03:24:36",204.6,"2023-07-13","08:02:37"
"94-15-10-76",3.07,18.39,.9398297872340425,2.46,15.18747126436782,.07,6.093055954088952,1.37,25.85136494252874,4.8,.28,64.7,1.46,1.04,3.737280575539568,149.4490025237591,"00.02:54:00",174,"2023-07-10","08:37:58"
"42-39-21-50",2.494899713467049,7.994999999999999,.9398297872340425,3.31,8.309999999999999,.1,4.53,2.556551724137931,29.38,4.39,.9617211948790896,8.67,1.76,1.61,3.737280575539568,80.74528299525768,"00.03:05:04",185.0666666666667,"2023-07-03","10:41:45"
"84-84-86-66",3.12,20.51,1.05,3.840975609756097,15.18747126436782,2.369262865090403,7.44,2.63,39.62,8.865,.38,13.42,2.81,4.800000000000001,3.91,129.9527097392143,"00.05:23:04",323.0666666666667,"2023-07-10","13:44:05"
"53-27-67-24",2.15,15.31,1.23,6.165,15.18747126436782,2.369262865090403,6.47,2.32,25.14,7.28,1.3,7.15,2.44,3.01,4.35,101.8717341294582,"00.02:59:11",179.1833333333333,"2023-07-13","08:30:46"
"02-02-62-52",2.53,8.98,.49,3.63,14.01,.17,6.093055954088952,2.556551724137931,25.85136494252874,6.042600574712644,.51,64.7,1.51,2.561504297994269,2.55,142.1850774934625,"00.02:46:05",166.0833333333333,"2023-07-13","10:50:07"
"10-89-66-70",2.494899713467049,15.28954022988506,.9398297872340425,3.840975609756097,15.18747126436782,.36,6.35,2.556551724137931,25.85136494252874,8.865,.51,21.408,2.189914040114613,2.561504297994269,6.59,114.9950516094856,"00.04:17:06",257.1,"2023-07-07","14:05:13"
"28-72-52-28",1.78,15.68,.73,2.44,9.65,2.72,4.61,1.65,20.24,4.045,.33,64.7,2.75,1.81,2.42,135.555,"00.02:20:29",140.4833333333333,"2023-07-13","13:36:46"
"89-15-58-91",1.38,15.28954022988506,.34,3.94,15.35,4.88,6.093055954088952,2.556551724137931,17.09,4.045,.72,6.05,2.33,2.67,3.63,86.36414790811195,"00.01:12:10",72.16666666666667,"2023-07-13","07:14:25"
"57-65-92-31",4.12,22.73,.9398297872340425,4.95,11.07,2.31,5.91,1.2,32.85,4.43,.6,5.19,2.17,2.74,5.71,106.9198297872341,"00.02:00:02",120.0333333333333,"2023-07-13","10:20:40"
"78-69-73-93",2.494899713467049,15.28954022988506,.9398297872340425,3.33,16,.11,5.32,2.556551724137931,20.2,4.63,.28,10.16,3.6,1.89,3.42,90.22082145472407,"00.01:36:17",96.28333333333333,"2023-07-13","10:52:44"
"86-71-54-16",2.494899713467049,15.28954022988506,.59,3.3,15.18747126436782,.07,6.31,1.54,25.85136494252874,6.042600574712644,.9617211948790896,27.81,2.47,1,1.805,110.7225979198404,"00.02:50:45",170.75,"2023-07-12","07:55:06"
"49-00-37-24",2.494899713467049,10.31,1.71,2.66,14.02,.08,4.96,1.13,16.56,5.39,.7,8.050000000000001,1.41,3.53,2.48,75.48489971346704,"00.01:48:04",108.0666666666667,"2023-07-14","10:50:03"
"60-73-62-17",2.494899713467049,15.28954022988506,.9398297872340425,4.09,21.21,.08,9.184999999999999,2.07,29.2,8.865,2.03,5.19,2.45,4.01,3.13,110.2342697305861,"00.03:06:41",186.6833333333333,"2023-07-13","10:16:19"
"16-68-23-18",1.39,15.28954022988506,.57,6.165,14.02,2.369262865090403,5.24,3.01,26.15,7.55,1.73,7.89,3.6,4.800000000000001,1.805,101.5788030949755,"00.02:08:09",128.15,"2023-07-13","06:53:52"
"75-36-25-09",1.61,10.42,.62,3.4,10.4,.65,6.093055954088952,3.48,21.06,4.25,1.2,12.56,2.14,2.561504297994269,1.805,82.24956025208323,"00.01:21:37",81.61666666666666,"2023-07-13","09:15:09"
"92-13-03-64",1.91,11.95,.9398297872340425,3.840975609756097,12.66,.09,8.49,2.556551724137931,25.85136494252874,4.92,.9617211948790896,6.28,1.52,2.561504297994269,3.2,87.73194755653017,"00.01:01:40",61.66666666666666,"2023-07-17","08:04:57"
"32-53-28-17",2.25,11.86,.64,5,15.18747126436782,.12,9.184999999999999,3.12,18.82,7.11,1.57,21.408,1.81,2.561504297994269,3.737280575539568,104.3792561379016,"00.05:17:55",317.9166666666667,"2023-07-13","09:51:51"
"18-06-29-93",1.74,16.76,.48,3.21,8.309999999999999,.07,4.6,1.82,14.86,4.11,.67,5.85,3.47,2.561504297994269,2.69,71.20150429799426,"00.01:09:34",69.56666666666666,"2023-07-17","06:51:45"
"86-17-31-91",1.45,18.31,1.16,2.32,15.18747126436782,2.369262865090403,6.093055954088952,1.63,41.17,8.865,2.04,42.86,3.6,4.800000000000001,3.737280575539568,155.5920706590867,"00.02:41:44",161.7333333333333,"2023-07-16","13:51:09"
"34-05-05-84",1.55,9.359999999999999,.96,3.45,9.720000000000001,.08,3.835,2.556551724137931,20.97,4.045,.9617211948790896,21.408,1.61,2.19,3.737280575539568,86.43355349455659,"00.01:47:11",107.1833333333333,"2023-07-13","09:10:25"
"24-72-79-56",4.24,8.300000000000001,.34,2.205,24.015,4.48,9.184999999999999,2.73,23.86,5.54,.34,8.23,1.55,1.52,4.02,100.555,"00.01:56:09",116.15,"2023-07-17","06:30:38"
"56-10-85-53",4,16.04,.75,2.205,13.41,.1,3.835,1.31,16.28,4.045,.42,6.29,1.29,1,2.77,73.745,"00.01:29:38",89.63333333333334,"2023-07-17","08:23:55"
"65-86-13-71",1.35,18.45,.65,3.92,14.97,4.22,6.91,2.39,17.9,4.08,.96,8.19,1.69,2.77,2.75,91.2,"00.02:42:42",162.7,"2023-07-10","20:55:27"
"47-19-77-59",1.4,15.28954022988506,.9398297872340425,2.6,15.18747126436782,3.56,6.093055954088952,2.69,23.54,4.36,1.19,15.44,2.08,2.561504297994269,3.737280575539568,100.6686821091097,"00.01:19:18",79.3,"2023-07-13","07:54:16"
"72-38-19-68",2.59,15.28954022988506,.9398297872340425,2.56,15.18747126436782,.08,6.093055954088952,2.88,25.85136494252874,4.045,.41,5.19,2.7,3.95,3.93,91.6962621781046,"00.00:54:18",54.3,"2023-07-13","10:15:00"
"87-95-06-00",1.41,7.994999999999999,.35,3.86,18.18,2.369262865090403,3.835,1.64,14.86,6.042600574712644,.34,5.19,1.51,3.33,3.737280575539568,74.64914401534261,"00.01:13:52",73.86666666666666,"2023-07-14","11:10:23"
"27-03-96-63",4.36,15.28954022988506,1.32,3.840975609756097,15.18747126436782,3.48,7.64,2.556551724137931,26.8,4.3,.58,21.408,2.189914040114613,2.75,4.85,116.5524528682615,"00.02:48:59",168.9833333333333,"2023-07-13","06:24:00"
"43-65-32-18",1.91,14.56,1.15,5.54,22.92,2.369262865090403,9.184999999999999,2.556551724137931,25.85136494252874,6.042600574712644,.9617211948790896,23.69,2.1,3.32,4.41,126.5665013013488,"00.03:35:14",215.2333333333333,"2023-07-12","08:05:18"
"20-11-50-00",1.235,15.28954022988506,.51,2.33,15.18747126436782,3.78,4.24,2.98,14.86,4.045,.9617211948790896,8.199999999999999,1.32,2.09,3.29,80.31873268913196,"00.01:05:08",65.13333333333334,"2023-07-14","10:44:33"
"93-65-33-33",1.87,13.97,.9398297872340425,5.07,19.94,4.97,7.07,2.53,23.79,4.045,1.57,5.45,2.2,4.22,2.34,99.97482978723404,"00.01:48:28",108.4666666666667,"2023-07-13","05:56:50"
"35-33-01-98",2.494899713467049,15.28954022988506,.9398297872340425,2.89,15.18747126436782,3.43,6.95,.945,25.85136494252874,7.38,.9399999999999999,21.408,2.189914040114613,1,3.26,110.1560199775973,"00.01:39:21",99.34999999999999,"2023-07-13","09:25:29"
"52-85-83-28",2.494899713467049,18.65,.4,6.165,15.18747126436782,2.369262865090403,6.4,2.03,25.85136494252874,6.08,.9617211948790896,35.92,2.189914040114613,3.39,3.737280575539568,131.8269145959873,"00.02:00:55",120.9166666666667,"2023-07-13","11:02:13"
"83-02-65-23",2.494899713467049,22.81,.87,6.165,21.22,.07,8.82,2.45,38.41,5.41,1.23,7.59,2.189914040114613,2.6,1.87,124.1998137535817,"00.03:21:26",201.4333333333333,"2023-07-13","10:29:34"
"56-88-41-02",3.26,13.52,1.85,5.38,13.27,2.369262865090403,4.51,2.556551724137931,25.85136494252874,6.042600574712644,.47,21.408,3.6,2.561504297994269,4.77,111.419284404464,"00.03:33:46",213.7666666666667,"2023-07-12","07:14:32"
"67-06-10-95",1.24,15.9,1.63,4.61,17.59,.07,4.06,2.2,20.18,8.119999999999999,1.25,7.19,3.6,1.23,2.98,91.84999999999999,"00.01:45:19",105.3166666666667,"2023-07-17","10:49:59"
"96-49-31-22",1.5,20.91,2.105,2.38,12.94,.36,8.73,2.556551724137931,27.79,5.89,1.98,21.408,1.98,2.2,5.15,117.8795517241379,"00.02:12:24",132.4,"2023-07-17","10:55:59"
"10-07-11-91",3.32,14.62,.92,4.73,11.53,2.369262865090403,7.76,1.64,23.17,5.68,.49,11.85,3.6,1,2.84,95.5192628650904,"00.01:36:30",96.5,"2023-07-17","08:19:11"
"13-05-66-13",3.48,15.28954022988506,.9398297872340425,3.840975609756097,15.18747126436782,.31,5.3,1.21,16.62,6.02,.9617211948790896,5.2,2.78,3.11,2.35,82.59953808612211,"00.00:50:07",50.11666666666667,"2023-07-17","11:19:16"
"47-07-01-10",2.494899713467049,14.38,.83,3.91,16.36,2.369262865090403,8.029999999999999,2.76,25.03,7.79,.3,21.408,1.97,4.800000000000001,4.82,117.2521625785575,"00.02:17:53",137.8833333333333,"2023-07-17","09:50:21"
"37-48-11-93",3.56,10.21,.46,3.93,18.74,.18,8.48,3.85,32.76,6.19,.37,42.21,2.189914040114613,4.64,5,142.7699140401146,"00.02:16:16",136.2666666666667,"2023-07-17","07:17:20"
"67-06-61-48",2.37,10.61,.53,3.99,22.13,2.369262865090403,7.18,2.38,36.47,6.3,.9617211948790896,11.18,2.28,2.561504297994269,4.82,116.1324883579638,"00.02:19:39",139.65,"2023-07-17","06:33:28"
"89-00-56-37",2.494899713467049,22.13,.9398297872340425,5.63,19.46,2.369262865090403,4.2,5.02,28.27,8.210000000000001,.9617211948790896,8.98,3.34,2.561504297994269,2.09,116.6572178586649,"00.02:17:50",137.8333333333333,"2023-07-17","08:40:47"
"28-16-54-68",3.31,15.28954022988506,1.79,3.840975609756097,24.015,5.68,8.58,3.43,25.85136494252874,7.51,.41,21.408,1.84,2.17,4.88,130.0048807821699,"00.02:49:42",169.7,"2023-07-17","06:50:29"
"44-25-43-31",1.56,14.91,1.04,2.64,22.88,5.36,6.83,2.556551724137931,25.85136494252874,4.43,.31,64.7,1.88,1,2.99,158.9379166666667,"00.02:18:55",138.9166666666667,"2023-07-17","07:06:56"
"33-83-81-59",3.39,18.91,.9398297872340425,3.88,11.35,2.369262865090403,6.093055954088952,2.556551724137931,37.79,4.67,.65,64.7,2.189914040114613,3.27,3.51,166.2686143706659,"00.02:13:42",133.7,"2023-07-17","12:45:53"
"94-91-64-84",1.235,15.28954022988506,.5,6.165,8.369999999999999,.07,6.093055954088952,1.81,25.55,4.045,.9617211948790896,30.04,1.6,2.561504297994269,3.03,107.3208216768474,"00.00:58:54",58.9,"2023-07-17","06:27:26"
"58-84-03-84",1.95,12.32,.7,3,15.06,.1,7.06,4.54,29.45,7.46,.65,21.408,2.62,2.561504297994269,3.74,112.6195042979943,"00.01:51:59",111.9833333333333,"2023-07-17","06:39:25"
"41-54-65-45",2.494899713467049,15.28954022988506,.9398297872340425,4.05,14.41,6.085,6.093055954088952,3.77,25.38,4.33,1.74,21.408,2.57,2.47,3.47,114.5003256846751,"00.06:15:55",375.9166666666667,"2023-07-10","06:42:03"
"55-68-02-17",5.145,14.1,.51,4.22,15.18747126436782,.52,6.093055954088952,4.71,26.67,6.43,.38,21.408,2.189914040114613,2.561504297994269,3.737280575539568,113.8622261321052,"00.03:55:12",235.2,"2023-07-17","07:34:39"
"14-43-79-24",1.86,12.27,.39,3.840975609756097,8.309999999999999,1.99,3.88,1.69,22.3,5.91,.86,18.64,2.189914040114613,2.561504297994269,6.33,93.02239394786498,"00.01:43:46",103.7666666666667,"2023-07-17","10:56:35"
"06-98-04-04",4.06,7.994999999999999,.9398297872340425,3.840975609756097,15.18747126436782,.08,6.093055954088952,2.556551724137931,19.08,6.042600574712644,.31,14.15,2.99,4.39,3.737280575539568,91.45276548983705,"00.03:07:13",187.2166666666667,"2023-07-17","09:47:52"
"48-67-43-42",1.47,17.3,.45,4.37,18.65,.13,5.67,3.04,27.03,6.11,1.48,6.22,2.15,3.96,3.06,101.09,"00.01:39:24",99.40000000000001,"2023-07-17","11:28:11"
"46-95-07-61",2.494899713467049,15.28954022988506,.72,5.35,10.54,2.369262865090403,6.093055954088952,2.94,41.17,6.042600574712644,.37,52.28,1.98,1.4,3.24,152.2793593372441,"00.02:58:27",178.45,"2023-07-17","12:32:05"
"97-29-47-65",1.88,14.1,1.57,4.16,21.08,1.19,6.43,.97,33.74,4.6,1.06,39.02,1.68,3.9,5.42,140.8,"00.01:41:59",101.9833333333333,"2023-07-17","07:00:27"
"74-85-56-04",2.494899713467049,13.87,1.03,3.88,22.22,.07,6.91,2.96,31.87,6.07,.9617211948790896,21.408,3.4,3.4,3.65,124.1946209083461,"00.01:59:29",119.4833333333333,"2023-07-17","08:59:03"
"50-63-58-49",2.494899713467049,11.09,.9398297872340425,3.38,16.93,4.75,6.093055954088952,5.12,25.85136494252874,6.15,.83,21.408,2.189914040114613,2.45,5.36,115.0370644374334,"00.02:26:35",146.5833333333333,"2023-07-17","10:01:46"
"37-89-69-52",3.38,15.28954022988506,.9398297872340425,2.21,15.18747126436782,2.369262865090403,5.38,1.16,25.85136494252874,6.042600574712644,.9617211948790896,64.7,1.6,1.63,5.9,152.6017908586978,"00.02:56:11",176.1833333333333,"2023-07-17","09:09:30"
"29-36-47-57",2.494899713467049,15.28954022988506,.9398297872340425,3.72,15.18747126436782,.45,6.093055954088952,3.29,31.51,8.865,.67,21.408,2.189914040114613,2.561504297994269,3.9,118.5692152871518,"00.02:06:38",126.6333333333333,"2023-07-17","14:36:55"
"96-44-22-62",3.62,15.28954022988506,1.29,3.840975609756097,18.53,2.369262865090403,9.01,5.12,25.85136494252874,6.042600574712644,.31,21.408,1.63,3.41,5.19,122.9117442219729,"00.03:46:01",226.0166666666667,"2023-07-17","09:33:17"
"02-51-86-61",5.145,15.22,.4,2.35,13.39,1.21,8.300000000000001,2.556551724137931,29.01,5.19,.46,12.23,1.56,2.34,3.7,103.0615517241379,"00.01:39:40",99.66666666666667,"2023-07-18","09:24:07"
"18-39-49-03",1.45,23.25,2.105,3.840975609756097,15.18747126436782,1.94,7.68,.945,15.51,6.042600574712644,1.12,21.408,1.35,2.561504297994269,2.53,106.9205517468308,"00.01:49:44",109.7333333333333,"2023-07-18","12:38:07"
"64-03-84-99",1.3,10.07,.45,4.21,10.57,2.35,6.83,1.32,25.85136494252874,8.109999999999999,.73,21.408,1.61,3.62,3.737280575539568,102.1666455180683,"00.02:15:28",135.4666666666667,"2023-07-18","14:24:08"
"49-82-95-52",1.235,10.45,.71,2.61,16.83,3.36,6.093055954088952,.945,32.16,5.62,.99,18.13,1.88,2.25,1.805,105.0680559540889,"00.01:36:41",96.68333333333334,"2023-07-18","10:41:49"
"59-52-11-34",2.36,7.994999999999999,.41,3.840975609756097,15.18747126436782,.07,6.093055954088952,1.06,25.85136494252874,7.7,.28,13.37,2.189914040114613,2.18,3.6,92.18778181085621,"00.01:08:01",68.01666666666667,"2023-07-18","13:25:18"
"59-43-90-91",1.49,9.6,.41,2.205,11.91,.15,4.61,2.46,19.2,4.89,1,14.24,1.53,3.08,3.737280575539568,80.51228057553956,"00.01:21:19",81.31666666666666,"2023-07-18","10:02:48"
"30-40-96-29",2.44,17.76,.65,2.4,14.05,2.05,5.59,2.556551724137931,32.66,6.36,.28,21.408,2.04,3.02,3.737280575539568,117.0018322996775,"00.02:07:05",127.0833333333333,"2023-07-18","08:45:19"
"57-67-24-08",1.29,10.73,.67,2.61,15.18747126436782,.1,6.1,1.94,25.88,6.31,.9617211948790896,42.87,1.23,3.67,3.35,122.8991924592469,"00.01:55:33",115.55,"2023-07-18","13:18:12"
"51-50-93-36",2.08,11.41,.76,2.85,18.18,5.62,6.15,2.15,16.91,4.96,1.19,8,1.23,3.08,4.69,89.26000000000001,"00.01:57:19",117.3166666666667,"2023-07-18","10:39:44"
"90-76-57-66",3.78,13.71,1.06,2.91,12.72,1.42,9.184999999999999,.945,15.62,5.12,.85,6.02,2.05,2.84,3.737280575539568,81.96728057553956,"00.03:17:55",197.9166666666667,"2023-07-18","07:12:43"
"69-63-24-75",4.25,15.02,1.85,2.205,9.56,.24,6.093055954088952,1.41,19.99,6.91,1.39,8.33,2.52,4.800000000000001,3.01,87.57805595408895,"00.01:33:05",93.08333333333333,"2023-07-18","08:59:19"
"98-67-98-63",1.58,9.279999999999999,.34,2.48,22.62,1.83,6.093055954088952,3.86,16.69,5.57,.9617211948790896,5.89,1.78,1.04,1.805,81.81977714896804,"00.01:33:43",93.71666666666667,"2023-07-18","13:45:26"
