interview__key,r_infu__id,as07__1,as07__2,as07__3,as07__4,as07__5,as07__6,as07__7,as07__8,as07__9,as07__96,as07__n88,as07__n99,as07_oth,network_mostinf_gender,network_mostinf_eth,network_eth_oth,network_mostinf_agegrp,as08,as09
"92-21-19-80",3,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Other, Specify","Arabu","In their 40s",9,4
"69-22-78-98",1,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Other, Specify","muhaya","In their 60s",2,0
"69-22-78-98",2,"No","No","No","No","Yes","No","No","No","No","Yes","No","No",,"Men","Other, Specify","don't know","In their 50s",2,0
"69-22-78-98",3,"Yes","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Other, Specify","wawanji","In their 40s",5,3
"72-81-88-52",1,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Women","Hehe","","In their 40s",20,20
"72-81-88-52",2,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Women","Hehe","","In their 40s",20,20
"72-81-88-52",3,"Yes","No","No","No","No","No","No","No","No","No","No","No",,"Men","Hehe","","In their 30s",2,0
"99-60-35-75",1,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Hehe","","In their 40s",15,15
"99-60-35-75",2,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Women","Hehe","","&gt;70",8,0
"99-60-35-75",3,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Hehe","","In their 50s",3,1
"22-09-50-57",1,"No","No","No","No","No","No","No","No","Yes","No","No","No",,"Men","Hehe","","In their 40s",27,20
"22-09-50-57",2,"No","No","No","No","No","No","No","No","Yes","No","No","No",,"Women","Hehe","","In their 50s",14,14
"22-09-50-57",3,"No","No","No","No","No","No","No","No","Yes","No","No","No",,"Men","Hehe","","&gt;70",29,29
"88-99-86-73",1,"No","No","No","No","No","No","No","No","Yes","No","No","No",,"Women","Hehe","","In their 30s",3,3
"88-99-86-73",2,"No","No","No","No","No","No","No","No","Yes","No","No","No",,"Men","Hehe","","In their 50s",0,0
"88-99-86-73",3,"Yes","No","No","No","No","No","No","No","No","No","No","No",,"Men","Other, Specify","kinga","In their 40s",5,3
"71-42-32-14",1,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Other, Specify","haya","In their 60s",25,15
"71-42-32-14",2,"No","No","No","No","No","Yes","No","No","Yes","No","No","No",,"Men","Other, Specify","sambaa","In their 60s",25,0
"71-42-32-14",3,"No","No","No","No","No","Yes","No","No","Yes","No","No","No",,"Men","Hehe","","In their 50s",20,10
"30-04-61-14",1,"No","No","No","No","No","No","Yes","No","No","No","No","No",,"Men","Hehe","","In their 50s",16,16
"30-04-61-14",2,"No","No","No","No","Yes","No","No","No","No","Yes","No","No",,"Men","Hehe","","In their 50s",12,12
"30-04-61-14",3,"No","No","No","No","Yes","No","Yes","No","No","No","No","No",,"Men","Hehe","","In their 50s",12,12
"67-60-72-31",1,"No","No","No","No","No","Yes","No","No","No","No","No","No",,"Men","Bena","","In their 40s",15,5
"67-60-72-31",2,"No","No","No","No","No","Yes","No","No","No","No","No","No",,"Men","Hehe","","In their 50s",18,2
"67-60-72-31",3,"No","No","No","No","No","Yes","No","No","No","No","No","No",,"Men","Other, Specify","Haya","In their 60s",18,10
"32-10-01-18",1,"No","No","No","No","Yes","No","No","No","No","Yes","No","No",,"Men","Other, Specify","maasai","In their 40s",20,0
"32-10-01-18",2,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Hehe","","In their 20s",29,0
"32-10-01-18",3,"No","No","No","No","Yes","No","No","No","No","Yes","No","No",,"Men","Hehe","","In their 40s",12,5
"22-48-15-22",1,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Bena","","In their 40s",0,0
"22-48-15-22",2,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Bena","","In their 60s",3,3
"22-48-15-22",3,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Bena","","In their 20s",0,0
"06-04-90-02",1,"No","No","No","No","No","No","Yes","No","No","No","No","No",,"Men","Hehe","","In their 40s",15,10
"06-04-90-02",2,"No","No","No","No","No","Yes","No","No","Yes","No","No","No",,"Men","Other, Specify","Mwanji","In their 50s",15,10
"06-04-90-02",3,"No","No","No","No","Yes","Yes","No","No","No","No","No","No",,"Men","Bena","","In their 40s",10,10
"89-93-26-33",1,"No","No","No","No","Yes","No","No","No","No","Yes","No","No",,"Men","Bena","","In their 60s",10,5
"89-93-26-33",2,"No","No","No","No","Yes","No","No","No","No","Yes","No","No",,"Men","Bena","","In their 60s",20,15
"89-93-26-33",3,"Yes","No","No","No","Yes","No","No","No","Yes","No","No","No",,"Men","Other, Specify","msangu","In their 60s",12,12
"16-51-24-24",1,"No","No","No","No","No","Yes","No","No","No","No","No","No",,"Women","Hehe","","In their 30s",29,29
"16-51-24-24",2,"No","No","No","No","No","Yes","No","No","No","No","No","No",,"Men","Hehe","","In their 30s",29,29
"16-51-24-24",3,"No","No","No","No","No","Yes","No","No","No","No","No","No",,"Women","Hehe","","In their 20s",29,29
"85-00-63-86",1,"No","No","No","No","No","Yes","No","No","No","No","No","No",,"Men","Hehe","","In their 40s",5,5
"85-00-63-86",2,"No","No","No","No","Yes","Yes","No","No","No","No","No","No",,"Men","Hehe","","In their 40s",0,0
"85-00-63-86",3,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Hehe","","In their 40s",8,7
"24-74-06-95",1,"No","No","No","No","Yes","Yes","No","No","No","No","No","No",,"Men","Other, Specify","kinga","In their 60s",2,2
"24-74-06-95",2,"No","Yes","No","No","No","No","No","No","No","No","No","No",,"Men","Hehe","","In their 40s",3,0
"24-74-06-95",3,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Hehe","","In their 50s",10,0
"76-24-30-21",1,"No","Yes","No","No","No","No","No","No","No","No","No","No",,"Men","Hehe","","In their 50s",3,3
"76-24-30-21",2,"No","No","No","No","No","No","Yes","No","No","No","No","No",,"Women","Hehe","","In their 40s",4,4
"76-24-30-21",3,"No","No","No","No","No","Yes","No","No","No","No","No","No",,"Men","Hehe","","In their 40s",2,2
"56-71-52-33",1,"No","No","No","No","No","No","Yes","No","No","No","No","No",,"Men","Hehe","","&gt;70",5,3
"56-71-52-33",2,"No","No","No","No","No","No","Yes","No","No","No","No","No",,"Men","Hehe","","In their 50s",3,1
"56-71-52-33",3,"No","No","No","No","No","No","Yes","No","No","No","No","No",,"Men","Hehe","","In their 60s",5,5
"27-56-82-36",1,"No","No","No","No","No","No","No","No","Yes","No","No","No",,"Men","Bena","","In their 40s",15,0
"27-56-82-36",2,"No","No","No","No","No","No","Yes","No","Yes","No","No","No",,"Men","Other, Specify","Mwanji","In their 60s",5,2
"27-56-82-36",3,"No","No","No","No","No","No","Yes","No","Yes","No","No","No",,"Men","Other, Specify","Mwanji","In their 50s",7,5
"98-24-74-63",1,"No","No","No","No","No","No","No","No","Yes","No","No","No",,"Men","Hehe","","In their 40s",21,3
"98-24-74-63",2,"No","No","No","No","No","No","No","No","Yes","No","No","No",,"Men","Hehe","","In their 40s",7,2
"98-24-74-63",3,"No","No","No","No","No","No","No","No","Yes","No","No","No",,"Men","Hehe","","In their 50s",14,3
"33-63-66-85",1,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Bena","","In their 40s",0,0
"33-63-66-85",2,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Other, Specify","Mwanji","In their 40s",15,15
"33-63-66-85",3,"Yes","No","No","No","No","No","No","No","No","No","No","No",,"Men","Hehe","","In their 40s",0,0
"36-81-79-37",1,"No","No","No","No","No","No","No","No","No","Yes","No","No",,"Men","Other, Specify","Arabu","In their 40s",6,0
"36-81-79-37",2,"No","No","No","Yes","No","No","No","No","No","No","No","No",,"Women","Hehe","","In their 40s",5,4
"36-81-79-37",3,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Hehe","","In their 50s",10,4
"98-23-40-44",1,"No","No","No","No","No","Yes","No","No","No","No","No","No",,"Women","Hehe","","In their 30s",29,10
"98-23-40-44",2,"No","No","No","No","No","Yes","No","No","No","No","No","No",,"Women","Hehe","","In their 40s",29,29
"98-23-40-44",3,"No","No","No","No","No","No","No","No","Yes","No","No","No",,"Women","Hehe","","In their 40s",29,29
"37-22-37-99",1,"No","No","No","No","No","No","Yes","No","No","No","No","No",,"Men","Hehe","","In their 20s",29,0
"37-22-37-99",2,"No","No","No","No","No","No","Yes","No","No","No","No","No",,"Men","Hehe","","In their 30s",29,3
"37-22-37-99",3,"No","No","No","No","No","No","Yes","No","No","No","No","No",,"Women","Hehe","","In their 30s",5,0
"00-67-21-61",1,"No","No","No","No","Yes","No","Yes","No","No","No","No","No",,"Men","Hehe","","In their 30s",28,5
"00-67-21-61",2,"No","No","No","No","Yes","No","Yes","No","No","No","No","No",,"Men","Hehe","","In their 20s",29,15
"00-67-21-61",3,"No","No","No","No","Yes","No","Yes","No","No","No","No","No",,"Men","Hehe","","In their 20s",29,5
"51-87-88-69",1,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Hehe","","In their 60s",5,0
"51-87-88-69",2,"No","No","No","No","Yes","No","Yes","No","No","No","No","No",,"Men","Hehe","","In their 60s",2,0
"51-87-88-69",3,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Hehe","","&gt;70",1,0
"00-01-36-74",1,"Yes","No","No","No","No","No","No","No","No","No","No","No",,"Men","Bena","","In their 30s",12,3
"00-01-36-74",2,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Bena","","In their 50s",20,5
"00-01-36-74",3,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Hehe","","In their 40s",13,2
"07-23-47-52",1,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Women","Hehe","","In their 30s",10,4
"07-23-47-52",2,"No","No","No","No","No","No","Yes","No","No","No","No","No",,"Men","Hehe","","In their 20s",2,0
"07-23-47-52",3,"No","No","No","No","No","Yes","No","No","Yes","No","No","No",,"Women","Hehe","","In their 40s",12,8
"07-42-94-81",1,"No","No","No","No","Yes","No","Yes","No","No","No","No","No",,"Men","Hehe","","In their 40s",0,0
"07-42-94-81",2,"No","No","No","No","No","No","Yes","No","No","No","No","No",,"Men","Hehe","","In their 40s",1,0
"07-42-94-81",3,"No","No","No","No","No","No","Yes","No","No","No","No","No",,"Men","Bena","","In their 40s",1,0
"23-53-17-58",1,"No","No","No","No","No","Yes","Yes","No","No","No","No","No",,"Men","Other, Specify","kinga","In their 40s",25,25
"23-53-17-58",2,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Bena","","In their 60s",15,10
"23-53-17-58",3,"No","No","No","No","No","Yes","No","No","No","No","No","No",,"Men","Hehe","","In their 40s",25,25
"36-44-48-22",1,"No","Yes","No","No","Yes","No","No","No","No","No","No","No",,"Men","Other, Specify","I don't know","In their 60s",1,0
"36-44-48-22",2,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Other, Specify","Kinga","In their 50s",0,0
"36-44-48-22",3,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Other, Specify","I don't know","In their 60s",0,0
"66-23-65-75",1,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Hehe","","In their 30s",5,5
"66-23-65-75",2,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Women","Hehe","","In their 40s",3,3
"66-23-65-75",3,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Hehe","","In their 50s",5,3
"94-52-36-12",1,"No","No","No","Yes","No","No","No","No","No","No","No","No",,"Women","Hehe","","In their 40s",0,0
"94-52-36-12",2,"No","No","No","Yes","No","No","No","No","No","No","No","No",,"Men","Hehe","","In their 40s",0,0
"94-52-36-12",3,"Yes","No","No","No","No","No","No","No","No","No","No","No",,"Men","Hehe","","In their 50s",0,0
"34-33-60-75",1,"No","Yes","No","No","No","No","No","No","No","No","No","No",,"Men","Hehe","","In their 40s",0,0
"34-33-60-75",2,"No","No","No","No","No","No","Yes","No","No","No","No","No",,"Men","Hehe","","&gt;70",5,0
"34-33-60-75",3,"No","No","Yes","No","No","No","No","No","No","No","No","No",,"Men","Hehe","","&gt;70",2,0
"94-14-40-52",1,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Hehe","","In their 60s",2,2
"94-14-40-52",2,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Hehe","","In their 50s",3,0
"94-14-40-52",3,"No","No","No","No","No","No","No","No","Yes","No","No","No",,"Men","Hehe","","In their 50s",0,0
"85-43-64-12",1,"No","No","Yes","No","No","No","Yes","No","No","No","No","No",,"Men","Hehe","","In their 50s",25,0
"85-43-64-12",2,"No","No","No","No","No","No","Yes","No","No","No","No","No",,"Women","Hehe","","In their 40s",29,20
"85-43-64-12",3,"No","No","No","No","No","Yes","No","No","No","No","No","No",,"Men","Hehe","","In their 30s",10,5
"48-73-27-78",1,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Other, Specify","mwanji","In their 40s",1,0
"48-73-27-78",2,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Bena","","In their 30s",6,0
"48-73-27-78",3,"No","No","No","No","No","No","No","No","No","Yes","No","No",,"Men","Other, Specify","gogo","In their 50s",0,0
"95-30-04-02",1,"No","No","No","No","Yes","No","Yes","No","No","No","No","No",,"Men","Hehe","","In their 30s",0,0
"95-30-04-02",2,"No","Yes","No","No","No","No","No","No","No","No","No","No",,"Women","Hehe","","In their 40s",0,0
"95-30-04-02",3,"No","No","No","No","No","No","Yes","No","No","No","No","No",,"Men","Other, Specify","sangu","In their 30s",1,0
"92-70-85-41",1,"No","No","No","No","No","No","No","No","Yes","No","No","No",,"Men","Hehe","","In their 20s",28,28
"92-70-85-41",2,"No","No","No","No","No","No","No","No","Yes","No","No","No",,"Women","Hehe","","In their 40s",28,28
"92-70-85-41",3,"No","No","No","No","No","No","No","No","Yes","No","No","No",,"Men","Hehe","","In their 40s",28,28
"48-49-97-86",1,"No","Yes","No","No","No","No","No","No","No","No","No","No",,"Men","Hehe","","In their 50s",0,0
"48-49-97-86",2,"No","Yes","No","No","No","No","No","No","No","No","No","No",,"Men","Hehe","","In their 50s",0,0
"48-49-97-86",3,"No","Yes","No","No","No","No","No","No","No","No","No","No",,"Men","Hehe","","In their 40s",5,0
"84-79-52-42",1,"No","No","No","No","No","Yes","No","No","No","No","No","No",,"Men","Hehe","","In their 40s",10,8
"84-79-52-42",2,"No","No","No","No","No","Yes","No","No","No","No","No","No",,"Men","Hehe","","In their 40s",5,3
"84-79-52-42",3,"No","No","No","No","No","No","No","No","Yes","No","No","No",,"Men","Hehe","","In their 40s",4,1
"49-71-84-27",1,"No","No","No","No","No","No","No","No","No","Yes","No","No",,"Men","Other, Specify","kinga","In their 40s",1,1
"49-71-84-27",2,"No","No","No","No","Yes","No","No","No","No","Yes","No","No",,"Men","Hehe","","In their 30s",0,0
"49-71-84-27",3,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Hehe","","In their 30s",10,3
"62-50-68-38",1,"No","No","No","No","No","Yes","No","No","No","No","No","No",,"Women","Hehe","","In their 50s",8,8
"62-50-68-38",2,"No","No","No","No","No","No","Yes","No","No","No","No","No",,"Women","Hehe","","In their 30s",10,7
"62-50-68-38",3,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Hehe","","In their 40s",9,4
"27-08-48-72",1,"No","No","No","No","No","Yes","Yes","No","No","No","No","No",,"Women","Other, Specify","Sangu","In their 20s",10,2
"27-08-48-72",2,"No","No","No","No","No","No","Yes","No","No","No","No","No",,"Men","Other, Specify","Sambaa","In their 20s",2,0
"27-08-48-72",3,"No","No","No","No","No","Yes","Yes","No","No","No","No","No",,"Women","Other, Specify","Gogo","In their 30s",10,4
"77-27-65-41",1,"No","No","No","No","No","No","No","No","Yes","No","No","No",,"Men","Bena","","In their 30s",8,6
"77-27-65-41",2,"No","No","No","Yes","No","No","No","No","No","No","No","No",,"Men","Other, Specify","kinga","In their 40s",2,0
"77-27-65-41",3,"No","No","No","No","No","Yes","Yes","No","No","No","No","No",,"Women","Hehe","","In their 40s",5,3
"70-31-22-22",1,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Hehe","","In their 40s",0,0
"70-31-22-22",2,"No","No","No","No","No","No","Yes","No","No","No","No","No",,"Men","Hehe","","In their 50s",0,0
"70-31-22-22",3,"No","No","No","No","No","No","No","No","Yes","No","No","No",,"Men","Hehe","","In their 40s",2,2
"94-42-67-72",1,"Yes","No","No","No","No","No","No","No","Yes","No","No","No",,"Women","Hehe","","In their 50s",25,5
"94-42-67-72",2,"No","No","No","No","No","No","No","No","Yes","No","No","No",,"Women","Hehe","","In their 50s",25,12
"94-42-67-72",3,"No","No","No","No","No","No","No","No","Yes","No","No","No",,"Women","Hehe","","In their 50s",15,5
"44-03-12-81",1,"No","No","No","No","No","No","Yes","No","No","No","No","No",,"Women","Hehe","","In their 50s",5,5
"44-03-12-81",2,"Yes","No","No","No","No","No","No","No","No","No","No","No",,"Men","Hehe","","In their 40s",20,5
"02-54-15-71",1,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Hehe","","In their 50s",29,10
"02-54-15-71",2,"No","Yes","No","No","No","No","No","No","No","No","No","No",,"Men","Hehe","","In their 40s",20,10
"02-54-15-71",3,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Women","Hehe","","In their 60s",29,10
"62-99-04-33",1,"No","No","No","No","No","No","Yes","No","No","No","No","No",,"Women","Hehe","","&gt;70",3,0
"62-99-04-33",2,"No","No","No","No","No","Yes","No","No","Yes","No","No","No",,"Women","Hehe","","In their 50s",2,2
"62-99-04-33",3,"No","No","No","No","No","No","No","No","Yes","No","No","No",,"Women","Hehe","","In their 60s",0,0
"42-85-59-02",1,"No","No","Yes","No","No","No","No","No","No","No","No","No",,"Men","Hehe","","In their 40s",2,0
"42-85-59-02",2,"No","No","No","No","No","Yes","No","No","No","No","No","No",,"Men","Hehe","","In their 50s",5,0
"42-85-59-02",3,"No","No","Yes","No","No","No","No","No","No","No","No","No",,"Women","Hehe","","In their 40s",2,0
"02-53-80-77",1,"No","No","No","No","No","Yes","No","No","No","No","No","No",,"Men","Other, Specify","Mkinga","In their 40s",15,10
"02-53-80-77",2,"No","No","No","No","No","Yes","No","No","No","No","No","No",,"Men","Other, Specify","Nyakyusa","In their 30s",10,7
"02-53-80-77",3,"No","No","No","No","No","Yes","No","No","No","No","No","No",,"Women","Hehe","","&gt;70",10,3
"50-80-96-28",1,"No","No","No","No","Yes","No","No","No","Yes","No","No","No",,"Men","Hehe","","In their 60s",0,0
"50-80-96-28",2,"No","No","No","No","Yes","No","No","No","Yes","No","No","No",,"Men","Hehe","","In their 40s",0,0
"50-80-96-28",3,"No","No","No","No","Yes","No","No","No","Yes","No","No","No",,"Men","Hehe","","In their 50s",0,0
"11-91-04-75",1,"Yes","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Hehe","","&gt;70",15,0
"11-91-04-75",2,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Hehe","","&gt;70",2,0
"11-91-04-75",3,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Hehe","","&gt;70",28,0
"25-18-28-61",1,"No","No","No","No","No","No","Yes","No","No","No","No","No",,"Men","Bena","","In their 30s",29,29
"25-18-28-61",2,"No","No","No","No","No","No","No","No","Yes","No","No","No",,"Women","Hehe","","In their 20s",12,3
"25-18-28-61",3,"No","No","No","No","No","No","Yes","No","No","No","No","No",,"Women","Hehe","","In their 50s",3,2
"59-58-64-54",1,"No","No","No","No","No","Yes","No","No","No","No","No","No",,"Men","Bena","","In their 20s",29,15
"59-58-64-54",2,"No","No","No","No","No","Yes","No","No","No","No","No","No",,"Men","Bena","","In their 30s",29,15
"59-58-64-54",3,"No","No","No","No","No","Yes","No","No","No","No","No","No",,"Men","Bena","","In their 20s",20,10
"68-47-48-14",1,"No","No","No","No","No","No","No","No","Yes","No","No","No",,"Men","Hehe","","In their 50s",0,0
"68-47-48-14",2,"No","No","No","No","No","No","No","No","Yes","No","No","No",,"Men","Hehe","","In their 50s",0,0
"68-47-48-14",3,"No","No","No","No","No","No","No","No","No","Yes","No","No",,"Men","Hehe","","In their 60s",0,0
"64-84-94-47",1,"No","No","No","No","No","No","Yes","No","Yes","No","No","No",,"Men","Hehe","","In their 40s",15,0
"64-84-94-47",2,"No","No","No","No","No","No","No","No","Yes","No","No","No",,"Men","Hehe","","In their 40s",10,0
"64-84-94-47",3,"No","No","No","No","No","No","No","No","Yes","No","No","No",,"Men","Hehe","","In their 40s",12,12
"47-86-51-93",1,"No","No","No","No","No","No","No","Yes","No","No","No","No",,"Men","Hehe","","In their 40s",0,0
"47-86-51-93",2,"No","No","No","No","No","No","No","No","Yes","No","No","No",,"Women","Hehe","","In their 50s",3,0
"47-86-51-93",3,"No","Yes","No","No","No","No","No","No","No","No","No","No",,"Women","Hehe","","In their 40s",1,0
"89-64-71-91",1,"No","No","No","No","Yes","No","No","No","No","Yes","No","No",,"Men","Hehe","","In their 60s",10,10
"89-64-71-91",2,"Yes","No","No","No","No","No","No","No","Yes","Yes","No","No",,"Women","Hehe","","In their 50s",26,6
"89-64-71-91",3,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Hehe","","In their 30s",12,2
"32-24-09-18",1,"No","No","Yes","No","No","No","No","No","No","No","No","No",,"Men","Other, Specify","kinga","In their 40s",1,0
"32-24-09-18",2,"No","No","No","No","No","No","Yes","No","No","No","No","No",,"Men","Hehe","","In their 50s",0,0
"32-24-09-18",3,"No","No","No","No","No","Yes","Yes","No","No","No","No","No",,"Men","Hehe","","In their 60s",5,2
"54-13-98-82",1,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Other, Specify","arab","In their 60s",0,0
"21-11-21-29",1,"No","No","No","No","Yes","No","Yes","No","No","No","No","No",,"Men","Hehe","","In their 40s",25,10
"21-11-21-29",2,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Hehe","","In their 50s",20,10
"21-11-21-29",3,"Yes","No","No","No","Yes","No","Yes","No","No","No","No","No",,"Men","Hehe","","In their 50s",15,9
"81-55-77-74",1,"No","No","No","No","Yes","No","Yes","No","Yes","No","No","No",,"Men","Hehe","","In their 50s",29,10
"81-55-77-74",2,"No","No","No","No","Yes","No","Yes","No","No","No","No","No",,"Men","Hehe","","In their 20s",29,20
"81-55-77-74",3,"No","No","No","No","Yes","No","Yes","No","No","No","No","No",,"Men","Hehe","","In their 60s",1,0
"23-00-40-40",1,"No","No","No","No","No","Yes","No","No","No","No","No","No",,"Women","Hehe","","In their 40s",1,1
"23-00-40-40",2,"No","No","No","No","No","Yes","No","No","No","No","No","No",,"Women","Hehe","","In their 40s",1,1
"23-00-40-40",3,"No","No","No","No","No","No","Yes","No","No","No","No","No",,"Men","Hehe","","In their 50s",2,0
"17-59-86-59",1,"No","No","No","No","No","Yes","No","No","No","No","No","No",,"Men","Bena","","In their 30s",29,29
"17-59-86-59",2,"No","No","No","No","No","No","Yes","No","No","No","No","No",,"Men","Bena","","In their 40s",29,29
"17-59-86-59",3,"No","No","No","No","No","Yes","No","No","Yes","No","No","No",,"Men","Bena","","In their 40s",29,29
"89-73-28-02",1,"No","No","No","No","No","No","Yes","No","No","No","No","No",,"Women","Bena","","In their 40s",29,14
"89-73-28-02",2,"No","No","No","No","No","No","Yes","No","No","No","No","No",,"Men","Bena","","In their 30s",29,7
"89-73-28-02",3,"No","No","No","No","No","Yes","No","No","No","No","No","No",,"Women","Bena","","In their 50s",21,14
"14-55-50-79",1,"No","No","No","No","Yes","No","No","No","No","Yes","No","No",,"Men","Bena","","In their 40s",1,0
"14-55-50-79",2,"No","No","No","No","Yes","No","No","No","No","Yes","No","No",,"Men","Hehe","","In their 40s",0,0
"14-55-50-79",3,"No","No","No","No","Yes","No","No","No","No","Yes","No","No",,"Men","Bena","","In their 30s",0,0
"60-36-21-40",1,"No","No","No","No","No","Yes","No","No","No","No","No","No",,"Women","Hehe","","In their 40s",29,7
"60-36-21-40",2,"No","No","No","No","No","Yes","No","No","No","No","No","No",,"Men","Hehe","","In their 40s",29,10
"60-36-21-40",3,"No","No","No","No","No","Yes","No","No","No","No","No","No",,"Men","Hehe","","In their 30s",29,3
"57-25-85-63",1,"No","No","No","No","No","No","Yes","No","No","No","No","No",,"Men","Hehe","","In their 30s",25,25
"57-25-85-63",2,"No","No","No","No","No","No","Yes","No","Yes","No","No","No",,"Men","Hehe","","In their 40s",7,7
"57-25-85-63",3,"No","No","No","No","No","Yes","No","No","No","No","No","No",,"Men","Hehe","","In their 20s",25,15
"80-36-08-51",1,"No","No","Yes","No","No","No","No","No","No","No","No","No",,"Men","Hehe","","In their 40s",2,0
"80-36-08-51",2,"No","Yes","No","No","No","No","No","No","No","No","No","No",,"Men","Hehe","","In their 40s",0,0
"80-36-08-51",3,"No","Yes","No","No","No","No","No","No","No","No","No","No",,"Men","Hehe","","In their 50s",3,1
"73-98-72-78",1,"Yes","No","No","No","No","No","No","No","No","No","No","No",,"Men","Other, Specify","kinga","In their 40s",20,1
"73-98-72-78",2,"No","No","No","No","No","No","No","No","No","Yes","No","No",,"Men","Hehe","","In their 40s",9,0
"73-98-72-78",3,"No","No","No","No","No","No","No","No","Yes","No","No","No",,"Men","Hehe","","In their 40s",15,2
"48-58-14-95",1,"No","No","No","No","Yes","No","No","No","Yes","No","No","No",,"Men","Hehe","","&gt;70",5,4
"48-58-14-95",2,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Hehe","","In their 60s",29,5
"48-58-14-95",3,"Yes","No","No","No","No","No","No","No","No","No","No","No",,"Men","Hehe","","In their 40s",5,5
"08-00-46-02",1,"No","No","No","No","No","No","No","No","Yes","No","No","No",,"Women","Hehe","","In their 40s",3,0
"08-00-46-02",2,"No","No","No","No","No","No","No","No","Yes","No","No","No",,"Women","Bena","","In their 40s",10,0
"08-00-46-02",3,"No","No","No","No","No","No","No","No","Yes","No","No","No",,"Women","Hehe","","In their 40s",1,0
"45-96-62-88",1,"No","No","No","No","No","No","No","No","No","Yes","No","No",,"Men","Hehe","","In their 30s",2,0
"45-96-62-88",2,"No","Yes","No","No","No","No","No","No","No","No","No","No",,"Men","Hehe","","In their 30s",4,0
"45-96-62-88",3,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Hehe","","In their 40s",4,1
"58-44-41-63",1,"No","No","Yes","No","No","No","No","No","No","No","No","No",,"Men","Hehe","","In their 40s",25,18
"36-02-91-03",1,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Hehe","","&gt;70",2,2
"36-02-91-03",2,"No","Yes","No","No","No","No","No","No","No","No","No","No",,"Men","Other, Specify","sagara","In their 40s",2,2
"36-02-91-03",3,"No","Yes","No","No","No","No","No","No","No","No","No","No",,"Women","Hehe","","In their 40s",1,1
"29-24-40-33",1,"No","No","No","No","No","Yes","No","No","No","No","No","No",,"Women","Hehe","","In their 40s",28,10
"29-24-40-33",2,"No","No","No","No","No","Yes","No","No","No","No","No","No",,"Women","Hehe","","In their 40s",7,3
"29-24-40-33",3,"No","No","No","No","No","Yes","No","No","No","No","No","No",,"Women","Hehe","","In their 50s",10,3
"64-42-73-18",1,"No","No","No","No","No","No","Yes","No","No","No","No","No",,"Men","Hehe","","In their 40s",21,14
"64-42-73-18",2,"No","No","No","No","No","No","No","No","Yes","No","No","No",,"Men","Hehe","","In their 30s",14,10
"64-42-73-18",3,"No","No","No","No","No","No","Yes","No","No","No","No","No",,"Women","Hehe","","In their 50s",28,20
