interview__key,lnd_mes,lnd_mes_1,lnd01,lnd02,lnd03,lnd04,lnd08,lnd09,lnd06,lnd_ten01,lnd_ten02,lnd_ten03,lnd_ten04,lnd_ten08,lnd_ten09,lnd_ten06,lnd_07,lnd_08,lnd_08_1,lnd_09,lnd_09_1,lnd_10,lnd_11,lnd_12,lnd_13__1,lnd_13__2,lnd_13__3,lnd_13__4,lnd_13__5,lnd_13__6,lnd_13__7,lnd_13__8,lnd_13__9,lnd_13__10,lnd_13__96,lnd_13_oth,f01,f03,f04__1,f04__2,f04__3,f04__96,f04_1,f05,lnd_14,lnd_15,lnd_16,lnd_17,lnd_18,lnd_18_oth,num_plots,more_plot,more_plot_explain
"56-29-47-60","Acres","",2,1.5,0,0,.125,0,0,"Private owned with no land title","Private owned with no land title",,,"Private owned with no land title",,,"No",,"",,"",,"Likely","No",,,,,,,,,,,,,"No",,,,,,,0,"The same","Massive decrease","No",,,"",2,"Yes","Increase production"
"82-22-01-30","Acres","",4,4,0,0,.5,0,0,"Private owned with no land title","Private owned with no land title",,,"Private owned with no land title",,,"No",,"",,"",,"unlikely","No",,,,,,,,,,,,,"No",,,,,,,0,"Slight decrease","Slight decrease","No",,,"",3,"Yes","agricultural  Expansion"
"15-47-66-05","Acres","",3,0,0,0,0,0,0,"Private owned with no land title",,,,,,,"No",,"",,"",,"Very unlikely","No",,,,,,,,,,,,,"No",,,,,,,0,"The same","The same","No",,,"",1,"No","financially unstable"
"04-89-61-71","Acres","",3,3,0,0,.5,0,0,"Private owned with land title","Private owned with land title",,,"Private owned with land title",,,"No",,"",,"",,"Maybe, maybe not","Yes","No","Yes","No","No","No","No","No","No","No","No","No",,"No",,,,,,,0,"Slight decrease","Slight decrease","No",,,"",1,"Yes","for my children"
"58-73-17-40","Acres","",3,7,0,0,7,0,0,"Private owned with no land title","Private owned with no land title",,,"Private owned with no land title",,,"Yes","Within family","","LC Court","","Yes","Very likely","Yes","No","Yes","Yes","Yes","No","No","No","No","No","No","No",,"No",,,,,,,6,"Massive decrease","Massive decrease","No",,,"",2,"No","what i have is enough"
"82-66-58-84","Acres","",2,0,0,0,.25,0,0,"Private owned with no land title",,,,"Private owned with no land title",,,"No",,"",,"",,"Maybe, maybe not","Yes","No","No","Yes","No","No","No","No","No","No","No","No",,"No",,,,,,,2,"Massive decrease","Massive decrease","No",,,"",1,"Yes","agriculture"
"40-67-36-34","Acres","",1.5,4.5,0,3,1,0,0,"Private owned with no land title","Private owned with no land title",,"Private owned with no land title","Private owned with no land title",,,"No",,"",,"",,"Maybe, maybe not","No",,,,,,,,,,,,,"No",,,,,,,0,"Massive decrease","Massive decrease","No",,,"",2,"Yes","for children"
"76-04-73-59","Acres","",3,0,0,0,0,0,0,"Co-share/ co-farming",,,,,,,"No",,"",,"",,"Very unlikely","No",,,,,,,,,,,,,"Yes",.5,"Yes","No","No","No",,0,"The same","The same","No",,,"",2,"No","its enough for now"
"84-25-35-86","Acres","",3,2,0,0,.25,0,0,"Private owned with land title","Private owned with no land title",,,"Private owned with land title",,,"Yes","Within family","","Village headman / chairperson","","Yes","Very likely","Yes","No","Yes","Yes","Yes","No","No","Yes","Yes","No","No","No",,"No",,,,,,,19,"Massive decrease","Massive decrease","No",,,"",4,"Yes","For  children's  future assets"
"29-66-30-52","Acres","",0,0,0,0,.125,0,0,,,,,"Leased/rented",,,"No",,"",,"",,"Maybe, maybe not","Yes","No","Yes","No","No","No","No","No","No","No","No","No",,"No",,,,,,,0,"Massive decrease","Massive decrease","No",,,"",0,"Yes","To start farming"
"50-37-18-88","Acres","",3,3,0,2,.5,0,0,"Private owned with land title","Private owned with land title",,"Private owned with land title","Private owned with land title",,,"No",,"",,"",,"Maybe, maybe not","Yes","No","Yes","No","No","No","No","No","No","No","No","No",,"No",,,,,,,0,"The same","The same","No",,,"",2,"No","I don't have money"
"62-42-00-50","Acres","",24,10,0,0,1.5,0,0,"Private owned with no land title","Private owned with no land title",,,"Private owned with no land title",,,"No",,"",,"",,"Very unlikely","Yes","No","No","Yes","No","No","No","No","No","No","No","No",,"No",,,,,,,0,"Slight decrease","Slight decrease","No",,,"",5,"No","Can't afford to add an additional plot"
"94-15-10-76","Acres","",5,5,0,0,.75,0,0,"Private owned with land title","Private owned with land title",,,"Private owned with land title",,,"No",,"",,"",,"unlikely","Yes","No","Yes","No","No","No","No","No","No","No","No","No",,"No",,,,,,,0,"Massive decrease","Massive decrease","No",,,"",1,"Yes","increase production"
"42-39-21-50","Acres","",.5,.5,0,0,.125,0,0,"Private owned with no land title","Private owned with no land title",,,"Private owned with no land title",,,"No",,"",,"",,"Maybe, maybe not","No",,,,,,,,,,,,,"No",,,,,,,0,"Massive decrease","Massive decrease","No",,,"",1,"No","satisfied with his area"
"84-84-86-66","Acres","",4,1,0,0,.25,0,0,"Private owned with no land title","Private owned with no land title",,,"Private owned with land title",,,"No",,"",,"",,"Likely","Yes","No","Yes","Yes","No","Yes","No","No","No","No","No","No",,"No",,,,,,,0,"Massive decrease","Massive decrease","No",,,"",1,"Yes","for cultivating"
"53-27-67-24","Acres","",38.5,27,0,0,2,0,0,"Private owned with no land title","Private owned with no land title",,,"Private owned with no land title",,,"Yes","Other individuals","","Clan / Elder","","Yes","Maybe, maybe not","Yes","No","No","Yes","No","No","No","No","No","No","No","No",,"No",,,,,,,10,"Massive decrease","Massive decrease","No",,,"",4,"Yes","TO INCREASE PRODUCTION"
"02-02-62-52","Acres","",5,0,0,0,0,0,0,"Leased/rented",,,,,,,"No",,"",,"",,"unlikely","No",,,,,,,,,,,,,"No",,,,,,,0,"Slight increase","Slight increase","No",,,"",1,"Yes","farming  activities"
"10-89-66-70","Acres","",3,3,0,0,1,0,0,"Private owned with no land title","Private owned with no land title",,,"Private owned with no land title",,,"No",,"",,"",,"Likely","No",,,,,,,,,,,,,"No",,,,,,,0,"The same","The same","No",,,"",1,"No","I don't have money"
"28-72-52-28","Acres","",3,0,0,0,.25,0,0,"Private owned with no land title",,,,"Private owned with land title",,,"No",,"",,"",,"Very unlikely","No",,,,,,,,,,,,,"No",,,,,,,0,"Slight decrease","Slight decrease","No",,,"",1,"Yes","Farming"
"89-15-58-91","Acres","",4,0,0,0,.25,0,0,"Private owned with no land title",,,,"Private owned with no land title",,,"Yes","Other individuals","","Nowhere","","Yes","Very unlikely","No",,,,,,,,,,,,,"No",,,,,,,0,"Massive decrease","Massive decrease","No",,,"",2,"No","am old and I can't farm a bigger land"
"57-65-92-31","Acres","",5,2,0,0,2,0,0,"Private owned with land title","Private owned with land title",,,"Private owned with land title",,,"Yes","Government","","Tried to sort out ourselves","","No","Maybe, maybe not","Yes","No","Yes","No","No","No","No","No","No","No","No","No",,"Yes",2,"Yes","No","No","No",,1,"Slight decrease","Slight decrease","No",,,"",2,"Yes","Farming"
"78-69-73-93","Acres","",4,0,0,0,.5,0,0,"Private owned with no land title",,,,"Private owned with no land title",,,"No",,"",,"",,"unlikely","No",,,,,,,,,,,,,"No",,,,,,,0,"Massive decrease","Massive decrease","No",,,"",2,"No","EXPENSES"
"86-71-54-16","Acres","",.5,0,0,0,3,0,0,"Private owned with land title",,,,"Private owned with land title",,,"No",,"",,"",,"unlikely","Yes","No","No","Yes","No","No","No","No","No","No","No","No",,"Yes",1.5,"Yes","No","No","No",,0,"Slight increase","Slight decrease","No",,,"",2,"Yes","To plant more crops and build another house"
"49-00-37-24","Acres","",2,0,0,0,.5,0,0,"Private owned with no land title",,,,"Private owned with no land title",,,"No",,"",,"",,"unlikely","No",,,,,,,,,,,,,"No",,,,,,,0,"Slight decrease","Massive decrease","No",,,"",1,"No","NO MONEY AND AGING"
"60-73-62-17","Acres","",5,3,0,0,.25,0,0,"Private owned with no land title","Private owned with no land title",,,"Private owned with no land title",,,"No",,"",,"",,"Very unlikely","Yes","No","Yes","Yes","No","No","No","No","No","No","No","No",,"No",,,,,,,4,"Massive decrease","Massive decrease","No",,,"",1,"Yes","to increase income of the household"
"16-68-23-18","Acres","",4,2,36,0,1.5,0,0,"Private owned with no land title","Private owned with no land title","Private owned with no land title",,"Private owned with no land title",,,"No",,"",,"",,"unlikely","Yes","No","No","Yes","No","No","No","No","No","No","No","No",,"No",,,,,,,0,"The same","Massive decrease","No",,,"",1,"Yes","crop cultivation"
"75-36-25-09","Acres","",4,0,0,0,.5,0,0,"Private owned with no land title",,,,"Private owned with no land title",,,"No",,"",,"",,"unlikely","Yes","No","No","Yes","No","No","No","No","No","No","No","No",,"Yes",1.5,"Yes","No","No","No",,0,"Slight increase","Slight decrease","No",,,"",1,"No","The farmland we possess is enough we do not need another one"
"92-13-03-64","Acres","",4,0,0,0,.25,0,0,"Private owned with land title",,,,"Private owned with land title",,,"No",,"",,"",,"unlikely","Yes","No","Yes","No","No","No","No","No","No","No","No","No",,"Yes",4,"Yes","No","No","No",,0,"Slight increase","Slight decrease","No",,,"",1,"No","The farmland is enough"
"32-53-28-17","Acres","",2,1,0,0,.25,0,0,"Private owned with no land title","Private owned with no land title",,,"Private owned with no land title",,,"No",,"",,"",,"Very likely","Yes","No","Yes","Yes","No","No","No","No","No","No","No","No",,"No",,,,,,,5,"Massive decrease","Massive decrease","No",,,"",1,"Yes","for development purposes"
"18-06-29-93","Acres","",1,0,0,0,.25,0,0,"Private owned with land title",,,,"Private owned with land title",,,"No",,"",,"",,"Maybe, maybe not","Yes","No","Yes","No","No","No","No","No","No","No","No","No",,"No",,,,,,,10,"Massive decrease","Massive decrease","No",,,"",0,"Yes","agriculture activities"
"86-17-31-91","Acres","",2,0,0,0,1,0,0,"Private owned with land title",,,,"Private owned with no land title",,,"No",,"",,"",,"unlikely","Yes","No","Yes","Yes","No","No","No","No","No","No","No","No",,"Yes",1,"Yes","No","No","No",,2,"Slight increase","Slight decrease","No",,,"",6,"Yes","We want to plant trees"
"34-05-05-84","Acres","",13,7,0,0,.5,0,0,"Private owned with land title","Private owned with land title",,,"Private owned with land title",,,"No",,"",,"",,"unlikely","No",,,,,,,,,,,,,"No",,,,,,,0,"Massive decrease","Massive decrease","No",,,"",1,"No","NO MONEY"
"24-72-79-56","Acres","",1.5,0,0,0,0,0,0,"Leased/rented",,,,,,,"No",,"",,"",,"Very unlikely","No",,,,,,,,,,,,,"No",,,,,,,0,"The same","The same","No",,,"",0,"No","financially unstable"
"56-10-85-53","Acres","",1.5,0,0,0,0,0,0,"Leased/rented",,,,,,,"No",,"",,"",,"Very unlikely","No",,,,,,,,,,,,,"No",,,,,,,0,"The same","The same","No",,,"",0,"Yes","we wish to have our own land"
"65-86-13-71","Acres","",5,0,0,0,.25,0,0,"Leased/rented",,,,"Private owned with no land title",,,"No",,"",,"",,"Very unlikely","No",,,,,,,,,,,,,"No",,,,,,,0,"Massive decrease","Massive decrease","No",,,"",2,"Yes","so as to increase income of the household and able to pay home bills"
"47-19-77-59","Acres","",1,0,0,0,.1,0,0,"Private owned with no land title",,,,"Private owned with no land title",,,"No",,"",,"",,"unlikely","Yes","No","No","Yes","No","No","No","No","No","No","No","No",,"Yes",1,"Yes","No","No","No",,0,"Slight increase","Slight decrease","No",,,"",2,"No","We can not afford to buy another farm land"
"72-38-19-68","Acres","",2,0,0,0,.25,0,0,"Private owned with no land title",,,,"Private owned with no land title",,,"No",,"",,"",,"Maybe, maybe not","Yes","No","No","Yes","No","No","No","No","No","No","No","No",,"Yes",5,"Yes","No","No","No",,0,"Massive decrease","Massive decrease","No",,,"",1,"Yes","agriculture"
"87-95-06-00","Acres","",4,2,0,0,2,0,0,"Private owned with land title","Private owned with land title",,,"Private owned with land title",,,"No",,"",,"",,"Very unlikely","No",,,,,,,,,,,,,"Yes",2,"Yes","No","No","No",,0,"Slight decrease","Slight decrease","No",,,"",2,"No","There is no additional land in the village"
"27-03-96-63","Acres","",10,10,0,0,4,0,0,"Private owned with no land title","Private owned with no land title",,,"Private owned with no land title",,,"No",,"",,"",,"Maybe, maybe not","Yes","No","Yes","No","No","No","No","No","No","No","No","No",,"No",,,,,,,0,"Massive decrease","Massive decrease","No",,,"",1,"No","it's enough for me"
"43-65-32-18","Acres","",3,4,1,0,2,0,0,"Private owned with land title","Private owned with land title","Private owned with land title",,"Private owned with land title",,,"Yes","Other individuals","","Village headman / chairperson","","No","Very likely","Yes","No","Yes","No","Yes","No","No","No","No","No","No","No",,"No",,,,,,,130,"Massive decrease","Massive decrease","No",,,"",1,"Yes","to add assets  for my children's"
"20-11-50-00","Acres","",0,2,0,0,.1,0,0,,"Private owned with land title",,,"Private owned with land title",,,"No",,"",,"",,"unlikely","Yes","No","No","Yes","No","No","No","No","No","No","No","No",,"No",,,,,,,0,"Slight increase","Massive decrease","No",,,"",1,"No","I can not afford to buy another plot"
"93-65-33-33","Acres","",6,0,0,0,.25,0,0,"Private owned with no land title",,,,"Private owned with no land title",,,"No",,"",,"",,"Very unlikely","Yes","No","No","No","No","No","No","No","Yes","Yes","No","No",,"No",,,,,,,12,"Slight decrease","Slight decrease","No",,,"",1,"No","she is aged to farm"
"35-33-01-98","Acres","",2,2,0,7,1.25,0,0,"Private owned with no land title","Private owned with no land title",,"Private owned with no land title","Private owned with land title",,,"No",,"",,"",,"Maybe, maybe not","No",,,,,,,,,,,,,"No",,,,,,,0,"The same","The same","No",,,"",2,"No","am satisfied with the area I have"
"52-85-83-28","Acres","",6,6,0,0,1,0,0,"Private owned with no land title","Private owned with no land title",,,"Private owned with no land title",,,"No",,"",,"",,"Maybe, maybe not","No",,,,,,,,,,,,,"No",,,,,,,0,"Slight decrease","Slight decrease","No",,,"",2,"Yes","for increase production"
"83-02-65-23","Acres","",5,4,0,0,0,0,0,"Co-share/ co-farming","Co-share/ co-farming",,,,,,"No",,"",,"",,"Likely","No",,,,,,,,,,,,,"No",,,,,,,0,"The same","The same","No",,,"",1,"Yes","to cultivate more crops"
"56-88-41-02","Acres","",2,1,0,0,.5,0,0,"Private owned with no land title","Private owned with no land title",,,"Private owned with land title",,,"Yes","Other individuals","","Clan / Elder","","No","Likely","No",,,,,,,,,,,,,"No",,,,,,,20,"Slight decrease","Slight decrease","No",,,"",2,"Yes","for grazing purposes"
"67-06-10-95","Acres","",1,0,0,0,.25,0,0,"Private owned with land title",,,,"Private owned with land title",,,"No",,"",,"",,"unlikely","Yes","No","No","Yes","Yes","No","No","No","No","No","No","No",,"No",,,,,,,0,"Massive decrease","Massive decrease","No",,,"",2,"Yes","agriculture"
"96-49-31-22","Acres","",3,0,0,0,.5,0,0,"Leased/rented",,,,"Private owned with no land title",,,"No",,"",,"",,"unlikely","No",,,,,,,,,,,,,"No",,,,,,,0,"Massive decrease","Massive decrease","No",,,"",1,"No","EXPENSES"
"10-07-11-91","Acres","",5.5,0,0,0,.25,0,0,"Private owned with land title",,,,"Private owned with no land title",,,"No",,"",,"",,"Maybe, maybe not","No",,,,,,,,,,,,,"No",,,,,,,0,"Massive decrease","Massive decrease","No",,,"",2,"Yes","agriculture activities"
"13-05-66-13","Acres","",0,0,0,0,.1,0,0,,,,,"Private owned with land title",,,"No",,"",,"",,"unlikely","Yes","No","Yes","No","No","No","No","No","No","No","No","No",,"No",,,,,,,0,"Massive increase","Massive decrease","No",,,"",0,"Yes","Inorder to plant crops"
"47-07-01-10","Acres","",2,0,0,0,.2,0,0,"Leased/rented",,,,"Private owned with no land title",,,"No",,"",,"",,"Very unlikely","No",,,,,,,,,,,,,"No",,,,,,,0,"Massive decrease","Massive decrease","No",,,"",1,"Yes","to increase income"
"37-48-11-93","Acres","",3,0,0,0,.166,0,0,"Leased/rented",,,,"Private owned with land title",,,"No",,"",,"",,"Maybe, maybe not","No",,,,,,,,,,,,,"No",,,,,,,0,"Massive decrease","Massive decrease","No",,,"",1,"Yes","to increase production of rice"
"67-06-61-48","Acres","",3,0,0,0,.75,0,0,"Private owned with land title",,,,"Private owned with no land title",,,"No",,"",,"",,"Very unlikely","Yes","No","Yes","No","No","No","No","No","No","No","No","No",,"No",,,,,,,0,"Massive decrease","Massive decrease","No",,,"",2,"Yes","cash crop cultivation"
"89-00-56-37","Acres","",5,0,0,0,.5,0,0,"Private owned with no land title",,,,"Leased/rented",,,"Yes","Other individuals","","LC Court","","Yes","unlikely","Yes","No","No","Yes","No","No","No","No","No","No","No","No",,"No",,,,,,,0,"Massive decrease","Massive decrease","No",,,"",1,"No","house construction and crop cultivation"
"28-16-54-68","Acres","",2,0,0,0,.25,0,2,"Private owned with land title",,,,"Private owned with no land title",,"Private owned with land title","Yes","Other individuals","","Nowhere","","Yes","unlikely","Yes","No","No","Yes","No","No","No","No","No","No","No","No",,"No",,,,,,,0,"Massive decrease","Massive decrease","Yes",1000000,"Bank","",2,"Yes","too old and difficulty  to find near plot"
"44-25-43-31","Acres","",1,1,0,0,.5,0,0,"Leased/rented","Leased/rented",,,"Private owned with land title",,,"No",,"",,"",,"Maybe, maybe not","Yes","No","Yes","No","No","No","No","No","No","No","No","No",,"No",,,,,,,0,"Massive decrease","Massive decrease","No",,,"",0,"Yes","To increase production in agriculture"
"33-83-81-59","Acres","",2,2,0,0,.5,0,0,"Leased/rented","Leased/rented",,,"Private owned with land title",,,"No",,"",,"",,"Maybe, maybe not","No",,,,,,,,,,,,,"No",,,,,,,0,"Massive decrease","Massive decrease","No",,,"",0,"No","For my children"
"94-91-64-84","Acres","",2,0,0,0,.1,0,0,"Leased/rented",,,,"Leased/rented",,,"No",,"",,"",,"unlikely","No",,,,,,,,,,,,,"No",,,,,,,0,"Slight increase","Slight decrease","No",,,"",0,"No","I can not afford to buy a farmland"
"58-84-03-84","Acres","",2,0,0,0,.25,0,0,"Leased/rented",,,,"Leased/rented",,,"No",,"",,"",,"unlikely","No",,,,,,,,,,,,,"No",,,,,,,0,"The same","The same","No",,,"",1,"No","EXPENSES"
"41-54-65-45","Acres","",4,10,0,0,.75,0,.25,"Leased/rented","Private owned with no land title",,,"Private owned with land title",,"Private owned with land title","No",,"",,"",,"Very unlikely","Yes","No","Yes","No","No","No","No","No","No","No","No","No",,"No",,,,,,,0,"Slight increase","Slight increase","No",,,"",1,"Yes","For Agriculture purposes"
"55-68-02-17","Acres","",3,0,0,0,.25,0,0,"Leased/rented",,,,"Private owned with no land title",,,"No",,"",,"",,"Very likely","Yes","No","Yes","Yes","No","No","No","No","No","No","No","No",,"No",,,,,,,0,"Massive decrease","Massive decrease","No",,,"",1,"No","no purchasing power"
"14-43-79-24","Acres","",1,0,0,0,0,0,0,"Leased/rented",,,,,,,"No",,"",,"",,"Very unlikely","No",,,,,,,,,,,,,"No",,,,,,,0,"Massive decrease","Massive decrease","No",,,"",0,"Yes","we wish to buy our own land plot"
"06-98-04-04","Acres","",14,0,0,0,.25,0,0,"Private owned with land title",,,,"Private owned with no land title",,,"No",,"",,"",,"Very likely","Yes","No","Yes","Yes","Yes","Yes","No","No","No","No","No","No",,"No",,,,,,,2,"Massive decrease","Massive decrease","No",,,"",1,"No","no purchasing power"
"48-67-43-42","Acres","",2,0,0,0,.25,0,0,"Private owned with no land title",,,,"Private owned with land title",,,"No",,"",,"",,"Maybe, maybe not","Yes","No","Yes","Yes","No","No","No","No","No","No","No","No",,"No",,,,,,,0,"Massive decrease","Massive decrease","No",,,"",1,"Yes","house construction and crop cultivation"
"46-95-07-61","Acres","",2,0,0,0,.25,0,0,"Private owned with land title",,,,"Private owned with land title",,,"No",,"",,"",,"Very unlikely","No",,,,,,,,,,,,,"No",,,,,,,0,"Slight decrease","Massive decrease","No",,,"",1,"Yes","Farming"
"97-29-47-65","Acres","",10,0,0,0,.5,0,0,"Private owned with land title",,,,"Private owned with no land title",,,"Yes","Other individuals","","Village headman / chairperson","","Yes","Very unlikely","No",,,,,,,,,,,,,"No",,,,,,,4,"Slight decrease","Massive decrease","No",,,"",2,"No","They are both aged to farm"
"74-85-56-04","Acres","",2.25,0,0,0,.22,0,0,"Leased/rented",,,,"Leased/rented",,,"No",,"",,"",,"unlikely","No",,,,,,,,,,,,,"No",,,,,,,5,"Massive decrease","Massive decrease","No",,,"",2,"Yes","TO INCREASE PRODUCTION"
"50-63-58-49","Acres","",5,5,0,2,.125,0,0,"Private owned with land title","Private owned with land title",,"Private owned with land title","Private owned with land title",,,"No",,"",,"",,"unlikely","Yes","No","Yes","No","No","No","No","No","No","No","No","No",,"No",,,,,,,0,"Massive decrease","Massive decrease","No",,,"",1,"Yes","for my children and grandchildren"
"37-89-69-52","Acres","",0,0,0,0,.25,0,0,,,,,"Private owned with land title",,,"No",,"",,"",,"Very unlikely","Yes","No","Yes","No","No","No","No","No","No","No","No","No",,"No",,,,,,,0,"Slight decrease","Massive decrease","No",,,"",0,"Yes","Farming"
"29-36-47-57","Acres","",0,0,0,0,.25,0,0,,,,,"Private owned with no land title",,,"Yes","Other individuals","","LC Court","","Yes","Very likely","No",,,,,,,,,,,,,"No",,,,,,,0,"Slight decrease","Slight decrease","No",,,"",0,"No","too old"
"96-44-22-62","Acres","",2,0,0,0,0,0,0,"Leased/rented",,,,,,,"Yes","Other individuals","","LC Court","","No","Maybe, maybe not","Yes","No","No","No","No","No","No","No","No","Yes","No","No",,"No",,,,,,,0,"Slight increase","Slight increase","No",,,"",1,"No","I am poor"
"02-51-86-61","Acres","",.5,0,0,0,.5,0,0,"Private owned with land title",,,,"Private owned with land title",,,"No",,"",,"",,"Very unlikely","Yes","No","Yes","No","No","No","No","No","No","No","No","No",,"No",,,,,,,3,"Slight decrease","Massive decrease","No",,,"",1,"No","For farming"
"18-39-49-03","Acres","",0,0,0,0,.25,0,0,,,,,"Private owned with land title",,,"No",,"",,"",,"Very unlikely","Yes","No","Yes","No","No","No","No","No","No","No","No","No",,"No",,,,,,,9,"Slight decrease","Massive decrease","No",,,"",0,"Yes","For farming"
"64-03-84-99","Acres","",1,0,0,0,.25,0,0,"Leased/rented",,,,"Private owned with land title",,,"No",,"",,"",,"Very unlikely","Yes","No","Yes","No","No","No","No","No","No","No","No","No",,"No",,,,,,,4,"Slight decrease","Slight decrease","No",,,"",0,"Yes","For Farming"
"49-82-95-52","Acres","",1.5,0,0,0,2,0,0,"Private owned with no land title",,,,"Co-share/ co-farming",,,"No",,"",,"",,"unlikely","No",,,,,,,,,,,,,"No",,,,,,,4,"Massive decrease","Massive decrease","No",,,"",2,"Yes","INCREASE PRODUCTION"
"59-52-11-34","Acres","",.5,0,0,0,.25,0,0,"Private owned with no land title",,,,"Private owned with no land title",,,"No",,"",,"",,"Very unlikely","No",,,,,,,,,,,,,"No",,,,,,,1,"Massive decrease","Massive decrease","No",,,"",1,"No","AGING"
"59-43-90-91","Acres","",1.5,0,0,0,.5,0,0,"Private owned with land title",,,,"Private owned with no land title",,,"No",,"",,"",,"unlikely","Yes","No","No","Yes","No","No","No","No","No","No","No","No",,"Yes",1.5,"Yes","No","No","No",,0,"Slight increase","Slight decrease","Yes",2000000,"Bank","",1,"No","I can not afford to buy another farm land"
"30-40-96-29","Acres","",1,0,0,0,.25,0,0,"Private owned with no land title",,,,"Private owned with no land title",,,"No",,"",,"",,"unlikely","No",,,,,,,,,,,,,"No",,,,,,,10,"Massive decrease","Massive decrease","No",,,"",1,"No","EXPENSES"
"57-67-24-08","Acres","",3,0,0,0,0,0,0,"Leased/rented",,,,,,,"No",,"",,"",,"Very unlikely","No",,,,,,,,,,,,,"No",,,,,,,0,"Massive decrease","Massive decrease","No",,,"",2,"No","no capital to cultivate more than three acres"
"51-50-93-36","Acres","",4.5,0,0,0,.5,0,0,"Private owned with no land title",,,,"Private owned with land title",,,"No",,"",,"",,"Very unlikely","No",,,,,,,,,,,,,"No",,,,,,,0,"Massive decrease","Massive decrease","No",,,"",2,"No","I have enough land according to the capacity I have to produce"
"90-76-57-66","Acres","",2,0,0,0,.5,0,0,"Private owned with land title",,,,"Private owned with land title",,,"No",,"",,"",,"Very unlikely","No",,,,,,,,,,,,,"No",,,,,,,0,"The same","The same","No",,,"",1,"Yes","Farming"
"69-63-24-75","Acres","",1.5,0,0,0,.25,0,0,"Leased/rented",,,,"Private owned with no land title",,,"No",,"",,"",,"Very unlikely","No",,,,,,,,,,,,,"No",,,,,,,0,"Massive decrease","Massive decrease","No",,,"",2,"Yes","to produce enough food for the household"
"98-67-98-63","Acres","",2,0,0,0,1,0,0,"Private owned with land title",,,,"Private owned with land title",,,"No",,"",,"",,"Very unlikely","Yes","No","Yes","No","Yes","No","No","No","No","No","No","No",,"No",,,,,,,0,"Massive decrease","Massive decrease","No",,,"",1,"No","too weak"
"27-72-61-17","Acres","",13,0,0,0,.25,0,0,"Private owned with no land title",,,,"Private owned with land title",,,"No",,"",,"",,"unlikely","Yes","No","Yes","Yes","No","No","No","No","No","No","No","No",,"No",,,,,,,0,"Massive decrease","Massive decrease","Yes",6000000,"Bank","",5,"Yes","crop cultivation"
"37-84-88-65","Acres","",1,0,0,0,.1,0,0,"Leased/rented",,,,"Private owned with no land title",,,"No",,"",,"",,"unlikely","Yes","No","No","Yes","No","No","No","No","No","No","No","No",,"No",,,,,,,0,"Slight increase","Slight decrease","No",,,"",0,"No","I can not afford to buy a farmland"
"14-81-03-80","Acres","",0,0,0,0,.5,0,0,,,,,"Private owned with land title",,,"No",,"",,"",,"unlikely","Yes","No","Yes","Yes","No","No","No","No","No","No","No","No",,"No",,,,,,,0,"Massive increase","Massive decrease","No",,,"",0,"No","I can not afford to buy a farmland"
"53-19-96-03","Acres","",2,0,0,0,.083,0,0,"Leased/rented",,,,"Private owned with land title",,,"No",,"",,"",,"Very unlikely","Yes","No","Yes","No","No","No","No","No","No","No","No","No",,"No",,,,,,,0,"Massive decrease","Massive decrease","No",,,"",0,"Yes","house construction"
"83-97-00-24","Acres","",1,0,0,0,.35,0,0,"Private owned with no land title",,,,"Private owned with land title",,,"No",,"",,"",,"Very unlikely","No",,,,,,,,,,,,,"No",,,,,,,4,"Massive decrease","Massive decrease","No",,,"",1,"Yes","to generate more income"
"46-19-90-07","Acres","",2,0,0,0,0,0,0,"Leased/rented",,,,,,,"No",,"",,"",,"Very unlikely","No",,,,,,,,,,,,,"No",,,,,,,1500,"Slight decrease","Massive decrease","No",,,"",1,"Yes","I wish to engage in cash crops"
"92-29-31-08","Acres","",2,0,.25,0,.25,0,0,"Private owned with land title",,"Private owned with land title",,"Private owned with land title",,,"No",,"",,"",,"Very unlikely","No",,,,,,,,,,,,,"No",,,,,,,98,"Slight decrease","Slight decrease","No",,,"",1,"Yes","Settlement"
"17-42-40-28","Acres","",2.75,2.75,0,0,.125,0,0,"Leased/rented","Private owned with land title",,,"Communally owned",,,"No",,"",,"",,"Maybe, maybe not","No",,,,,,,,,,,,,"No",,,,,,,0,"Massive decrease","Massive decrease","No",,,"",1,"Yes","for my children"
"45-79-64-22","Acres","",15,0,0,0,.5,0,0,"Private owned with land title",,,,"Private owned with land title",,,"Yes","Government","","Village headman / chairperson","","Yes","Maybe, maybe not","Yes","No","No","Yes","No","No","No","No","No","No","No","No",,"No",,,,,,,5,"Massive decrease","Massive decrease","No",,,"",3,"No","EXPENSES"
"13-96-72-87","Acres","",7,0,0,0,.25,0,0,"Private owned with no land title",,,,"Private owned with no land title",,,"No",,"",,"",,"Maybe, maybe not","Yes","No","No","Yes","Yes","No","No","No","No","No","No","No",,"No",,,,,,,0,"Massive decrease","Massive decrease","No",,,"",3,"Yes","agriculture  activities"
"19-29-74-86","Acres","",2,0,0,0,.25,0,0,"Private owned with land title",,,,"Private owned with land title",,,"No",,"",,"",,"Maybe, maybe not","Yes","No","Yes","Yes","No","No","No","No","No","No","No","No",,"No",,,,,,,0,"Massive decrease","Massive decrease","No",,,"",2,"No","i have enough land"
