interview__key,as_loc01_in,as_loc02_in,as_loc03_in,as_loc04_in,as_loc05_in,as_loc06_in,as_loc07_in,as_loc08_in,as_loc09_in,as_loc10_in,as_loc11_in,as_loc12_in,as_loc13_in,as_loc14_in,as_loc15_in,as_loc16_in,trst01,trst02,trst03,trst04,trst05,exp_ev1_01,exp_ev1_03,exp_ev1_05,exp_ev1_06,exp_ev1_07,exp_ev1_11,exp_ev1_12,exp_ev1_13,exp_ev1_14,exp_ev1_15
"09-79-30-27","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Indifferent (neither nor)","Strongly agree","Agree","Agree","Agree","Agree","Agree","trust","trust","trust","trust","trust","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried"
"16-36-46-03","Agree","Agree","Agree","Agree","Agree","Agree","Indifferent (neither nor)","Disagree","Disagree","Agree","Strongly agree","Strongly agree","Agree","Agree","Agree","Agree","trust","trust","trust","trust","trust","Not at all worried","Worried","Not at all worried","Worried","Slightly worried","Worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried"
"29-33-47-98","Agree","Agree","Agree","Agree","Agree","Agree","Indifferent (neither nor)","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Strongly agree","Agree","Agree","Agree","Agree","Agree","trust","trust","indifferent","indifferent","trust","Extremely worried","Very worried","Very worried","Very worried","Very worried","Slightly worried","Worried","Worried","Worried","Very worried"
"71-36-42-24","Agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Agree","Agree","Disagree","Indifferent (neither nor)","Agree","Agree","Strongly agree","Agree","Agree","Agree","Agree","Agree","indifferent","trust","trust","trust","trust","Worried","Worried","Worried","Not at all worried","Not at all worried","Worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried"
"53-26-25-13","Agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Agree","Agree","Agree","Disagree","Agree","Agree","Strongly agree","Agree","Agree","Indifferent (neither nor)","Agree","Agree","trust","trust","indifferent","trust","distrust","Not at all worried","Slightly worried","Not at all worried","Slightly worried","Not at all worried","Worried","Worried","Not at all worried","Not at all worried","Not at all worried"
"73-14-84-43","Strongly agree","Strongly agree","Agree","Strongly agree","Indifferent (neither nor)","Strongly agree","Strongly disagree","Disagree","Strongly agree","Strongly agree","Strongly agree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","strongly trust","trust","strongly trust","strongly trust","indifferent","Very worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Very worried","Very worried"
"37-05-61-84","Agree","Agree","Agree","Strongly agree","Agree","Agree","Disagree","Agree","Disagree","Disagree","Strongly agree","Agree","Agree","Agree","Agree","Agree","trust","trust","trust","trust","distrust","Slightly worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Very worried","Very worried","Not at all worried","Not at all worried","Not at all worried"
"10-79-21-80","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","trust","strongly trust","indifferent","trust","trust","Worried","Worried","Extremely worried","Extremely worried","Slightly worried","Slightly worried","Slightly worried","Not at all worried","Not at all worried","Not at all worried"
"71-25-75-41","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","trust","trust","trust","trust","trust","Worried","Worried","Worried","Slightly worried","Worried","Worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried"
"07-05-98-97","Agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Agree","Disagree","Disagree","Disagree","Indifferent (neither nor)","Indifferent (neither nor)","Strongly agree","Agree","Agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","trust","trust","trust","trust","distrust","Slightly worried","Slightly worried","Worried","Slightly worried","Slightly worried","Not at all worried","Worried","Not at all worried","Not at all worried","Not at all worried"
"10-73-90-09","Agree","Agree","Agree","Indifferent (neither nor)","Agree","Agree","Indifferent (neither nor)","Agree","Agree","Agree","Strongly agree","Agree","Agree","Agree","Agree","Agree","trust","trust","trust","trust","trust","Worried","Worried","Slightly worried","Slightly worried","Slightly worried","Worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried"
"84-88-48-48","Agree","Agree","Agree","Agree","Agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Agree","Indifferent (neither nor)","Strongly agree","Agree","Strongly agree","Agree","Agree","Agree","trust","trust","trust","trust","trust","Worried","Worried","Slightly worried","Worried","Slightly worried","Slightly worried","Not at all worried","Slightly worried","Not at all worried","Not at all worried"
"54-31-68-36","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","trust","trust","trust","trust","trust","Not at all worried","Not at all worried","Worried","Very worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried"
"45-71-98-33","Agree","Agree","Agree","Indifferent (neither nor)","Agree","Agree","Indifferent (neither nor)","Disagree","Agree","Agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","trust","trust","trust","trust","distrust","Not at all worried","Worried","Slightly worried","Slightly worried","Slightly worried","Slightly worried","Worried","Worried","Worried","Not at all worried"
"27-11-46-19","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","trust","trust","trust","trust","trust","Not at all worried","Not at all worried","Slightly worried","Worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried"
"42-55-71-95","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","strongly trust","strongly trust","strongly trust","trust","indifferent","Not at all worried","Slightly worried","Not at all worried","Slightly worried","Slightly worried","Slightly worried","Slightly worried","Slightly worried","Slightly worried","Slightly worried"
"53-10-63-62","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Strongly agree","Agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","trust","trust","indifferent","indifferent","trust","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Not at all worried","Not at all worried","Very worried","Worried","Very worried"
"75-46-17-40","Agree","Agree","Agree","Agree","Agree","Agree","Indifferent (neither nor)","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","trust","trust","indifferent","trust","trust","Worried","Worried","Slightly worried","Worried","Slightly worried","Worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried"
"65-21-97-07","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","trust","trust","strongly trust","trust","trust","Slightly worried","Not at all worried","Slightly worried","Slightly worried","Slightly worried","Slightly worried","Slightly worried","Not at all worried","Not at all worried","Not at all worried"
"71-15-20-71","Strongly agree","Strongly agree","Strongly agree","Agree","Agree","Agree","Indifferent (neither nor)","Strongly disagree","Indifferent (neither nor)","Agree","Strongly agree","Strongly agree","Agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","strongly trust","strongly trust","strongly trust","indifferent","indifferent","Slightly worried","Worried","Worried","Slightly worried","Slightly worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Very worried"
"45-78-55-42","Agree","Agree","Disagree","Disagree","Agree","Agree","Strongly disagree","Strongly disagree","Agree","Agree","Strongly agree","Disagree","Disagree","Disagree","Disagree","Disagree","trust","trust","trust","trust","trust","Slightly worried","Very worried","Very worried","Very worried","Slightly worried","Slightly worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried"
"79-58-56-71","Strongly agree","Strongly agree","Agree","Indifferent (neither nor)","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Strongly disagree","Indifferent (neither nor)","Indifferent (neither nor)","Strongly agree","Agree","Strongly agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","indifferent","strongly trust","strongly trust","strongly trust","strongly distrust","Worried","Very worried","Worried","Slightly worried","Not at all worried","Slightly worried","Not at all worried","Slightly worried","Not at all worried","Not at all worried"
"03-48-58-80","Agree","Agree","Agree","Disagree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","trust","trust","trust","trust","trust","Not at all worried","Not at all worried","Not at all worried","Very worried","Worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried"
"27-44-99-33","Agree","Agree","Agree","Indifferent (neither nor)","Agree","Agree","Agree","Indifferent (neither nor)","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","trust","trust","trust","trust","trust","Worried","Worried","Slightly worried","Worried","Slightly worried","Worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried"
"36-68-49-71","Strongly agree","Strongly agree","Agree","Disagree","Agree","Strongly agree","Strongly disagree","Indifferent (neither nor)","Disagree","Disagree","Disagree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","distrust","strongly trust","strongly distrust","strongly distrust","strongly distrust","Extremely worried","Extremely worried","Slightly worried","Worried","Worried","Slightly worried","Not at all worried","Slightly worried","Slightly worried","Not at all worried"
"68-16-01-33","Agree","Agree","Agree","Indifferent (neither nor)","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","trust","distrust","trust","trust","trust","Not at all worried","Very worried","Very worried","Worried","Worried","Not at all worried","Worried","Worried","Worried","Worried"
"61-84-87-27","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","trust","trust","trust","trust","trust","Not at all worried","Not at all worried","Slightly worried","Slightly worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried"
