interview__key,r_forset_product__id,fstqty,fstpdt_unt,fstpdt_unt_oth,fstpdt_sl,fstpdt_slqty,fstpdt_slunit,fstpdt_slunit_oth,fstpdt_slpssd,fstpdt_slprc,fstpdt_exp,fstpdt_expamt,fstpdt_ch,fstpdt_ch2,f027,f028
"75-46-17-40","Firewood",96,"Bunches","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","alot of people cuts trees for their own interest"
"65-21-97-07","Firewood",48,"Bunches","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","Population increase"
"71-15-20-71","Firewood",102,"Bunches","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","most areas are farm land and the forest area is restricted area to harvest firewood"
"45-78-55-42","Firewood",48,"Bunches","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","Population increase"
"79-58-56-71","Firewood",54,"Bunches","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","the distance to places where firewood are collected is very long"
"79-58-56-71","Wood for charcoal production",20,"Debe","","Yes",360,"Debe","","Yes",2000,"No",,"Massive decrease","Massive decrease","","prohibition of charcoal burning by udzungwa management"
"03-48-58-80","Firewood",96,"Bale / Bundle","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","charcoal activities"
"03-48-58-80","Sand, stone, mud",100,"Debe","","No",,,"",,,"No",,"The same","Slight decrease","",""
"36-68-49-71","Firewood",20,"Bunches","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","DEPLETION OF NATURAL RESOURCES"
"52-39-81-92","Firewood",144,"Bunches","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","Establishment of settlements has made a lot of trees to be cut down"
"53-10-37-83","Firewood",150,"Bunches","","No",,,"",,,"No",,"The same","The same","",""
"82-59-96-75","Firewood",96,"Bunches","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","Law restrictions from the Udzungwa management"
"00-90-86-19","Firewood",10,"Bunches","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","DEPLETION OF NATURAL RESOURCES"
"49-39-09-00","Firewood",156,"Bunches","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","charcoal production"
"49-39-09-00","Coconuts",156,"Numbers","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","changes of weather"
"72-52-50-05","Firewood",104,"Bunches","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","prohibition by udzungwa management"
"55-72-94-92","Firewood",52,"Bale / Bundle","","No",,,"",,,"No",,"Slight increase","Massive decrease","Planting trees increases the availability of firewood",""
"29-86-85-66","Firewood",104,"Bale / Bundle","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","Creation of conservation area by the government"
"75-69-40-10","Firewood",52,"Bale / Bundle","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","strictly prohibited laws"
"75-69-40-10","Wood for charcoal production",5,"100 kg bag","","No",,,"",,,"Yes",250000,"Massive decrease","Massive decrease","","strictly prohibited laws"
"44-12-79-34","Firewood",365,"Bale / Bundle","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","increase of population led to deforestation"
"37-25-02-09","Firewood",162,"Bale / Bundle","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","un availability of forest resources"
"55-56-00-41","Firewood",108,"Bale / Bundle","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","limited availability of forest"
"33-67-48-86","Firewood",52,"Bunches","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","most of trees have been cut down In preparation of farmland"
"33-67-48-86","Wood for charcoal production",10,"Debe","","No",,,"",,,"Yes",35000,"Slight decrease","Massive decrease","","high prices and no charcoal since of areas are damaged by agricultural land preparation"
"94-42-36-98","Firewood",50,"Bunches","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","DEFORESTATION"
"06-67-72-60","Firewood",40,"Bunches","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","DEPLETION OF NATURAL RESOURCES"
"06-67-72-60","Mushrooms",1,"Debe","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","DEPLETION OF NATURAL RESOURCES"
"28-69-62-69","Firewood",104,"Bunches","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","overexploitation and government restrictions"
"75-71-59-88","Firewood",12,"Bunches","","No",,,"",,,"No",,"The same","The same","",""
"49-01-19-20","Firewood",96,"Bale / Bundle","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","agriculture activities"
"06-30-46-81","Firewood",108,"Bale / Bundle","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","mass forest cut down"
"25-17-27-31","Firewood",260,"Bale / Bundle","","No",,,"",,,"Yes",400000,"Massive decrease","Massive decrease","","strictly prohibited laws by the government"
"96-39-63-39","Firewood",30,"Bunches","","No",,,"",,,"No",,"The same","Slight decrease","",""
"81-42-10-54","Firewood",100,"Bale / Bundle","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","agriculture  activities"
"81-46-38-58","Firewood",52,"Bale / Bundle","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","strictly prohibited laws by the government"
"08-94-56-34","Firewood",96,"Bale / Bundle","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","increasing of agriculture activities"
"30-69-73-88","Firewood",52,"Bunches","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","prohibition of deforestation"
"30-69-73-88","Wood for charcoal production",24,"Debe","","No",,,"",,,"Yes",120000,"Massive decrease","Massive decrease","","you need a permit to cut down trees for charcoal"
"72-71-89-86","Wood for charcoal production",6,"Debe","","No",,,"",,,"Yes",270000,"Massive decrease","Massive decrease","","deforestation and prohibition of charcoal burning"
"11-04-05-87","Firewood",48,"Bale / Bundle","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","increasing of agriculture activities"
"18-22-43-52","Firewood",162,"Bale / Bundle","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","competition among users also random cutting down of trees"
"92-56-88-52","Firewood",48,"Debe","","No",,,"",,,"No",,"The same","The same","",""
"06-32-94-30","Firewood",3,"Canter","","No",,,"",,,"Yes",200000,"Massive decrease","Massive decrease","","overpopulation and strictly prohibited laws"
"59-58-27-54","Firewood",108,"Bale / Bundle","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","decresed number of trees"
"59-58-27-54","Mushrooms",5,"Debe","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","low level of rainfall"
"13-48-51-56","Firewood",104,"Bunches","","No",,,"",,,"Yes",2000,"Massive decrease","Massive decrease","","increase of population"
"13-48-51-56","Wood for charcoal production",12,"25kg bag","","No",,,"",,,"Yes",50000,"Massive decrease","Massive decrease","","Lack of trees"
"13-03-04-40","Firewood",260,"Bunches","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","Only few day are allowed to take firewood from reserved areas"
"48-62-05-19","Firewood",104,"Bunches","","No",,,"",,,"Yes",5000,"Massive decrease","Massive decrease","","TANAPA restrict firewood collection"
"48-62-05-19","Wood for charcoal production",6,"25kg bag","","No",,,"",,,"Yes",60000,"Massive decrease","Massive decrease","","TANAPA restrictions"
"47-32-69-47","Firewood",104,"Bunches","","No",,,"",,,"Yes",5000,"Massive decrease","Massive decrease","","prohibition of firewood harvesting by udzungwa management"
"47-32-69-47","Wood for charcoal production",52,"Debe","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","high prices of charcoal"
"77-95-12-00","Firewood",208,"Bunches","","No",,,"",,,"No",,"Massive increase","Slight decrease","Planting trees increases the availability of firewood",""
"04-93-15-62","Firewood",108,"Bale / Bundle","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","climatic changes influnce un availabity of forest to pick firewood"
"40-11-92-91","Firewood",52,"Bunches","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","deforestation for agricultural land has been very massive"
"40-11-92-91","Wood for charcoal production",84,"Debe","","No",,,"",,,"Yes",4000,"Slight decrease","Massive decrease","","deforestation and prohibition of charcoal burning"
"00-61-02-75","Firewood",52,"Bunches","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","population increase"
"77-43-51-64","Firewood",104,"Bunches","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","Overexploitation and largest conservation area"
"75-26-65-92","Firewood",52,"Bunches","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","lack of forests"
"75-26-65-92","Coconuts",180,"Numbers","","Yes",100,"Numbers","","No",500,"No",,"Slight decrease","Slight decrease","","climatic and land detorelation"
"76-79-59-51","Firewood",96,"Bunches","","No",,,"",,,"No",,"The same","The same","",""
"87-16-65-76","Firewood",104,"Bunches","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","Protection area by the government and overpopulation"
"06-40-10-58","Firewood",260,"Bale / Bundle","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","increase of the  population"
"06-40-10-58","Sand, stone, mud",2,"Canter","","No",,,"",,,"Yes",90000,"Massive decrease","Massive decrease","","Increased standards of living"
"15-68-91-94","Firewood",52,"Bunches","","No",,,"",,,"Yes",4000,"Massive decrease","Massive decrease","","lack of trees"
"15-68-91-94","Wood for charcoal production",12,"25kg bag","","No",,,"",,,"Yes",40000,"Massive decrease","Massive decrease","","lack of trees"
"26-17-34-04","Firewood",54,"Bunches","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","Land clearance for agricultural purposes"
"26-17-34-04","Wood for charcoal production",52,"Debe","","No",,,"",,,"Yes",5000,"Slight decrease","Massive decrease","","Land clearance"
"76-41-72-83","Firewood",52,"Bale / Bundle","","No",,,"",,,"Yes",260000,"Massive decrease","Massive decrease","","deforestation"
"76-41-72-83","Wood for charcoal production",52,"Debe","","No",,,"",,,"Yes",208000,"Massive decrease","Massive decrease","","deforestation"
"29-97-06-38","Firewood",288,"Other (please specify)","Logs","No",,,"",,,"Yes",240000,"Slight decrease","Massive decrease","","The place where firewood is collected is far from home"
"46-55-47-04","Firewood",54,"Bale / Bundle","","No",,,"",,,"Yes",162000,"Massive decrease","Massive decrease","","deforestation"
"77-97-94-83","Wood for charcoal production",48,"Debe","","No",,,"",,,"Yes",120000,"Massive decrease","Massive decrease","","difficult of preparing charcoal since during rain season  land is very wet"
"74-52-06-68","Firewood",52,"Bunches","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","lack of trees"
"74-52-06-68","Coconuts",100,"Numbers","","Yes",50,"Numbers","","No",500,"No",,"Slight increase","Slight increase","increasing of plantation",""
"35-89-93-14","Firewood",30,"Bunches","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","deforestation for agricultural"
"35-89-93-14","Coconuts",20,"Numbers","","Yes",15,"Numbers","","No",500,"No",,"The same","The same","",""
"39-90-60-06","Firewood",48,"Bunches","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","alot of people cuts trees so that they can produce charcoal"
"61-98-86-86","Firewood",108,"Bale / Bundle","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","population increase and rando cutting down of forest"
"61-87-19-25","Firewood",48,"Bunches","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","There is no application of afforestation in the village"
"18-67-33-19","Wood for charcoal production",52,"Debe","","No",,,"",,,"Yes",3000,"Slight decrease","Massive decrease","","deforestation"
"03-51-85-17","Firewood",260,"Bale / Bundle","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","deforestation and increase in population"
"82-96-57-24","Firewood",20,"Bunches","","No",,,"",,,"No",,"The same","Massive decrease","",""
"98-34-87-15","Firewood",52,"Bale / Bundle","","No",,,"",,,"No",,"Slight increase","Slight decrease","By planting trees we can increase the availability of firewood",""
"20-44-39-67","Wild fruits",10,"Liters","","No",,,"",,,"No",,"The same","The same","",""
"57-10-23-73","Firewood",104,"Bale / Bundle","","No",,,"",,,"Yes",360000,"Massive decrease","Massive decrease","","deforestation"
"07-14-85-97","Wood for charcoal production",24,"Debe","","No",,,"",,,"Yes",25000,"Massive decrease","Massive decrease","","deforestation for agricultural land is too much"
"55-58-44-60","Firewood",52,"Bale / Bundle","","No",,,"",,,"No",,"Slight increase","Massive decrease","Planting trees increases the availability of firewood",""
"54-97-37-44","Wild fruits",4000,"Numbers","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","random cutting down of trees"
"25-51-59-02","Firewood",10,"Bunches","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","DEFORESTATION"
"98-34-54-09","Firewood",48,"Bunches","","No",,,"",,,"No",,"The same","The same","",""
"69-46-62-21","Firewood",52,"Bale / Bundle","","No",,,"",,,"Yes",200000,"Massive decrease","Massive decrease","","strictly prohibited laws by the government"
"69-92-29-73","Firewood",96,"Bunches","","No",,,"",,,"No",,"The same","The same","",""
"85-72-34-53","Firewood",30,"Bunches","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","DEFORESTATION"
"73-56-72-00","Firewood",52,"Bunches","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","the distance to farm and where to collect firewood is  very far"
"39-00-66-90","Firewood",30,"Bunches","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","DEPLETION OF NATURAL RESOURCES"
"52-72-83-96","Firewood",52,"Bunches","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","increase of population"
"27-89-15-08","Firewood",54,"Bale / Bundle","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","limited forest area to pick firewood"
"38-15-27-24","Firewood",52,"Bale / Bundle","","No",,,"",,,"No",,"Slight increase","Slight decrease","Planting different trees like mangoes and cashewnut trees increases the availability of firewood",""
"32-53-41-40","Firewood",30,"Bunches","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","DEFORESTATION"
"90-85-65-68","Firewood",52,"Bunches","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","increased human population led to increase firewood consumption with limited trees"
"00-51-21-96","Firewood",10,"Bunches","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","Protection  and restrictions from the government"
"18-57-30-30","Firewood",96,"Bale / Bundle","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","government restrictions"
"63-98-43-96","Firewood",192,"Bunches","","No",,,"",,,"No",,"The same","The same","",""
"95-39-48-28","Firewood",54,"Bale / Bundle","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","limited forest reserve"
"09-57-06-65","Firewood",52,"Bale / Bundle","","No",,,"",,,"No",,"Massive increase","Massive decrease","Planting more trees increases the availability of firewood",""
"08-84-40-54","Firewood",96,"Bunches","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","many people cuts trees for making charcoal"
"19-25-10-78","Firewood",144,"Bale / Bundle","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","deforestation"
"71-72-13-14","Firewood",104,"Bunches","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","increased population has led to Increase demand of firewood"
"03-15-75-14","Firewood",52,"Bunches","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","Restrictions area by the government"
"44-83-75-40","Firewood",52,"Bunches","","No",,,"",,,"Yes",5000,"Massive decrease","Massive decrease","","no areas nearby to collect firewood"
"44-83-75-40","Wood for charcoal production",24,"Debe","","No",,,"",,,"Yes",72000,"The same","The same","",""
"50-57-49-63","Firewood",52,"Bale / Bundle","","No",,,"",,,"No",,"Massive increase","Massive decrease","We should plant trees to increase the availability of firewood",""
"70-71-45-76","Firewood",30,"Bunches","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","PRIVATISATION"
"70-71-45-76","Mushrooms",2,"Debe","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","DEPLETION OF NATURAL  RESOURCES"
"52-97-46-11","Firewood",52,"Bale / Bundle","","No",,,"",,,"No",,"Massive increase","Massive decrease","Planting trees increases its availability",""
"52-97-46-11","Mushrooms",3,"Kilograms","","No",,,"",,,"No",,"Slight increase","Massive decrease","We should plant trees and conserve the environment",""
"57-86-44-24","Firewood",12,"Bunches","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","Population increase( sukuma migration)"
"32-33-62-20","Firewood",48,"Bunches","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","PRIVATIZATION"
"36-53-13-35","Firewood",52,"Bunches","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","due to deforestation for settlement and agricultural lands"
"84-76-53-05","Firewood",336,"Bunches","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","Population increase"
"43-02-03-01","Firewood",120,"Bunches","","No",,,"",,,"No",,"The same","The same","",""
"11-80-97-44","Firewood",52,"Bunches","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","deforestation"
"76-93-73-76","Firewood",52,"Bunches","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","most of areas are now farmland"
"76-93-73-76","Wood for charcoal production",48,"Debe","","No",,,"",,,"Yes",3000,"The same","The same","",""
"76-37-92-47","Wood for charcoal production",48,"Debe","","No",,,"",,,"Yes",150000,"Slight decrease","Massive decrease","","higher level of deforestation and increased human population"
"70-40-73-54","Firewood",96,"Bunches","","No",,,"",,,"No",,"The same","The same","",""
"88-42-92-11","Firewood",108,"Bale / Bundle","","No",,,"",,,"No",,"The same","The same","",""
"88-42-92-11","Mushrooms",240,"Kilograms","","No",,,"",,,"No",,"The same","The same","",""
"37-29-80-51","Firewood",162,"Bale / Bundle","","No",,,"",,,"No",,"The same","The same","",""
"37-29-80-51","Mushrooms",144,"Kilograms","","No",,,"",,,"No",,"The same","The same","",""
"50-63-32-01","Firewood",104,"Bunches","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","Deforestation"
"46-39-02-59","Firewood",50,"Bale / Bundle","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","deforestation"
"62-41-43-18","Wood for charcoal production",60,"Debe","","No",,,"",,,"Yes",3000,"The same","The same","",""
"28-20-80-35","Wood for charcoal production",104,"100 kg bag","","No",,,"",,,"Yes",600000,"Massive decrease","Massive decrease","","deforestation"
"56-49-64-65","Firewood",96,"Bunches","","No",,,"",,,"No",,"The same","The same","",""
"56-98-22-95","Firewood",12,"Wheelbarrow","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","Deforestation"
"68-55-46-57","Firewood",48,"Bale / Bundle","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","village expansion"
"95-71-61-75","Firewood",48,"Bunches","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","Population increase"
"78-85-83-34","Firewood",156,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","Deforestation causes the decrease in firewood"
"88-65-02-29","Firewood",96,"Bunches","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","The migration of the Sukuma has led to population increase"
"04-34-31-80","Firewood",104,"Bunches","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","Overexploitation or deforestation"
"91-55-85-33","Firewood",40,"Bunches","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","PRIVATIZATION"
"40-53-56-12","Firewood",96,"Bale / Bundle","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","population increase"
"27-46-53-11","Firewood",104,"Bunches","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","increase of firewood uses"
"27-46-53-11","Coconuts",160,"Numbers","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","weather condition"
"08-92-74-48","Firewood",50,"Bunches","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","DEPLETION OF NATURAL RESOURCES AND PRIVATIZATION"
"16-17-09-10","Firewood",52,"Bunches","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","deforestation Impacts"
"04-43-83-44","Firewood",104,"Bunches","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","Land clearance  for agricultural activities"
"04-43-83-44","Wood for charcoal production",55,"Debe","","No",,,"",,,"Yes",2500,"Massive decrease","Massive decrease","","Land clearance hence lack of trees"
"04-43-83-44","Coconuts",120,"Numbers","","Yes",100,"Numbers","","No",300,"Yes",9000,"Slight decrease","Slight decrease","","weather  condition"
"78-47-97-25","Firewood",24,"Bale / Bundle","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","population increase and deforestation"
"19-28-85-33","Firewood",108,"Bale / Bundle","","No",,,"",,,"No",,"The same","The same","",""
"19-28-85-33","Wild fruits",1800,"Numbers","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","competition from forest animals"
"19-28-85-33","Coconuts",50,"Numbers","","Yes",40,"Numbers","","No",500,"No",,"Slight decrease","Slight decrease","","number of coconut trees is low"
"37-69-53-39","Firewood",144,"Bale / Bundle","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","government  restrictions"
"34-87-20-64","Firewood",180,"Bale / Bundle","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","deforestation"
"36-80-61-02","Firewood",75,"Bunches","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","poles and tree for charcoal production are over harvested so now are very scarcely found"
"86-69-42-68","Firewood",104,"Bunches","","No",,,"",,,"Yes",5000,"Massive decrease","Massive decrease","","no forests around"
"86-69-42-68","Coconuts",400,"Numbers","","Yes",500,"Numbers","","No",500,"No",,"Slight increase","Slight increase","availability of water on our area",""
"20-42-84-32","Firewood",156,"Bunches","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","deforestation"
"20-42-84-32","Coconuts",180,"Numbers","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","less Re-afforestation"
"80-28-03-90","Firewood",150,"Bale / Bundle","","No",,,"",,,"No",,"The same","Massive decrease","",""
"76-65-87-56","Firewood",52,"Bunches","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","Increase of population"
"32-43-86-95","Firewood",20,"Bunches","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","DEFORESTATION"
"88-70-65-41","Firewood",104,"Bale / Bundle","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","strictly prohibited laws by the government"
"76-49-57-67","Firewood",172,"Bale / Bundle","","No",,,"",,,"No",,"The same","Slight decrease","",""
"79-79-17-52","Firewood",104,"Bunches","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","government restrictions to take firewoods"
"53-44-93-49","Firewood",144,"Bale / Bundle","","No",,,"",,,"No",,"The same","Slight decrease","",""
"65-67-08-82","Firewood",54,"Bale / Bundle","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","limited access in forest to pick forewood"
"43-85-20-59","Firewood",52,"Bunches","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","high temperature"
"43-85-20-59","Wood for charcoal production",12,"Debe","","No",,,"",,,"Yes",2500,"Slight decrease","Slight decrease","","many restriction rules"
"11-14-22-98","Firewood",96,"Bunches","","No",,,"",,,"No",,"The same","The same","",""
"31-06-08-24","Firewood",104,"Bunches","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","deforestation"
"31-06-08-24","Wood for charcoal production",52,"25kg bag","","No",,,"",,,"Yes",40000,"Massive decrease","Massive decrease","","government restrictions"
"01-43-23-45","Firewood",54,"Bale / Bundle","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","deforestation"
"45-46-82-37","Firewood",260,"Bale / Bundle","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","deforestation"
"11-87-22-26","Firewood",104,"Bunches","","No",,,"",,,"No",,"Slight increase","Slight decrease","Planting trees increases the availability of firewood",""
"34-71-86-92","Firewood",52,"Bunches","","No",,,"",,,"Yes",60000,"Massive decrease","Massive decrease","","due to deforestation for agricultural land"
"59-34-02-76","Firewood",54,"Bale / Bundle","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","random cutting down of trees and in accessibility of reserved areas"
"94-38-09-90","Firewood",52,"Bunches","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","no forest or trees nearby"
"78-25-48-01","Firewood",104,"Bunches","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","lack of forests"
"46-93-32-00","Firewood",48,"Bunches","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","Sukuma increased population in their areas"
"12-39-85-61","Firewood",52,"Bunches","","No",,,"",,,"Yes",5000,"Massive decrease","Massive decrease","","deforestation has been very massive in preparation of farm land"
"12-39-85-61","Wood for charcoal production",20,"Debe","","No",,,"",,,"Yes",27000,"Massive decrease","Massive decrease","","most of forest nearby have been cleared for agricultural land"
"28-05-35-45","Firewood",52,"Bale / Bundle","","No",,,"",,,"No",,"Slight increase","Massive decrease","Planting trees increases the availability of firewood",""
"30-60-59-31","Firewood",5,"Bunches","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","DEFORESTATION"
"47-75-15-04","Firewood",92,"Bunches","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","Population increase"
"53-29-56-16","Firewood",52,"Bunches","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","increased farming  by clearing area and cutting down trees"
"35-42-89-22","Firewood",52,"Bunches","","No",,,"",,,"Yes",5000,"Massive decrease","Massive decrease","","different Human Activities"
"35-42-89-22","Wood for charcoal production",70,"Debe","","No",,,"",,,"Yes",3000,"Massive decrease","Massive decrease","","lack of tres"
"88-29-43-39","Firewood",104,"Bale / Bundle","","No",,,"",,,"No",,"The same","The same","",""
"59-28-36-67","Firewood",104,"Bunches","","No",,,"",,,"Yes",2000,"Massive decrease","Massive decrease","","the sukuma tribe cut down trees in preparation of farm  land hence scarce of firewood"
"86-03-36-52","Firewood",52,"Bunches","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","most of forest areas have been cleared for farm land"
"23-49-64-16","Firewood",52,"Bunches","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","Increase of population and deforestation"
"26-41-89-58","Firewood",52,"Bunches","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","increase of population"
"52-83-38-94","Firewood",102,"Bunches","","No",,,"",,,"Yes",350000,"Massive decrease","Massive decrease","","most of areas are farm land so the distance to where firewood are collected is very far"
"67-08-14-84","Firewood",360,"Bunches","","No",,,"",,,"Yes",360000,"Slight decrease","Slight decrease","","Population increase"
"43-44-83-36","Firewood",104,"Bale / Bundle","","No",,,"",,,"No",,"Massive increase","Massive decrease","We should plant trees after cutting trees to increase the availability of firewood",""
"26-04-46-11","Firewood",52,"Bunches","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","Increase of population and deforestation"
"64-89-33-44","Wood for charcoal production",52,"25kg bag","","No",,,"",,,"Yes",3000,"Slight decrease","Slight decrease","","trees are far away"
"09-37-28-22","Firewood",48,"Bunches","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","Cutting down of trees for the Sukuma settlement"
"11-87-63-69","Firewood",432,"Bunches","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","Law Restrictions from Tanapa"
"21-48-73-26","Firewood",104,"Debe","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","deforestation"
"95-62-47-68","Firewood",52,"Bunches","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","Deforestation due to increase of population"
"22-57-11-64","Firewood",48,"Bunches","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","Deforestation"
"16-16-37-56","Firewood",48,"Bunches","","No",,,"",,,"Yes",240000,"Slight decrease","Slight decrease","","Population increase of the Sukuma and distance to go fetch the firewood"
"90-41-66-63","Firewood",108,"Bale / Bundle","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","random cutting down of trees"
"90-41-66-63","Timber or poles",10,"Numbers","","No",,,"",,,"No",,"The same","The same","",""
"90-41-66-63","Mushrooms",1,"Debe","","No",,,"",,,"No",,"The same","The same","",""
"86-61-37-71","Firewood",48,"Bale / Bundle","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","population increase"
"51-98-81-10","Firewood",50,"Bale / Bundle","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","population increase"
"86-70-80-56","Firewood",365,"Bale / Bundle","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","population increase,  deforestation"
"28-51-95-56","Firewood",260,"Debe","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","deforestation"
"51-09-05-08","Firewood",28,"Bunches","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","DEFORESTATION"
