interview__key,h02,h03,h03_oth,h04,h04_oth,h05,h05_oth,h06,h06_oth,h07,h07_oth
"36-65-12-21",2,"Iron sheets","","Tin/iron sheets/mabaati","","Cement screed","","Unprotected source (well spring river lake tank truck)","","Covered pit patrine with slab",""
"97-41-99-18",1,"Thatched grass","","Mud with poles","","Smooth earth (soil)","","Protected (borehole protected well public taps rain water)","","No facility/Bush/polythene",""
"90-57-88-40",2,"Iron sheets","","Mud with poles","","Smooth earth (soil)","","Unprotected source (well spring river lake tank truck)","","No facility/Bush/polythene",""
"38-86-39-27",1,"Thatched grass","","Mud with poles","","Smooth earth (soil)","","Unprotected source (well spring river lake tank truck)","","No facility/Bush/polythene",""
"03-07-08-19",2,"Thatched grass","","Mud with poles","","Smooth earth (soil)","","Protected (borehole protected well public taps rain water)","","No facility/Bush/polythene",""
"72-39-10-40",0,"Thatched grass","","Mud with poles","","Smooth earth (soil)","","Protected (borehole protected well public taps rain water)","","No facility/Bush/polythene",""
"06-58-90-91",1,"Thatched grass","","Mud with poles","","Smooth earth (soil)","","Unprotected source (well spring river lake tank truck)","","No facility/Bush/polythene",""
"20-64-53-81",3,"Iron sheets","","Tin/iron sheets/mabaati","","Cement screed","","Unprotected source (well spring river lake tank truck)","","Covered pit patrine with slab",""
"64-24-49-94",1,"Thatched grass","","Mud with poles","","Smooth earth (soil)","","Unprotected source (well spring river lake tank truck)","","No facility/Bush/polythene",""
"84-08-92-59",2,"Iron sheets","","Mud with poles","","Smooth earth (soil)","","Protected (borehole protected well public taps rain water)","","No facility/Bush/polythene",""
"80-92-01-63",2,"Iron sheets","","Tin/iron sheets/mabaati","","Smooth earth (soil)","","Unprotected source (well spring river lake tank truck)","","No facility/Bush/polythene",""
"39-04-13-87",2,"Other➡️ Please specify","mabaati","Other➡️ Please specify","mabaati","Cement screed","","Protected (borehole protected well public taps rain water)","","Covered pit patrine with slab",""
"12-81-58-78",1,"Thatched grass","","Mud with poles","","Smooth earth (soil)","","Protected (borehole protected well public taps rain water)","","No facility/Bush/polythene",""
"07-91-23-12",1,"Iron sheets","","Mud with poles","","Smooth earth (soil)","","Unprotected source (well spring river lake tank truck)","","No facility/Bush/polythene",""
"46-43-23-18",4,"Iron sheets","","Tin/iron sheets/mabaati","","Smooth earth (soil)","","Unprotected source (well spring river lake tank truck)","","Covered pit latrine without a slab",""
"48-70-52-60",3,"Iron sheets","","Tin/iron sheets/mabaati","","Smooth earth (soil)","","Unprotected source (well spring river lake tank truck)","","No facility/Bush/polythene",""
"64-66-30-53",1,"Iron sheets","","Tin/iron sheets/mabaati","","Smooth earth (soil)","","Unprotected source (well spring river lake tank truck)","","No facility/Bush/polythene",""
"07-19-59-75",2,"Iron sheets","","Tin/iron sheets/mabaati","","Cement screed","","Unprotected source (well spring river lake tank truck)","","VIP latrine",""
"03-69-84-05",3,"Iron sheets","","Tin/iron sheets/mabaati","","Smooth earth (soil)","","Unprotected source (well spring river lake tank truck)","","Covered pit patrine with slab",""
"55-07-48-89",1,"Iron sheets","","Tin/iron sheets/mabaati","","Cement screed","","Unprotected source (well spring river lake tank truck)","","No facility/Bush/polythene",""
"84-64-87-37",1,"Thatched grass","","Mud with poles","","Smooth earth (soil)","","Unprotected source (well spring river lake tank truck)","","No facility/Bush/polythene",""
"01-15-12-42",1,"Thatched grass","","Mud with poles","","Smooth earth (soil)","","Protected (borehole protected well public taps rain water)","","No facility/Bush/polythene",""
"99-30-86-99",1,"Thatched grass","","Mud with poles","","Smooth earth (soil)","","Protected (borehole protected well public taps rain water)","","No facility/Bush/polythene",""
"43-03-84-96",2,"Iron sheets","","Tin/iron sheets/mabaati","","Smooth earth (soil)","","Protected (borehole protected well public taps rain water)","","No facility/Bush/polythene",""
"16-96-89-30",5,"Iron sheets","","Tin/iron sheets/mabaati","","Cement screed","","Unprotected source (well spring river lake tank truck)","","Covered pit patrine with slab",""
"26-40-62-78",1,"Thatched grass","","Mud with poles","","Smooth earth (soil)","","Unprotected source (well spring river lake tank truck)","","No facility/Bush/polythene",""
"45-82-95-63",1,"Iron sheets","","Tin/iron sheets/mabaati","","Smooth earth (soil)","","Unprotected source (well spring river lake tank truck)","","No facility/Bush/polythene",""
"19-12-89-41",3,"Thatched grass","","Mud with poles","","Smooth earth (soil)","","Unprotected source (well spring river lake tank truck)","","No facility/Bush/polythene",""
"86-61-90-88",2,"Iron sheets","","Tin/iron sheets/mabaati","","Smooth earth (soil)","","Unprotected source (well spring river lake tank truck)","","No facility/Bush/polythene",""
"01-74-93-41",2,"Other➡️ Please specify","mabaati","Other➡️ Please specify","mabaati","Cement screed","","Protected (borehole protected well public taps rain water)","","Covered pit patrine with slab",""
"38-25-54-65",1,"Thatched grass","","Mud with poles","","Smooth earth (soil)","","Protected (borehole protected well public taps rain water)","","No facility/Bush/polythene",""
"21-70-86-32",1,"Thatched grass","","Mud with poles","","Smooth earth (soil)","","Unprotected source (well spring river lake tank truck)","","No facility/Bush/polythene",""
"02-81-96-02",2,"Iron sheets","","Tin/iron sheets/mabaati","","Smooth earth (soil)","","Unprotected source (well spring river lake tank truck)","","VIP latrine",""
"54-34-58-95",1,"Iron sheets","","Tin/iron sheets/mabaati","","Smooth earth (soil)","","Piped water (house or public)","","No facility/Bush/polythene",""
"76-19-75-88",1,"Thatched grass","","Unburnt bricks with mud","","Smooth earth (soil)","","Protected (borehole protected well public taps rain water)","","No facility/Bush/polythene",""
"66-74-73-77",2,"Iron sheets","","Other➡️ Please specify","Rough stone with cement","Cement screed","","Protected (borehole protected well public taps rain water)","","No facility/Bush/polythene",""
"08-37-41-83",3,"Iron sheets","","Tin/iron sheets/mabaati","","Cement screed","","Other, Specify","water vendors","Covered pit latrine without a slab",""
"68-02-84-17",2,"Iron sheets","","Tin/iron sheets/mabaati","","Smooth earth (soil)","","Unprotected source (well spring river lake tank truck)","","Covered pit patrine with slab",""
"75-80-31-44",4,"Iron sheets","","Tin/iron sheets/mabaati","","Cement screed","","Unprotected source (well spring river lake tank truck)","","Covered pit patrine with slab",""
"27-87-86-78",1,"Iron sheets","","Tin/iron sheets/mabaati","","Cement screed","","Protected (borehole protected well public taps rain water)","","Covered pit latrine without a slab",""
"69-86-48-74",2,"Iron sheets","","Tin/iron sheets/mabaati","","Smooth earth (soil)","","Unprotected source (well spring river lake tank truck)","","No facility/Bush/polythene",""
"71-45-11-71",3,"Iron sheets","","Tin/iron sheets/mabaati","","Smooth earth (soil)","","Unprotected source (well spring river lake tank truck)","","No facility/Bush/polythene",""
"04-56-93-47",1,"Thatched grass","","Mud with poles","","Smooth earth (soil)","","Unprotected source (well spring river lake tank truck)","","No facility/Bush/polythene",""
"48-20-93-40",5,"Iron sheets","","Tin/iron sheets/mabaati","","Smooth earth (soil)","","Unprotected source (well spring river lake tank truck)","","No facility/Bush/polythene",""
"77-28-28-65",1,"Thatched grass","","Unburnt bricks with mud","","Smooth earth (soil)","","Unprotected source (well spring river lake tank truck)","","No facility/Bush/polythene",""
"11-74-52-10",1,"Thatched grass","","Mud with poles","","Smooth earth (soil)","","Protected (borehole protected well public taps rain water)","","No facility/Bush/polythene",""
"15-73-69-92",1,"Thatched grass","","Mud with poles","","Smooth earth (soil)","","Protected (borehole protected well public taps rain water)","","No facility/Bush/polythene",""
"18-25-85-30",0,"Thatched grass","","Mud with poles","","Smooth earth (soil)","","Protected (borehole protected well public taps rain water)","","No facility/Bush/polythene",""
"97-74-49-80",1,"Thatched grass","","Wood","","Smooth earth (soil)","","Unprotected source (well spring river lake tank truck)","","No facility/Bush/polythene",""
"65-28-28-23",3,"Iron sheets","","Tin/iron sheets/mabaati","","Smooth earth (soil)","","Unprotected source (well spring river lake tank truck)","","Covered pit patrine with slab",""
"60-02-55-31",3,"Iron sheets","","Tin/iron sheets/mabaati","","Wood","","Unprotected source (well spring river lake tank truck)","","No facility/Bush/polythene",""
"82-11-02-31",1,"Thatched grass","","Mud with poles","","Smooth earth (soil)","","Protected (borehole protected well public taps rain water)","","No facility/Bush/polythene",""
"57-80-52-25",3,"Iron sheets","","Tin/iron sheets/mabaati","","Cement screed","","Unprotected source (well spring river lake tank truck)","","No facility/Bush/polythene",""
"72-15-05-10",4,"Iron sheets","","Tin/iron sheets/mabaati","","Smooth earth (soil)","","Unprotected source (well spring river lake tank truck)","","Covered pit latrine without a slab",""
"74-51-85-05",1,"Thatched grass","","Wood","","Smooth earth (soil)","","Unprotected source (well spring river lake tank truck)","","No facility/Bush/polythene",""
"86-09-61-31",1,"Thatched grass","","Mud with poles","","Smooth earth (soil)","","Protected (borehole protected well public taps rain water)","","No facility/Bush/polythene",""
"93-25-93-51",3,"Iron sheets","","Tin/iron sheets/mabaati","","Cement screed","","Unprotected source (well spring river lake tank truck)","","No facility/Bush/polythene",""
"46-18-65-43",1,"Thatched grass","","Mud with poles","","Smooth earth (soil)","","Unprotected source (well spring river lake tank truck)","","No facility/Bush/polythene",""
"04-39-31-02",3,"Iron sheets","","Tin/iron sheets/mabaati","","Smooth earth (soil)","","Unprotected source (well spring river lake tank truck)","","No facility/Bush/polythene",""
"95-71-10-81",5,"Iron sheets","","Tin/iron sheets/mabaati","","Smooth earth (soil)","","Unprotected source (well spring river lake tank truck)","","No facility/Bush/polythene",""
"12-15-65-08",1,"Thatched grass","","Wood","","Smooth earth (soil)","","Unprotected source (well spring river lake tank truck)","","No facility/Bush/polythene",""
"44-29-85-16",0,"Thatched grass","","Mud with poles","","Smooth earth (soil)","","Protected (borehole protected well public taps rain water)","","No facility/Bush/polythene",""
"71-69-40-35",1,"Iron sheets","","Mud with poles","","Smooth earth (soil)","","Unprotected source (well spring river lake tank truck)","","No facility/Bush/polythene",""
"06-79-89-11",1,"Thatched grass","","Mud with poles","","Smooth earth (soil)","","Unprotected source (well spring river lake tank truck)","","No facility/Bush/polythene",""
"21-46-83-44",1,"Thatched grass","","Wood","","Smooth earth (soil)","","Unprotected source (well spring river lake tank truck)","","No facility/Bush/polythene",""
"53-46-63-99",1,"Thatched grass","","Unburnt bricks with mud","","Smooth earth (soil)","","Unprotected source (well spring river lake tank truck)","","No facility/Bush/polythene",""
"92-47-39-90",3,"Iron sheets","","Mud with poles","","Smooth earth (soil)","","Unprotected source (well spring river lake tank truck)","","VIP latrine",""
"48-13-13-53",3,"Thatched grass","","Mud with poles","","Smooth earth (soil)","","Protected (borehole protected well public taps rain water)","","No facility/Bush/polythene",""
"22-45-98-08",2,"Thatched grass","","Mud with poles","","Smooth earth (soil)","","Unprotected source (well spring river lake tank truck)","","No facility/Bush/polythene",""
"05-13-82-78",1,"Thatched grass","","Unburnt bricks with mud","","Smooth earth (soil)","","Unprotected source (well spring river lake tank truck)","","No facility/Bush/polythene",""
"38-34-24-20",2,"Thatched grass","","Mud with poles","","Smooth earth (soil)","","Unprotected source (well spring river lake tank truck)","","No facility/Bush/polythene",""
"95-32-48-88",1,"Thatched grass","","Unburnt bricks with mud","","Smooth earth (soil)","","Unprotected source (well spring river lake tank truck)","","No facility/Bush/polythene",""
"38-26-85-56",1,"Thatched grass","","Mud with poles","","Smooth earth (soil)","","Unprotected source (well spring river lake tank truck)","","No facility/Bush/polythene",""
"14-26-58-26",1,"Thatched grass","","Mud with poles","","Smooth earth (soil)","","Unprotected source (well spring river lake tank truck)","","No facility/Bush/polythene",""
"98-72-74-27",1,"Thatched grass","","Mud with poles","","Smooth earth (soil)","","Unprotected source (well spring river lake tank truck)","","No facility/Bush/polythene",""
"71-71-39-84",2,"Thatched grass","","Mud with poles","","Smooth earth (soil)","","Unprotected source (well spring river lake tank truck)","","No facility/Bush/polythene",""
"22-94-31-61",1,"Thatched grass","","Wood","","Smooth earth (soil)","","Unprotected source (well spring river lake tank truck)","","No facility/Bush/polythene",""
"76-87-83-96",1,"Thatched grass","","Wood","","Smooth earth (soil)","","Unprotected source (well spring river lake tank truck)","","No facility/Bush/polythene",""
"76-33-66-65",1,"Iron sheets","","Mud with poles","","Smooth earth (soil)","","Unprotected source (well spring river lake tank truck)","","No facility/Bush/polythene",""
"20-69-31-32",2,"Iron sheets","","Tin/iron sheets/mabaati","","Cement screed","","Protected (borehole protected well public taps rain water)","","Covered pit patrine with slab",""
"32-73-67-08",3,"Iron sheets","","Unburnt bricks with mud","","Cement screed","","Protected (borehole protected well public taps rain water)","","VIP latrine",""
"52-15-60-99",0,"Thatched grass","","Mud with poles","","Smooth earth (soil)","","Unprotected source (well spring river lake tank truck)","","No facility/Bush/polythene",""
"82-73-01-57",1,"Iron sheets","","Tin/iron sheets/mabaati","","Smooth earth (soil)","","Unprotected source (well spring river lake tank truck)","","No facility/Bush/polythene",""
"89-62-46-70",1,"Iron sheets","","Tin/iron sheets/mabaati","","Smooth earth (soil)","","Protected (borehole protected well public taps rain water)","","No facility/Bush/polythene",""
"54-18-77-83",1,"Thatched grass","","Mud with poles","","Smooth earth (soil)","","Unprotected source (well spring river lake tank truck)","","No facility/Bush/polythene",""
"54-86-93-60",1,"Iron sheets","","Other➡️ Please specify","poles","Smooth earth (soil)","","Unprotected source (well spring river lake tank truck)","","No facility/Bush/polythene",""
"33-07-96-51",3,"Thatched grass","","Mud with poles","","Smooth earth (soil)","","Protected (borehole protected well public taps rain water)","","No facility/Bush/polythene",""
"10-60-87-78",5,"Iron sheets","","Tin/iron sheets/mabaati","","Cement screed","","Protected (borehole protected well public taps rain water)","","VIP latrine",""
"60-37-22-12",4,"Iron sheets","","Concrete","","Cement screed","","Protected (borehole protected well public taps rain water)","","VIP latrine",""
"65-07-81-76",0,"Thatched grass","","Mud with poles","","Smooth earth (soil)","","Unprotected source (well spring river lake tank truck)","","No facility/Bush/polythene",""
"94-01-94-60",4,"Iron sheets","","Tin/iron sheets/mabaati","","Smooth earth (soil)","","Unprotected source (well spring river lake tank truck)","","No facility/Bush/polythene",""
"26-94-35-48",1,"Thatched grass","","Mud with poles","","Smooth earth (soil)","","Unprotected source (well spring river lake tank truck)","","No facility/Bush/polythene",""
"34-70-02-31",2,"Iron sheets","","Mud with poles","","Smooth earth (soil)","","Unprotected source (well spring river lake tank truck)","","No facility/Bush/polythene",""
"04-31-65-65",3,"Iron sheets","","Tin/iron sheets/mabaati","","Cement screed","","Protected (borehole protected well public taps rain water)","","No facility/Bush/polythene",""
"95-85-00-75",0,"Thatched grass","","Mud with poles","","Smooth earth (soil)","","Protected (borehole protected well public taps rain water)","","No facility/Bush/polythene",""
"41-04-08-56",3,"Iron sheets","","Tin/iron sheets/mabaati","","Cement screed","","Protected (borehole protected well public taps rain water)","","No facility/Bush/polythene",""
"36-17-00-87",0,"Thatched grass","","Other➡️ Please specify","sticks","Smooth earth (soil)","","Unprotected source (well spring river lake tank truck)","","No facility/Bush/polythene",""
"05-33-40-10",2,"Iron sheets","","Tin/iron sheets/mabaati","","Smooth earth (soil)","","Unprotected source (well spring river lake tank truck)","","No facility/Bush/polythene",""
"27-67-11-74",4,"Iron sheets","","Tin/iron sheets/mabaati","","Cement screed","","Protected (borehole protected well public taps rain water)","","Covered pit patrine with slab",""
"42-16-66-43",1,"Thatched grass","","Mud with poles","","Smooth earth (soil)","","Unprotected source (well spring river lake tank truck)","","No facility/Bush/polythene",""
"07-13-95-29",3,"Iron sheets","","Tin/iron sheets/mabaati","","Cement screed","","Unprotected source (well spring river lake tank truck)","","VIP latrine",""
"96-93-55-42",1,"Iron sheets","","Mud with poles","","Smooth earth (soil)","","Unprotected source (well spring river lake tank truck)","","No facility/Bush/polythene",""
"35-46-21-62",1,"Iron sheets","","Tin/iron sheets/mabaati","","Smooth earth (soil)","","Protected (borehole protected well public taps rain water)","","No facility/Bush/polythene",""
"40-51-79-00",5,"Iron sheets","","Tin/iron sheets/mabaati","","Cement screed","","Protected (borehole protected well public taps rain water)","","Covered pit patrine with slab",""
"80-05-91-55",2,"Iron sheets","","Mud with poles","","Cement screed","","Unprotected source (well spring river lake tank truck)","","Covered pit patrine with slab",""
"59-22-24-47",5,"Iron sheets","","Tin/iron sheets/mabaati","","Cement screed","","Protected (borehole protected well public taps rain water)","","VIP latrine",""
"78-46-05-26",1,"Thatched grass","","Mud with poles","","Smooth earth (soil)","","Unprotected source (well spring river lake tank truck)","","No facility/Bush/polythene",""
"01-54-87-19",5,"Iron sheets","","Tin/iron sheets/mabaati","","Cement screed","","Unprotected source (well spring river lake tank truck)","","VIP latrine",""
"64-06-48-62",1,"Thatched grass","","Mud with poles","","Smooth earth (soil)","","Unprotected source (well spring river lake tank truck)","","No facility/Bush/polythene",""
"21-65-85-03",3,"Iron sheets","","Mud with poles","","Smooth earth (soil)","","Unprotected source (well spring river lake tank truck)","","Covered pit latrine without a slab",""
"03-81-70-83",3,"Iron sheets","","Tin/iron sheets/mabaati","","Cement screed","","Protected (borehole protected well public taps rain water)","","VIP latrine",""
"22-43-82-01",2,"Iron sheets","","Tin/iron sheets/mabaati","","Cement screed","","Protected (borehole protected well public taps rain water)","","No facility/Bush/polythene",""
"40-89-32-79",3,"Iron sheets","","Tin/iron sheets/mabaati","","Cement screed","","Protected (borehole protected well public taps rain water)","","Covered pit patrine with slab",""
"94-65-34-20",3,"Iron sheets","","Tin/iron sheets/mabaati","","Smooth earth (soil)","","Protected (borehole protected well public taps rain water)","","No facility/Bush/polythene",""
"17-73-42-21",2,"Iron sheets","","Mud with poles","","Cement screed","","Unprotected source (well spring river lake tank truck)","","Covered pit patrine with slab",""
"86-29-59-93",1,"Thatched grass","","Mud with poles","","Smooth earth (soil)","","Protected (borehole protected well public taps rain water)","","No facility/Bush/polythene",""
"88-87-27-22",2,"Iron sheets","","Tin/iron sheets/mabaati","","Smooth earth (soil)","","Protected (borehole protected well public taps rain water)","","No facility/Bush/polythene",""
"17-95-26-62",5,"Iron sheets","","Tin/iron sheets/mabaati","","Cement screed","","Protected (borehole protected well public taps rain water)","","VIP latrine",""
"86-23-74-18",2,"Iron sheets","","Tin/iron sheets/mabaati","","Cement screed","","Unprotected source (well spring river lake tank truck)","","Covered pit patrine with slab",""
"69-47-17-72",0,"Iron sheets","","Tin/iron sheets/mabaati","","Smooth earth (soil)","","Unprotected source (well spring river lake tank truck)","","No facility/Bush/polythene",""
"77-46-09-31",3,"Iron sheets","","Tin/iron sheets/mabaati","","Cement screed","","Protected (borehole protected well public taps rain water)","","VIP latrine",""
"97-62-36-16",3,"Iron sheets","","Tin/iron sheets/mabaati","","Smooth earth (soil)","","Unprotected source (well spring river lake tank truck)","","Uncovered pit latrine",""
"39-46-61-12",0,"Thatched grass","","Mud with poles","","Smooth earth (soil)","","Unprotected source (well spring river lake tank truck)","","No facility/Bush/polythene",""
"51-78-77-10",5,"Iron sheets","","Tin/iron sheets/mabaati","","Cement screed","","Unprotected source (well spring river lake tank truck)","","VIP latrine",""
"95-19-67-91",0,"Thatched grass","","Mud with poles","","Smooth earth (soil)","","Unprotected source (well spring river lake tank truck)","","No facility/Bush/polythene",""
"90-10-35-11",2,"Iron sheets","","Tin/iron sheets/mabaati","","Smooth earth (soil)","","Piped water (house or public)","","No facility/Bush/polythene",""
"43-53-25-48",0,"Iron sheets","","Tin/iron sheets/mabaati","","Smooth earth (soil)","","Unprotected source (well spring river lake tank truck)","","Covered pit patrine with slab",""
"91-87-02-88",0,"Thatched grass","","Mud with poles","","Smooth earth (soil)","","Unprotected source (well spring river lake tank truck)","","No facility/Bush/polythene",""
"54-62-08-69",5,"Iron sheets","","Tin/iron sheets/mabaati","","Cement screed","","Protected (borehole protected well public taps rain water)","","VIP latrine",""
"37-56-30-78",1,"Thatched grass","","Mud with poles","","Smooth earth (soil)","","Piped water (house or public)","","No facility/Bush/polythene",""
"08-23-42-65",0,"Thatched grass","","Mud with poles","","Smooth earth (soil)","","Unprotected source (well spring river lake tank truck)","","No facility/Bush/polythene",""
"59-85-68-42",5,"Iron sheets","","Tin/iron sheets/mabaati","","Cement screed","","Protected (borehole protected well public taps rain water)","","VIP latrine",""
"84-09-48-58",3,"Iron sheets","","Mud with poles","","Smooth earth (soil)","","Unprotected source (well spring river lake tank truck)","","No facility/Bush/polythene",""
"75-58-20-42",3,"Thatched grass","","Mud with poles","","Smooth earth (soil)","","Protected (borehole protected well public taps rain water)","","No facility/Bush/polythene",""
"00-68-70-04",4,"Iron sheets","","Tin/iron sheets/mabaati","","Cement screed","","Unprotected source (well spring river lake tank truck)","","Covered pit patrine with slab",""
"51-54-98-03",2,"Iron sheets","","Tin/iron sheets/mabaati","","Cement screed","","Piped water (house or public)","","No facility/Bush/polythene",""
"90-58-96-49",5,"Iron sheets","","Tin/iron sheets/mabaati","","Cement screed","","Unprotected source (well spring river lake tank truck)","","VIP latrine",""
"07-07-62-62",2,"Iron sheets","","Tin/iron sheets/mabaati","","Smooth earth (soil)","","Protected (borehole protected well public taps rain water)","","No facility/Bush/polythene",""
"26-08-54-15",1,"Thatched grass","","Mud with poles","","Smooth earth (soil)","","Unprotected source (well spring river lake tank truck)","","No facility/Bush/polythene",""
"98-80-86-00",1,"Iron sheets","","Tin/iron sheets/mabaati","","Smooth earth (soil)","","Piped water (house or public)","","No facility/Bush/polythene",""
"19-36-93-83",1,"Thatched grass","","Mud with poles","","Smooth earth (soil)","","Protected (borehole protected well public taps rain water)","","No facility/Bush/polythene",""
"39-74-73-78",2,"Iron sheets","","Mud with poles","","Smooth earth (soil)","","Protected (borehole protected well public taps rain water)","","VIP latrine",""
"73-63-00-42",2,"Iron sheets","","Tin/iron sheets/mabaati","","Smooth earth (soil)","","Protected (borehole protected well public taps rain water)","","No facility/Bush/polythene",""
"15-80-74-06",2,"Iron sheets","","Tin/iron sheets/mabaati","","Smooth earth (soil)","","Protected (borehole protected well public taps rain water)","","No facility/Bush/polythene",""
"40-74-32-61",0,"Thatched grass","","Mud with poles","","Smooth earth (soil)","","Unprotected source (well spring river lake tank truck)","","No facility/Bush/polythene",""
"95-10-30-55",2,"Iron sheets","","Tin/iron sheets/mabaati","","Smooth earth (soil)","","Protected (borehole protected well public taps rain water)","","No facility/Bush/polythene",""
"93-89-51-75",1,"Iron sheets","","Tin/iron sheets/mabaati","","Smooth earth (soil)","","Unprotected source (well spring river lake tank truck)","","No facility/Bush/polythene",""
"75-95-38-57",3,"Thatched grass","","Unburnt bricks with mud","","Smooth earth (soil)","","Protected (borehole protected well public taps rain water)","","Uncovered pit latrine",""
"34-96-82-10",1,"Iron sheets","","Tin/iron sheets/mabaati","","Smooth earth (soil)","","Piped water (house or public)","","No facility/Bush/polythene",""
"90-41-75-26",1,"Thatched grass","","Mud with poles","","Smooth earth (soil)","","Protected (borehole protected well public taps rain water)","","No facility/Bush/polythene",""
"93-64-37-20",1,"Iron sheets","","Tin/iron sheets/mabaati","","Smooth earth (soil)","","Unprotected source (well spring river lake tank truck)","","No facility/Bush/polythene",""
"91-66-07-16",5,"Iron sheets","","Tin/iron sheets/mabaati","","Cement screed","","Protected (borehole protected well public taps rain water)","","No facility/Bush/polythene",""
"60-51-83-59",0,"Thatched grass","","Mud with poles","","Smooth earth (soil)","","Unprotected source (well spring river lake tank truck)","","No facility/Bush/polythene",""
"76-32-07-05",3,"Iron sheets","","Tin/iron sheets/mabaati","","Cement screed","","Unprotected source (well spring river lake tank truck)","","No facility/Bush/polythene",""
"16-40-92-10",2,"Iron sheets","","Tin/iron sheets/mabaati","","Smooth earth (soil)","","Protected (borehole protected well public taps rain water)","","VIP latrine",""
"24-75-24-45",1,"Iron sheets","","Tin/iron sheets/mabaati","","Smooth earth (soil)","","Unprotected source (well spring river lake tank truck)","","No facility/Bush/polythene",""
"93-05-25-38",1,"Thatched grass","","Mud with poles","","Smooth earth (soil)","","Protected (borehole protected well public taps rain water)","","No facility/Bush/polythene",""
"59-77-15-06",6,"Iron sheets","","Tin/iron sheets/mabaati","","Cement screed","","Unprotected source (well spring river lake tank truck)","","Covered pit patrine with slab",""
