interview__key,r_forset_product__id,fstqty,fstpdt_unt,fstpdt_unt_oth,fstpdt_sl,fstpdt_slqty,fstpdt_slunit,fstpdt_slunit_oth,fstpdt_slpssd,fstpdt_slprc,fstpdt_exp,fstpdt_expamt,fstpdt_ch,fstpdt_ch2,f027,f028
"28-81-45-53","Wood for charcoal production",20,"90 kg bag","","Yes",15,"90 kg bag","","No",400,"No",,"Slight increase","Massive increase","Natural vegetation cover increased and insecurity chased away people",""
"28-81-45-53","Timber or poles",50,"Numbers","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","increasing charcoal burning  the area"
"28-81-45-53","Honey",2,"Debe","","Yes",1,"Debe","","No",7000,"No",,"Slight decrease","Massive decrease","","increased period of lack of rain"
"06-80-46-73","Firewood",144,"Bale / Bundle","","No",,,"",,,"No",,"Slight increase","Massive increase","insecurity displaced pepple hence natural vegetation grew",""
"06-80-46-73","Wood for charcoal production",50,"90 kg bag","","Yes",50,"90 kg bag","","No",500,"No",,"Slight increase","Massive increase","people deserted the place due to insecurity",""
"06-80-46-73","Timber or poles",100,"Numbers","","No",,,"",,,"No",,"Slight increase","Massive increase","deserted area",""
"06-80-46-73","Honey",3,"2kg packet","","Yes",2,"2kg packet","","Yes",1200,"No",,"Slight decrease","Massive decrease","","flowers cover reduced"
"09-02-42-42","Firewood",86,"Bale / Bundle","","No",,,"",,,"No",,"The same","The same","",""
"16-61-64-98","Firewood",240,"Bale / Bundle","","No",,,"",,,"No",,"Massive increase","Massive increase","due to increase in prosopis",""
"29-61-04-95","Firewood",300,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","population increase"
"39-38-75-31","Firewood",96,"Bale / Bundle","","Yes",0,,"","No",0,"No",,"Slight increase","Slight increase","increase prosopis in the area",""
"30-17-77-88","Firewood",108,"Bunches","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","Deforestation"
"29-08-77-29","Firewood",48,"Bale / Bundle","","No",,,"",,,"No",,"Massive increase","Massive increase","Increased growth and spread of prosopis juliflora",""
"29-08-77-29","Wood for charcoal production",120,"50 kg bag","","Yes",120,"50 kg bag","","Yes",500,"Yes",14400,"Massive decrease","Massive increase","","increased growth and spread of prosopis juliflora"
"69-05-41-80","Firewood",300,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","population increase"
"21-49-13-73","Firewood",72,"Bunches","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","Deforestation"
"75-38-27-75","Firewood",2,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","population growth"
"75-38-27-75","Wood for charcoal production",8,"Bale / Bundle","","Yes",8,"Bale / Bundle","","No",500,"No",,"Slight decrease","Massive decrease","","population growth"
"14-85-47-22","Firewood",96,"Bale / Bundle","","No",,,"",,,"No",,"The same","The same","",""
"53-81-07-04","Firewood",144,"Bale / Bundle","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","deforestation and increasing population"
"65-80-02-03","Firewood",1,"Bale / Bundle","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","charcoal burning and deforestation"
"69-30-60-03","Firewood",96,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","land demarcation  and charcoal  burning"
"21-15-99-40","Firewood",96,"Bale / Bundle","","No",,,"",,,"No",,"The same","The same","",""
"44-56-27-24","Firewood",94,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","land demarcation  and population  increase"
"44-56-27-24","Wood for charcoal production",120,"90 kg bag","","Yes",120,"90 kg bag","","Yes",500,"No",,"Slight decrease","Massive decrease","","defforestation  and population  increase"
"75-37-22-90","Firewood",2,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","population growth"
"67-01-06-94","Firewood",48,"Bunches","","No",,,"",,,"No",,"Massive increase","Slight decrease","There is increase in firewood availability due to the many trees dried up by the flooded lake Baringo waters which has since subsided.",""
"67-01-06-94","Wood for charcoal production",48,"50 kg bag","","Yes",48,"50 kg bag","","Yes",500,"No",,"Massive increase","Slight decrease","There is many trees for charcoal production dried up by the rising lake water level.",""
"04-57-01-84","Firewood",1,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","population growth"
"53-87-70-93","Firewood",1,"Bale / Bundle","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","forest degradation"
"89-42-22-50","Firewood",96,"Bunches","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","To decrease was caused by the flooding and increasing of lake waters that destroyed most of the vegetation and submerging others."
"41-64-40-11","Firewood",120,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","population  increase, charcoal  burning and land demarcation"
"89-49-22-36","Firewood",96,"Bunches","","No",,,"",,,"No",,"Slight increase","Slight increase","The increasing growth and spread of prosopis juliflora in the area.",""
"20-63-38-57","Firewood",108,"Bunches","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","Deforestation"
"84-72-64-66","Firewood",96,"Bale / Bundle","","No",,,"",,,"No",,"Slight increase","Slight increase","increase in prosopis species",""
"63-42-88-22","Firewood",144,"Bunches","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","Increasing population and cutting and selling of firewood for livelihood."
"63-42-88-22","Honey",7,"Debe","","Yes",7,"Debe","","No",5000,"No",,"Slight decrease","Massive decrease","","Due to prolonged period of drought experienced in the area"
"22-88-22-30","Firewood",96,"Bale / Bundle","","No",,,"",,,"No",,"Slight increase","Massive decrease","increasing prosopsis trees",""
"27-50-41-80","Firewood",1,"Bale / Bundle","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","competition for firewood"
"87-50-20-38","Firewood",200,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","population increase"
"78-63-95-63","Firewood",108,"Bunches","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","Deforestation"
"21-75-94-85","Firewood",46,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","population  increase , flooding and land demarcation"
"21-75-94-85","Wood for charcoal production",120,"90 kg bag","","Yes",120,"90 kg bag","","Yes",500,"No",,"Slight decrease","Massive decrease","","defforestation  and land  demarcation"
"20-46-30-59","Firewood",96,"Bale / Bundle","","No",,,"",,,"No",,"The same","The same","",""
"12-17-56-74","Firewood",384,"Bale / Bundle","","No",,,"",,,"No",,"The same","The same","",""
"80-41-60-05","Firewood",400,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","population increase"
"50-77-28-73","Firewood",96,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","land demarcation  and defforestation"
"42-38-30-13","Firewood",200,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","increase in population"
"42-38-30-13","Wood for charcoal production",24,"Bale / Bundle","","No",,,"",,,"No",,"Slight increase","Massive decrease","Invasion of prosobis in the region has increased availability of wood for charcoal.",""
"05-33-62-23","Firewood",96,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","defforestation  and land demarcation"
"17-87-80-73","Firewood",90,"Bale / Bundle","","No",,,"",,,"No",,"The same","The same","",""
"73-58-06-14","Firewood",96,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","land demarcation and population  increase"
"73-58-06-14","Honey",3,"Debe","","Yes",3,"Debe","","No",5000,"No",,"Slight decrease","Massive decrease","","climate change and charcoal  burning"
"22-13-82-99","Firewood",1,"Bale / Bundle","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","forest degradation"
"49-72-13-69","Firewood",144,"Bale / Bundle","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","deforestation"
"72-23-50-93","Firewood",2,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","charcoal  burning  and land demarcation"
"24-20-09-18","Firewood",144,"Bale / Bundle","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","human settlements  and deforestation"
"24-20-09-18","Honey",4,"Debe","","Yes",4,"Debe","","No",2000,"No",,"Massive decrease","Massive decrease","","drought"
"02-65-40-62","Firewood",72,"Bunches","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","Deforestation"
"65-04-66-76","Firewood",14,"Bunches","","No",,,"",,,"No",,"Massive increase","Slight decrease","Increased cutting of prosopis juliflora for farming activities",""
"65-04-66-76","Wood for charcoal production",60,"50 kg bag","","Yes",60,"50 kg bag","","Yes",500,"No",,"Massive increase","Slight decrease","Most farms infested by prosopis juliflora are being cleared for farming activities.",""
"87-33-92-13","Firewood",108,"Bunches","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","Deforestation"
"61-75-70-64","Firewood",100,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","population increase has led to competition for the resource."
"23-31-62-51","Firewood",1,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","population growth"
"95-05-18-77","Firewood",144,"Bale / Bundle","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","deforestation"
"87-43-52-74","Firewood",96,"90 kg bag","","No",,,"",,,"No",,"The same","The same","",""
"61-21-03-67","Firewood",50,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","massive charcoal burning activities will reduce the availability of firewood."
"61-21-03-67","Wood for charcoal production",120,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","increased charcoal burning activities will reduce wood for charcoal production."
"72-29-78-52","Firewood",80,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","dermacation limited land acces"
"72-29-78-52","Wild fruits",1,"2kg packet","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","increased clearance of wild fruits plants"
"11-76-72-18","Firewood",300,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","population growth"
"97-14-88-73","Firewood",96,"Bunches","","No",,,"",,,"No",,"The same","Slight decrease","",""
"68-19-50-42","Firewood",1,"Bale / Bundle","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","population growth"
"95-00-37-38","Firewood",80,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","land dermacation restricted owners land"
"95-00-37-38","Wild fruits",50,"Kilograms","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","increased extraction in the area"
"94-73-96-31","Firewood",48,"Bale / Bundle","","No",,,"",,,"No",,"Slight increase","Massive increase","prosobis trees increased in the area",""
"94-73-96-31","Wood for charcoal production",4,"90 kg bag","","Yes",4,"90 kg bag","","No",500,"No",,"Massive increase","Massive increase","prosobis cover has increased in the area",""
"94-73-96-31","Timber or poles",50,"Numbers","","No",,,"",,,"No",,"Slight increase","Slight decrease","heavy charcoal burning in the area depleted strong trees.",""
"40-23-79-37","Firewood",300,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","population growth"
"49-36-92-60","Firewood",90,"Bale / Bundle","","No",,,"",,,"No",,"The same","The same","",""
"21-46-54-95","Firewood",100,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","population increase"
"21-46-54-95","Wood for charcoal production",5,"Bale / Bundle","","No",,,"",,,"Yes",500,"Slight decrease","Massive decrease","","population increase"
"65-71-98-91","Firewood",108,"Bunches","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","Deforestation"
"58-91-32-30","Firewood",2,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","population growth"
"18-10-16-95","Firewood",120,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","This is because of reduced rainfall received in the area"
"20-74-87-97","Firewood",60,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","population increase"
"42-18-27-84","Firewood",90,"Bale / Bundle","","No",,,"",,,"No",,"The same","The same","",""
"65-19-88-53","Firewood",1,"Bale / Bundle","","No",,,"",,,"No",,"The same","The same","",""
"56-92-07-98","Firewood",2,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","population growth"
"74-74-25-12","Firewood",100,"Bale / Bundle","","No",,,"",,,"No",,"The same","The same","",""
"83-96-24-75","Firewood",108,"Bunches","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","Deforestation"
"56-67-49-17","Firewood",250,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","population increase"
"16-50-24-00","Firewood",24,"Bunches","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","Increasing population and clearing of vegetation for residential homes."
"73-07-75-47","Firewood",2,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","population growth"
"26-48-16-48","Firewood",90,"Bale / Bundle","","No",,,"",,,"No",,"The same","The same","",""
"72-76-08-58","Firewood",72,"Bunches","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","Deforestation"
"51-88-01-88","Firewood",2,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","population growth"
"94-25-97-12","Firewood",300,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","population increase"
"06-34-31-56","Firewood",1,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","population growth"
"85-35-12-09","Firewood",100,"Bale / Bundle","","No",,,"",,,"No",,"The same","The same","",""
