interview__key,s0_duration,s1_duration,s2_duration,s3_duration,s4_duration,s5_duration,s6_duration,s7_duration,s8_duration,s9_duration,s10_duration,s11_duration,s12_duration,s13_duration,s14_duration,s15_duration,interview__duration2,interview__duration,interview__duration_minutes,date,time
"13-37-47-48",5.38,15.35,3.502999999999998,3.918877005347594,4.79,6.04,6.72,5.56,27.34,8.73,.8519434628975265,24.73,1.568812056737589,3.247140319715808,3.526886120996441,2.88,124.136658965695,"00.03:48:22",228.3666666666667,"2023-07-24","08:38:21"
"22-02-49-30",1.98,14.94,3.502999999999998,2.84,.14,4.18,4.06,3.2,23.83916221033868,4.91,.8,9.731000000000002,1.16,3.58,1.16,3.532326820603908,83.55548903094258,"00.01:17:03",77.05,"2023-07-24","07:51:56"
"97-28-37-38",2.42,15.73,1.1,2.56,.41,.13,5.030604982206405,2.213,24.57,4.5,.43,23.2,1.57,4.44,2.54,2.3,93.14360498220641,"00.01:37:09",97.15000000000001,"2023-07-26","07:25:26"
"04-02-73-28",3.610871886120997,18.18393939393939,1.14,5.2,6.44,6.248379790940766,6.57,6.97,24.15,8.550000000000001,1.35,9.731000000000002,1.63,3.247140319715808,4.59,3.12,110.731331390717,"00.02:44:22",164.3666666666667,"2023-08-04","06:09:54"
"57-09-51-71",3.610871886120997,9.710000000000001,1.466543209876543,6.29,.14,4.18,5.36,4.35,19.3,8.948999999999998,.8519434628975265,9.731000000000002,2.62,1.87,5.41,5.55,89.38935855889507,"00.01:31:56",91.93333333333334,"2023-08-04","07:59:25"
"45-10-68-85",3.610871886120997,23.67,1.73,6.29,11.856,6.248379790940766,7.8,3.05,23.83916221033868,4.03,2.109,16.16,1.46,1.51,2.74,4.67,120.7734138874004,"00.02:24:19",144.3166666666667,"2023-08-04","09:08:33"
"72-72-49-77",1.98,26.1,1.63,5.53,8.65,8.99,4.31,8.857999999999999,32.1,4.32,1.68,14.48,2.18,4,4.17,2.64,131.618,"00.02:11:15",131.25,"2023-07-24","08:16:19"
"61-58-42-30",3.610871886120997,13.69,3.23,3.62,10.54,6.63,8.539999999999999,4.41,16.72,5.1,1.18,9.731000000000002,1.09,3.09,1.32,2.02,94.52187188612099,"00.02:09:40",129.6666666666667,"2023-08-04","05:48:58"
"46-76-02-18",6.4,22.55,3.44,3.84,4.39,7.18,3.5,6.8,30.54,4.23,1.66,20.5,1.36,4.06,5.32,3.532326820603908,129.3023268206039,"00.02:10:17",130.2833333333333,"2023-07-24","10:36:52"
"32-71-82-87",3.49,13.46,.6,4.81,10.29,9.300000000000001,5.030604982206405,2.45,23.91,7.36,.32,18.06,1.01,5.72,2.85,6.089,114.7496049822064,"00.02:02:45",122.75,"2023-07-24","06:03:13"
"51-19-72-02",3.2,15.25,.89,5.64,4.434168126094571,12.04,5.030604982206405,5.061836007130124,25.46,6.207379679144385,.8519434628975265,17.17390374331551,1.568812056737589,3.247140319715808,3.526886120996441,4.84,114.4226744982384,"00.03:00:58",180.9666666666667,"2023-08-02","09:23:22"
"98-92-34-42",2.4,13.37,.73,2.3,5.31,5.55,5.030604982206405,3.45,14.901,4,.91,17.17390374331551,1.568812056737589,2.03,3.526886120996441,3.532326820603908,85.78353372385985,"00.01:54:16",114.2666666666667,"2023-08-04","08:08:21"
"49-20-15-79",3.3,18.18393939393939,.98,3.84,.76,6.248379790940766,7.9,5.061836007130124,24.39,8.948999999999998,2.109,9.76,2.964999999999999,1.6,3.526886120996441,2.23,101.8040413130067,"00.01:22:12",82.2,"2023-08-04","05:50:52"
"19-17-82-94",2.54,14.3,2.64,3.35,6.71,9.24,6.39,3.61,15.61,5.74,1.25,11.69,.7,4.9,1.34,3.532326820603908,93.5423268206039,"00.01:43:13",103.2166666666667,"2023-07-24","11:26:09"
"26-53-83-57",3.18,16.25,.73,2.29,3,6.248379790940766,2.53,5.061836007130124,23.83916221033868,6.207379679144385,.8519434628975265,11.07,.86,3.247140319715808,3.31,2.02,90.6958414701673,"00.01:18:40",78.66666666666667,"2023-08-04","10:17:47"
"35-77-55-36",3.610871886120997,22.9,2.63,3.57,.28,8.199999999999999,5.56,6.22,27.41,8.948999999999998,2.1,17.17390374331551,1.568812056737589,3.247140319715808,3.09,6.089,122.5987280058899,"00.02:40:40",160.6666666666667,"2023-07-25","05:20:32"
"60-19-93-23",2.3,19.09,1.08,4.08,.3,8.84,7.42,2.96,18.43,5.68,.82,9.92,1.33,2.38,5.47,3.14,93.23999999999999,"00.01:37:00",97,"2023-07-25","05:22:27"
"98-71-23-55",3.64,21.62,3.502999999999998,2.82,4.434168126094571,8.51,5.89,5.061836007130124,27.76,4.22,.45,15.21,1.568812056737589,1.91,1.7,3.51,111.8078161899623,"00.01:44:56",104.9333333333333,"2023-08-04","08:08:37"
"88-09-79-89",5.01,18.18393939393939,2.24,5.73,4.434168126094571,4.37,6.48,8.800000000000001,20.18,6.207379679144385,1.48,11.96,2.68,4.15,5.71,2.96,110.5754871991784,"00.03:33:05",213.0833333333333,"2023-08-04","08:08:44"
"17-30-57-13",3.36,12.82,2.06,2.98,.27,.35,5.030604982206405,5.061836007130124,17.71,6.96,1.15,15.67,1.57,4.21,2.07,2.3,83.57244098933653,"00.01:22:41",82.68333333333334,"2023-07-25","07:06:04"
"34-24-20-27",2.4,13.49,1.32,4.03,4.85,6.61,3.04,3.8,16.95,7.47,.31,10.21,.93,2.37,2.63,3.26,83.67,"00.01:51:54",111.9,"2023-07-27","06:27:47"
"13-99-53-09",2.74,20.33,.98,4.62,10.44,8.449999999999999,3.34,5.061836007130124,17.98,6.39,.34,25.738,.7,3.247140319715808,1.16,3.4,114.9169763268459,"00.01:51:56",111.9333333333333,"2023-07-28","08:21:44"
"62-74-89-68",3.610871886120997,17.68,1.02,3.47,4.7,11.12,3.33,4.85,16.5,6.08,.8519434628975265,9.731000000000002,1.01,2.78,3.24,3.532326820603908,93.50614216962244,"00.02:22:51",142.85,"2023-07-27","10:44:57"
"10-78-86-05",3.41,13.91,1.34,2.73,4.434168126094571,6.81,4.77,3.57,17.24,5.12,2.109,17.17390374331551,2.92,2.29,5.91,5.85,99.58707186941008,"00.01:26:27",86.45,"2023-08-04","07:47:16"
"58-17-83-09",4.94,19.01,.9399999999999999,3.918877005347594,11.46,6.248379790940766,2.76,5.061836007130124,20.52,6.207379679144385,.44,25.11,1.09,1.61,1.94,3.34,114.5964724825629,"00.02:58:23",178.3833333333333,"2023-07-26","07:25:08"
"86-94-71-57",1.98,13.62,.77,5.66,9.300000000000001,7.12,4.58,3.75,27.61,6.44,.95,15.04,1.46,1.51,3.65,3.82,107.26,"00.02:03:13",123.2166666666667,"2023-08-04","10:13:28"
"13-61-09-88",3.610871886120997,18.18393939393939,.9,2.52,.14,.13,5.3,3.5,20.73,5.19,.33,12.14,.86,4.2,3.526886120996441,2.46,83.72169740105683,"00.01:51:53",111.8833333333333,"2023-07-27","07:13:34"
"33-63-66-86",4.55,16.35,1.03,2.271,.15,4.04,3.96,3.39,29.17,8.948999999999998,1.45,17.17390374331551,1.49,4.52,3.64,2.45,104.5839037433155,"00.02:01:12",121.2,"2023-07-28","05:54:43"
"31-45-42-89",2.69,10.41,.62,2.73,6.17,6.69,2.53,4.43,23.9,4.42,.3,22.33,1.11,1.65,1.66,4.15,95.78999999999999,"00.01:52:55",112.9166666666667,"2023-07-25","06:26:56"
"53-01-20-30",5.55,15.62,1.59,6.02,4.16,6.86,7.18,4.1,14.901,8.948999999999998,.27,10.6,2.16,1.59,2.21,5.89,97.64999999999999,"00.01:46:52",106.8666666666667,"2023-07-25","10:40:12"
"13-52-61-75",6.14,29.118,1.8,4.33,11.856,5.12,5.93,3.7,35.239,8.948999999999998,2.109,19.23,1.91,1.65,3.97,2.92,143.971,"00.03:56:14",236.2333333333333,"2023-08-04","08:05:41"
"64-05-06-14",4.69,18.18393939393939,1.61,5.51,.32,.13,3.85,2.29,22.8,7.87,.42,21.08,.75,1.98,2.84,2.92,97.2439393939394,"00.02:32:04",152.0666666666667,"2023-07-25","06:10:15"
"78-32-01-29",3.610871886120997,9.98,.57,3.918877005347594,4.54,5,2.53,3.97,20.09,4,.27,13,.7,3.247140319715808,3.526886120996441,4.85,83.80377533218083,"00.01:16:20",76.33333333333333,"2023-07-25","08:48:27"
"33-80-34-20",3.74,25,1.14,3.95,.17,6.248379790940766,5.25,5.061836007130124,23.83916221033868,6.207379679144385,.8519434628975265,9.731000000000002,.7,3.247140319715808,2.74,2.95,100.8268414701673,"00.01:08:56",68.93333333333334,"2023-08-05","06:36:31"
"10-62-40-22",2.65,10.62,.97,3.918877005347594,.17,3.78,2.74,5.061836007130124,14.901,6.207379679144385,.25,15.86,1.568812056737589,1.51,3.526886120996441,3.532326820603908,77.26711768996005,"00.01:09:27",69.45,"2023-08-05","04:45:43"
"82-40-44-86",3.62,29.118,1.466543209876543,3.59,3.67,6.56,4.37,3.52,15.61,4.83,.33,16.68,.78,1.62,1.2,5.09,102.0545432098765,"00.01:51:16",111.2666666666667,"2023-08-04","05:54:47"
"52-02-93-49",5.41,23.6,1.98,3.37,.19,3.98,5.3,5.061836007130124,23.83916221033868,4.5,.35,14.95,1.49,2.02,1.54,4.98,102.5609982174688,"00.01:31:36",91.59999999999999,"2023-08-05","08:10:30"
"94-99-56-40",3.41,17.68,2,4.51,.38,6.68,6.79,2.33,35.239,6.63,.37,20.74,1.18,2.75,2.62,2.75,116.059,"00.01:59:39",119.65,"2023-07-25","08:45:42"
"32-71-99-16",2.17,26.8,.53,4.37,5.02,12.168,5.47,3.24,14.901,6.11,.38,9.83,2.21,4.97,6.01,2.9,107.079,"00.02:34:39",154.65,"2023-08-04","05:23:40"
"91-09-88-25",1.98,18.18393939393939,.68,2.55,.62,3.56,4.22,4.8,17.67,5.9,1.06,17.17390374331551,1.57,2.17,1.84,3.532326820603908,87.51016995785881,"00.01:10:32",70.53333333333333,"2023-08-04","05:39:24"
"53-58-51-62",2.4,18.23,1.466543209876543,3.918877005347594,.13,.13,6.7,4.42,27.33,4.93,.24,12.07,1.5,4.2,3.39,3.36,94.41542021522413,"00.02:06:16",126.2666666666667,"2023-07-27","05:33:56"
"95-92-63-73",2.5,18.18393939393939,1,6.29,11.856,5.36,8.539999999999999,2.213,25.77,5.55,.44,17.17390374331551,1.98,1.51,1.31,4.05,113.7268431372549,"00.02:45:50",165.8333333333333,"2023-08-05","07:52:01"
"06-17-24-58",3.16,16.18,.87,4.14,6.45,10.3,2.7,5.6,17.9,5.99,1.3,24.43,1.69,1.51,2.18,3.43,107.83,"00.01:56:48",116.8,"2023-07-25","08:40:33"
"23-78-50-31",3.65,23.95,.55,2.47,.16,6.248379790940766,2.99,2.213,23.83916221033868,4.05,.29,11.06,1.4,2.03,1.89,5.84,92.63054200127945,"00.01:22:17",82.28333333333333,"2023-07-27","09:41:47"
"20-84-25-59",3.610871886120997,19.17,.51,5.96,4.434168126094571,8.949999999999999,5.8,7.88,23.83916221033868,6.96,.55,14.84,1.24,3.43,2.29,2.5,111.9642022225542,"00.02:02:36",122.6,"2023-07-26","05:33:06"
"97-31-09-83",6.4,29.118,3.502999999999998,6.29,7.44,12.168,3.22,3.12,35.239,5.82,.8519434628975265,25.738,1.43,4.65,1.65,2.35,148.9879434628975,"00.02:45:45",165.75,"2023-08-04","06:19:31"
"56-22-99-66",2.42,29.118,.95,2.75,5.12,9.960000000000001,7.29,4.56,24.26,6.24,.46,18.56,1.39,4.46,1.99,6.089,125.617,"00.02:13:30",133.5,"2023-07-26","07:58:30"
"05-92-75-52",1.98,9.571000000000002,1.29,3.918877005347594,3.87,6.79,5.030604982206405,2.213,23.83916221033868,4.56,.26,15.81,1.568812056737589,1.57,1.21,5.15,88.63145625463027,"00.01:13:40",73.66666666666667,"2023-07-25","10:23:00"
"56-78-97-61",2.89,9.9,1.19,2.31,.38,.21,2.81,4.95,23.64,6.16,.91,14.66,.72,2.01,1.68,2.88,77.3,"00.01:19:58",79.96666666666667,"2023-07-27","10:46:33"
"89-05-59-72",2.91,18.18393939393939,1.466543209876543,2.91,7.23,.13,2.53,5.26,30.92,6.207379679144385,.22,15.06,.95,3.45,4.37,2.34,104.1378622829603,"00.01:29:56",89.93333333333334,"2023-07-26","08:57:14"
"50-93-16-91",3.1,12.8,1.466543209876543,3.918877005347594,10.4,6.248379790940766,6.33,5.061836007130124,19.21,4.93,2.109,18.36,1.568812056737589,5.958,7.628,5.87,114.9594480700326,"00.06:12:08",372.1333333333333,"2023-07-26","05:48:26"
"89-68-31-84",2.42,13.23,1.466543209876543,2.38,7.24,6.248379790940766,7.36,4.13,27.73,5.61,.25,20.37,1.18,4.07,4.68,2.68,111.0449230008173,"00.01:43:13",103.2166666666667,"2023-07-27","11:28:16"
"37-58-34-11",3.79,14.63,2.29,3.918877005347594,1.37,.15,6.02,5.061836007130124,14.92,4.03,1.76,16.64,.7,1.71,1.16,2.13,80.28071301247772,"00.01:24:11",84.18333333333334,"2023-07-27","09:36:11"
"33-93-90-01",2.14,13.72,3.07,5.42,8.09,9.25,5.91,7.23,23.83916221033868,6.207379679144385,1.8,24.14,1.568812056737589,3.247140319715808,7.17,3.532326820603908,126.3348210865404,"00.06:18:18",378.3,"2023-08-04","09:08:35"
"00-04-89-61",3.21,13.36,1.43,4.9,9.44,12.06,5.030604982206405,4.5,18.43,7.02,.22,10.87,.7,3.247140319715808,1.92,2.26,98.59774530192222,"00.01:51:02",111.0333333333333,"2023-07-26","10:36:01"
"98-42-90-09",3.610871886120997,12.21,1.466543209876543,2.271,4.02,.5600000000000001,5.030604982206405,2.45,23.83916221033868,4,.8519434628975265,17.17390374331551,1.568812056737589,1.88,2.1,3.6,86.63284155149326,"00.00:57:09",57.15,"2023-08-04","07:59:24"
"81-57-29-94",2.8,17.06,1.466543209876543,4.99,.83,.6899999999999999,5.030604982206405,3.94,20.29,6.207379679144385,.45,9.800000000000001,2.964999999999999,2.16,3.47,3.532326820603908,85.68185469183123,"00.01:34:22",94.36666666666666,"2023-07-26","07:05:46"
"55-74-55-01",2.56,18.18393939393939,2.59,2.31,4.6,9.81,4.79,6.28,14.901,6.55,.8519434628975265,13.08,1.568812056737589,5.92,7.628,5.71,107.3336949135745,"00.02:33:37",153.6166666666667,"2023-08-04","05:39:43"
"35-03-81-94",2.32,14.94,.51,3.918877005347594,3.62,4.23,5.030604982206405,5.061836007130124,23.83916221033868,6.207379679144385,.92,14.29,1.568812056737589,1.65,3.526886120996441,3.532326820603908,95.16588488250513,"00.01:08:10",68.16666666666667,"2023-07-27","11:06:10"
"87-29-60-32",2.38,29.118,1.18,3.76,.21,8.26,5.030604982206405,3.26,26.17,7.26,.45,11.8,1.36,2.74,2.7,3.74,109.4186049822064,"00.01:57:36",117.6,"2023-07-26","05:27:05"
"59-04-53-64",2.55,18.18393939393939,1.7,5.49,4.434168126094571,6.248379790940766,5.030604982206405,5.061836007130124,17.33,6.83,.8519434628975265,12.11,1.568812056737589,3.247140319715808,2.02,3.532326820603908,96.18915096026609,"00.04:16:12",256.2,"2023-07-26","08:21:55"
"82-68-38-51",3.610871886120997,9.571000000000002,2.47,2.86,.26,6.248379790940766,6.21,8.857999999999999,20.96,8.93,.8519434628975265,10.08,1.568812056737589,5.87,3.526886120996441,5.12,96.99589331769332,"00.03:01:19",181.3166666666667,"2023-08-04","07:33:49"
"64-96-99-21",4.17,28.96,1.11,5.3,.54,.2,4.81,3.95,23.83916221033868,7.52,1.16,25.738,1.81,3.12,1.65,5.64,119.5171622103387,"00.02:24:46",144.7666666666667,"2023-07-27","06:06:01"
"36-02-93-74",2.37,25.6,1,3.32,9.5,8.57,7.09,3.93,20.47,6.24,2.109,10.59,1.25,3.55,2.63,5.43,113.649,"00.02:13:26",133.4333333333333,"2023-07-26","10:27:07"
"56-43-23-52",3.610871886120997,28.28,3.502999999999998,2.92,4.434168126094571,12.168,3.56,4.4,22.27,6.08,1.75,12.3,1.568812056737589,3.06,6.96,3.532326820603908,120.3971788895571,"00.06:42:38",402.6333333333333,"2023-07-27","07:29:13"
"42-33-55-75",4.91,20.7,1.5,3.918877005347594,.22,.75,7.93,3.79,25.6,6.23,.86,15.4,.95,1.56,3.526886120996441,3.09,100.935763126344,"00.01:41:40",101.6666666666667,"2023-07-28","08:38:50"
"67-03-64-23",3.610871886120997,19.39,.62,2.271,5.48,9.48,3.02,5.67,28.12,7.69,.8519434628975265,25.67,2.964999999999999,3.41,1.16,3.73,123.1388153490185,"00.02:31:38",151.6333333333333,"2023-07-26","06:48:47"
"34-93-29-30",5.72,18.18393939393939,.68,3.44,.18,.39,5.19,4.1,15.27,6.25,.26,14.94,1.59,1.51,2.97,3.3,83.97393939393939,"00.01:41:55",101.9166666666667,"2023-08-05","05:49:58"
"74-55-51-40",5.22,16.38,1.466543209876543,3.66,9.94,5.83,3.52,8.31,19.45,5.12,.4,19.85,1.568812056737589,1.67,3.526886120996441,5.61,111.5222413876106,"00.01:55:39",115.65,"2023-07-26","07:01:58"
"64-62-65-29",3.610871886120997,11.39,1.466543209876543,3.918877005347594,11.856,8.07,5.030604982206405,5.061836007130124,23.14,8.27,1.79,9.880000000000001,1.61,4.31,2.38,2.75,104.5347330906817,"00.02:38:36",158.6,"2023-07-26","05:38:54"
"30-54-31-50",1.98,13.75,1.18,2.37,4.49,4.21,2.72,2.85,15.02,7.48,.26,12.85,1.568812056737589,3.247140319715808,3.526886120996441,2.51,80.01283849744983,"00.01:00:39",60.65,"2023-07-25","12:42:43"
"42-02-08-83",3.610871886120997,29,1.47,5.97,3.79,4.89,4.06,5.85,25.98,5.78,1.75,9.731000000000002,1.02,3.35,3.4,3.63,113.281871886121,"00.02:53:53",173.8833333333333,"2023-07-28","10:44:45"
"04-71-60-91",3.14,26.35,2.81,5.05,.19,.16,5.030604982206405,7.47,35.239,6.207379679144385,.48,11.5,1.568812056737589,5.958,7.628,4.61,123.3917967180884,"00.02:38:21",158.35,"2023-07-27","11:51:29"
"37-15-67-95",2.96,27.74,.84,2.52,3.88,3.86,4.73,8.33,35.21,6.63,.73,16.6,.99,1.51,1.76,4.08,122.37,"00.02:06:19",126.3166666666667,"2023-07-27","07:26:05"
"42-23-71-10",3.08,23.51,1.22,3.918877005347594,.14,2.55,4.29,2.33,19.91,6.207379679144385,.55,9.731000000000002,1.22,3.47,1.26,4.72,88.10725668449199,"00.01:30:27",90.45,"2023-07-26","10:43:16"
"50-11-26-74",2.17,20.16,1.26,2.95,9.27,9.17,5.030604982206405,5.55,20.25,4,.36,21.99,1.568812056737589,5.958,1.39,2.53,113.607417038944,"00.02:28:58",148.9666666666667,"2023-08-04","09:21:38"
"41-04-96-60",2.65,21,.46,3.918877005347594,11.856,12.168,5.030604982206405,6.23,24.29,7.85,.25,18.08,1.11,3.247140319715808,2.72,2.86,123.7206223072698,"00.02:14:47",134.7833333333333,"2023-07-27","08:45:03"
"64-11-10-98",2.09,17.28,1.25,4.63,.39,.2,3.39,5.061836007130124,20.44,8.5,.23,21.55,1.568812056737589,3.35,2.22,2.83,94.98064806386772,"00.01:53:49",113.8166666666667,"2023-07-27","14:06:03"
"57-81-30-05",2.08,13.52,2.07,3.11,4.56,8.710000000000001,3.87,2.213,23.69,6.207379679144385,.8519434628975265,25.738,1.44,2.95,1.81,2.45,105.2703231420419,"00.02:02:02",122.0333333333333,"2023-07-27","08:40:30"
"88-77-78-80",4.24,11.66,.48,3.918877005347594,4.73,6.12,7.4,4.3,25.11,4.98,.22,14.13,.7,3.247140319715808,3.526886120996441,2.31,97.07290344605984,"00.01:28:59",88.98333333333333,"2023-08-05","07:45:19"
"50-74-95-60",1.98,16.18,1.99,3.41,4.434168126094571,6.248379790940766,8.539999999999999,6.68,16.97,8.789999999999999,1.52,10.97,2.13,3.247140319715808,6.77,3.66,103.5196882367511,"00.02:53:26",173.4333333333333,"2023-08-02","06:18:57"
"99-69-07-36",2.27,18.18393939393939,.57,4.88,.37,10.36,3.58,2.85,25.89,6.207379679144385,.32,17.17390374331551,1.7,1.87,1.4,3.532326820603908,101.1575496370032,"00.02:34:40",154.6666666666667,"2023-07-28","11:09:39"
"94-52-87-82",1.98,18.18393939393939,1.82,3.82,4.58,8.289999999999999,4.17,3.57,24.47,6.48,.72,15.25,2.964999999999999,4.59,4.42,2.14,107.4489393939394,"00.02:32:47",152.7833333333333,"2023-07-28","08:02:04"
"36-65-12-21",3.610871886120997,18.18393939393939,1.466543209876543,3.918877005347594,7.32,6.248379790940766,5.57,2.99,18.78,6.207379679144385,.62,15.1,.89,3.247140319715808,3.79,2.23,100.1731312850855,"00.01:47:14",107.2333333333333,"2023-07-28","09:33:38"
"97-41-99-18",2.89,13.98,1.32,2.37,.24,.13,3.26,3.9,15.43,5.99,1.51,11.74,1.21,4.25,2.22,5.7,76.14,"00.01:19:58",79.96666666666667,"2023-07-28","10:11:16"
"90-57-88-40",3.88,14.71,.54,3.918877005347594,.15,.13,5.39,6.93,35.239,6.29,.22,17.8,1.568812056737589,1.51,3.526886120996441,2.36,104.1635751830816,"00.01:34:22",94.36666666666666,"2023-08-08","06:24:56"
"38-86-39-27",6.4,18.31,.5600000000000001,3.918877005347594,.13,2.5,5.030604982206405,2.213,16.06,6.207379679144385,.22,22.23,1.568812056737589,1.51,1.16,3.02,91.03867372343598,"00.01:20:32",80.53333333333333,"2023-08-07","09:42:58"
"03-07-08-19",5.69,28.64,2.77,4.92,6.01,8.9,2.93,5.56,14.901,6.207379679144385,2,25.738,1.96,1.84,2.92,2.02,123.0063796791444,"00.02:42:30",162.5,"2023-07-27","12:52:25"
"72-39-10-40",1.98,23.72,1.466543209876543,6.29,11.82,11.11,3.59,8.857999999999999,35.239,7.55,.34,24.61,1.48,2.34,1.86,4.31,146.5635432098765,"00.02:48:39",168.65,"2023-08-07","09:12:15"
"06-58-90-91",4,12.69,.58,3.918877005347594,.13,3.62,3.08,5.061836007130124,17.97,4,.22,17.51,1.568812056737589,3.247140319715808,3.526886120996441,3.532326820603908,84.65587833053146,"00.01:08:48",68.8,"2023-07-29","08:22:05"
"20-64-53-81",3.610871886120997,26.06,.78,2.54,8.92,8.26,4.23,5.41,17.99,6.33,.8519434628975265,12.09,1.568812056737589,1.92,3.526886120996441,3.07,107.1585135267526,"00.01:40:21",100.35,"2023-08-05","05:47:32"
"64-24-49-94",3.610871886120997,22.25,.9,3.918877005347594,3.88,11.64,4.02,5.061836007130124,20.56,5.83,.28,12.99,1,3.247140319715808,1.41,3.46,104.0587252183145,"00.02:05:10",125.1666666666667,"2023-07-29","11:03:09"
"84-08-92-59",4.13,24.41,3.31,3.918877005347594,6.22,7.18,3.18,4.9,26.09,4.76,.8519434628975265,15.7,1.568812056737589,3.247140319715808,1.16,3.532326820603908,114.1590996653024,"00.01:51:15",111.25,"2023-08-08","10:38:42"
"80-92-01-63",1.98,18.18393939393939,1.466543209876543,3.94,11,6.248379790940766,5.72,3.8,24.94,6.207379679144385,.8519434628975265,17.17390374331551,1.568812056737589,3.247140319715808,1.16,3.532326820603908,111.0203684771714,"00.01:34:42",94.7,"2023-08-05","07:06:57"
"39-04-13-87",3.15,15.75,.58,3.61,.21,.13,3.31,5.061836007130124,29.13,4.15,.8519434628975265,15.42,.84,3.28,3.36,2.55,91.38377947002765,"00.01:32:22",92.36666666666666,"2023-07-28","06:05:20"
"12-81-58-78",3.94,10.85,1.466543209876543,2.271,5.55,11.01,5.66,3.77,16.79,4.84,.22,17.17390374331551,1.06,3.31,1.88,2.92,92.71144695319205,"00.01:39:38",99.63333333333334,"2023-08-07","05:49:27"
"07-91-23-12",3.610871886120997,18.18393939393939,1.466543209876543,2.95,.16,6.248379790940766,2.82,2.78,27.19,6.207379679144385,2.109,17.17390374331551,1.07,1.62,2.37,3.532326820603908,99.4923445239415,"00.01:12:16",72.26666666666667,"2023-07-28","07:57:31"
"46-43-23-18",2.21,19.31,.63,2.271,4.434168126094571,8.369999999999999,5.32,5.08,18.28,5,.66,13.19,2.58,2.7,4.61,2.46,97.10516812609457,"00.01:36:43",96.71666666666667,"2023-08-07","06:47:31"
"48-70-52-60",2.74,11.05,1.466543209876543,4.72,4.434168126094571,6.248379790940766,7.1,5.1,25.49,6.23,.8519434628975265,19.38,1.568812056737589,3.247140319715808,4.69,6.089,110.4059869662628,"00.04:32:22",272.3666666666667,"2023-07-27","06:25:46"
"64-66-30-53",3.610871886120997,25.42,1.466543209876543,3.918877005347594,.15,3.98,2.82,5.061836007130124,24.87,4.26,.8519434628975265,17.17390374331551,.71,2.71,4.22,3.532326820603908,104.7563021352922,"00.01:34:01",94.01666666666667,"2023-07-28","07:36:16"
"07-19-59-75",3.610871886120997,12.44,.79,3.19,4.434168126094571,.13,8.15,3.73,23.83916221033868,6.61,.8519434628975265,22.83,1.568812056737589,5.48,4.02,2.42,104.0949577421894,"00.02:24:02",144.0333333333333,"2023-07-27","11:11:06"
"03-69-84-05",2.47,18.18393939393939,2.16,5.2,8.609999999999999,7.35,6.68,5.53,32.27,7.79,1.33,22.01,1.31,3.24,3.04,6.08,133.2539393939394,"00.02:36:38",156.6333333333333,"2023-08-05","08:27:41"
"55-07-48-89",2.07,23.54,3.502999999999998,3.918877005347594,4.434168126094571,6.248379790940766,5.030604982206405,8.857999999999999,33.77,8.720000000000001,.8519434628975265,17.17390374331551,1.568812056737589,3.49,3.526886120996441,2.07,128.7745752885364,"00.03:03:15",183.25,"2023-07-27","07:20:18"
"84-64-87-37",1.98,9.76,.83,3.918877005347594,.34,5.49,2.83,5.061836007130124,18.71,6.207379679144385,.22,15.29,1.568812056737589,3.247140319715808,1.98,3.532326820603908,80.9663718886794,"00.01:14:34",74.56666666666666,"2023-07-29","06:59:17"
"01-15-12-42",1.98,19.81,1.22,3.24,4.94,6.7,3.13,4.55,19.65,4.89,.31,17.17390374331551,1.11,3.49,1.7,4.25,98.14390374331551,"00.02:17:56",137.9333333333333,"2023-07-28","05:39:39"
"99-30-86-99",3.610871886120997,14.22,1.466543209876543,5.07,4.25,7.16,5.030604982206405,4.61,23.83916221033868,6.207379679144385,.22,17.17390374331551,1.79,3.12,3.526886120996441,3.532326820603908,104.8276786526029,"00.01:19:40",79.66666666666667,"2023-08-07","07:40:37"
"43-03-84-96",1.98,25.48,1.78,3.85,.19,4.88,5.25,3.78,19.13,5.93,.43,13.82,1.45,3.64,3.25,3.04,97.88,"00.01:38:10",98.16666666666667,"2023-07-27","11:32:58"
"16-96-89-30",4.34,18.18393939393939,1.466543209876543,3.2,10.05,8.1,8.539999999999999,7.3,23.83916221033868,8.9,.43,14.31,2,2.45,7.628,4.76,125.4976448141546,"00.02:36:33",156.55,"2023-07-28","09:51:03"
"26-40-62-78",3.610871886120997,15.41,.88,3.918877005347594,6.19,6.248379790940766,2.58,2.213,17.07,6.207379679144385,.8519434628975265,20.75,1.568812056737589,2.36,4.14,3.48,97.47926388118886,"00.01:23:14",83.23333333333333,"2023-08-07","11:17:52"
"45-82-95-63",2.15,16.13,.76,4.12,9.25,8.49,3.43,3.78,24.27,7.85,.33,18.93,1.98,3.52,5.06,2.27,112.32,"00.01:53:32",113.5333333333333,"2023-07-27","07:40:30"
"19-12-89-41",3.610871886120997,19.45,.74,3.88,5.09,8.57,4.28,3.2,35.13,6.207379679144385,.8519434628975265,17.17390374331551,1.81,4.67,5.74,3.02,123.4240987714784,"00.02:16:13",136.2166666666667,"2023-07-28","09:20:02"
"86-61-90-88",2.94,28.39,3.03,4.72,4.434168126094571,7.46,7.55,4.91,31.29,8.948999999999998,1.42,25.738,1.9,2.54,7.628,6.089,148.9881681260946,"00.02:43:56",163.9333333333333,"2023-07-28","08:44:59"
