interview__key,r_members__id,decision_code,decision_label,decision_maker_1,decision_maker_2,decision_maker_3,decision_maker_4,decision_maker_5
"65-28-28-23",2,"weai_10","The Types of Non-Agricultural Activities your Household Involves Itself In, Such as Small Business, Casual and Wage Labour, and Providing Services to Others",1,,,,
"65-28-28-23",2,"weai_11","How any Cash Earned from Wage Work or Non-Farm Work is Spent",1,,,,
"65-28-28-23",2,"weai_12","How Much Money to Spend on Food?",1,,,,
"65-28-28-23",2,"weai_13","How Much Money to Spend on Capital Investments (Machinery, Water Pumps, Etc.) for Agriculture?",1,,,,
"65-28-28-23",2,"weai_14","Purchase and Sale of Durable Goods (E.g., Purchase and Sale of TVs, Radios, Fridge)",1,,,,
"65-28-28-23",2,"weai_15","Purchase and Sale of Land and Houses?",1,,,,
"65-28-28-23",2,"weai_16","Expenditure on Children's Education",1,,,,
"65-28-28-23",2,"weai_17","How to Allocate Remittances",1,,,,
"65-28-28-23",2,"weai_18","Whether to Borrow Money and How Much to Borrow?",1,,,,
"65-28-28-23",2,"weai_19","Whether They Attend a Training or Seminar",1,,,,
"65-28-28-23",2,"weai_20","If They will Adopt or Use the New Techniques/Knowledge They Have Acquired or Learned",1,,,,
"65-28-28-23",2,"weai_21","Use of Land",1,,,,
"60-02-55-31",1,"weai_5","Who Makes the Decision if the Household Need to Consult an Agricultural Technician, Extension Agent, or Other People Who are Experts",1,,,,
"60-02-55-31",1,"weai_6","Purchase and Sale of Livestock Like Cattle and Goats (E.g. which to Buy, where/when to Sell, Etc.)",1,,,,
"60-02-55-31",1,"weai_7","How any Cash Earned from the Sale of Livestock or Livestock Products Like Milk and Eggs is Spent?",1,,,,
"60-02-55-31",1,"weai_8","The Use of Large Livestock (Cattle, Donkey)",1,,,,
"60-02-55-31",1,"weai_9","The Use of Small Livestock (Goats, Sheep, Poultry)",1,,,,
"60-02-55-31",1,"weai_10","The Types of Non-Agricultural Activities your Household Involves Itself In, Such as Small Business, Casual and Wage Labour, and Providing Services to Others",1,,,,
"60-02-55-31",1,"weai_11","How any Cash Earned from Wage Work or Non-Farm Work is Spent",1,,,,
"60-02-55-31",1,"weai_12","How Much Money to Spend on Food?",1,,,,
"60-02-55-31",1,"weai_13","How Much Money to Spend on Capital Investments (Machinery, Water Pumps, Etc.) for Agriculture?",1,,,,
"60-02-55-31",1,"weai_14","Purchase and Sale of Durable Goods (E.g., Purchase and Sale of TVs, Radios, Fridge)",1,,,,
"60-02-55-31",1,"weai_15","Purchase and Sale of Land and Houses?",1,,,,
"60-02-55-31",1,"weai_16","Expenditure on Children's Education",1,,,,
"60-02-55-31",1,"weai_17","How to Allocate Remittances",1,,,,
"60-02-55-31",1,"weai_18","Whether to Borrow Money and How Much to Borrow?",1,,,,
"60-02-55-31",1,"weai_19","Whether They Attend a Training or Seminar",1,,,,
"60-02-55-31",1,"weai_20","If They will Adopt or Use the New Techniques/Knowledge They Have Acquired or Learned",1,,,,
"60-02-55-31",1,"weai_21","Use of Land",1,,,,
"82-11-02-31",6,"weai_5","Who Makes the Decision if the Household Need to Consult an Agricultural Technician, Extension Agent, or Other People Who are Experts",6,,,,
"82-11-02-31",6,"weai_10","The Types of Non-Agricultural Activities your Household Involves Itself In, Such as Small Business, Casual and Wage Labour, and Providing Services to Others",6,,,,
"82-11-02-31",6,"weai_11","How any Cash Earned from Wage Work or Non-Farm Work is Spent",6,,,,
"82-11-02-31",6,"weai_12","How Much Money to Spend on Food?",6,,,,
"82-11-02-31",6,"weai_13","How Much Money to Spend on Capital Investments (Machinery, Water Pumps, Etc.) for Agriculture?",6,,,,
"82-11-02-31",6,"weai_14","Purchase and Sale of Durable Goods (E.g., Purchase and Sale of TVs, Radios, Fridge)",6,,,,
"82-11-02-31",6,"weai_15","Purchase and Sale of Land and Houses?",6,,,,
"82-11-02-31",6,"weai_16","Expenditure on Children's Education",6,,,,
"82-11-02-31",6,"weai_17","How to Allocate Remittances",6,,,,
"82-11-02-31",6,"weai_18","Whether to Borrow Money and How Much to Borrow?",6,,,,
"82-11-02-31",6,"weai_19","Whether They Attend a Training or Seminar",6,,,,
"82-11-02-31",6,"weai_20","If They will Adopt or Use the New Techniques/Knowledge They Have Acquired or Learned",6,,,,
"82-11-02-31",6,"weai_21","Use of Land",6,,,,
"57-80-52-25",2,"weai_1","Crop Farming like what Crop to Grow, when and How to Till and Manage the Crops (Weeding, Fertilizer, Etc.)",1,,,,
"57-80-52-25",2,"weai_2","Marketing of Crop Farm Produce (when/Whom/where to Sell, Who Negotiates the Price)?",1,,,,
"57-80-52-25",2,"weai_3","How any Cash Earned from Crop Farming is Spent?",1,,,,
"57-80-52-25",2,"weai_4","How Much Money to Spend on Farm Inputs?",1,,,,
"57-80-52-25",2,"weai_5","Who Makes the Decision if the Household Need to Consult an Agricultural Technician, Extension Agent, or Other People Who are Experts",1,,,,
"57-80-52-25",2,"weai_6","Purchase and Sale of Livestock Like Cattle and Goats (E.g. which to Buy, where/when to Sell, Etc.)",1,,,,
"57-80-52-25",2,"weai_7","How any Cash Earned from the Sale of Livestock or Livestock Products Like Milk and Eggs is Spent?",1,2,,,
"57-80-52-25",2,"weai_8","The Use of Large Livestock (Cattle, Donkey)",1,,,,
"57-80-52-25",2,"weai_9","The Use of Small Livestock (Goats, Sheep, Poultry)",1,,,,
"57-80-52-25",2,"weai_10","The Types of Non-Agricultural Activities your Household Involves Itself In, Such as Small Business, Casual and Wage Labour, and Providing Services to Others",1,,,,
"57-80-52-25",2,"weai_11","How any Cash Earned from Wage Work or Non-Farm Work is Spent",1,2,,,
"57-80-52-25",2,"weai_12","How Much Money to Spend on Food?",2,,,,
"57-80-52-25",2,"weai_13","How Much Money to Spend on Capital Investments (Machinery, Water Pumps, Etc.) for Agriculture?",1,2,,,
"57-80-52-25",2,"weai_14","Purchase and Sale of Durable Goods (E.g., Purchase and Sale of TVs, Radios, Fridge)",1,2,,,
"57-80-52-25",2,"weai_15","Purchase and Sale of Land and Houses?",1,,,,
"57-80-52-25",2,"weai_16","Expenditure on Children's Education",1,2,,,
"57-80-52-25",2,"weai_17","How to Allocate Remittances",1,,,,
"57-80-52-25",2,"weai_18","Whether to Borrow Money and How Much to Borrow?",1,2,,,
"57-80-52-25",2,"weai_19","Whether They Attend a Training or Seminar",1,,,,
"57-80-52-25",2,"weai_20","If They will Adopt or Use the New Techniques/Knowledge They Have Acquired or Learned",1,,,,
"57-80-52-25",2,"weai_21","Use of Land",1,,,,
"72-15-05-10",2,"weai_1","Crop Farming like what Crop to Grow, when and How to Till and Manage the Crops (Weeding, Fertilizer, Etc.)",2,,,,
"72-15-05-10",2,"weai_2","Marketing of Crop Farm Produce (when/Whom/where to Sell, Who Negotiates the Price)?",1,,,,
"72-15-05-10",2,"weai_3","How any Cash Earned from Crop Farming is Spent?",2,,,,
"72-15-05-10",2,"weai_4","How Much Money to Spend on Farm Inputs?",1,,,,
"72-15-05-10",2,"weai_5","Who Makes the Decision if the Household Need to Consult an Agricultural Technician, Extension Agent, or Other People Who are Experts",2,1,,,
"72-15-05-10",2,"weai_6","Purchase and Sale of Livestock Like Cattle and Goats (E.g. which to Buy, where/when to Sell, Etc.)",1,2,,,
"72-15-05-10",2,"weai_7","How any Cash Earned from the Sale of Livestock or Livestock Products Like Milk and Eggs is Spent?",1,2,,,
"72-15-05-10",2,"weai_8","The Use of Large Livestock (Cattle, Donkey)",1,2,,,
"72-15-05-10",2,"weai_9","The Use of Small Livestock (Goats, Sheep, Poultry)",1,2,,,
"72-15-05-10",2,"weai_10","The Types of Non-Agricultural Activities your Household Involves Itself In, Such as Small Business, Casual and Wage Labour, and Providing Services to Others",1,2,,,
"72-15-05-10",2,"weai_11","How any Cash Earned from Wage Work or Non-Farm Work is Spent",1,2,,,
"72-15-05-10",2,"weai_12","How Much Money to Spend on Food?",2,,,,
"72-15-05-10",2,"weai_13","How Much Money to Spend on Capital Investments (Machinery, Water Pumps, Etc.) for Agriculture?",1,2,,,
"72-15-05-10",2,"weai_14","Purchase and Sale of Durable Goods (E.g., Purchase and Sale of TVs, Radios, Fridge)",1,,,,
"72-15-05-10",2,"weai_15","Purchase and Sale of Land and Houses?",1,2,,,
"72-15-05-10",2,"weai_16","Expenditure on Children's Education",1,2,,,
"72-15-05-10",2,"weai_17","How to Allocate Remittances",1,,,,
"72-15-05-10",2,"weai_18","Whether to Borrow Money and How Much to Borrow?",1,2,,,
"72-15-05-10",2,"weai_19","Whether They Attend a Training or Seminar",1,,,,
"72-15-05-10",2,"weai_20","If They will Adopt or Use the New Techniques/Knowledge They Have Acquired or Learned",1,2,,,
"72-15-05-10",2,"weai_21","Use of Land",1,,,,
"74-51-85-05",1,"weai_5","Who Makes the Decision if the Household Need to Consult an Agricultural Technician, Extension Agent, or Other People Who are Experts",1,,,,
"74-51-85-05",1,"weai_6","Purchase and Sale of Livestock Like Cattle and Goats (E.g. which to Buy, where/when to Sell, Etc.)",1,,,,
"74-51-85-05",1,"weai_7","How any Cash Earned from the Sale of Livestock or Livestock Products Like Milk and Eggs is Spent?",1,,,,
"74-51-85-05",1,"weai_8","The Use of Large Livestock (Cattle, Donkey)",1,,,,
"74-51-85-05",1,"weai_9","The Use of Small Livestock (Goats, Sheep, Poultry)",1,,,,
"74-51-85-05",1,"weai_10","The Types of Non-Agricultural Activities your Household Involves Itself In, Such as Small Business, Casual and Wage Labour, and Providing Services to Others",1,,,,
"74-51-85-05",1,"weai_11","How any Cash Earned from Wage Work or Non-Farm Work is Spent",1,,,,
"74-51-85-05",1,"weai_12","How Much Money to Spend on Food?",1,,,,
"74-51-85-05",1,"weai_13","How Much Money to Spend on Capital Investments (Machinery, Water Pumps, Etc.) for Agriculture?",1,,,,
"74-51-85-05",1,"weai_14","Purchase and Sale of Durable Goods (E.g., Purchase and Sale of TVs, Radios, Fridge)",1,,,,
"74-51-85-05",1,"weai_15","Purchase and Sale of Land and Houses?",1,,,,
"74-51-85-05",1,"weai_16","Expenditure on Children's Education",1,,,,
"74-51-85-05",1,"weai_17","How to Allocate Remittances",1,,,,
"74-51-85-05",1,"weai_18","Whether to Borrow Money and How Much to Borrow?",1,,,,
"74-51-85-05",1,"weai_19","Whether They Attend a Training or Seminar",1,,,,
"74-51-85-05",1,"weai_20","If They will Adopt or Use the New Techniques/Knowledge They Have Acquired or Learned",1,,,,
"74-51-85-05",1,"weai_21","Use of Land",1,,,,
"74-51-85-05",2,"weai_5","Who Makes the Decision if the Household Need to Consult an Agricultural Technician, Extension Agent, or Other People Who are Experts",1,,,,
"74-51-85-05",2,"weai_6","Purchase and Sale of Livestock Like Cattle and Goats (E.g. which to Buy, where/when to Sell, Etc.)",1,,,,
"74-51-85-05",2,"weai_7","How any Cash Earned from the Sale of Livestock or Livestock Products Like Milk and Eggs is Spent?",1,,,,
"74-51-85-05",2,"weai_8","The Use of Large Livestock (Cattle, Donkey)",1,,,,
"74-51-85-05",2,"weai_9","The Use of Small Livestock (Goats, Sheep, Poultry)",1,,,,
"74-51-85-05",2,"weai_10","The Types of Non-Agricultural Activities your Household Involves Itself In, Such as Small Business, Casual and Wage Labour, and Providing Services to Others",1,,,,
"74-51-85-05",2,"weai_11","How any Cash Earned from Wage Work or Non-Farm Work is Spent",1,,,,
"74-51-85-05",2,"weai_12","How Much Money to Spend on Food?",1,,,,
"74-51-85-05",2,"weai_13","How Much Money to Spend on Capital Investments (Machinery, Water Pumps, Etc.) for Agriculture?",1,,,,
"74-51-85-05",2,"weai_14","Purchase and Sale of Durable Goods (E.g., Purchase and Sale of TVs, Radios, Fridge)",1,,,,
"74-51-85-05",2,"weai_15","Purchase and Sale of Land and Houses?",1,,,,
"74-51-85-05",2,"weai_16","Expenditure on Children's Education",1,,,,
"74-51-85-05",2,"weai_17","How to Allocate Remittances",1,,,,
"74-51-85-05",2,"weai_18","Whether to Borrow Money and How Much to Borrow?",1,,,,
"74-51-85-05",2,"weai_19","Whether They Attend a Training or Seminar",1,,,,
"74-51-85-05",2,"weai_20","If They will Adopt or Use the New Techniques/Knowledge They Have Acquired or Learned",1,,,,
"74-51-85-05",2,"weai_21","Use of Land",1,,,,
"86-09-61-31",2,"weai_1","Crop Farming like what Crop to Grow, when and How to Till and Manage the Crops (Weeding, Fertilizer, Etc.)",2,,,,
"86-09-61-31",2,"weai_2","Marketing of Crop Farm Produce (when/Whom/where to Sell, Who Negotiates the Price)?",2,,,,
"86-09-61-31",2,"weai_3","How any Cash Earned from Crop Farming is Spent?",2,,,,
"86-09-61-31",2,"weai_4","How Much Money to Spend on Farm Inputs?",2,,,,
"86-09-61-31",2,"weai_5","Who Makes the Decision if the Household Need to Consult an Agricultural Technician, Extension Agent, or Other People Who are Experts",2,,,,
"86-09-61-31",2,"weai_6","Purchase and Sale of Livestock Like Cattle and Goats (E.g. which to Buy, where/when to Sell, Etc.)",2,,,,
"86-09-61-31",2,"weai_7","How any Cash Earned from the Sale of Livestock or Livestock Products Like Milk and Eggs is Spent?",2,,,,
"86-09-61-31",2,"weai_8","The Use of Large Livestock (Cattle, Donkey)",2,,,,
"86-09-61-31",2,"weai_9","The Use of Small Livestock (Goats, Sheep, Poultry)",2,,,,
"86-09-61-31",2,"weai_10","The Types of Non-Agricultural Activities your Household Involves Itself In, Such as Small Business, Casual and Wage Labour, and Providing Services to Others",2,,,,
"86-09-61-31",2,"weai_11","How any Cash Earned from Wage Work or Non-Farm Work is Spent",2,,,,
"86-09-61-31",2,"weai_12","How Much Money to Spend on Food?",2,,,,
"86-09-61-31",2,"weai_13","How Much Money to Spend on Capital Investments (Machinery, Water Pumps, Etc.) for Agriculture?",2,,,,
"86-09-61-31",2,"weai_14","Purchase and Sale of Durable Goods (E.g., Purchase and Sale of TVs, Radios, Fridge)",2,,,,
"86-09-61-31",2,"weai_15","Purchase and Sale of Land and Houses?",2,,,,
"86-09-61-31",2,"weai_16","Expenditure on Children's Education",2,,,,
"86-09-61-31",2,"weai_17","How to Allocate Remittances",2,,,,
"86-09-61-31",2,"weai_18","Whether to Borrow Money and How Much to Borrow?",2,,,,
"86-09-61-31",2,"weai_19","Whether They Attend a Training or Seminar",2,,,,
"86-09-61-31",2,"weai_20","If They will Adopt or Use the New Techniques/Knowledge They Have Acquired or Learned",2,,,,
"86-09-61-31",2,"weai_21","Use of Land",2,,,,
"86-09-61-31",3,"weai_1","Crop Farming like what Crop to Grow, when and How to Till and Manage the Crops (Weeding, Fertilizer, Etc.)",2,,,,
"86-09-61-31",3,"weai_2","Marketing of Crop Farm Produce (when/Whom/where to Sell, Who Negotiates the Price)?",2,,,,
"86-09-61-31",3,"weai_3","How any Cash Earned from Crop Farming is Spent?",2,,,,
"86-09-61-31",3,"weai_4","How Much Money to Spend on Farm Inputs?",2,,,,
"86-09-61-31",3,"weai_5","Who Makes the Decision if the Household Need to Consult an Agricultural Technician, Extension Agent, or Other People Who are Experts",2,,,,
"86-09-61-31",3,"weai_6","Purchase and Sale of Livestock Like Cattle and Goats (E.g. which to Buy, where/when to Sell, Etc.)",2,,,,
"86-09-61-31",3,"weai_7","How any Cash Earned from the Sale of Livestock or Livestock Products Like Milk and Eggs is Spent?",2,,,,
"86-09-61-31",3,"weai_8","The Use of Large Livestock (Cattle, Donkey)",2,,,,
"86-09-61-31",3,"weai_9","The Use of Small Livestock (Goats, Sheep, Poultry)",2,,,,
"86-09-61-31",3,"weai_10","The Types of Non-Agricultural Activities your Household Involves Itself In, Such as Small Business, Casual and Wage Labour, and Providing Services to Others",2,,,,
"86-09-61-31",3,"weai_11","How any Cash Earned from Wage Work or Non-Farm Work is Spent",2,,,,
"86-09-61-31",3,"weai_12","How Much Money to Spend on Food?",2,,,,
"86-09-61-31",3,"weai_13","How Much Money to Spend on Capital Investments (Machinery, Water Pumps, Etc.) for Agriculture?",2,,,,
"86-09-61-31",3,"weai_14","Purchase and Sale of Durable Goods (E.g., Purchase and Sale of TVs, Radios, Fridge)",2,,,,
"86-09-61-31",3,"weai_15","Purchase and Sale of Land and Houses?",2,,,,
"86-09-61-31",3,"weai_16","Expenditure on Children's Education",2,,,,
"86-09-61-31",3,"weai_17","How to Allocate Remittances",2,,,,
"86-09-61-31",3,"weai_18","Whether to Borrow Money and How Much to Borrow?",2,,,,
"86-09-61-31",3,"weai_19","Whether They Attend a Training or Seminar",2,,,,
"86-09-61-31",3,"weai_20","If They will Adopt or Use the New Techniques/Knowledge They Have Acquired or Learned",2,,,,
"86-09-61-31",3,"weai_21","Use of Land",2,,,,
"93-25-93-51",1,"weai_1","Crop Farming like what Crop to Grow, when and How to Till and Manage the Crops (Weeding, Fertilizer, Etc.)",1,,,,
"93-25-93-51",1,"weai_2","Marketing of Crop Farm Produce (when/Whom/where to Sell, Who Negotiates the Price)?",1,,,,
"93-25-93-51",1,"weai_3","How any Cash Earned from Crop Farming is Spent?",1,,,,
"93-25-93-51",1,"weai_4","How Much Money to Spend on Farm Inputs?",1,,,,
"93-25-93-51",1,"weai_5","Who Makes the Decision if the Household Need to Consult an Agricultural Technician, Extension Agent, or Other People Who are Experts",1,,,,
"93-25-93-51",1,"weai_6","Purchase and Sale of Livestock Like Cattle and Goats (E.g. which to Buy, where/when to Sell, Etc.)",1,,,,
"93-25-93-51",1,"weai_7","How any Cash Earned from the Sale of Livestock or Livestock Products Like Milk and Eggs is Spent?",1,,,,
"93-25-93-51",1,"weai_8","The Use of Large Livestock (Cattle, Donkey)",1,,,,
"93-25-93-51",1,"weai_9","The Use of Small Livestock (Goats, Sheep, Poultry)",1,,,,
"93-25-93-51",1,"weai_10","The Types of Non-Agricultural Activities your Household Involves Itself In, Such as Small Business, Casual and Wage Labour, and Providing Services to Others",1,,,,
"93-25-93-51",1,"weai_11","How any Cash Earned from Wage Work or Non-Farm Work is Spent",1,,,,
"93-25-93-51",1,"weai_12","How Much Money to Spend on Food?",1,,,,
"93-25-93-51",1,"weai_13","How Much Money to Spend on Capital Investments (Machinery, Water Pumps, Etc.) for Agriculture?",1,,,,
"93-25-93-51",1,"weai_14","Purchase and Sale of Durable Goods (E.g., Purchase and Sale of TVs, Radios, Fridge)",1,,,,
"93-25-93-51",1,"weai_15","Purchase and Sale of Land and Houses?",1,,,,
"93-25-93-51",1,"weai_16","Expenditure on Children's Education",1,,,,
"93-25-93-51",1,"weai_17","How to Allocate Remittances",1,,,,
