interview__key,as_loc01_in,as_loc02_in,as_loc03_in,as_loc04_in,as_loc05_in,as_loc06_in,as_loc07_in,as_loc08_in,as_loc09_in,as_loc10_in,as_loc11_in,as_loc12_in,as_loc13_in,as_loc14_in,as_loc15_in,as_loc16_in,trst01,trst02,trst03,trst04,trst05,exp_ev1_01,exp_ev1_03,exp_ev1_05,exp_ev1_06,exp_ev1_07,exp_ev1_11,exp_ev1_12,exp_ev1_13,exp_ev1_14,exp_ev1_15
"38-02-62-89","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Agree","Agree","Disagree","Disagree","Disagree","Disagree","Agree","Agree","Agree","Agree","Disagree","trust","trust","trust","trust","trust","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Very worried","Worried","Slightly worried","Slightly worried","Slightly worried"
"21-01-77-10","Agree","Agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Strongly agree","Agree","Agree","Strongly agree","Indifferent (neither nor)","Strongly agree","Agree","Agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","trust","trust","trust","distrust","strongly trust","Worried","Very worried","Very worried","Worried","Worried","Very worried","Worried","Very worried","Very worried","Worried"
"81-78-91-05","Strongly agree","Agree","Agree","Agree","Agree","Strongly agree","Disagree","Agree","Agree","Disagree","Strongly agree","Agree","Disagree","Agree","Disagree","Strongly disagree","distrust","trust","distrust","distrust","trust","Very worried","Worried","Extremely worried","Worried","Slightly worried","Slightly worried","Slightly worried","Worried","Very worried","Extremely worried"
"47-09-64-37","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Disagree","Strongly agree","Agree","Agree","Disagree","Disagree","Agree","Agree","Agree","Agree","Indifferent (neither nor)","Disagree","trust","trust","trust","trust","trust","Very worried","Extremely worried","Very worried","Very worried","Very worried","Worried","Worried","Worried","Worried","Slightly worried"
"34-25-65-08","Strongly agree","Strongly agree","Indifferent (neither nor)","Disagree","Agree","Strongly agree","Disagree","Strongly disagree","Agree","Agree","Strongly agree","Strongly agree","Agree","Agree","Disagree","Disagree","trust","trust","strongly distrust","indifferent","trust","Extremely worried","Slightly worried","Worried","Very worried","Worried","Slightly worried","Slightly worried","Worried","Slightly worried","Extremely worried"
"86-44-30-89","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Agree","Agree","Agree","Disagree","Disagree","Disagree","Agree","Agree","Disagree","Disagree","Agree","trust","trust","trust","trust","trust","Worried","Worried","Worried","Worried","Worried","Worried","Worried","Worried","Worried","Worried"
"74-03-89-65","Strongly agree","Strongly agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Strongly agree","Indifferent (neither nor)","Agree","Strongly disagree","Strongly disagree","Strongly agree","Strongly agree","Strongly agree","Indifferent (neither nor)","Disagree","Strongly disagree","indifferent","distrust","distrust","strongly distrust","distrust","Extremely worried","Extremely worried","Extremely worried","Very worried","Very worried","Extremely worried","Extremely worried","Very worried","Extremely worried","Very worried"
"56-65-93-48","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","strongly trust","strongly trust","strongly trust","strongly trust","strongly trust","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried"
"66-39-11-55","Agree","Agree","Strongly agree","Strongly agree","Disagree","Agree","Agree","Disagree","Agree","Strongly agree","Strongly agree","Disagree","Agree","Agree","Agree","Agree","trust","trust","distrust","trust","trust","Very worried","Worried","Very worried","Extremely worried","Slightly worried","Very worried","Very worried","Very worried","Very worried","Worried"
"14-03-04-43","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Disagree","Agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","indifferent","trust","distrust","strongly distrust","distrust","Very worried","Very worried","Extremely worried","Extremely worried","Extremely worried","Slightly worried","Worried","Very worried","Very worried","Slightly worried"
"27-47-38-04","Strongly agree","Strongly agree","Disagree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Indifferent (neither nor)","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","indifferent","trust","distrust","indifferent","indifferent","Extremely worried","Very worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried"
"43-92-12-14","Agree","Strongly agree","Agree","Strongly agree","Strongly agree","Agree","Strongly agree","Agree","Agree","Strongly agree","Agree","Strongly agree","Agree","Strongly agree","Strongly agree","Agree","trust","trust","trust","trust","trust","Very worried","Worried","Worried","Very worried","Extremely worried","Worried","Worried","Worried","Worried","Worried"
"05-86-89-30","Strongly agree","Strongly agree","Disagree","Strongly agree","Agree","Strongly agree","Disagree","Disagree","Disagree","Disagree","Strongly agree","Agree","Indifferent (neither nor)","Disagree","Disagree","Agree","trust","trust","distrust","distrust","distrust","Extremely worried","Slightly worried","Very worried","Extremely worried","Slightly worried","Slightly worried","Not at all worried","Not at all worried","Not at all worried","Slightly worried"
"84-33-11-24","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","strongly trust","strongly trust","strongly trust","strongly trust","strongly trust","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried"
"79-96-52-99","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","trust","trust","trust","trust","trust","Very worried","Very worried","Very worried","Very worried","Very worried","Very worried","Very worried","Very worried","Very worried","Very worried"
"27-91-30-19","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","trust","trust","trust","trust","trust","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried"
"49-11-32-04","Strongly agree","Strongly agree","Disagree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","strongly trust","strongly trust","strongly trust","strongly trust","strongly trust","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried"
"88-01-30-83","Agree","Agree","Agree","Strongly agree","Strongly agree","Agree","Strongly agree","Agree","Strongly agree","Agree","Agree","Agree","Agree","Agree","Agree","Strongly agree","trust","trust","trust","trust","trust","Worried","Worried","Worried","Worried","Worried","Worried","Worried","Very worried","Worried","Worried"
"53-42-52-41","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","distrust","trust","trust","trust","trust","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried"
"18-88-95-82","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","trust","trust","trust","trust","trust","Very worried","Very worried","Very worried","Worried","Worried","Worried","Very worried","Worried","Very worried","Not at all worried"
"44-20-34-87","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","strongly distrust","strongly distrust","strongly distrust","strongly distrust","strongly trust","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried"
"62-58-98-18","Strongly agree","Strongly agree","Disagree","Indifferent (neither nor)","Agree","Strongly agree","Indifferent (neither nor)","Disagree","Agree","Agree","Strongly agree","Strongly agree","Strongly agree","Agree","Strongly agree","Strongly agree","indifferent","trust","trust","trust","trust","Not at all worried","Not at all worried","Not at all worried","Very worried","Very worried","Not at all worried","Slightly worried","Worried","Not at all worried","Not at all worried"
"10-26-36-54","Strongly agree","Strongly agree","Disagree","Agree","Indifferent (neither nor)","Strongly agree","Disagree","Agree","Disagree","Agree","Strongly agree","Strongly agree","Agree","Strongly agree","Indifferent (neither nor)","Agree","trust","trust","distrust","trust","trust","Very worried","Very worried","Worried","Extremely worried","Very worried","Very worried","Extremely worried","Very worried","Very worried","Very worried"
"97-96-81-02","Agree","Strongly agree","Agree","Agree","Agree","Strongly agree","Strongly agree","Agree","Strongly agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","trust","strongly trust","trust","trust","trust","Worried","Very worried","Very worried","Worried","Worried","Worried","Worried","Worried","Very worried","Worried"
"29-40-66-47","Agree","Agree","Agree","Agree","Strongly agree","Strongly agree","Indifferent (neither nor)","Disagree","Agree","Agree","Strongly agree","Agree","Indifferent (neither nor)","Disagree","Disagree","Agree","distrust","trust","indifferent","distrust","trust","Very worried","Slightly worried","Very worried","Extremely worried","Very worried","Very worried","Worried","Very worried","Very worried","Very worried"
"18-40-35-80","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","strongly trust","strongly trust","strongly trust","strongly trust","strongly trust","Very worried","Not at all worried","Very worried","Extremely worried","Worried","Worried","Worried","Worried","Not at all worried","Not at all worried"
"79-71-02-69","Agree","Agree","Disagree","Agree","Indifferent (neither nor)","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Indifferent (neither nor)","trust","trust","distrust","trust","trust","Worried","Worried","Very worried","Very worried","Very worried","Slightly worried","Slightly worried","Slightly worried","Very worried","Worried"
"25-22-65-60","Agree","Agree","Strongly agree","Agree","Agree","Agree","Agree","Strongly agree","Strongly agree","Agree","Agree","Agree","Agree","Strongly agree","Strongly agree","Agree","trust","trust","strongly trust","trust","trust","Worried","Very worried","Very worried","Extremely worried","Worried","Worried","Worried","Worried","Slightly worried","Worried"
"89-59-08-73","Agree","Strongly agree","Agree","Agree","Strongly agree","Agree","Strongly agree","Strongly agree","Agree","Agree","Strongly agree","Strongly agree","Agree","Agree","Agree","Agree","trust","trust","trust","strongly trust","trust","Worried","Worried","Very worried","Extremely worried","Worried","Worried","Worried","Worried","Extremely worried","Worried"
"91-40-38-85","Strongly agree","Strongly agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Strongly agree","Strongly agree","Strongly agree","Agree","Agree","Indifferent (neither nor)","indifferent","strongly trust","indifferent","indifferent","indifferent","Extremely worried","Worried","Extremely worried","Extremely worried","Extremely worried","Slightly worried","Very worried","Slightly worried","Extremely worried","Not at all worried"
"17-33-53-75","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","strongly trust","strongly trust","strongly trust","strongly trust","strongly trust","Extremely worried","Very worried","Extremely worried","Extremely worried","Extremely worried","Very worried","Slightly worried","Slightly worried","Worried","Slightly worried"
"48-20-09-62","Agree","Agree","Agree","Agree","Disagree","Agree","Agree","Agree","Disagree","Agree","Strongly agree","Agree","Agree","Agree","Agree","Agree","trust","strongly trust","distrust","trust","trust","Very worried","Very worried","Very worried","Very worried","Slightly worried","Worried","Very worried","Very worried","Extremely worried","Not at all worried"
"29-88-28-45","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","trust","trust","trust","trust","trust","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried"
"92-61-60-00","Agree","Agree","Agree","Strongly agree","Strongly agree","Agree","Strongly agree","Strongly agree","Agree","Strongly agree","Strongly agree","Strongly agree","Agree","Strongly agree","Strongly agree","Agree","trust","trust","trust","strongly trust","strongly trust","Worried","Worried","Very worried","Worried","Very worried","Worried","Worried","Worried","Worried","Very worried"
"98-05-61-12","Agree","Agree","Agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Agree","Strongly agree","Strongly agree","Strongly agree","trust","trust","strongly trust","strongly trust","strongly trust","Worried","Worried","Extremely worried","Very worried","Worried","Worried","Worried","Worried","Worried","Worried"
"49-80-41-29","Strongly agree","Disagree","Agree","Disagree","Disagree","Agree","Agree","Agree","Agree","Agree","Strongly agree","Agree","Agree","Agree","Agree","Agree","trust","trust","distrust","trust","trust","Extremely worried","Very worried","Extremely worried","Very worried","Slightly worried","Worried","Not at all worried","Very worried","Extremely worried","Not at all worried"
"56-67-61-31","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","trust","trust","indifferent","indifferent","trust","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried"
"93-39-60-64","Strongly agree","Strongly agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Agree","Indifferent (neither nor)","Strongly agree","Agree","Agree","Strongly agree","Agree","Agree","trust","strongly trust","indifferent","indifferent","indifferent","Worried","Worried","Worried","Worried","Worried","Worried","Worried","Worried","Slightly worried","Slightly worried"
"75-50-72-64","Agree","Agree","Agree","Disagree","Disagree","Agree","Agree","Agree","Agree","Agree","Strongly agree","Agree","Agree","Agree","Agree","Agree","distrust","trust","distrust","distrust","trust","Very worried","Very worried","Very worried","Very worried","Slightly worried","Worried","Not at all worried","Not at all worried","Extremely worried","Not at all worried"
"13-68-33-58","Agree","Agree","Agree","Strongly agree","Agree","Agree","Agree","Strongly agree","Agree","Agree","Strongly agree","Agree","Agree","Agree","Agree","Agree","trust","trust","trust","trust","trust","Very worried","Worried","Worried","Very worried","Worried","Worried","Worried","Worried","Worried","Worried"
"67-51-21-12","Strongly agree","Strongly agree","Agree","Agree","Agree","Agree","Agree","Indifferent (neither nor)","Strongly agree","Indifferent (neither nor)","Strongly agree","Strongly agree","Strongly agree","Agree","Agree","Agree","trust","strongly trust","indifferent","trust","trust","Worried","Worried","Worried","Worried","Worried","Slightly worried","Very worried","Slightly worried","Not at all worried","Not at all worried"
"92-63-14-10","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","trust","trust","distrust","indifferent","strongly trust","Very worried","Very worried","Very worried","Very worried","Very worried","Very worried","Very worried","Slightly worried","Extremely worried","Slightly worried"
"23-95-53-31","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","strongly trust","strongly trust","strongly trust","strongly trust","strongly trust","Extremely worried","Very worried","Extremely worried","Extremely worried","Extremely worried","Very worried","Extremely worried","Very worried","Slightly worried","Slightly worried"
"76-83-42-25","Strongly agree","Strongly agree","Agree","Agree","Indifferent (neither nor)","Strongly agree","Agree","Indifferent (neither nor)","Agree","Agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Agree","Agree","strongly trust","strongly trust","trust","trust","trust","Worried","Worried","Worried","Worried","Worried","Worried","Worried","Slightly worried","Extremely worried","Slightly worried"
"34-04-41-33","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Indifferent (neither nor)","trust","trust","indifferent","indifferent","indifferent","Very worried","Extremely worried","Very worried","Worried","Very worried","Very worried","Slightly worried","Slightly worried","Worried","Slightly worried"
"65-40-10-81","Strongly agree","Strongly agree","Agree","Agree","Agree","Agree","Agree","Disagree","Disagree","Disagree","Disagree","Agree","Agree","Agree","Disagree","Disagree","trust","trust","trust","trust","trust","Very worried","Very worried","Very worried","Very worried","Very worried","Slightly worried","Slightly worried","Slightly worried","Slightly worried","Slightly worried"
"32-27-90-36","Agree","Strongly agree","Strongly disagree","Agree","Disagree","Strongly agree","Disagree","Strongly disagree","Strongly agree","Strongly agree","Strongly agree","Agree","Agree","Disagree","Disagree","Disagree","trust","indifferent","trust","strongly distrust","trust","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Slightly worried","Worried","Extremely worried","Extremely worried","Not at all worried","Not at all worried"
"34-35-99-68","Agree","Strongly agree","Strongly agree","Agree","Agree","Strongly agree","Agree","Strongly agree","Strongly agree","Agree","Strongly agree","Agree","Agree","Disagree","Strongly disagree","Strongly disagree","trust","trust","strongly distrust","strongly distrust","trust","Slightly worried","Slightly worried","Worried","Very worried","Worried","Worried","Worried","Slightly worried","Slightly worried","Slightly worried"
"96-83-30-59","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","indifferent","indifferent","strongly distrust","strongly distrust","strongly distrust","Worried","Not at all worried","Not at all worried","Worried","Slightly worried","Not at all worried","Not at all worried","Not at all worried","Worried","Not at all worried"
"08-93-39-25","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","strongly trust","strongly trust","strongly trust","strongly trust","strongly trust","Extremely worried","Not at all worried","Worried","Extremely worried","Extremely worried","Slightly worried","Worried","Slightly worried","Extremely worried","Slightly worried"
"70-80-52-20","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","strongly trust","strongly trust","strongly trust","strongly trust","strongly trust","Extremely worried","Very worried","Extremely worried","Extremely worried","Extremely worried","Slightly worried","Worried","Worried","Extremely worried","Slightly worried"
"98-33-69-97","Strongly agree","Disagree","Agree","Disagree","Disagree","Strongly agree","Strongly agree","Agree","Agree","Agree","Strongly agree","Strongly agree","Strongly agree","Agree","Agree","Agree","trust","trust","trust","trust","trust","Very worried","Worried","Worried","Very worried","Worried","Worried","Not at all worried","Slightly worried","Extremely worried","Not at all worried"
"72-65-40-82","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Strongly agree","Agree","Agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","trust","trust","distrust","trust","indifferent","Very worried","Very worried","Very worried","Very worried","Very worried","Very worried","Very worried","Slightly worried","Very worried","Not at all worried"
"28-81-45-53","Indifferent (neither nor)","Agree","Disagree","Agree","Agree","Strongly agree","Strongly disagree","Disagree","Strongly agree","Agree","Strongly agree","Strongly agree","Agree","Strongly disagree","Strongly disagree","Strongly disagree","trust","trust","strongly trust","distrust","distrust","Extremely worried","Worried","Extremely worried","Extremely worried","Very worried","Worried","Very worried","Slightly worried","Very worried","Very worried"
"06-80-46-73","Agree","Strongly agree","Agree","Agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Disagree","Strongly agree","Agree","Agree","Disagree","Disagree","Strongly disagree","Disagree","Agree","trust","trust","distrust","trust","trust","Worried","Worried","Worried","Very worried","Very worried","Worried","Very worried","Worried","Very worried","Extremely worried"
"09-02-42-42","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","strongly distrust","strongly trust","strongly trust","strongly trust","strongly trust","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried"
"16-61-64-98","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","trust","trust","trust","trust","trust","Worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried"
"29-61-04-95","Agree","Agree","Agree","Indifferent (neither nor)","Agree","Strongly agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Strongly agree","Agree","Strongly agree","Agree","Agree","Indifferent (neither nor)","trust","trust","trust","trust","trust","Very worried","Very worried","Very worried","Very worried","Very worried","Very worried","Very worried","Slightly worried","Very worried","Slightly worried"
"39-38-75-31","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Agree","Agree","Agree","Agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","trust","trust","indifferent","indifferent","indifferent","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried"
"49-39-29-75","Agree","Strongly agree","Strongly agree","Agree","Strongly agree","Agree","Agree","Agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Agree","Agree","Strongly agree","Agree","trust","trust","trust","trust","trust","Very worried","Worried","Worried","Worried","Very worried","Very worried","Slightly worried","Very worried","Worried","Worried"
"30-17-77-88","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","trust","distrust","distrust","trust","trust","Very worried","Very worried","Very worried","Very worried","Very worried","Very worried","Worried","Very worried","Extremely worried","Not at all worried"
"29-08-77-29","Strongly agree","Strongly agree","Agree","Indifferent (neither nor)","Agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Strongly agree","Strongly agree","Strongly agree","Agree","Agree","Agree","strongly trust","strongly trust","trust","trust","trust","Worried","Slightly worried","Worried","Extremely worried","Very worried","Worried","Slightly worried","Slightly worried","Worried","Not at all worried"
"69-05-41-80","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Disagree","Disagree","Strongly agree","Agree","Agree","Strongly agree","Agree","Disagree","trust","trust","trust","trust","trust","Very worried","Very worried","Very worried","Very worried","Very worried","Very worried","Very worried","Slightly worried","Very worried","Slightly worried"
"21-49-13-73","Strongly agree","Agree","Agree","Disagree","Disagree","Strongly agree","Agree","Agree","Agree","Agree","Strongly agree","Agree","Agree","Agree","Agree","Agree","distrust","distrust","distrust","distrust","trust","Very worried","Very worried","Very worried","Very worried","Slightly worried","Worried","Not at all worried","Very worried","Extremely worried","Not at all worried"
"75-38-27-75","Strongly agree","Strongly agree","Agree","Agree","Agree","Agree","Agree","Agree","Indifferent (neither nor)","Disagree","Indifferent (neither nor)","Agree","Agree","Agree","Agree","Indifferent (neither nor)","trust","trust","trust","trust","trust","Very worried","Very worried","Very worried","Very worried","Very worried","Very worried","Slightly worried","Slightly worried","Slightly worried","Slightly worried"
"14-85-47-22","Strongly agree","Strongly agree","Strongly agree","Agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","indifferent","trust","distrust","distrust","trust","Very worried","Very worried","Extremely worried","Extremely worried","Extremely worried","Slightly worried","Worried","Worried","Extremely worried","Slightly worried"
"53-81-07-04","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Disagree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","strongly trust","strongly trust","strongly distrust","strongly distrust","strongly trust","Extremely worried","Very worried","Extremely worried","Extremely worried","Extremely worried","Slightly worried","Worried","Very worried","Extremely worried","Worried"
"65-80-02-03","Agree","Strongly agree","Agree","Agree","Agree","Strongly agree","Agree","Strongly agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","trust","trust","strongly trust","trust","strongly trust","Worried","Worried","Worried","Very worried","Worried","Worried","Very worried","Worried","Very worried","Very worried"
"69-30-60-03","Strongly agree","Strongly agree","Disagree","Indifferent (neither nor)","Indifferent (neither nor)","Strongly agree","Strongly disagree","Disagree","Strongly disagree","Strongly disagree","Strongly agree","Strongly agree","Strongly agree","Indifferent (neither nor)","Strongly agree","Agree","strongly trust","strongly trust","strongly distrust","strongly trust","trust","Extremely worried","Very worried","Extremely worried","Extremely worried","Very worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Very worried"
"21-15-99-40","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","strongly trust","strongly trust","strongly trust","strongly trust","strongly trust","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried"
"44-56-27-24","Strongly agree","Strongly agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Strongly agree","Strongly disagree","Indifferent (neither nor)","Strongly disagree","Strongly disagree","Strongly agree","Strongly agree","Strongly agree","Agree","Strongly disagree","Strongly disagree","trust","distrust","strongly distrust","strongly distrust","distrust","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Very worried","Extremely worried","Slightly worried","Extremely worried","Worried"
"75-37-22-90","Strongly agree","Strongly agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Indifferent (neither nor)","trust","trust","trust","trust","trust","Very worried","Very worried","Very worried","Very worried","Very worried","Very worried","Very worried","Slightly worried","Very worried","Slightly worried"
"67-01-06-94","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Strongly agree","Strongly agree","Strongly agree","Agree","Agree","Agree","trust","strongly trust","trust","trust","trust","Slightly worried","Slightly worried","Worried","Worried","Worried","Slightly worried","Worried","Slightly worried","Worried","Slightly worried"
"04-57-01-84","Strongly agree","Strongly agree","Agree","Agree","Agree","Agree","Agree","Agree","Disagree","Disagree","Agree","Agree","Agree","Agree","Disagree","Disagree","trust","trust","trust","trust","trust","Very worried","Very worried","Very worried","Very worried","Very worried","Very worried","Slightly worried","Slightly worried","Slightly worried","Slightly worried"
