interview__key,grazing_area__1,grazing_area__2,grazing_area__3,grazing_area__4,grazing_area__5,grazing_area__96,grazing_area_oth,grazing_dist,grazing_days,grazing_hour,grazing_ownership,grazing_sharing,grazing_permit,grazing_permit_price,grazing_years,grazing_area_before__1,grazing_area_before__2,grazing_area_before__3,grazing_area_before__4,grazing_area_before__5,grazing_area_before__96,grazing_dist_before,grazing_cng_reason__1,grazing_cng_reason__2,grazing_cng_reason__3,grazing_cng_reason__4,grazing_cng_reason__5,grazing_cng_reason__6,grazing_cng_reason__7,grazing_cng_reason__8,grazing_cng_reason__9,grazing_cng_reason__10,grazing_cng_reason__11,grazing_cng_reason__96,grazing_change_reason_oth,grazing_challenges__1,grazing_challenges__2,grazing_challenges__3,grazing_challenges__4,grazing_challenges__5,grazing_challenges__6,grazing_challenges__7,grazing_challenges__8,grazing_challenges__9,grazing_challenges__10,grazing_challenges__11,grazing_challenges__96,grazing_challenge_oth
"45-92-75-89","No","Yes","No","No","No","No",,30,420,6,"Communally owned",15,"No",,13,,,,,,,,,,,,,,,,,,,,"","Yes",,"No","No","No","No","No","No","No","No","No","No",""
"85-71-09-15","No","Yes","No","No","No","No",,10,10,8,"Private owned with no land title",30,"No",,10,,,,,,,,,,,,,,,,,,,,"","No","No","No","No","No","No","No","No","No","No","Yes","No",""
"64-51-39-39","Yes","Yes","No","No","No","No",,,,9,,,,,,,,,,,,,,,,,,,,,,,,,"","Yes",,"No","No","No","No","No",,"No","No","No","No",""
"36-28-42-39",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
"95-09-61-15","Yes","Yes","No","No","No","No",,,,10,,,,,,,,,,,,,,,,,,,,,,,,,"","Yes",,,"No","No","No","No","No","No","No","No","No",""
"86-63-74-80","No","Yes","No","No","No","No",,60,720,9,"Communally owned",10,"No",,2,"No","No","No","No","No","Yes",0,"No","No","No","No","No","No","No","No","No","No","Yes","No","",,"No","No","No","No","No","No","Yes",,"No","No","No",""
"67-27-36-61","Yes","No","No","No","No","No",,,,8,,,,,,,,,,,,,,,,,,,,,,,,,"","Yes",,"No","No","No","No","No",,"No","No","No","No",""
"08-84-33-33",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
"07-50-91-84","No","Yes","No","No","No","No",,15,360,6,"Private owned with no land title",70,"No",,15,,,,,,,,,,,,,,,,,,,,"","Yes","No",,"No","No","No","No",,"No","No","No","No",""
"87-71-97-91","No","Yes","No","No","No","No",,20,360,6,"Communally owned",100,"No",,15,,,,,,,,,,,,,,,,,,,,"","Yes","No",,"No","No","No","No","No","No","No","No",,"Tensions and conflicts with private ranches"
"72-05-40-32","No","Yes","No","No","No","No",,10,400,7,"Private owned with no land title",30,"No",,30,,,,,,,,,,,,,,,,,,,,"","Yes","No","No","No","No",,"No",,"No","No","No","No",""
"87-43-28-28",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
"02-59-28-55","No","Yes","No","No","No","No",,40,630,9,"Communally owned",15,"No",,20,,,,,,,,,,,,,,,,,,,,"","Yes","No","No","No","No","No","No",,"No","No","No","No",""
"41-71-16-88",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
"91-57-08-43",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
"63-99-85-70",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
"65-43-78-90",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
"37-38-94-21","No","Yes","No","No","No","No",,60,520,7,"Communally owned",15,"No",,30,,,,,,,,,,,,,,,,,,,,"","Yes","No",,,"No","No","No","No","No","No","No","No",""
"77-42-43-43","No","Yes","No","No","No","No",,20,460,7,"Communally owned",30,"No",,30,,,,,,,,,,,,,,,,,,,,"","Yes","No",,"No","No",,"No","No","No","No","No","No",""
"68-60-50-68","No","Yes","No","No","No","No",,25,480,8,"Communally owned",100,"No",,40,,,,,,,,,,,,,,,,,,,,"","Yes","No",,"No","No","No","No",,"No","No","No","No",""
"46-89-69-47","No","Yes","No","No","No","No",,30,60,7,"Communally owned",15,"No",,15,,,,,,,,,,,,,,,,,,,,"","Yes","No","No","No","No","No","No","No","No","No","No",,"wildlife attacks"
"46-72-66-83","No","Yes","No","No","No","No",,3,420,7,"Private owned with no land title",0,"No",,50,,,,,,,,,,,,,,,,,,,,"","Yes","No","No","No","No",,"No",,"No","No","No","No",""
"25-02-52-66","Yes","No","No","No","No","No",,,,8,,,,,,,,,,,,,,,,,,,,,,,,,"","No","No","No","No","No","No","No","Yes","No","No","No","No",""
"55-56-28-22","No","Yes","No","No","No","No",,5,480,8,"Private owned with no land title",30,"No",,55,,,,,,,,,,,,,,,,,,,,"",,"No","Yes","No","No","No","No",,"No","No","No","No",""
"99-17-74-11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
"46-53-61-02","No","Yes","No","No","No","No",,30,480,8,"Communally owned",80,"No",,15,,,,,,,,,,,,,,,,,,,,"","Yes","No",,"No","No","No","No",,"No","No","No","No",""
"10-77-75-51","No","Yes","No","No","No","No",,30,480,8,"Private owned with no land title",70,"No",,4,"No","No","Yes","No","No","No",60,"Yes","No","No","No","No",,"No",,"No","No","No","No","","Yes",,,"No","No","No","No","No","No","No","No","No",""
"71-70-88-23","No","Yes","No","No","No","No",,30,480,8,"Private owned with no land title",20,"No",,10,,,,,,,,,,,,,,,,,,,,"","Yes","No","No","No","No","No","No","No","No","No","No",,"invasion by wolves and hyenas"
"50-33-80-84","No","Yes","No","No","No","No",,30,240,4,"Communally owned",10,"No",,30,,,,,,,,,,,,,,,,,,,,"","Yes","No","No","No","No","No","No","No","No","No","No","No",""
"21-95-76-65",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
"91-60-65-39","No","Yes","No","No","No","No",,30,600,10,"Communally owned",30,"No",,10,,,,,,,,,,,,,,,,,,,,"","Yes","No",,"No",,"No","No","No","No","No","No","No",""
"42-15-16-06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
"00-11-52-27",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
"87-56-56-81","No","Yes","No","No","No","No",,30,60,8,"Communally owned",10,"No",,13,,,,,,,,,,,,,,,,,,,,"","Yes",,"No","No","No","No","No",,"No","No","No","No",""
"81-79-89-86",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
"10-18-23-80","No","Yes","No","No","No","No",,20,440,8,"Communally owned",50,"No",,10,,,,,,,,,,,,,,,,,,,,"","Yes",,,"No","No","No","No","No","No","No","No","No",""
"65-08-75-81","No","Yes","No","No","No","No",,30,420,7,"Communally owned",60,"No",,30,,,,,,,,,,,,,,,,,,,,"","Yes","No",,"No","No","No","No","No","No","No","No",,"wildlife attack"
"71-59-52-11","No","Yes","No","No","No","No",,30,660,11,"Communally owned",40,"No",,10,,,,,,,,,,,,,,,,,,,,"","Yes","No",,"No","No","No","No",,"No","No","No","No",""
"31-09-36-85","No","Yes","No","No","No","No",,25,300,5,"Private owned with no land title",65,"No",,40,,,,,,,,,,,,,,,,,,,,"","Yes","No",,"No","No","No","No",,"No","No","No","No",""
"29-04-00-40","No","Yes","No","No","No","No",,20,480,8,"Private owned with no land title",30,"No",,30,,,,,,,,,,,,,,,,,,,,"","Yes","No",,"No","No","No","No","No","No","No","No","No",""
"72-18-38-35",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
"83-34-07-73",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
"70-36-24-93",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
"64-46-73-61",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
"13-37-47-48","Yes","Yes","No","No","No","No",,,,7,,,,,,,,,,,,,,,,,,,,,,,,,"","Yes","No",,"No","No","No","No","No","No","No","No","No",""
"22-02-49-30","Yes","No","No","No","No","No",,,,8,,,,,,,,,,,,,,,,,,,,,,,,,"","Yes","No",,"No","No","No","No","No","No","No","No","No",""
"97-28-37-38",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
"04-02-73-28","Yes","Yes","No","No","No","No",,,,8,,,,,,,,,,,,,,,,,,,,,,,,,"",,"No","No","No","No","No","No","Yes","No","No","No","No",""
"57-09-51-71","Yes","Yes","No","No","No","No",,,,8,,,,,,,,,,,,,,,,,,,,,,,,,"",,"No",,"No","No","No","No","Yes","No","No","No","No",""
"45-10-68-85","No","Yes","No","No","No","No",,60,600,8,"Communally owned",15,"No",,20,,,,,,,,,,,,,,,,,,,,"","No","No","No","No","No","No","No","No","No","No","Yes","No",""
"72-72-49-77","No","Yes","No","No","No","No",,60,520,8,"Communally owned",20,"No",,10,,,,,,,,,,,,,,,,,,,,"",,"No",,"No","No","Yes","No","No","No","No","No","No",""
"61-58-42-30","No","Yes","No","No","No","No",,40,620,9,"Private owned with no land title",15,"No",,13,,,,,,,,,,,,,,,,,,,,"","Yes","No",,"No","No","No","No",,"No","No","No","No",""
"46-76-02-18","No","Yes","No","No","No","No",,20,480,7,"Communally owned",15,"No",,12,,,,,,,,,,,,,,,,,,,,"",,"No",,"No","No","Yes","No","No","No","No","No","No",""
"32-71-82-87","No","Yes","No","No","No","No",,30,360,6,"Communally owned",10,"No",,30,,,,,,,,,,,,,,,,,,,,"","Yes","No","No","No","No","No","No","No","No","No","No","No",""
"51-19-72-02","Yes","Yes","No","No","No","No",,,,5,,,,,,,,,,,,,,,,,,,,,,,,,"","No","No","No","No","No","No","No","Yes","No","No","No","No",""
"98-92-34-42","No","Yes","No","No","No","No",,40,520,7,"Private owned with no land title",10,"No",,30,,,,,,,,,,,,,,,,,,,,"","No","No","Yes","No",,,"No","No","No","No","No","No",""
"49-20-15-79",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
"19-17-82-94","No","Yes","Yes","No","No","No",,20,420,7,"State owned",50,"No",,30,,,,,,,,,,,,,,,,,,,,"","No","No","Yes","No","No",,"No","No",,"No","No","No",""
"26-53-83-57",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
"35-77-55-36","No","Yes","No","No","No","No",,30,480,8,"Private owned with no land title",30,"No",,30,,,,,,,,,,,,,,,,,,,,"","Yes",,"No","No","No",,"No","No","No","No","No","No",""
"60-19-93-23","No","Yes","No","No","No","No",,10,20,8,"Communally owned",50,"No",,2,"No","Yes","No","No","No","No",10,"No","No","No","No","No","No","No","No","No","No","Yes","No","","Yes","No","No","No","No","No","No",,"No","No","No","No",""
"98-71-23-55","No","Yes","No","No","No","No",,20,480,8,"Communally owned",50,"No",,30,,,,,,,,,,,,,,,,,,,,"","Yes","No",,"No","No","No","No","No","No","No","No","No",""
"88-09-79-89","No","Yes","No","No","No","No",,40,620,9,"Private owned with no land title",10,"No",,20,,,,,,,,,,,,,,,,,,,,"",,"No","Yes","No","No","No","No",,"No","No","No","No",""
"17-30-57-13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
"34-24-20-27","No","Yes","No","No","No","No",,2,400,6.5,"Communally owned",30,"No",,10,,,,,,,,,,,,,,,,,,,,"",,"Yes",,"No","No","No","No","No","No","No","No","No",""
"13-99-53-09","No","Yes","No","No","No","No",,30,480,8,"Communally owned",25,"No",,7,"No","No","Yes","No","No","No",60,"Yes","No",,"No","No","No","No","No","No","No","No","No","","Yes","No","No","No","No","No","No","No","No","No","No","No",""
"62-74-89-68","No","Yes","No","No","No","No",,60,620,8,"Communally owned",6,"No",,10,,,,,,,,,,,,,,,,,,,,"","No","No","No","No","No","No","No","No","No","No","Yes","No",""
"10-78-86-05","No","Yes","No","No","No","No",,30,480,8,"Communally owned",30,"No",,10,,,,,,,,,,,,,,,,,,,,"","Yes","No","No","No","No","No","No",,"No","No","No","No",""
"58-17-83-09","No","Yes","No","No","No","No",,15,480,8,"Communally owned",60,"No",,20,,,,,,,,,,,,,,,,,,,,"","Yes","No","No",,"No","No","No","No","No","No","No","No",""
"86-94-71-57","Yes","Yes","No","No","No","No",,,,8,,,,,,,,,,,,,,,,,,,,,,,,,"","Yes","No","No","No","No","No","No",,"No","No","No","No",""
"13-61-09-88",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
"33-63-66-86","No","Yes","No","No","No","No",,40,620,8,"Communally owned",8,"No",,10,,,,,,,,,,,,,,,,,,,,"","No","No","No","No","No","No","No","No","No","No","Yes","No",""
"31-45-42-89","No","Yes","No","No","No","No",,5,420,7,"Communally owned",30,"No",,15,,,,,,,,,,,,,,,,,,,,"",,"Yes",,"No","No","No","No","No","No","No","No","No",""
"53-01-20-30","No","Yes","No","No","No","No",,5,440,7,"Communally owned",30,"No",,11,,,,,,,,,,,,,,,,,,,,"",,,"Yes","No","No","No","No","No","No","No","No","No",""
"13-52-61-75","No","Yes","No","No","No","No",,20,460,7,"Communally owned",50,"No",,14,,,,,,,,,,,,,,,,,,,,"","Yes","No",,"No","No","No","No",,"No","No","No","No",""
"64-05-06-14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
"78-32-01-29","No","Yes","No","No","No","No",,30,660,11,"Communally owned",50,"No",,25,,,,,,,,,,,,,,,,,,,,"","Yes","No",,"No","No","No","No",,"No","No","No","No",""
"33-80-34-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
"10-62-40-22","No","Yes","No","No","No","No",,10,480,8,"Communally owned",10,"No",,5,"No","Yes","No","No","No","No",10,"Yes","No",,"No","No","No","No",,"No","No","No","No","","Yes","No",,"No","No","No","No",,"No","No","No","No",""
"82-40-44-86","No","Yes","No","No","No","No",,5,400,7,"Private owned with no land title",20,"Yes",500,20,,,,,,,,,,,,,,,,,,,,"","No","No",,"No",,"No","No","No","No","Yes","No","No",""
"52-02-93-49","No","Yes","No","No","No","No",,20,480,8,"Communally owned",20,"No",,3,"No","Yes","No","No","No","No",40,,"No","Yes","No","No",,"No","No","No","No","No","No","","Yes","No",,"No","No","No","No",,"No","No","No","No",""
"94-99-56-40",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
"32-71-99-16","Yes","Yes","No","No","No","No",,,,8,,,,,,,,,,,,,,,,,,,,,,,,,"","Yes","No",,"No","No","No","No",,"No","No","No","No",""
"91-09-88-25","No","Yes","No","No","No","No",,20,520,8,"Communally owned",50,"No",,50,,,,,,,,,,,,,,,,,,,,"",,"No","No","No","No",,"No","Yes","No","No","No","No",""
"53-58-51-62",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
"95-92-63-73","Yes","No","No","No","No","No",,,,6,,,,,,,,,,,,,,,,,,,,,,,,,"","Yes","No","No","No","No","No","No","No","No","No","No","No",""
"06-17-24-58","No","Yes","No","No","No","No",,5,450,7,"Communally owned",40,"No",,7,"No","Yes","No","No","No","No",240,"No","No","No","No","No","No","No","No","No","No","No","Yes","migrated to new region","No","Yes",,"No","No","No","No",,"No","No","No","No",""
"23-78-50-31",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
"20-84-25-59","No","Yes","No","No","No","No",,10,300,5,"Communally owned",15,"No",,15,,,,,,,,,,,,,,,,,,,,"","Yes","No","No","No","No","No","No","No","No","No","No","No",""
"97-31-09-83","No","Yes","No","No","No","No",,25,480,8,"Communally owned",120,"No",,20,,,,,,,,,,,,,,,,,,,,"","Yes","No",,"No",,"No","No","No","No","No","No","No",""
"56-22-99-66","No","Yes","No","No","No","No",,30,300,5,"Communally owned",20,"No",,30,,,,,,,,,,,,,,,,,,,,"","Yes","No","No","No","No","No","No",,"No","No","No","No",""
"05-92-75-52","No","Yes","No","No","No","No",,60,300,5,"Communally owned",20,"No",,20,,,,,,,,,,,,,,,,,,,,"","Yes",,,"No","No","No","No","No","No","No","No","No",""
"56-78-97-61",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
"89-05-59-72",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
"50-93-16-91","Yes","Yes","No","No","No","No",,,,7,,,,,,,,,,,,,,,,,,,,,,,,,"","Yes","No",,"No","No","No","No","No","No","No","No","No",""
"89-68-31-84",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
"37-58-34-11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
"33-93-90-01","Yes","Yes","No","No","No","No",,,,8,,,,,,,,,,,,,,,,,,,,,,,,,"","Yes","No",,"No","No","No","No",,"No","No","No","No",""
"00-04-89-61","No","Yes","No","No","No","No",,30,480,8,"Communally owned",65,"No",,35,,,,,,,,,,,,,,,,,,,,"","Yes",,"No",,"No","No","No","No","No","No","No","No",""
"98-42-90-09",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
"81-57-29-94",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
"55-74-55-01","Yes","Yes","No","No","No","No",,,,7,,,,,,,,,,,,,,,,,,,,,,,,,"","Yes","No",,"No","No","No","No",,"No","No","No","No",""
"35-03-81-94","No","Yes","No","No","No","No",,20,480,8,"Communally owned",20,"No",,5,"No","Yes","No","No","No","No",20,"Yes","No",,"No","No","No","No","No","No","No","No","No","","Yes","No","No","No","No","No","No","No","No","No","No","No",""
"87-29-60-32","Yes","No","No","No","No","No",,,,8,,,,,,,,,,,,,,,,,,,,,,,,,"","No","No","No","No","No","No","No","Yes","No","No","No","No",""
"59-04-53-64","Yes","Yes","No","No","No","No",,,,9,,,,,,,,,,,,,,,,,,,,,,,,,"",,"No","No","No","No","No","No","Yes",,"No","No","No",""
"82-68-38-51",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
"64-96-99-21",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
"36-02-93-74","Yes","No","No","No","No","No",,,,8,,,,,,,,,,,,,,,,,,,,,,,,,"","Yes","No","No","No","No","No","No",,"No","No","No","No",""
"56-43-23-52","No","Yes","No","No","No","No",,60,580,8,"Communally owned",6,"No",,15,,,,,,,,,,,,,,,,,,,,"","Yes","No",,"No","No","No","No",,"No","No","No","No",""
"42-33-55-75",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
"67-03-64-23","No","Yes","No","No","No","No",,60,660,11,"Communally owned",30,"No",,20,,,,,,,,,,,,,,,,,,,,"","Yes","No",,"No","No","No",,"No","No","No","No","No",""
"34-93-29-30",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
"74-55-51-40","No","Yes","No","No","No","No",,30,660,11,"Communally owned",30,"No",,15,,,,,,,,,,,,,,,,,,,,"","Yes",,,"No","No","No","No","No","No","No","No","No",""
"64-62-65-29","No","No","Yes","No","No","No",,60,480,8,"Private owned with no land title",30,"No",,3,"No","Yes","No","No","No","No",30,"Yes","No","No","No",,"No","No",,"No","No","No","No","","No","No",,"No","No","Yes","No",,"No","No","No","No",""
"30-54-31-50","No","Yes","No","No","No","No",,60,660,11,"Communally owned",50,"No",,30,,,,,,,,,,,,,,,,,,,,"","Yes",,,"No","No","No","No","No","No","No","No","No",""
"42-02-08-83","No","Yes","No","No","No","No",,30,420,6,"Communally owned",5,"No",,.2,"No","No","No","Yes","No","No",60,"Yes","No",,"No","No","No","No",,"No","No","No","No","","Yes",,,"No","No","No","No","No","No","No","No","No",""
"04-71-60-91",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
"37-15-67-95","No","Yes","No","No","No","No",,30,660,11,"Communally owned",30,"No",,10,,,,,,,,,,,,,,,,,,,,"","Yes",,,"No","No","No","No","No","No","No","No","No",""
"42-23-71-10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
"50-11-26-74","No","Yes","No","No","No","No",,10,400,7,"Communally owned",30,"No",,25,,,,,,,,,,,,,,,,,,,,"","No","No","Yes","No","No",,"No",,"No","No","No","No",""
"41-04-96-60","No","Yes","No","No","No","No",,30,480,8,"Communally owned",100,"No",,10,,,,,,,,,,,,,,,,,,,,"","Yes","No","No","No","No","No","No",,"No","No","No","No",""
"64-11-10-98",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
"57-81-30-05","No","Yes","No","No","No","No",,20,450,7,"Communally owned",20,"No",,6,"No","Yes","No","No","No","No",200,"No","No","Yes","No",,"No","No",,"No","No","No","No","",,"Yes",,"No","No","No","No","No","No","No","No","No",""
"88-77-78-80","No","Yes","No","No","No","No",,30,300,5,"Communally owned",32,"No",,15,,,,,,,,,,,,,,,,,,,,"","Yes","No",,"No","No","No","No","No","No","No","No",,"Wildlife conflicts"
"50-74-95-60","No","No","Yes","No","No","No",,45,240,8,"Private owned with land title",20,"No",,10,,,,,,,,,,,,,,,,,,,,"",,"No","No","No","No","No","No","Yes","No","No","No","No",""
"99-69-07-36","No","Yes","No","No","No","No",,25,420,8,"Communally owned",65,"No",,15,,,,,,,,,,,,,,,,,,,,"","Yes","No",,"No","No","No","No",,"No","No","No","No",""
"94-52-87-82","No","Yes","No","No","No","No",,60,620,9,"Communally owned",8,"No",,10,,,,,,,,,,,,,,,,,,,,"","Yes",,,"No","No","No","No","No","No","No","No","No",""
"36-65-12-21",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
"97-41-99-18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
"90-57-88-40",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
"38-86-39-27","No","Yes","No","No","No","No",,10,480,8,"Communally owned",15,"No",,10,,,,,,,,,,,,,,,,,,,,"",,"No","Yes","No","No","No","No",,"No","No","No","No",""
"03-07-08-19","No","Yes","No","No","No","No",,60,620,8,"Communally owned",7,"No",,10,,,,,,,,,,,,,,,,,,,,"","Yes","No",,"No","No","No","No",,"No","No","No","No",""
"72-39-10-40","No","Yes","No","No","No","No",,5,400,7,"Private owned with no land title",30,"No",,20,,,,,,,,,,,,,,,,,,,,"","Yes","No",,"No","No","No","No",,"No","No","No","No",""
"06-58-90-91","No","Yes","No","No","No","No",,20,480,8,"Private owned with no land title",80,"No",,3,"No","Yes","No","No","No","No",30,"Yes","No",,"No","No","No","No","No","No","No","No","No","","Yes","No",,"No","No","No","No","No","No","No","No","No",""
"20-64-53-81","No","Yes","No","No","No","No",,30,240,4,"Communally owned",30,"No",,345,,,,,,,,,,,,,,,,,,,,"","Yes","No",,"No","No","No","No","No",,"No","No","No",""
"64-24-49-94","No","No","Yes","No","No","No",,120,300,5,"Communally owned",30,"No",,10,,,,,,,,,,,,,,,,,,,,"","Yes","No",,"No","No","No","No","No",,"No","No","No",""
"84-08-92-59","No","Yes","No","No","No","No",,30,300,5,"Communally owned",35,"No",,45,,,,,,,,,,,,,,,,,,,,"","Yes",,"No","No","No",,"No","No","No","No","No","No",""
"80-92-01-63",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
"39-04-13-87",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
"12-81-58-78","No","Yes","No","No","No","No",,210,420,7,"Communally owned",30,"No",,8,"No","Yes","No","No","No","No",5,"No","No","No","No","No","No","No","No","No","No","Yes","No","","Yes","No",,"No","No","No","No",,"No","No","No","No",""
"07-91-23-12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
"46-43-23-18","No","No","Yes","No","No","No",,60,420,5,"Communally owned",50,"No",,3,"No","No","Yes","No","No","No",30,,"Yes",,"No","No","No","No","No","No","No","No","No","","No","No","Yes","No","No","No","No",,,"No","No","No",""
"48-70-52-60","Yes","Yes","No","No","No","No",,,,6,,,,,,,,,,,,,,,,,,,,,,,,,"","Yes","No","No","No","No","No","No",,,"No","No","No",""
"64-66-30-53","No","Yes","No","No","No","No",,30,300,5,"Communally owned",30,"No",,30,,,,,,,,,,,,,,,,,,,,"","Yes",,,"No","No","No","No","No","No","No","No","No",""
"07-19-59-75",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
"03-69-84-05","Yes","Yes","No","No","No","No",,,,8,,,,,,,,,,,,,,,,,,,,,,,,,"","Yes","No","No","No","No","No","No","No","No","No","No","No",""
"55-07-48-89","No","Yes","Yes","No","No","No",,120,480,8,"State owned",60,"No",,3,"No","Yes","No","No","No","Yes",15,"No","No","No","No","Yes","No","No",,"No","No","No","No","","Yes","No",,"No","No",,"No","No","No","No","No","No",""
"84-64-87-37","No","Yes","No","No","No","No",,40,540,9,"Communally owned",100,"No",,15,,,,,,,,,,,,,,,,,,,,"","Yes","No",,"No","No","No","No","No","No","No","No","No",""
"01-15-12-42","No","Yes","No","No","No","No",,30,660,11,"Communally owned",100,"No",,10,,,,,,,,,,,,,,,,,,,,"","Yes",,,"No","No","No","No","No","No","No","No","No",""
"99-30-86-99","No","Yes","No","No","No","No",,5,400,7,"Communally owned",25,"No",,10,,,,,,,,,,,,,,,,,,,,"","Yes","No",,"No","No",,"No","No","No","No","No","No",""
"43-03-84-96",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
"16-96-89-30","No","Yes","No","No","No","No",,20,580,9,"Communally owned",50,"No",,30,,,,,,,,,,,,,,,,,,,,"","Yes",,,"No","No","No","No","No","No","No","No","No",""
"26-40-62-78",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
"45-82-95-63","No","Yes","No","No","No","No",,60,360,6,"Communally owned",50,"No",,1,"No","No","Yes","No","No","No",60,"No","No","No","No","No","No","No","No","No","No","No","Yes","moved out to another village","Yes","No",,"No","No","No","No","No",,"No","No","No",""
"19-12-89-41","No","Yes","No","No","No","No",,10,500,8,"Co-share/ co-farming",20,"No",,20,,,,,,,,,,,,,,,,,,,,"","No","No","No","No","No","No","No","No","No","No","Yes","No",""
"86-61-90-88","No","Yes","No","No","No","No",,40,100,8,"Leased/rented",50,"No",,15,,,,,,,,,,,,,,,,,,,,"","Yes","No",,"No","No","No","No","No","No","No","No","No",""
"01-74-93-41",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
"38-25-54-65","No","Yes","No","No","No","No",,60,660,11,"Communally owned",50,"No",,8,"No","Yes","No","No","No","No",60,"Yes","No","No","No",,"No",,"No","No","No","No","No","","Yes",,,"No","No","No","No","No","No","No","No","No",""
"21-70-86-32",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
