interview__key,road_1,road_2,road_3__1,road_3__2,road_3__3,road_3__4,road_3__5,road_3__6,road_3__7,road_3__8,road_3_oth,road_6,road_7,road_8,road_9,road_10,road_11__1,road_11__2,road_11__3,road_11__96,road_11_oth,road_12__1,road_12__2,road_12__3,road_12__4,road_12__5,road_12__6,road_12__7,road_12__96,road_12_oth,road_13,road_14__1,road_14__2,road_14__3,road_14__4,road_14__5,road_14__96,road_14_oth
"95-10-30-55","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","Yes","Yes","Yes","No","No","No","No","No",,10,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"93-89-51-75","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","Yes","No","Yes","No","No","No","No","No",,30,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"75-95-38-57","Dirt road/ bush road","Almost not passable","Yes","Yes","No","No","No","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"No","Yes","No","No","No","No",
"34-96-82-10","Murram/ gravel road","Only passable with certain vehicles/ at certain times","Yes","No","Yes","No","No","No","No","No",,20,"Yes","No",,"No",,,,,,"No","No","Yes","No","No","No","No","No",,"No","No","No","No","No","Yes","No",
"90-41-75-26","Murram/ gravel road","Almost not passable","Yes","No","No","No","No","No","No","No",,15,"No",,,,,,,,,,,,,,,,,,,"No","Yes","No","No","No","No",
"93-64-37-20","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","No","No","Yes","No","No","No","No","No",,5,"Yes","No",,"No",,,,,,"Yes","Yes","No","No","No","No","No","No",,"Yes","No","No","No","No","Yes","No",
"91-66-07-16","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","Yes","Yes","Yes","No","No","No","No","No",,40,"Yes","Yes","Yes","Yes","No","No","No","Yes",,"No","Yes","Yes","Yes","No","No","No","No",,"Yes","No","Yes","No","No","No","No",
"60-51-83-59","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","Yes","No","No","No","No","No","No","No",,30,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"76-32-07-05","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","Yes","No","No","No","No","No","No","No",,30,"Yes","No",,"No",,,,,,"Yes","Yes","No","No","No","No","No","No",,"Yes","No","No","No","No","Yes","No",
"16-40-92-10","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","Yes","Yes","Yes","No","No","No","No","No",,2,"Yes","No",,"No",,,,,,"Yes","Yes","Yes","Yes","Yes","No","No","No",,"Yes","No","No","No","No","Yes","No",
"24-75-24-45","Murram/ gravel road","Well passable","Yes","Yes","Yes","No","No","No","No","No",,10,"Yes","No",,"No",,,,,,"Yes","Yes","Yes","Yes","Yes","No","No","No",,"Yes","No","No","No","No","Yes","No",
"93-05-25-38","Murram/ gravel road","Almost not passable","Yes","No","No","No","No","No","No","No",,10,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"59-77-15-06","Murram/ gravel road","Well passable","Yes","Yes","Yes","Yes","No","No","No","No",,2,"No",,,,,,,,,,,,,,,,,,,"No","Yes","No","No","No","No",
"43-11-20-48","Murram/ gravel road","Well passable","No","No","Yes","No","No","No","No","No",,20,"Yes","No",,"No",,,,,,"No","No","Yes","Yes","No","No","No","No",,"No","No","No","No","No","Yes","No",
"38-02-62-89","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","Yes","Yes","Yes","No","No","No","No","No",,30,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"21-01-77-10","Murram/ gravel road","Well passable","Yes","No","Yes","No","No","No","No","No",,20,"Yes","No",,"No",,,,,,"Yes","Yes","Yes","No","No","No","No","No",,"Yes","No","No","No","No","Yes","No",
"81-78-91-05","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","Yes","No","Yes","No","No","No","Yes","No",,5,"Yes","Yes","Yes","No",,,,,,"Yes","Yes","Yes","Yes","No","No","No","No",,"Yes","No","No","No","No","Yes","No",
"47-09-64-37","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","Yes","Yes","Yes","No","No","No","No","No",,30,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"34-25-65-08","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","Yes","Yes","Yes","Yes","No","No","No","No",,30,"Yes","Yes","Yes","Yes","Yes","No","No","No",,"No","Yes","No","Yes","Yes","No","No","No",,"Yes","No","Yes","Yes","No","No","No",
"86-44-30-89","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","Yes","No","No","No","No","No","No","No",,45,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"74-03-89-65","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","Yes","Yes","No","No","Yes","No","No","No",,2,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"56-65-93-48","Murram/ gravel road","Only passable with certain vehicles/ at certain times","Yes","No","No","No","No","No","No","No",,30,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"66-39-11-55","Murram/ gravel road","Only passable with certain vehicles/ at certain times","Yes","Yes","Yes","No","No","No","Yes","No",,30,"Yes","No",,"No",,,,,,"Yes","Yes","Yes","Yes","No","No","No","No",,"Yes","No","No","No","Yes","No","No",
"14-03-04-43","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","Yes","Yes","No","No","No","No","No","No",,2,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"27-47-38-04","Murram/ gravel road","Only passable with certain vehicles/ at certain times","Yes","No","No","Yes","Yes","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"43-92-12-14","Murram/ gravel road","Only passable with certain vehicles/ at certain times","Yes","No","No","No","No","No","No","No",,0,"No",,,,,,,,,,,,,,,,,,,"Yes","Yes","No","No","No","No",
"05-86-89-30","Murram/ gravel road","Well passable","Yes","Yes","Yes","Yes","Yes","No","Yes","No",,2,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","Yes","No","No",
"84-33-11-24","None of these","Almost not passable","Yes","No","No","No","No","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"79-96-52-99","Murram/ gravel road","Well passable","Yes","No","No","No","No","No","No","No",,20,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"27-91-30-19","Murram/ gravel road","Very well passable, in both rainy and dry season","No","No","Yes","No","No","No","No","No",,1,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"49-11-32-04","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","Yes","Yes","Yes","No","No","Yes","No","No",,10,"Yes","No",,"No",,,,,,"No","Yes","Yes","Yes","No","No","No","No",,"No","No","No","No","No","Yes","No",
"88-01-30-83","Murram/ gravel road","Only passable with certain vehicles/ at certain times","No","Yes","Yes","No","No","No","No","No",,10,"No",,,,,,,,,,,,,,,,,,,"Yes","Yes","No","No","No","No",
"53-42-52-41","Murram/ gravel road","Only passable with certain vehicles/ at certain times","Yes","No","Yes","No","No","No","No","No",,10,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"18-88-95-82","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","No","No","Yes","No","No","No","No","No",,45,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"44-20-34-87","Murram/ gravel road","Only passable with certain vehicles/ at certain times","Yes","No","No","No","No","No","No","No",,30,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"62-58-98-18","Murram/ gravel road","Only passable with certain vehicles/ at certain times","No","Yes","No","Yes","No","No","No","No",,2,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"10-26-36-54","Murram/ gravel road","Well passable","Yes","Yes","Yes","Yes","No","No","Yes","No",,2,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"97-96-81-02","Murram/ gravel road","Only passable with certain vehicles/ at certain times","Yes","No","Yes","No","No","No","No","No",,30,"No",,,,,,,,,,,,,,,,,,,"Yes","Yes","No","No","No","No",
"29-40-66-47","Murram/ gravel road","Well passable","Yes","Yes","Yes","Yes","No","No","Yes","No",,5,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"18-40-35-80","Dirt road/ bush road","Almost not passable","Yes","No","Yes","No","No","No","No","No",,20,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"79-71-02-69","Murram/ gravel road","Well passable","Yes","Yes","Yes","No","No","No","No","No",,5,"Yes","No",,"No",,,,,,"Yes","Yes","Yes","Yes","Yes","No","No","No",,"Yes","No","No","No","No","Yes","No",
"25-22-65-60","Murram/ gravel road","Almost not passable","Yes","No","Yes","No","No","No","No","No",,40,"No",,,,,,,,,,,,,,,,,,,"No","Yes","No","No","No","No",
"89-59-08-73","Murram/ gravel road","Almost not passable","Yes","Yes","Yes","No","No","No","No","No",,30,"No",,,,,,,,,,,,,,,,,,,"Yes","Yes","No","No","No","No",
"91-40-38-85","Murram/ gravel road","Well passable","Yes","Yes","Yes","No","No","No","No","No",,20,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"17-33-53-75","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","Yes","Yes","No","No","No","No","Yes","No",,2,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"48-20-09-62","Dirt road/ bush road","Almost not passable","Yes","No","No","No","No","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"No","Yes","No","No","No","No",
"29-88-28-45","Dirt road/ bush road","Almost not passable","Yes","No","Yes","No","No","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"92-61-60-00","Murram/ gravel road","Well passable","Yes","No","No","No","No","No","No","No",,10,"No",,,,,,,,,,,,,,,,,,,"No","Yes","No","No","No","No",
"98-05-61-12","Murram/ gravel road","Only passable with certain vehicles/ at certain times","Yes","No","No","No","No","No","No","No",,10,"No",,,,,,,,,,,,,,,,,,,"No","Yes","No","No","No","No",
"49-80-41-29","Murram/ gravel road","Only passable with certain vehicles/ at certain times","Yes","Yes","Yes","No","No","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"No","Yes","No","No","No","No",
"56-67-61-31","Murram/ gravel road","Only passable with certain vehicles/ at certain times","No","No","Yes","No","No","No","No","No",,2,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"93-39-60-64","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","Yes","Yes","Yes","No","No","No","No","No",,10,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"75-50-72-64","Murram/ gravel road","Only passable with certain vehicles/ at certain times","Yes","No","No","No","No","No","No","No",,8,"No",,,,,,,,,,,,,,,,,,,"No","Yes","No","No","No","No",
"13-68-33-58","Murram/ gravel road","Only passable with certain vehicles/ at certain times","No","No","Yes","No","No","No","No","No",,10,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"67-51-21-12","Murram/ gravel road","Only passable with certain vehicles/ at certain times","Yes","Yes","Yes","No","No","No","No","No",,10,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"92-63-14-10","None of these","Almost not passable","Yes","No","No","No","No","No","No","No",,60,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"23-95-53-31","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","Yes","No","Yes","Yes","No","No","No","No",,10,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"76-83-42-25","Murram/ gravel road","Only passable with certain vehicles/ at certain times","Yes","Yes","Yes","No","No","No","No","No",,30,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"34-04-41-33","Murram/ gravel road","Well passable","Yes","No","No","No","No","No","No","No",,10,"Yes","No",,"No",,,,,,"No","No","No","Yes","No","No","No","No",,"Yes","No","No","No","No","Yes","No",
"65-40-10-81","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","Yes","Yes","Yes","No","No","No","No","No",,25,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"32-27-90-36","Murram/ gravel road","Well passable","Yes","Yes","Yes","Yes","No","No","Yes","No",,5,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"34-35-99-68","Murram/ gravel road","Only passable with certain vehicles/ at certain times","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No",,5,"No",,,,,,,,,,,,,,,,,,,"Yes","No","Yes","No","No","No",
"96-83-30-59","Murram/ gravel road","Only passable with certain vehicles/ at certain times","Yes","No","Yes","No","No","No","No","No",,10,"Yes","Yes","Yes","Yes","Yes","No","No","No",,"Yes","Yes","No","No","No","No","No","No",,"Yes","No","No","No","No","Yes","No",
"08-93-39-25","Murram/ gravel road","Well passable","Yes","Yes","No","No","No","No","Yes","No",,2,"Yes","No",,"No",,,,,,"No","Yes","Yes","No","Yes","No","No","No",,"No","No","No","No","No","Yes","No",
"70-80-52-20","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","Yes","Yes","No","No","No","Yes","No","No",,5,"Yes","No",,"No",,,,,,"No","No","No","Yes","Yes","No","No","No",,"Yes","No","No","No","No","Yes","No",
"98-33-69-97","Murram/ gravel road","Only passable with certain vehicles/ at certain times","Yes","Yes","Yes","No","No","No","No","No",,3,"No",,,,,,,,,,,,,,,,,,,"No","Yes","No","No","No","No",
"72-65-40-82","Murram/ gravel road","Well passable","Yes","No","No","No","No","No","No","No",,20,"Yes","No",,"No",,,,,,"No","Yes","Yes","No","No","No","No","No",,"Yes","No","No","No","No","Yes","No",
"28-81-45-53","Murram/ gravel road","Only passable with certain vehicles/ at certain times","Yes","Yes","Yes","Yes","No","No","Yes","No",,5,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"06-80-46-73","Murram/ gravel road","Only passable with certain vehicles/ at certain times","Yes","Yes","Yes","Yes","No","No","Yes","No",,5,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"09-02-42-42","Murram/ gravel road","Only passable with certain vehicles/ at certain times","Yes","No","No","No","No","No","No","No",,60,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"16-61-64-98","Dirt road/ bush road","Almost not passable","Yes","No","Yes","Yes","No","No","No","No",,20,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"29-61-04-95","Murram/ gravel road","Well passable","Yes","No","No","No","No","No","No","No",,20,"Yes","No",,"No",,,,,,"Yes","Yes","No","No","No","No","No","No",,"Yes","No","No","No","No","Yes","No",
"39-38-75-31","Murram/ gravel road","Only passable with certain vehicles/ at certain times","No","Yes","Yes","No","No","No","No","No",,10,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"49-39-29-75","Murram/ gravel road","Almost not passable","No","Yes","Yes","No","No","No","No","No",,15,"No",,,,,,,,,,,,,,,,,,,"Yes","Yes","No","No","No","No",
"30-17-77-88","Dirt road/ bush road","Almost not passable","Yes","No","No","No","No","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"29-08-77-29","Tarmac road","Very well passable, in both rainy and dry season","Yes","No","Yes","No","No","No","No","No",,20,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"69-05-41-80","Murram/ gravel road","Well passable","No","No","No","Yes","No","No","No","No",,2,"Yes","No",,"Yes","No","No","No","Yes",,"Yes","No","No","No","No","No","No","No",,"Yes","No","No","No","No","Yes","No",
"21-49-13-73","Dirt road/ bush road","Almost not passable","Yes","No","Yes","No","No","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"75-38-27-75","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","Yes","Yes","Yes","No","No","No","No","No",,80,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"14-85-47-22","Murram/ gravel road","Only passable with certain vehicles/ at certain times","Yes","Yes","No","No","No","No","No","No",,5,"Yes","No",,"No",,,,,,"No","Yes","No","Yes","Yes","No","No","No",,"Yes","No","No","No","No","Yes","No",
"53-81-07-04","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","Yes","Yes","No","No","No","No","Yes","No",,2,"Yes","No",,"No",,,,,,"No","Yes","Yes","No","No","No","No","No",,"Yes","No","No","No","No","Yes","No",
"65-80-02-03","Murram/ gravel road","Only passable with certain vehicles/ at certain times","Yes","No","Yes","No","No","No","No","No",,20,"No",,,,,,,,,,,,,,,,,,,"Yes","Yes","No","No","No","No",
"69-30-60-03","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","Yes","No","No","No","Yes","No","No","No",,15,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"21-15-99-40","Murram/ gravel road","Only passable with certain vehicles/ at certain times","Yes","No","No","No","No","No","No","No",,15,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"44-56-27-24","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","Yes","Yes","No","No","Yes","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"75-37-22-90","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","Yes","Yes","Yes","No","No","No","No","No",,30,"Yes","Yes","Yes","Yes","No","No","No","Yes",,"Yes","Yes","No","No","No","No","No","No",,"Yes","No","No","No","No","Yes","No",
"67-01-06-94","Murram/ gravel road","Very well passable, in both rainy and dry season","Yes","No","Yes","No","No","No","No","No",,20,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"04-57-01-84","Dirt road/ bush road","Very well passable, in both rainy and dry season","Yes","Yes","Yes","No","No","No","No","No",,20,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"53-87-70-93","Murram/ gravel road","Only passable with certain vehicles/ at certain times","Yes","No","Yes","No","No","No","No","No",,20,"No",,,,,,,,,,,,,,,,,,,"Yes","Yes","No","No","No","No",
"89-42-22-50","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","Yes","Yes","Yes","No","No","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"41-64-40-11","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","Yes","No","No","No","Yes","No","No","No",,10,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"89-49-22-36","Murram/ gravel road","Well passable","Yes","Yes","Yes","No","No","No","No","No",,10,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"20-63-38-57","Murram/ gravel road","Only passable with certain vehicles/ at certain times","Yes","No","Yes","No","No","No","No","No",,10,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"84-72-64-66","Murram/ gravel road","Only passable with certain vehicles/ at certain times","Yes","No","No","No","No","No","No","No",,10,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"63-42-88-22","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","Yes","Yes","Yes","No","No","No","No","No",,20,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"22-88-22-30","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","Yes","Yes","No","No","No","No","No","No",,10,"Yes","No",,"No",,,,,,"No","Yes","No","No","Yes","No","No","No",,"Yes","No","No","No","No","Yes","No",
"27-50-41-80","Murram/ gravel road","Well passable","Yes","No","Yes","No","No","No","No","No",,30,"No",,,,,,,,,,,,,,,,,,,"No","Yes","No","No","No","No",
"87-50-20-38","Murram/ gravel road","Well passable","Yes","No","No","No","No","No","No","No",,10,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"78-63-95-63","Dirt road/ bush road","Almost not passable","Yes","No","Yes","No","No","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"21-75-94-85","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","Yes","Yes","No","No","No","No","No","No",,3,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"20-46-30-59","Murram/ gravel road","Almost not passable","Yes","No","Yes","No","No","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"12-17-56-74","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","Yes","No","No","No","No","No","No","No",,30,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"80-41-60-05","Murram/ gravel road","Well passable","Yes","No","No","No","No","No","No","No",,4,"Yes","No",,"No",,,,,,"Yes","No","No","No","No","No","No","No",,"No","No","No","No","No","Yes","No",
"50-77-28-73","Murram/ gravel road","Well passable","Yes","Yes","No","No","No","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"42-38-30-13","Murram/ gravel road","Well passable","Yes","Yes","Yes","No","No","No","No","No",,3,"Yes","No",,"No",,,,,,"Yes","Yes","Yes","Yes","No","No","No","No",,"Yes","No","No","No","No","Yes","No",
"05-33-62-23","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","Yes","Yes","No","No","Yes","No","No","No",,10,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"17-87-80-73","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","Yes","Yes","No","No","No","No","No","No",,15,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"73-58-06-14","Tarmac road","Very well passable, in both rainy and dry season","Yes","Yes","No","No","Yes","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"22-13-82-99","Murram/ gravel road","Only passable with certain vehicles/ at certain times","Yes","No","No","No","No","No","No","No",,120,"No",,,,,,,,,,,,,,,,,,,"No","Yes","No","No","No","No",
"49-72-13-69","Murram/ gravel road","Well passable","Yes","Yes","No","No","No","No","No","No",,2,"Yes","No",,"No",,,,,,"No","Yes","No","No","Yes","No","No","No",,"Yes","No","No","No","No","Yes","No",
"72-23-50-93","Murram/ gravel road","Well passable","Yes","Yes","No","No","Yes","No","No","No",,7,"Yes","No",,"No",,,,,,"Yes","Yes","Yes","No","No","No","No","No",,"Yes","No","No","No","No","Yes","No",
"24-20-09-18","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","Yes","Yes","No","No","No","Yes","Yes","No",,5,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"02-65-40-62","Murram/ gravel road","Only passable with certain vehicles/ at certain times","Yes","No","No","No","No","No","No","No",,8,"Yes","No",,"No",,,,,,"Yes","Yes","Yes","Yes","No","No","No","No",,"Yes","No","No","No","No","Yes","No",
"65-04-66-76","Murram/ gravel road","Only passable with certain vehicles/ at certain times","Yes","Yes","Yes","No","No","No","No","No",,20,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"87-33-92-13","Dirt road/ bush road","Almost not passable","Yes","No","Yes","No","No","No","No","No",,6,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"61-75-70-64","Murram/ gravel road","Well passable","Yes","Yes","Yes","Yes","No","No","No","No",,5,"Yes","No",,"No",,,,,,"Yes","Yes","Yes","Yes","Yes","No","No","No",,"Yes","No","No","No","No","Yes","No",
"23-31-62-51","Tarmac road","Only passable with certain vehicles/ at certain times","Yes","Yes","Yes","No","No","No","No","No",,45,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"95-05-18-77","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","Yes","Yes","No","No","No","No","No","No",,2,"Yes","No",,"No",,,,,,"No","Yes","Yes","No","Yes","No","No","No",,"Yes","No","No","No","No","Yes","No",
"87-43-52-74","Murram/ gravel road","Almost not passable","Yes","No","Yes","No","No","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"61-21-03-67","Murram/ gravel road","Well passable","Yes","Yes","Yes","No","No","No","No","No",,5,"Yes","No",,"No",,,,,,"Yes","Yes","Yes","Yes","Yes","No","No","No",,"Yes","No","No","No","No","Yes","No",
"72-29-78-52","Murram/ gravel road","Well passable","Yes","Yes","Yes","Yes","No","No","Yes","No",,15,"No",,,,,,,,,,,,,,,,,,,"No","Yes","No","No","No","No",
"11-76-72-18","Murram/ gravel road","Only passable with certain vehicles/ at certain times","Yes","No","No","No","No","No","No","No",,30,"Yes","No",,"No",,,,,,"No","Yes","No","No","No","No","No","No",,"Yes","No","No","No","No","Yes","No",
"97-14-88-73","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","Yes","Yes","Yes","No","No","No","No","No",,10,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"68-19-50-42","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","Yes","Yes","Yes","No","No","No","No","No",,35,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"95-00-37-38","Murram/ gravel road","Well passable","Yes","Yes","Yes","Yes","No","No","Yes","No",,5,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"94-73-96-31","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","Yes","Yes","Yes","Yes","No","No","Yes","No",,20,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"40-23-79-37","Dirt road/ bush road","Almost not passable","Yes","No","No","No","No","No","No","No",,80,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"49-36-92-60","Murram/ gravel road","Only passable with certain vehicles/ at certain times","Yes","No","No","No","No","No","No","No",,30,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"21-46-54-95","Murram/ gravel road","Only passable with certain vehicles/ at certain times","Yes","Yes","Yes","No","No","No","No","No",,10,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"65-71-98-91","Murram/ gravel road","Only passable with certain vehicles/ at certain times","Yes","Yes","No","No","No","No","No","No",,8,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"58-91-32-30","Murram/ gravel road","Almost not passable","Yes","No","No","No","No","No","No","No",,20,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"18-10-16-95","Murram/ gravel road","Well passable","Yes","Yes","Yes","No","No","No","No","No",,10,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"20-74-87-97","Murram/ gravel road","Very well passable, in both rainy and dry season","Yes","No","No","No","No","No","No","Yes",,15,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"42-18-27-84","Murram/ gravel road","Only passable with certain vehicles/ at certain times","Yes","No","No","No","No","No","No","No",,20,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"65-19-88-53","None of these","Almost not passable","Yes","No","No","No","No","No","No","No",,30,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"56-92-07-98","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","Yes","Yes","Yes","No","No","No","No","No",,120,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"74-74-25-12","Murram/ gravel road","Only passable with certain vehicles/ at certain times","Yes","No","No","No","No","No","No","No",,20,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"83-96-24-75","Murram/ gravel road","Only passable with certain vehicles/ at certain times","Yes","Yes","Yes","No","No","No","No","No",,7,"No",,,,,,,,,,,,,,,,,,,"No","Yes","No","No","No","No",
