interview__key,as_loc01_in,as_loc02_in,as_loc03_in,as_loc04_in,as_loc05_in,as_loc06_in,as_loc07_in,as_loc08_in,as_loc09_in,as_loc10_in,as_loc11_in,as_loc12_in,as_loc13_in,as_loc14_in,as_loc15_in,as_loc16_in,trst01,trst02,trst03,trst04,trst05,exp_ev1_01,exp_ev1_03,exp_ev1_05,exp_ev1_06,exp_ev1_07,exp_ev1_11,exp_ev1_12,exp_ev1_13,exp_ev1_14,exp_ev1_15
"02-58-63-69","Disagree","Strongly agree","Disagree","Indifferent (neither nor)","Agree","Indifferent (neither nor)","Agree","Agree","Agree","Agree","Strongly agree","Agree","Agree","Agree","Agree","Agree","strongly trust","strongly trust","strongly trust","trust","trust","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Very worried","Slightly worried","Very worried","Worried","Slightly worried","Worried"
"58-12-98-10","Strongly agree","Strongly agree","Strongly agree","Agree","Strongly agree","Strongly agree","Strongly agree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","strongly trust","strongly trust","strongly trust","strongly trust","strongly trust","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Worried","Slightly worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried"
"22-68-19-10","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Indifferent (neither nor)","Strongly agree","Disagree","Strongly disagree","Strongly agree","Strongly agree","Strongly agree","Agree","Agree","Agree","Agree","Agree","indifferent","strongly trust","strongly trust","strongly trust","distrust","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Very worried","Very worried","Worried","Worried","Worried","Worried"
"99-42-05-34","Agree","Agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Agree","Indifferent (neither nor)","trust","trust","trust","trust","trust","Worried","Worried","Worried","Worried","Worried","Not at all worried","Slightly worried","Slightly worried","Not at all worried","Not at all worried"
"21-29-11-98","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Indifferent (neither nor)","Strongly agree","Strongly agree","Indifferent (neither nor)","Strongly agree","Agree","Strongly agree","Agree","Agree","Agree","Agree","Agree","indifferent","strongly trust","strongly trust","strongly trust","trust","Very worried","Very worried","Very worried","Very worried","Very worried","Very worried","Very worried","Very worried","Very worried","Very worried"
"06-11-50-44","Indifferent (neither nor)","Strongly agree","Agree","Strongly agree","Strongly agree","Strongly agree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly agree","Strongly agree","Strongly disagree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","strongly trust","strongly trust","distrust","strongly distrust","strongly trust","Worried","Worried","Extremely worried","Extremely worried","Worried","Slightly worried","Worried","Not at all worried","Not at all worried","Not at all worried"
"38-44-09-59","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Indifferent (neither nor)","Strongly agree","Agree","Agree","Agree","Agree","Strongly agree","Agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","strongly trust","strongly trust","strongly trust","strongly trust","strongly trust","Very worried","Very worried","Worried","Very worried","Worried","Worried","Slightly worried","Not at all worried","Slightly worried","Slightly worried"
"81-45-35-86","Strongly agree","Strongly agree","Agree","Strongly disagree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","strongly trust","strongly trust","trust","strongly trust","strongly trust","Worried","Worried","Extremely worried","Extremely worried","Slightly worried","Not at all worried","Worried","Not at all worried","Not at all worried","Not at all worried"
"83-11-66-41","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Strongly agree","Agree","trust","trust","trust","trust","trust","Very worried","Worried","Worried","Very worried","Very worried","Very worried","Very worried","Very worried","Worried","Worried"
"45-34-02-51","Strongly agree","Strongly agree","Disagree","Indifferent (neither nor)","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Agree","Agree","Agree","Strongly agree","Agree","Agree","Agree","Agree","Agree","trust","trust","trust","trust","trust","Very worried","Extremely worried","Extremely worried","Worried","Slightly worried","Slightly worried","Extremely worried","Slightly worried","Not at all worried","Not at all worried"
"26-37-15-28","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Indifferent (neither nor)","Strongly agree","Disagree","Disagree","Strongly agree","Strongly agree","Strongly agree","Indifferent (neither nor)","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","strongly trust","strongly trust","strongly trust","strongly trust","strongly trust","Extremely worried","Extremely worried","Extremely worried","Worried","Worried","Worried","Worried","Very worried","Worried","Worried"
"73-50-61-74","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","trust","trust","trust","trust","trust","Worried","Worried","Worried","Worried","Worried","Worried","Worried","Worried","Worried","Worried"
"58-09-34-36","Strongly agree","Strongly agree","Strongly agree","Indifferent (neither nor)","Agree","Strongly agree","Agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Agree","Agree","Agree","Agree","Agree","trust","trust","indifferent","indifferent","trust","Extremely worried","Extremely worried","Extremely worried","Very worried","Worried","Worried","Worried","Slightly worried","Worried","Not at all worried"
"94-78-30-89","Strongly agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","trust","trust","trust","trust","trust","Worried","Worried","Worried","Very worried","Very worried","Worried","Worried","Worried","Worried","Worried"
"97-62-61-29","Agree","Strongly agree","Disagree","Disagree","Agree","Agree","Agree","Agree","Agree","Agree","Strongly agree","Agree","Agree","Agree","Agree","Agree","trust","trust","trust","trust","trust","Slightly worried","Very worried","Extremely worried","Worried","Slightly worried","Slightly worried","Slightly worried","Slightly worried","Not at all worried","Very worried"
"16-35-49-05","Strongly agree","Strongly agree","Disagree","Disagree","Strongly agree","Agree","Agree","Agree","Agree","Agree","Strongly agree","Agree","Agree","Agree","Agree","Agree","trust","trust","trust","trust","trust","Very worried","Very worried","Extremely worried","Very worried","Worried","Slightly worried","Very worried","Worried","Not at all worried","Very worried"
"18-48-69-27","Agree","Agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Disagree","Disagree","trust","trust","trust","trust","trust","Slightly worried","Worried","Slightly worried","Slightly worried","Slightly worried","Worried","Worried","Worried","Worried","Worried"
"30-61-23-28","Strongly agree","Strongly agree","Disagree","Agree","Strongly agree","Strongly agree","Agree","Agree","Agree","Agree","Strongly agree","Agree","Agree","Agree","Agree","Agree","strongly trust","strongly trust","strongly trust","trust","trust","Extremely worried","Slightly worried","Very worried","Worried","Worried","Slightly worried","Very worried","Very worried","Slightly worried","Extremely worried"
"91-09-11-51","Agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Agree","Agree","Indifferent (neither nor)","Disagree","Disagree","Disagree","Agree","Agree","Indifferent (neither nor)","Disagree","Disagree","Disagree","trust","trust","trust","trust","trust","Slightly worried","Worried","Worried","Worried","Worried","Worried","Worried","Worried","Worried","Worried"
"03-15-59-01","Strongly agree","Strongly agree","Strongly agree","Agree","Agree","Strongly agree","Agree","Agree","Agree","Agree","Strongly agree","Strongly agree","Agree","Agree","Agree","Agree","trust","trust","trust","trust","trust","Extremely worried","Worried","Extremely worried","Very worried","Worried","Worried","Worried","Worried","Worried","Not at all worried"
"51-88-98-79","Strongly agree","Strongly agree","Strongly agree","Agree","Agree","Strongly agree","Agree","Agree","Agree","Agree","Strongly agree","Strongly agree","Strongly agree","Agree","Agree","Agree","trust","trust","strongly trust","trust","trust","Slightly worried","Not at all worried","Very worried","Very worried","Worried","Worried","Worried","Worried","Worried","Not at all worried"
"38-99-58-33","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","trust","trust","trust","trust","trust","Slightly worried","Worried","Worried","Worried","Worried","Worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried"
"73-78-76-86","Strongly agree","Strongly agree","Strongly agree","Agree","Agree","Strongly agree","Agree","Agree","Agree","Agree","Strongly agree","Strongly agree","Strongly agree","Agree","Strongly disagree","Strongly disagree","trust","trust","distrust","distrust","trust","Extremely worried","Extremely worried","Extremely worried","Very worried","Worried","Worried","Slightly worried","Not at all worried","Slightly worried","Not at all worried"
"16-76-51-56","Strongly agree","Strongly agree","Strongly agree","Indifferent (neither nor)","Indifferent (neither nor)","Strongly agree","Agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Strongly agree","Strongly agree","Strongly agree","Agree","Agree","Agree","trust","trust","trust","indifferent","trust","Extremely worried","Extremely worried","Extremely worried","Very worried","Very worried","Worried","Very worried","Slightly worried","Worried","Not at all worried"
"34-75-99-64","Strongly agree","Strongly agree","Agree","Agree","Agree","Strongly agree","Agree","Agree","Agree","Agree","Strongly agree","Strongly agree","Strongly agree","Agree","Agree","Agree","trust","trust","trust","trust","trust","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Worried","Not at all worried","Worried","Slightly worried","Worried","Not at all worried"
"00-76-59-09","Agree","Agree","Agree","Agree","Indifferent (neither nor)","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Agree","Indifferent (neither nor)","Agree","Agree","Indifferent (neither nor)","Disagree","Disagree","Disagree","trust","trust","trust","trust","trust","Worried","Worried","Worried","Worried","Worried","Worried","Not at all worried","Worried","Not at all worried","Not at all worried"
"03-36-35-32","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Strongly agree","Agree","Agree","Agree","Agree","trust","trust","trust","trust","trust","Very worried","Worried","Worried","Worried","Worried","Worried","Very worried","Very worried","Worried","Worried"
