interview__key,r_forset_product__id,fstqty,fstpdt_unt,fstpdt_unt_oth,fstpdt_sl,fstpdt_slqty,fstpdt_slunit,fstpdt_slunit_oth,fstpdt_slpssd,fstpdt_slprc,fstpdt_exp,fstpdt_expamt,fstpdt_ch,fstpdt_ch2,f027,f028
"62-34-36-23","Firewood",10,"Oxcart","","No",,,"",,,"No",,"Massive decrease","Slight increase","","Deforestation"
"62-34-36-23","Sand, stone, mud",2,"Oxcart","","No",,,"",,,"No",,"Slight increase","Slight increase","Sand will definitely increase because of sil erosion",""
"54-21-12-64","Firewood",3,"Oxcart","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","Deforestation"
"54-21-12-64","Timber or poles",10,"25kg bag","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","Deforestation"
"54-21-12-64","Sand, stone, mud",1,"Oxcart","","No",,,"",,,"No",,"The same","The same","",""
"56-96-68-33","Firewood",300,"Bunches","","No",,,"",,,"No",,"The same","The same","",""
"77-02-55-05","Firewood",1,"Oxcart","","No",,,"",,,"Yes",50,"Slight decrease","Slight increase","","Deforestation"
"14-81-15-88","Firewood",36,"Bale / Bundle","","No",,,"",,,"No",,"The same","The same","",""
"14-81-15-88","Sand, stone, mud",250,"Basins","","No",,,"",,,"No",,"The same","The same","",""
"96-74-08-90","Firewood",4,"Bale / Bundle","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","Deforestation"
"96-06-73-25","Firewood",24,"Oxcart","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","Indiscriminate harvest"
"96-06-73-25","Timber or poles",20,"Numbers","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","indiscriminate harvest"
"96-06-73-25","Wild fruits",5,"Basins","","No",,,"",,,"No",,"The same","The same","",""
"96-06-73-25","Medicinal plants",6,"Basins","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","Because of the unsustainable harvesting method"
"74-47-72-19","Firewood",5,"Oxcart","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","Deforestation"
"74-47-72-19","Wild fruits",3,"Basins","","No",,,"",,,"No",,"The same","Massive decrease","",""
"74-26-40-66","Firewood",10,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","due to timber harvest"
"14-99-63-02","Firewood",1,"Oxcart","","No",,,"",,,"No",,"Massive increase","Massive increase","We have a lot of trees that have and are growing",""
"19-21-27-06","Firewood",1,"Oxcart","","No",,,"",,,"No",,"Slight decrease","Slight increase","","Population increase"
"19-21-27-06","Wild fruits",5,"Kilograms","","No",,,"",,,"No",,"Slight decrease","The same","","Climate change"
"37-56-42-12","Firewood",24,"Bale / Bundle","","No",,,"",,,"No",,"Massive increase","The same","The drying up of trees",""
"37-56-42-12","Timber or poles",30,"Bale / Bundle","","Yes",30,"Bale / Bundle","","Yes",30,"No",,"Slight increase","Slight increase","It is his source of livelihood.",""
"37-56-42-12","Sand, stone, mud",8,"Oxcart","","Yes",50,"Oxcart","","No",50,"Yes",50,"The same","The same","",""
"16-65-20-98","Firewood",5,"Oxcart","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","Deforestation"
"09-74-03-14","Firewood",1,"Bale / Bundle","","No",,,"",,,"No",,"The same","Slight decrease","",""
"39-03-54-61","Firewood",2,"Bale / Bundle","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","Deforestation"
"86-35-86-55","Timber or poles",1,"Oxcart","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","the timber plan around the area cuts down trees for timber at a much higher rate within the area and outside."
"88-11-61-94","Firewood",9,"Oxcart","","No",,,"",,,"Yes",450,"Slight decrease","Slight increase","","High rate of deforestation"
"88-11-61-94","Wild fruits",1,"Basins","","No",,,"",,,"No",,"Slight increase","Slight increase","The availability of wild fruits increases every year",""
"87-48-20-01","Firewood",2,"Oxcart","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","Deforestation"
"66-77-51-72","Firewood",2,"Oxcart","","No",,,"",,,"No",,"The same","Slight decrease","",""
"31-16-66-31","Firewood",5,"Bale / Bundle","","No",,,"",,,"No",,"The same","The same","",""
"88-03-82-39","Firewood",2,"Oxcart","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","Deforestation"
"88-03-82-39","Wood for charcoal production",1,"Oxcart","","No",,,"",,,"No",,"Slight increase","Massive decrease","Deforestation",""
"59-90-45-51","Firewood",60,"Bale / Bundle","","No",,,"",,,"No",,"The same","The same","",""
"59-90-45-51","Timber or poles",250,"Bale / Bundle","","No",,,"",,,"No",,"The same","The same","",""
"59-90-45-51","Sand, stone, mud",300,"Basins","","No",,,"",,,"No",,"The same","The same","",""
"68-61-83-10","Firewood",576,"Numbers","","No",,,"",,,"No",,"The same","The same","",""
"96-11-54-44","Firewood",100,"Numbers","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","Deforestation"
"70-22-33-16","Firewood",6,"Oxcart","","No",,,"",,,"No",,"The same","The same","",""
"70-22-33-16","Wild fruits",4,"Basins","","No",,,"",,,"No",,"The same","Slight decrease","",""
"12-54-99-38","Firewood",6,"Oxcart","","No",,,"",,,"No",,"The same","The same","",""
"12-54-99-38","Wild fruits",6,"Basins","","No",,,"",,,"No",,"The same","The same","",""
"39-44-22-57","Firewood",1,"Oxcart","","No",,,"",,,"No",,"The same","The same","",""
"11-92-45-50","Firewood",36,"Bunches","","No",,,"",,,"No",,"The same","The same","",""
"11-92-45-50","Other➡️specify",10,"Bunches","","No",,,"",,,"No",,"The same","The same","",""
"73-14-88-64","Firewood",5,"Bunches","","No",,,"",,,"No",,"The same","The same","",""
"59-60-22-11","Firewood",2,"Bunches","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","High deforestation rates caused by timber looging"
"63-18-15-01","Firewood",36,"Bale / Bundle","","No",,,"",,,"No",,"The same","The same","",""
"63-18-15-01","Timber or poles",30,"Bunches","","No",,,"",,,"No",,"The same","The same","",""
"63-18-15-01","Sand, stone, mud",3,"Oxcart","","No",,,"",,,"No",,"The same","The same","",""
"40-24-89-40","Firewood",2,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","Bush fire"
"26-37-34-30","Firewood",3,"Bunches","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","Bush fire and agriculture expansion"
"57-72-53-25","Firewood",12,"Oxcart","","No",,,"",,,"No",,"Massive increase","Massive decrease","Deforestation",""
"57-72-53-25","Wild fruits",1,"Gorogoro","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","Deforestation"
"57-72-53-25","Honey",3,"Liters","","No",,,"",,,"No",,"The same","The same","",""
"15-31-68-47","Firewood",2,"Bunches","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","farming expansion"
"54-23-26-42","Firewood",15,"Bunches","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","High practice of Deforestation"
"54-23-26-42","Wood for charcoal production",4,"Oxcart","","No",,,"",,,"Yes",150,"Slight decrease","Massive decrease","","High practice of deforestation"
"54-23-26-42","Sand, stone, mud",4,"Oxcart","","No",,,"",,,"Yes",200,"Slight decrease","Slight decrease","","High demand of sand in the villages"
"06-33-74-17","Firewood",1,"Oxcart","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","high practice of deforestation"
"09-17-76-18","Firewood",3,"Oxcart","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","Deforestation is high"
"09-17-76-18","Sand, stone, mud",8,"Oxcart","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","now on demand in the villages"
"91-72-91-72","Firewood",3,"Oxcart","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","Deforestation"
"91-72-91-72","Wood for charcoal production",10,"25kg bag","","Yes",10,"25kg bag","","Yes",20,"No",,"Slight decrease","Massive decrease","","Deforestation"
"07-58-36-50","Firewood",1,"Bale / Bundle","","No",,,"",,,"No",,"The same","The same","",""
"27-63-39-98","Firewood",1,"Oxcart","","No",,,"",,,"No",,"Slight increase","Massive increase","The forest is getting too thick",""
"31-14-07-01","Firewood",12,"Oxcart","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","Deforestation"
"31-14-07-01","Mushrooms",1,"10kg bag","","No",,,"",,,"No",,"The same","The same","",""
"96-79-76-17","Firewood",72,"Bale / Bundle","","No",,,"",,,"No",,"Massive increase","The same","Climatic change has led to destruction of more trees, burning of forest, charcoal, logging etc",""
"96-79-76-17","Timber or poles",60,"Bale / Bundle","","No",,,"",,,"Yes",300,"Massive decrease","Massive decrease","","Destruction of trees due timber, burning, climatic change,"
"96-79-76-17","Sand, stone, mud",12,"Oxcart","","Yes",1,"Oxcart","","No",30,"Yes",30,"Massive decrease","Massive decrease","","Population growth has led to exploitation of sand, stone and mud"
"96-79-76-17","Medicinal plants",2,"Grams","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","certain tree species are disappearing"
"23-90-90-29","Firewood",3,"Bale / Bundle","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","There is too much charcoal production in the forest"
"23-90-90-29","Wild fruits",2,"25kg bag","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","It's because of high deforestation rates caused by charcoal production and timber extraction"
"99-47-47-96","Firewood",1,"Oxcart","","No",,,"",,,"No",,"The same","The same","",""
"48-69-67-88","Firewood",5,"Bale / Bundle","","No",,,"",,,"No",,"Slight increase","Massive decrease","Less Deforestation",""
"93-76-93-98","Firewood",10,"Bale / Bundle","","No",,,"",,,"No",,"Slight increase","Slight increase","Deforestation is low",""
"02-49-04-36","Firewood",1,"Bale / Bundle","","No",,,"",,,"No",,"Slight increase","Slight increase","some tree are drying due poor rain.",""
"02-49-04-36","Timber or poles",20,"Oxcart","","Yes",40,"Numbers","","No",15,"No",,"Massive increase","Slight increase","trees grow every day and every year therefore the availability will increase due to trees that are small as at today and in the past.",""
"97-96-55-67","Firewood",12,"Oxcart","","No",,,"",,,"No",,"Slight decrease","The same","","Deforestation"
"97-96-55-67","Wild fruits",3,"Basins","","No",,,"",,,"No",,"The same","The same","",""
"55-00-90-34","Firewood",12,"Oxcart","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","Indiscriminate harvest"
"55-00-90-34","Timber or poles",36,"Numbers","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","over harvesting"
"74-92-93-10","Firewood",48,"Bunches","","No",,,"",,,"No",,"The same","The same","",""
"74-92-93-10","Timber or poles",15,"Numbers","","No",,,"",,,"No",,"The same","Slight decrease","",""
"62-57-54-10","Firewood",24,"Oxcart","","No",,,"",,,"No",,"The same","The same","",""
"81-64-58-33","Firewood",12,"Oxcart","","No",,,"",,,"No",,"The same","The same","",""
"81-64-58-33","Wild fruits",9,"Basins","","No",,,"",,,"No",,"The same","Slight decrease","",""
"51-16-15-92","Firewood",20,"Bale / Bundle","","No",,,"",,,"No",,"Slight increase","Massive decrease","Less Deforestation",""
"63-16-06-54","Firewood",12,"Oxcart","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","too much extraction"
"63-16-06-54","Timber or poles",50,"Numbers","","No",,,"",,,"Yes",200,"Massive decrease","Massive decrease","","Too much extraction"
"63-16-06-54","Sand, stone, mud",3,"Oxcart","","No",,,"",,,"No",,"The same","The same","",""
"63-16-06-54","Wild fruits",20,"Basins","","No",,,"",,,"No",,"The same","The same","",""
"32-07-75-14","Firewood",11,"Oxcart","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","Bush fires and charcoal production"
"23-46-49-04","Firewood",2,"Oxcart","","No",,,"",,,"No",,"The same","The same","",""
"81-47-15-41","Firewood",3,"Oxcart","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","Deforestation"
"74-82-45-40","Firewood",52,"Bunches","","No",,,"",,,"No",,"The same","The same","",""
"74-82-45-40","Wood for charcoal production",285,"50 kg bag","","Yes",285,"50 kg bag","","Yes",25,"Yes",60,"Massive decrease","Massive decrease","","many people involved in charcoal production"
"71-03-17-29","Firewood",6,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","Charcoal production"
"71-03-17-29","Wild fruits",1,"10kg bag","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","high rates of deforestation"
"22-02-08-34","Firewood",12,"Oxcart","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","Deforestation"
"35-24-65-37","Firewood",3,"Oxcart","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","Deforestation"
"94-94-59-77","Firewood",3,"Oxcart","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","high practice of deforestation"
"62-18-60-04","Firewood",2,"Bale / Bundle","","No",,,"",,,"No",,"The same","The same","",""
"62-18-60-04","Coconuts",2,"25kg bag","","No",,,"",,,"No",,"The same","The same","",""
"53-63-07-20","Firewood",20,"Bale / Bundle","","No",,,"",,,"No",,"Slight increase","Massive decrease","Deforestation",""
"53-63-07-20","Medicinal plants",10,"Numbers","","No",,,"",,,"No",,"Slight increase","Massive decrease","Deforestation",""
"53-63-07-20","Mushrooms",2,"Kilograms","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","Drought"
"67-75-50-83","Firewood",2,"Oxcart","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","Deforestation"
"02-25-92-18","Firewood",365,"Bunches","","No",,,"",,,"No",,"The same","The same","",""
"02-25-92-18","Timber or poles",20,"Numbers","","No",,,"",,,"Yes",100,"The same","The same","",""
"02-25-92-18","Other➡️specify",15,"Bale / Bundle","","No",,,"",,,"No",,"The same","The same","",""
"49-92-48-01","Firewood",12,"Oxcart","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","Over harvesting"
"49-92-48-01","Timber or poles",15,"Numbers","","No",,,"",,,"No",,"The same","The same","",""
"49-92-48-01","Sand, stone, mud",2,"Oxcart","","No",,,"",,,"No",,"The same","The same","",""
"86-85-54-02","Firewood",3,"Bale / Bundle","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","excessive wood collection"
"86-85-54-02","Wood for charcoal production",10,"25kg bag","","Yes",10,"25kg bag","","No",30,"No",,"Massive decrease","Massive decrease","","Excessive charcoal production"
"86-85-54-02","Wild fruits",1,"50 kg bag","","No",,,"",,,"No",,"The same","The same","",""
"86-85-54-02","Medicinal plants",1,"2kg packet","","Yes",1,"2kg packet","","No",1,"No",,"The same","The same","",""
"25-71-60-55","Firewood",12,"Oxcart","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","Deforestation"
"52-17-01-39","Firewood",1,"Oxcart","","No",,,"",,,"No",,"The same","The same","",""
"85-68-71-94","Firewood",2,"Bale / Bundle","","No",,,"",,,"No",,"The same","The same","",""
"85-68-71-94","Coconuts",1,"25kg bag","","No",,,"",,,"No",,"The same","The same","",""
"88-33-53-02","Firewood",6,"Oxcart","","No",,,"",,,"No",,"The same","The same","",""
"73-16-52-51","Firewood",48,"Bale / Bundle","","No",,,"",,,"No",,"The same","The same","",""
"73-16-52-51","Timber or poles",150,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","It is because of population growth"
"73-16-52-51","Wild fruits",30,"Basins","","No",,,"",,,"No",,"The same","The same","",""
"29-32-71-31","Firewood",1,"Oxcart","","No",,,"",,,"No",,"Slight decrease","Slight increase","","poor rainfall and high practice of deforestation"
"08-80-55-70","Firewood",3,"Oxcart","","No",,,"",,,"No",,"The same","The same","",""
"58-68-82-05","Firewood",10,"Bale / Bundle","","No",,,"",,,"No",,"Slight increase","Massive decrease","Deforestation",""
"58-68-82-05","Medicinal plants",10,"Numbers","","No",,,"",,,"No",,"Slight increase","Massive decrease","Deforestation",""
"40-89-66-86","Firewood",5,"Oxcart","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","Over harvesting"
"40-89-66-86","Sand, stone, mud",1,"Oxcart","","No",,,"",,,"No",,"The same","The same","",""
"40-89-66-86","Wild fruits",5,"Basins","","No",,,"",,,"No",,"The same","The same","",""
"40-89-66-86","Medicinal plants",2,"Basins","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","Unsustainable harvesting method"
"88-30-77-96","Firewood",12,"Oxcart","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","due to drought and high practice of deforestation"
"88-30-77-96","Timber or poles",3,"Oxcart","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","due to drought and high practice of deforestation"
"72-26-90-86","Firewood",50,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","Deforestation"
"72-26-90-86","Wild fruits",40,"Kilograms","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","it will depend on the availability of rain"
"72-26-90-86","Medicinal plants",10,"Numbers","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","Deforestation"
"72-26-90-86","Mushrooms",10,"10kg bag","","No",,,"",,,"No",,"Slight decrease","The same","","Depending on the availability of rain"
"49-59-81-92","Firewood",3,"Oxcart","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","Unsustainable harvesting"
"49-59-81-92","Wild fruits",3,"Basins","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","Forest fires"
"21-01-20-88","Firewood",96,"Bale / Bundle","","No",,,"",,,"No",,"The same","The same","",""
"21-01-20-88","Timber or poles",8,"Oxcart","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","the poles are finishing because of population growth"
"21-01-20-88","Sand, stone, mud",21,"Oxcart","","No",,,"",,,"No",,"The same","The same","",""
"21-01-20-88","Wild fruits",3,"Basins","","No",,,"",,,"No",,"The same","The same","",""
"79-70-14-90","Firewood",2,"Oxcart","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","Deforestation"
"79-70-14-90","Wild fruits",4,"Basins","","No",,,"",,,"No",,"The same","The same","",""
"80-75-47-72","Firewood",9,"Oxcart","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","They are being cut down indiscriminately"
"80-75-47-72","Timber or poles",25,"Numbers","","No",,,"",,,"No",,"The same","The same","",""
"56-08-93-09","Firewood",4,"Oxcart","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","Deforestation"
"56-08-93-09","Wild fruits",4,"50 kg bag","","No",,,"",,,"No",,"The same","Massive decrease","",""
"17-42-48-26","Firewood",4,"Oxcart","","No",,,"",,,"No",,"The same","The same","",""
"48-20-15-07","Firewood",2,"Oxcart","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","Deforestation"
"48-20-15-07","Wild fruits",2,"50 kg bag","","No",,,"",,,"No",,"The same","The same","",""
"14-03-97-85","Firewood",12,"Oxcart","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","Deforestation"
"85-88-72-49","Firewood",86,"Oxcart","","No",,,"",,,"No",,"The same","The same","",""
"85-88-72-49","Timber or poles",80,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","Increase in population"
"85-88-72-49","Wild fruits",20,"Grams","","No",,,"",,,"No",,"The same","Slight decrease","",""
"44-34-38-88","Firewood",144,"Bunches","","No",,,"",,,"No",,"The same","Slight decrease","",""
"44-34-38-88","Other➡️specify",10,"Bale / Bundle","","No",,,"",,,"No",,"The same","The same","",""
"83-00-22-24","Firewood",15,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","Deforestation"
"83-00-22-24","Wild fruits",6,"Grams","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","It will depend on the rain availability"
"83-00-22-24","Medicinal plants",6,"Numbers","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","Deforestation"
"53-00-05-97","Firewood",2,"Bale / Bundle","","No",,,"",,,"No",,"The same","The same","",""
"53-00-05-97","Wild fruits",1,"10kg bag","","No",,,"",,,"No",,"The same","The same","",""
"53-00-05-97","Medicinal plants",1,"Grams","","No",,,"",,,"No",,"The same","The same","",""
"57-74-38-33","Firewood",23,"Oxcart","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","Over collection"
"57-74-38-33","Wild fruits",3,"Basins","","No",,,"",,,"No",,"The same","The same","",""
"57-74-38-33","Honey",50,"Kilograms","","No",,,"",,,"No",,"The same","The same","",""
