interview__key,road_1,road_2,road_3__1,road_3__2,road_3__3,road_3__4,road_3__5,road_3__6,road_3__7,road_3__8,road_3_oth,road_6,road_7,road_8,road_9,road_10,road_11__1,road_11__2,road_11__3,road_11__96,road_11_oth,road_12__1,road_12__2,road_12__3,road_12__4,road_12__5,road_12__6,road_12__7,road_12__96,road_12_oth,road_13,road_14__1,road_14__2,road_14__3,road_14__4,road_14__5,road_14__96,road_14_oth
"20-35-14-07","Tarmac road","Very well passable, in both rainy and dry season","Yes","No","No","Yes","No","No","No","No",,15,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"80-76-98-64","Murram/ gravel road","Well passable","Yes","No","Yes","No","Yes","No","No","No",,1,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"46-71-82-60","Tarmac road","Very well passable, in both rainy and dry season","Yes","Yes","Yes","Yes","Yes","Yes","No","No",,10,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"24-76-27-27","Murram/ gravel road","Well passable","Yes","No","Yes","Yes","Yes","No","No","No",,1,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","Yes",
"85-49-52-94","Murram/ gravel road","Well passable","Yes","No","Yes","No","Yes","No","No","No",,1,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"41-14-53-27",,,,,,,,,,,,.a,,,,,,,,,,,,,,,,,,,,,,,,,,
"19-25-83-42","Tarmac road","Very well passable, in both rainy and dry season","Yes","Yes","No","Yes","No","No","No","No",,15,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"52-70-09-40","Murram/ gravel road","Only passable with certain vehicles/ at certain times","Yes","Yes","Yes","Yes","Yes","No","No","No",,1,"Yes","No",,"No",,,,,,"Yes","No","No","No","No","No","No","No",,"No","No","No","No","No","Yes","No",
"14-14-61-40","Tarmac road","Very well passable, in both rainy and dry season","Yes","Yes","Yes","Yes","Yes","Yes","No","No",,4,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"79-24-47-25","Murram/ gravel road","Well passable","Yes","No","No","No","No","Yes","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"98-74-77-48","Tarmac road","Very well passable, in both rainy and dry season","Yes","Yes","Yes","Yes","Yes","No","No","No",,1,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"45-71-76-98","Murram/ gravel road","Well passable","Yes","Yes","Yes","No","Yes","No","No","No",,1,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"07-23-89-71","Murram/ gravel road","Well passable","Yes","No","Yes","Yes","No","No","No","No",,10,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"05-94-07-12","Dirt road/ bush road","Well passable","Yes","No","Yes","Yes","No","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"No","No","Yes","No","No","No",
"58-90-20-54","Murram/ gravel road","Well passable","Yes","No","Yes","Yes","Yes","No","No","No",,1,"Yes","No",,"No",,,,,,"Yes","No","No","No","No","No","No","No",,"Yes","No","No","No","No","Yes","No",
"50-03-32-43","Tarmac road","Very well passable, in both rainy and dry season","Yes","Yes","Yes","Yes","Yes","Yes","No","No",,15,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"62-49-02-44","Murram/ gravel road","Well passable","Yes","Yes","Yes","Yes","Yes","Yes","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"75-29-94-40","Murram/ gravel road","Very well passable, in both rainy and dry season","Yes","Yes","Yes","No","Yes","No","No","No",,15,"Yes","No",,"No",,,,,,"No","No","Yes","No","No","No","No","No",,"Yes","No","No","No","No","Yes","No",
