interview__key,as_loc01_in,as_loc02_in,as_loc03_in,as_loc04_in,as_loc05_in,as_loc06_in,as_loc07_in,as_loc08_in,as_loc09_in,as_loc10_in,as_loc11_in,as_loc12_in,as_loc13_in,as_loc14_in,as_loc15_in,as_loc16_in,trst01,trst02,trst03,trst04,trst05,exp_ev1_01,exp_ev1_03,exp_ev1_05,exp_ev1_06,exp_ev1_07,exp_ev1_11,exp_ev1_12,exp_ev1_13,exp_ev1_14,exp_ev1_15
"86-00-77-05","Strongly agree","Agree","Strongly disagree","Strongly agree","Strongly agree","Strongly agree","Agree","Strongly agree","Strongly disagree","Strongly disagree","Strongly agree","Strongly agree","Strongly agree","Strongly disagree","Strongly disagree","Strongly disagree","strongly trust","strongly trust","strongly trust","indifferent","strongly trust","Extremely worried","Very worried","Worried","Extremely worried","Extremely worried","Very worried","Very worried","Extremely worried","Worried","Very worried"
"04-04-14-28","Strongly agree","Strongly agree","Indifferent (neither nor)","Agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Agree","Agree","strongly trust","strongly trust","trust","trust","strongly trust","Extremely worried","Worried","Slightly worried","Slightly worried","Slightly worried","Not at all worried","Not at all worried","Very worried","Slightly worried","Slightly worried"
"06-32-06-25","Agree","Agree","Agree","Agree","Agree","Strongly agree","Strongly agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Indifferent (neither nor)","Agree","trust","trust","trust","trust","trust","Worried","Slightly worried","Worried","Worried","Slightly worried","Worried","Worried","Worried","Worried","Worried"
"91-35-74-95","Agree","Agree","Agree","Indifferent (neither nor)","Agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Strongly agree","Strongly agree","Agree","Agree","Agree","Agree","strongly trust","trust","trust","distrust","trust","Extremely worried","Extremely worried","Extremely worried","Worried","Worried","Extremely worried","Extremely worried","Extremely worried","Slightly worried","Extremely worried"
"87-84-09-54","Strongly agree","Strongly agree","Disagree","Agree","Agree","Strongly agree","Agree","Strongly agree","Strongly agree","Agree","Strongly agree","Agree","Agree","Agree","Disagree","Disagree","trust","strongly trust","trust","distrust","trust","Worried","Slightly worried","Not at all worried","Not at all worried","Slightly worried","Not at all worried","Worried","Worried","Not at all worried","Extremely worried"
"62-23-61-37","Strongly agree","Strongly agree","Disagree","Agree","Agree","Strongly agree","Strongly agree","Strongly disagree","Agree","Agree","Strongly agree","Strongly agree","Agree","Strongly agree","Agree","Agree","distrust","trust","distrust","trust","distrust","Extremely worried","Worried","Extremely worried","Slightly worried","Slightly worried","Not at all worried","Not at all worried","Very worried","Not at all worried","Very worried"
"51-67-29-73","Agree","Strongly agree","Strongly agree","Agree","Agree","Strongly agree","Agree","Strongly agree","Agree","Agree","Strongly agree","Agree","Agree","Strongly agree","Strongly agree","Agree","trust","trust","trust","trust","trust","Worried","Worried","Slightly worried","Slightly worried","Slightly worried","Worried","Slightly worried","Worried","Worried","Worried"
"93-42-86-13","Strongly agree","Strongly agree","Strongly agree","Indifferent (neither nor)","Strongly agree","Strongly agree","Agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Strongly agree","Agree","Agree","Agree","Agree","Agree","trust","strongly trust","indifferent","indifferent","trust","Extremely worried","Extremely worried","Extremely worried","Worried","Worried","Extremely worried","Very worried","Extremely worried","Slightly worried","Extremely worried"
"31-42-54-99","Agree","Strongly agree","Strongly agree","Agree","Agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Strongly agree","Strongly agree","Strongly agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","trust","strongly trust","indifferent","trust","trust","Very worried","Very worried","Worried","Very worried","Worried","Very worried","Very worried","Very worried","Slightly worried","Slightly worried"
"40-00-25-74","Agree","Strongly agree","Indifferent (neither nor)","Agree","Disagree","Strongly agree","Agree","Strongly disagree","Agree","Agree","Strongly agree","Indifferent (neither nor)","Agree","Indifferent (neither nor)","Disagree","Disagree","strongly trust","trust","trust","indifferent","strongly distrust","Extremely worried","Worried","Worried","Very worried","Worried","Not at all worried","Slightly worried","Very worried","Not at all worried","Slightly worried"
"32-73-63-74","Agree","Strongly agree","Strongly agree","Agree","Strongly agree","Strongly agree","Agree","Agree","Agree","Agree","Strongly agree","Strongly agree","Agree","Agree","Agree","Agree","trust","trust","indifferent","indifferent","trust","Extremely worried","Extremely worried","Extremely worried","Worried","Worried","Extremely worried","Very worried","Extremely worried","Very worried","Extremely worried"
"16-86-88-22","Strongly agree","Strongly agree","Strongly disagree","Agree","Agree","Strongly agree","Agree","Strongly agree","Agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","trust","trust","strongly trust","strongly trust","strongly trust","Extremely worried","Very worried","Worried","Slightly worried","Slightly worried","Not at all worried","Extremely worried","Extremely worried","Slightly worried","Worried"
"64-46-66-46","Indifferent (neither nor)","Agree","Agree","Agree","Agree","Strongly agree","Strongly agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","trust","trust","trust","trust","trust","Very worried","Worried","Worried","Very worried","Worried","Worried","Worried","Very worried","Worried","Worried"
"50-30-92-60","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","distrust","indifferent","distrust","distrust","distrust","Worried","Worried","Worried","Worried","Worried","Worried","Worried","Worried","Worried","Worried"
"24-09-68-36","Agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","trust","trust","trust","trust","trust","Very worried","Very worried","Worried","Worried","Worried","Worried","Worried","Worried","Worried","Worried"
"42-32-41-18","Strongly agree","Strongly agree","Agree","Strongly agree","Agree","Strongly agree","Indifferent (neither nor)","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Indifferent (neither nor)","Indifferent (neither nor)","trust","trust","trust","trust","strongly trust","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Very worried","Worried","Extremely worried","Extremely worried","Very worried","Extremely worried"
"29-79-40-11","Strongly agree","Strongly agree","Indifferent (neither nor)","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Agree","Agree","Agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Indifferent (neither nor)","Indifferent (neither nor)","trust","trust","strongly trust","indifferent","trust","Extremely worried","Worried","Slightly worried","Not at all worried","Not at all worried","Not at all worried","Slightly worried","Not at all worried","Not at all worried","Not at all worried"
"60-57-49-31","Indifferent (neither nor)","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Agree","Strongly agree","Agree","Agree","Agree","Strongly agree","Indifferent (neither nor)","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","distrust","indifferent","trust","trust","strongly trust","Not at all worried","Extremely worried","Worried","Worried","Worried","Worried","Very worried","Not at all worried","Worried","Worried"
"60-10-68-48","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Agree","Agree","Agree","indifferent","trust","trust","trust","indifferent","Very worried","Very worried","Worried","Worried","Slightly worried","Worried","Worried","Very worried","Very worried","Worried"
"35-24-82-24","Strongly agree","Strongly agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Strongly agree","Agree","Agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","strongly trust","strongly trust","strongly trust","indifferent","strongly trust","Very worried","Very worried","Extremely worried","Worried","Slightly worried","Worried","Very worried","Very worried","Worried","Very worried"
"94-16-94-83","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Agree","Indifferent (neither nor)","Disagree","Disagree","Strongly agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","distrust","indifferent","indifferent","indifferent","indifferent","Extremely worried","Extremely worried","Extremely worried","Worried","Worried","Very worried","Extremely worried","Extremely worried","Worried","Extremely worried"
"93-01-93-75","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Agree","Strongly agree","Strongly agree","Agree","Agree","Agree","Strongly agree","Agree","Agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","strongly trust","strongly trust","strongly trust","strongly trust","strongly trust","Not at all worried","Not at all worried","Slightly worried","Slightly worried","Slightly worried","Extremely worried","Worried","Very worried","Not at all worried","Extremely worried"
"25-76-97-37","Strongly agree","Strongly agree","Agree","Disagree","Indifferent (neither nor)","Agree","Disagree","Disagree","Indifferent (neither nor)","Agree","Strongly agree","Indifferent (neither nor)","Disagree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","trust","trust","trust","trust","trust","Extremely worried","Extremely worried","Worried","Not at all worried","Not at all worried","Worried","Not at all worried","Extremely worried","Not at all worried","Extremely worried"
"37-86-89-16","Agree","Strongly agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","trust","trust","trust","trust","trust","Very worried","Very worried","Worried","Worried","Worried","Worried","Worried","Worried","Worried","Worried"
"59-63-12-34","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Agree","Indifferent (neither nor)","Strongly agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","strongly trust","strongly trust","trust","indifferent","strongly trust","Extremely worried","Extremely worried","Extremely worried","Slightly worried","Worried","Extremely worried","Very worried","Extremely worried","Extremely worried","Extremely worried"
"67-12-10-28","Agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Indifferent (neither nor)","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Indifferent (neither nor)","Agree","Strongly agree","Indifferent (neither nor)","Indifferent (neither nor)","trust","strongly trust","strongly trust","trust","strongly trust","Very worried","Extremely worried","Not at all worried","Extremely worried","Extremely worried","Slightly worried","Extremely worried","Not at all worried","Not at all worried","Not at all worried"
"25-90-81-61","Agree","Strongly agree","Strongly disagree","Indifferent (neither nor)","Agree","Strongly agree","Agree","Strongly agree","Agree","Agree","Strongly agree","Strongly agree","Agree","Agree","Disagree","Disagree","strongly trust","strongly trust","trust","trust","trust","Extremely worried","Slightly worried","Not at all worried","Not at all worried","Slightly worried","Not at all worried","Extremely worried","Extremely worried","Slightly worried","Very worried"
"27-19-89-21","Strongly agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","trust","trust","trust","indifferent","strongly trust","Very worried","Very worried","Worried","Worried","Worried","Worried","Worried","Worried","Worried","Worried"
"03-62-40-58","Strongly agree","Strongly agree","Strongly agree","Indifferent (neither nor)","Disagree","Indifferent (neither nor)","Strongly disagree","Strongly disagree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Strongly agree","Indifferent (neither nor)","Indifferent (neither nor)","Agree","Indifferent (neither nor)","distrust","distrust","indifferent","indifferent","distrust","Extremely worried","Extremely worried","Worried","Worried","Worried","Worried","Worried","Extremely worried","Extremely worried","Extremely worried"
"60-29-48-02","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","indifferent","trust","distrust","distrust","trust","Worried","Worried","Worried","Worried","Worried","Worried","Worried","Worried","Worried","Worried"
"93-40-82-23","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","indifferent","strongly trust","distrust","trust","trust","Slightly worried","Worried","Worried","Not at all worried","Slightly worried","Worried","Worried","Worried","Worried","Slightly worried"
"90-39-81-40","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","trust","trust","trust","trust","trust","Very worried","Worried","Worried","Worried","Worried","Worried","Worried","Worried","Worried","Worried"
"26-16-19-49","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Strongly agree","Agree","Agree","Agree","Agree","strongly trust","strongly trust","strongly trust","trust","trust","Very worried","Very worried","Very worried","Very worried","Very worried","Very worried","Very worried","Very worried","Worried","Worried"
"29-68-82-61","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly disagree","Agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Indifferent (neither nor)","Disagree","Disagree","strongly trust","strongly trust","strongly trust","strongly trust","strongly trust","Not at all worried","Extremely worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Slightly worried","Not at all worried","Not at all worried"
"29-03-78-72","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","trust","trust","trust","trust","trust","Worried","Worried","Worried","Worried","Worried","Worried","Worried","Worried","Worried","Worried"
"54-48-29-54","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","strongly trust","strongly trust","strongly trust","strongly trust","strongly trust","Very worried","Extremely worried","Extremely worried","Extremely worried","Worried","Slightly worried","Very worried","Very worried","Not at all worried","Worried"
"29-79-23-67","Strongly agree","Strongly agree","Indifferent (neither nor)","Agree","Strongly agree","Agree","Agree","Agree","Agree","Agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Agree","Agree","strongly trust","strongly trust","strongly trust","strongly trust","strongly trust","Slightly worried","Worried","Worried","Worried","Worried","Worried","Very worried","Very worried","Very worried","Very worried"
"36-91-85-86","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","indifferent","strongly trust","trust","indifferent","strongly trust","Extremely worried","Extremely worried","Very worried","Worried","Worried","Worried","Very worried","Slightly worried","Worried","Very worried"
"33-77-00-47","Strongly agree","Strongly agree","Agree","Agree","Indifferent (neither nor)","Strongly agree","Indifferent (neither nor)","Indifferent (neither nor)","Agree","Agree","Strongly agree","Strongly agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","strongly trust","strongly trust","indifferent","strongly distrust","trust","Extremely worried","Worried","Extremely worried","Worried","Slightly worried","Slightly worried","Slightly worried","Slightly worried","Slightly worried","Extremely worried"
"71-23-95-90","Strongly agree","Agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Agree","Agree","Agree","Strongly agree","Agree","Strongly agree","Indifferent (neither nor)","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","strongly trust","strongly trust","trust","trust","strongly trust","Very worried","Extremely worried","Very worried","Very worried","Very worried","Worried","Extremely worried","Worried","Worried","Very worried"
"77-62-89-56","Agree","Strongly agree","Agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Agree","Indifferent (neither nor)","Agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","strongly trust","trust","trust","trust","strongly trust","Extremely worried","Very worried","Extremely worried","Worried","Very worried","Slightly worried","Slightly worried","Worried","Worried","Worried"
"93-71-48-41","Agree","Disagree","Disagree","Indifferent (neither nor)","Agree","Agree","Agree","Indifferent (neither nor)","Disagree","Disagree","Strongly agree","Agree","Agree","Agree","Agree","Agree","indifferent","trust","indifferent","distrust","distrust","Worried","Worried","Worried","Worried","Worried","Not at all worried","Worried","Worried","Worried","Worried"
"08-18-22-01","Agree","Agree","Agree","Indifferent (neither nor)","Strongly agree","Agree","Agree","Strongly agree","Agree","Agree","Strongly agree","Agree","Agree","Agree","Agree","Agree","distrust","indifferent","indifferent","distrust","trust","Worried","Extremely worried","Very worried","Worried","Worried","Slightly worried","Very worried","Worried","Worried","Worried"
"98-07-17-87","Strongly agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Agree","Strongly agree","Indifferent (neither nor)","Agree","Agree","Agree","Strongly agree","Agree","Strongly agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","strongly trust","trust","strongly distrust","indifferent","indifferent","Extremely worried","Slightly worried","Very worried","Worried","Worried","Slightly worried","Worried","Very worried","Not at all worried","Very worried"
"23-98-05-49","Agree","Strongly agree","Strongly agree","Agree","Agree","Strongly agree","Disagree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Strongly agree","Disagree","Disagree","Strongly agree","Indifferent (neither nor)","Disagree","trust","trust","strongly trust","indifferent","strongly trust","Extremely worried","Slightly worried","Very worried","Very worried","Worried","Worried","Very worried","Very worried","Slightly worried","Extremely worried"
"79-97-29-10","Agree","Agree","Agree","Agree","Agree","Strongly agree","Agree","Agree","Agree","Agree","Strongly agree","Agree","Agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","indifferent","trust","trust","trust","trust","Worried","Worried","Very worried","Worried","Very worried","Worried","Worried","Worried","Worried","Worried"
"41-50-66-96","Agree","Strongly agree","Agree","Agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Agree","Agree","Agree","Agree","distrust","trust","trust","indifferent","trust","Extremely worried","Very worried","Very worried","Slightly worried","Slightly worried","Not at all worried","Very worried","Very worried","Slightly worried","Very worried"
"06-31-05-26","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Agree","Agree","Agree","Agree","Agree","Agree","Strongly agree","Agree","Agree","Agree","Agree","Indifferent (neither nor)","trust","trust","distrust","indifferent","indifferent","Extremely worried","Very worried","Worried","Slightly worried","Not at all worried","Extremely worried","Slightly worried","Extremely worried","Not at all worried","Extremely worried"
"25-90-09-86","Agree","Strongly agree","Strongly agree","Agree","Agree","Strongly agree","Strongly agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Strongly agree","Indifferent (neither nor)","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","trust","trust","strongly trust","distrust","distrust","Extremely worried","Worried","Very worried","Very worried","Worried","Worried","Worried","Slightly worried","Slightly worried","Very worried"
"03-91-71-73","Agree","Agree","Strongly agree","Agree","Indifferent (neither nor)","Agree","Agree","Strongly agree","Indifferent (neither nor)","Agree","Strongly agree","Agree","Agree","Agree","Agree","Agree","trust","trust","trust","trust","trust","Worried","Worried","Very worried","Worried","Worried","Very worried","Worried","Worried","Worried","Worried"
"36-45-13-48","Agree","Agree","Agree","Agree","Agree","Strongly agree","Agree","Agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Agree","Agree","Agree","Agree","strongly trust","strongly trust","strongly trust","strongly trust","strongly trust","Worried","Very worried","Extremely worried","Not at all worried","Slightly worried","Not at all worried","Worried","Worried","Worried","Very worried"
"63-11-78-96","Indifferent (neither nor)","Strongly agree","Agree","Agree","Agree","Strongly agree","Agree","Agree","Agree","Agree","Strongly agree","Agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","distrust","trust","trust","distrust","trust","Extremely worried","Extremely worried","Extremely worried","Worried","Extremely worried","Slightly worried","Slightly worried","Extremely worried","Very worried","Extremely worried"
"79-48-70-94","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","trust","trust","trust","trust","trust","Very worried","Extremely worried","Very worried","Very worried","Very worried","Very worried","Very worried","Very worried","Very worried","Very worried"
"01-11-02-57","Agree","Agree","Strongly agree","Agree","Strongly agree","Agree","Agree","Agree","Disagree","Disagree","Strongly agree","Agree","Agree","Agree","Agree","Agree","trust","trust","trust","indifferent","trust","Worried","Worried","Very worried","Worried","Worried","Worried","Worried","Worried","Worried","Worried"
"41-82-62-49","Strongly agree","Strongly agree","Agree","Strongly agree","Strongly agree","Strongly agree","Indifferent (neither nor)","Indifferent (neither nor)","Agree","Agree","Strongly agree","Strongly agree","Agree","Agree","Strongly agree","Strongly agree","trust","strongly trust","strongly trust","trust","strongly trust","Extremely worried","Extremely worried","Extremely worried","Very worried","Very worried","Very worried","Extremely worried","Extremely worried","Worried","Extremely worried"
"57-39-86-38","Strongly agree","Strongly agree","Indifferent (neither nor)","Agree","Indifferent (neither nor)","Strongly agree","Disagree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Strongly agree","Strongly agree","Strongly agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","trust","trust","trust","trust","trust","Slightly worried","Slightly worried","Not at all worried","Worried","Worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried"
"47-31-29-24","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Strongly agree","Agree","Agree","Strongly agree","Strongly agree","Agree","strongly trust","trust","indifferent","strongly trust","strongly trust","Worried","Slightly worried","Worried","Worried","Worried","Very worried","Worried","Worried","Worried","Very worried"
"87-48-42-67","Agree","Strongly agree","Strongly agree","Strongly agree","Agree","Strongly agree","Agree","Agree","Agree","Agree","Agree","Strongly agree","Strongly agree","Agree","Agree","Agree","distrust","trust","trust","indifferent","trust","Extremely worried","Extremely worried","Extremely worried","Worried","Very worried","Extremely worried","Extremely worried","Very worried","Very worried","Extremely worried"
"88-51-36-66","Agree","Agree","Agree","Agree","Agree","Strongly agree","Agree","Agree","Agree","Strongly agree","Strongly agree","Agree","Agree","Agree","Agree","Agree","trust","trust","trust","trust","strongly trust","Worried","Slightly worried","Worried","Worried","Worried","Very worried","Worried","Worried","Worried","Worried"
"88-12-77-50","Strongly agree","Strongly agree","Agree","Strongly agree","Agree","Strongly agree","Strongly disagree","Disagree","Disagree","Disagree","Strongly agree","Strongly agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","indifferent","strongly trust","trust","indifferent","indifferent","Extremely worried","Extremely worried","Extremely worried","Worried","Worried","Extremely worried","Worried","Extremely worried","Worried","Extremely worried"
"17-63-55-71","Strongly agree","Strongly agree","Indifferent (neither nor)","Agree","Agree","Agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Strongly agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Agree","indifferent","trust","trust","distrust","distrust","Extremely worried","Extremely worried","Extremely worried","Not at all worried","Not at all worried","Not at all worried","Worried","Worried","Worried","Slightly worried"
"08-89-64-68","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","trust","trust","trust","trust","trust","Worried","Worried","Worried","Worried","Worried","Worried","Worried","Worried","Worried","Worried"
"40-29-00-57","Strongly agree","Strongly agree","Strongly agree","Indifferent (neither nor)","Strongly agree","Strongly agree","Indifferent (neither nor)","Agree","Agree","Agree","Strongly agree","Indifferent (neither nor)","Indifferent (neither nor)","Agree","Agree","Agree","trust","indifferent","trust","trust","trust","Extremely worried","Extremely worried","Worried","Very worried","Very worried","Not at all worried","Extremely worried","Very worried","Not at all worried","Extremely worried"
"86-10-11-11","Indifferent (neither nor)","Strongly agree","Disagree","Agree","Strongly agree","Strongly agree","Agree","Strongly disagree","Agree","Agree","Strongly agree","Strongly agree","Strongly agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","strongly trust","trust","strongly distrust","trust","distrust","Extremely worried","Worried","Not at all worried","Slightly worried","Slightly worried","Not at all worried","Extremely worried","Extremely worried","Slightly worried","Slightly worried"
"80-48-57-31","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Disagree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly agree","Strongly agree","Strongly disagree","Strongly disagree","Disagree","Disagree","distrust","indifferent","indifferent","indifferent","distrust","Extremely worried","Very worried","Extremely worried","Very worried","Very worried","Extremely worried","Very worried","Extremely worried","Extremely worried","Very worried"
"03-33-65-79","Strongly agree","Agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","indifferent","indifferent","indifferent","strongly trust","strongly trust","Extremely worried","Very worried","Extremely worried","Very worried","Extremely worried","Very worried","Very worried","Worried","Extremely worried","Worried"
"86-28-43-28","Strongly agree","Strongly agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Agree","Indifferent (neither nor)","Disagree","Disagree","Disagree","Strongly agree","Indifferent (neither nor)","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","distrust","distrust","trust","indifferent","distrust","Extremely worried","Worried","Very worried","Not at all worried","Not at all worried","Worried","Very worried","Extremely worried","Not at all worried","Extremely worried"
"95-58-64-05","Agree","Agree","Strongly agree","Agree","Agree","Agree","Indifferent (neither nor)","Agree","Agree","Agree","Strongly agree","Agree","Agree","Agree","Agree","Agree","trust","trust","trust","trust","trust","Very worried","Very worried","Very worried","Not at all worried","Not at all worried","Not at all worried","Very worried","Very worried","Not at all worried","Extremely worried"
"51-45-88-78","Strongly agree","Strongly agree","Strongly agree","Indifferent (neither nor)","Indifferent (neither nor)","Strongly agree","Strongly agree","Disagree","Disagree","Indifferent (neither nor)","Strongly agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","trust","trust","trust","distrust","indifferent","Extremely worried","Very worried","Worried","Slightly worried","Not at all worried","Very worried","Very worried","Extremely worried","Not at all worried","Extremely worried"
"90-62-42-39","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Indifferent (neither nor)","Strongly agree","Indifferent (neither nor)","Indifferent (neither nor)","Strongly disagree","Strongly disagree","Strongly agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","trust","indifferent","strongly trust","strongly distrust","trust","Extremely worried","Extremely worried","Extremely worried","Worried","Worried","Worried","Very worried","Extremely worried","Worried","Extremely worried"
"71-64-26-40","Strongly agree","Strongly agree","Indifferent (neither nor)","Strongly agree","Indifferent (neither nor)","Strongly agree","Agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","distrust","distrust","strongly trust","distrust","strongly trust","Extremely worried","Not at all worried","Slightly worried","Extremely worried","Not at all worried","Extremely worried","Extremely worried","Extremely worried","Very worried","Extremely worried"
"81-24-00-67","Strongly agree","Agree","Agree","Strongly agree","Agree","Strongly agree","Strongly agree","Strongly agree","Indifferent (neither nor)","Indifferent (neither nor)","Strongly agree","Agree","Agree","Agree","Agree","Agree","trust","trust","trust","distrust","strongly trust","Worried","Slightly worried","Worried","Worried","Worried","Slightly worried","Slightly worried","Worried","Worried","Very worried"
