interview__key,r_otherincome__id,inc_oth_amt,int_oth_income,who_other_income__0,who_other_income__1,othinc_pr,othinc_pr_oth,othinc_provider,othinc_provider_oth,benefits,oth_benefits,oth_income_use__1,oth_income_use__2,oth_income_use__3,oth_income_use__4,oth_income_use__5,oth_income_use__6,oth_income_use__7,oth_income_use__96,otherinc_use_others
"27-19-89-21","Other➡️specify:",720,"Monthly",2,.a,,"",,"",,"",0,1,0,2,0,0,0,0,""
"03-62-40-58","National remittances - cash transfers/gifts from individuals (relatives, friends) within the country",500,"Lump sum (single payment)",1,.a,,"",,"",,"",0,1,0,0,0,0,0,0,""
"03-62-40-58","Other➡️specify:",1000,"Monthly",1,.a,,"",,"",,"",0,1,0,0,0,0,0,0,""
"60-29-48-02","National remittances - cash transfers/gifts from individuals (relatives, friends) within the country",3000,"Lump sum (single payment)",2,.a,,"",,"",,"",1,0,0,0,0,0,0,0,""
"60-29-48-02","Other➡️specify:",700,"Monthly",1,.a,,"",,"",,"",0,1,0,2,3,0,0,0,""
"93-40-82-23","National remittances - cash transfers/gifts from individuals (relatives, friends) within the country",500,"Every 6 months",1,.a,,"",,"",,"",0,1,0,0,0,2,0,0,""
"93-40-82-23","Rental income, residential property (apartment, house)",2400,"Monthly",1,.a,,"",,"",,"",1,2,0,4,5,3,0,0,""
"93-40-82-23","Other➡️specify:",630,"Monthly",1,.a,,"",,"",,"",0,1,0,2,3,4,0,0,""
"26-16-19-49","National remittances - cash transfers/gifts from individuals (relatives, friends) within the country",500,"Monthly",1,.a,,"",,"",,"",0,1,0,2,0,0,0,0,""
"26-16-19-49","Other➡️specify:",720,"Monthly",1,.a,,"",,"",,"",0,1,0,2,0,0,0,0,""
"54-48-29-54","National remittances - cash transfers/gifts from individuals (relatives, friends) within the country",1000,"Lump sum (single payment)",1,.a,,"",,"",,"",0,1,0,0,0,0,0,0,""
"54-48-29-54","Other➡️specify:",750,"Monthly",1,.a,,"",,"",,"",0,1,0,0,0,0,0,0,""
"29-79-23-67","Other➡️specify:",7000,"Monthly",1,.a,,"",,"",,"",5,1,2,3,4,6,0,0,""
"36-91-85-86","National remittances - cash transfers/gifts from individuals (relatives, friends) within the country",1000,"Lump sum (single payment)",5,.a,,"",,"",,"",0,1,0,0,0,0,0,0,""
"36-91-85-86","Savings, interest or other investment income",500,"Monthly",5,.a,,"",,"",,"",0,1,0,0,0,0,0,0,""
"36-91-85-86","Other➡️specify:",500,"Monthly",5,.a,,"",,"",,"",0,1,0,0,0,0,0,0,""
"71-23-95-90","National remittances - cash transfers/gifts from individuals (relatives, friends) within the country",800,"Lump sum (single payment)",1,.a,,"",,"",,"",0,1,0,0,0,0,0,0,""
"77-62-89-56","National remittances - cash transfers/gifts from individuals (relatives, friends) within the country",600,"Monthly",1,.a,,"",,"",,"",0,1,0,0,0,0,0,0,""
"93-71-48-41","National remittances - cash transfers/gifts from individuals (relatives, friends) within the country",40,"Lump sum (single payment)",2,.a,,"",,"",,"",0,0,0,0,1,0,0,0,""
"08-18-22-01","Transfers (some kind of public/NGO transfer program (given money in daily/weekly/ monthly basis)",300,"Monthly",1,.a,"Healthcare benefits","","Both national and local governments","","Cash","",0,1,0,3,2,0,0,0,""
"08-18-22-01","Other➡️specify:",700,"Monthly",1,.a,"Pension","","National government","","Cash","",0,1,0,2,3,0,0,0,""
"23-98-05-49","Rental income, residential property (apartment, house)",2000,"Monthly",1,.a,,"",,"",,"",0,1,0,0,0,0,0,0,""
"41-50-66-96","National remittances - cash transfers/gifts from individuals (relatives, friends) within the country",500,"Monthly",1,.a,,"",,"",,"",0,1,0,2,0,3,0,0,""
"06-31-05-26","Income from SALE of real estate (do not include rental income)",20000,"Lump sum (single payment)",3,.a,,"",,"",,"",2,1,0,0,0,0,0,0,""
"25-90-09-86","Rental income, residential property (apartment, house)",1590,"Monthly",1,.a,,"",,"",,"",0,1,0,0,2,0,0,0,""
"03-91-71-73","Rental income, residential property (apartment, house)",3000,"Monthly",1,.a,,"",,"",,"",2,1,0,0,0,3,0,0,""
"63-11-78-96","Transfers (some kind of public/NGO transfer program (given money in daily/weekly/ monthly basis)",600,"Monthly",1,.a,"Others ➡️ Specify","Disability grant","National government","","Food","",0,1,0,0,0,0,0,0,""
"79-48-70-94","National remittances - cash transfers/gifts from individuals (relatives, friends) within the country",1000,"Monthly",1,.a,,"",,"",,"",0,1,0,0,0,0,0,0,""
"79-48-70-94","Other➡️specify:",730,"Monthly",1,.a,,"",,"",,"",0,1,0,0,0,0,0,0,""
"01-11-02-57","Savings, interest or other investment income",500,"Monthly",2,.a,,"",,"",,"",2,1,0,0,0,3,0,0,""
"01-11-02-57","Rental income, residential property (apartment, house)",3000,"Monthly",2,.a,,"",,"",,"",3,1,5,6,4,2,0,0,""
"41-82-62-49","National remittances - cash transfers/gifts from individuals (relatives, friends) within the country",400,"Lump sum (single payment)",1,.a,,"",,"",,"",0,1,0,0,0,0,0,0,""
"41-82-62-49","Other➡️specify:",600,"Lump sum (single payment)",2,.a,,"",,"",,"",0,1,0,0,0,0,0,0,""
"87-48-42-67","National remittances - cash transfers/gifts from individuals (relatives, friends) within the country",1000,"Monthly",1,.a,,"",,"",,"",0,1,0,0,0,0,0,0,""
"88-51-36-66","Savings, interest or other investment income",400,"Monthly",1,2,,"",,"",,"",1,2,0,0,3,4,0,0,""
"17-63-55-71","Rental income, residential property (apartment, house)",500,"Monthly",2,.a,,"",,"",,"",2,1,0,0,0,0,0,0,""
"08-89-64-68","National remittances - cash transfers/gifts from individuals (relatives, friends) within the country",1000,"Monthly",1,2,,"",,"",,"",0,1,0,0,0,0,0,0,""
"08-89-64-68","Savings, interest or other investment income",1500,"Every 6 months",1,.a,,"",,"",,"",0,1,0,0,2,3,0,0,""
"08-89-64-68","Rental income, residential property (apartment, house)",3000,"Monthly",1,2,,"",,"",,"",0,1,0,0,2,3,0,0,""
"08-89-64-68","Other➡️specify:",720,"Monthly",1,.a,,"",,"",,"",0,1,0,0,0,0,0,0,""
"40-29-00-57","Transfers (some kind of public/NGO transfer program (given money in daily/weekly/ monthly basis)",600,"Monthly",1,.a,"Older persons cash transfer","","National government","","Cash","",0,1,0,0,0,0,0,0,""
"86-10-11-11","National remittances - cash transfers/gifts from individuals (relatives, friends) within the country",300,"Every three months",2,.a,,"",,"",,"",0,1,0,0,0,0,0,0,""
"80-48-57-31","National remittances - cash transfers/gifts from individuals (relatives, friends) within the country",2000,"Every three months",1,.a,,"",,"",,"",0,1,0,0,0,0,0,0,""
"03-33-65-79","National remittances - cash transfers/gifts from individuals (relatives, friends) within the country",1000,"Lump sum (single payment)",7,.a,,"",,"",,"",0,1,0,0,0,0,0,0,""
"86-28-43-28","Rental income, residential property (apartment, house)",3300,"Monthly",1,.a,,"",,"",,"",0,1,0,2,0,0,0,0,""
"51-45-88-78","Transfers (some kind of public/NGO transfer program (given money in daily/weekly/ monthly basis)",700,"Every 6 months",2,.a,"Poverty reduction program","","National government","","Cash","",0,1,0,0,0,0,0,0,""
"90-62-42-39","National remittances - cash transfers/gifts from individuals (relatives, friends) within the country",1000,"Monthly",1,2,,"",,"",,"",0,1,0,0,0,0,0,0,""
"71-64-26-40","Rental income, residential property (apartment, house)",1600,"Monthly",1,.a,,"",,"",,"",0,1,2,0,0,3,0,0,""
"81-24-00-67","Savings, interest or other investment income",500,"Lump sum (single payment)",1,.a,,"",,"",,"",2,1,0,0,0,0,0,0,""
"62-46-14-70","National remittances - cash transfers/gifts from individuals (relatives, friends) within the country",200,"Lump sum (single payment)",3,.a,,"",,"",,"",0,1,0,0,0,0,0,0,""
"71-10-70-44","Rental income, residential property (apartment, house)",3100,"Monthly",1,8,,"",,"",,"",0,0,0,0,0,0,0,1,"Insurance"
"13-26-76-47","Rental income, residential property (apartment, house)",1000,"Monthly",1,.a,,"",,"",,"",0,0,1,0,2,0,0,0,""
"49-80-23-99","National remittances - cash transfers/gifts from individuals (relatives, friends) within the country",200,"Every three months",1,.a,,"",,"",,"",0,1,0,0,0,0,0,0,""
"49-80-23-99","Rental income, commercial (shop, store)",500,"Monthly",1,.a,,"",,"",,"",0,0,1,0,2,0,0,0,""
"48-57-10-38","National remittances - cash transfers/gifts from individuals (relatives, friends) within the country",250,"Lump sum (single payment)",1,.a,,"",,"",,"",0,1,0,0,0,0,0,0,""
"69-84-94-36","National remittances - cash transfers/gifts from individuals (relatives, friends) within the country",600,"Lump sum (single payment)",1,.a,,"",,"",,"",1,2,0,0,0,0,0,0,""
"18-54-82-39","National remittances - cash transfers/gifts from individuals (relatives, friends) within the country",300,"Lump sum (single payment)",2,.a,,"",,"",,"",0,1,0,0,0,0,0,0,""
"20-35-14-07","National remittances - cash transfers/gifts from individuals (relatives, friends) within the country",300,"Every three months",1,.a,,"",,"",,"",0,1,0,0,0,0,0,0,""
"80-76-98-64","National remittances - cash transfers/gifts from individuals (relatives, friends) within the country",500,"Lump sum (single payment)",1,.a,,"",,"",,"",0,1,0,0,2,3,0,0,""
"80-76-98-64","Savings, interest or other investment income",200,"Monthly",1,.a,,"",,"",,"",0,1,0,4,2,3,0,0,""
"85-49-52-94","National remittances - cash transfers/gifts from individuals (relatives, friends) within the country",800,"Monthly",3,.a,,"",,"",,"",3,1,0,0,2,0,0,0,""
"85-49-52-94","Savings, interest or other investment income",200,"Monthly",3,.a,,"",,"",,"",2,1,0,0,3,0,0,0,""
"19-25-83-42","Rental income, residential property (apartment, house)",500,"Monthly",1,.a,,"",,"",,"",3,1,0,2,0,0,0,0,""
"52-70-09-40","National remittances - cash transfers/gifts from individuals (relatives, friends) within the country",300,"Lump sum (single payment)",1,.a,,"",,"",,"",0,1,0,0,0,0,0,0,""
"52-70-09-40","Savings, interest or other investment income",500,"Lump sum (single payment)",1,.a,,"",,"",,"",0,0,0,0,1,0,0,0,""
"14-14-61-40","National remittances - cash transfers/gifts from individuals (relatives, friends) within the country",2800,"Every three months",2,.a,,"",,"",,"",0,1,2,0,3,0,0,0,""
"14-14-61-40","Other➡️specify:",700,"Monthly",1,.a,,"",,"",,"",0,1,0,2,3,0,0,0,""
"79-24-47-25","National remittances - cash transfers/gifts from individuals (relatives, friends) within the country",400,"Every three months",2,.a,,"",,"",,"",0,1,0,0,0,0,0,0,""
"98-74-77-48","National remittances - cash transfers/gifts from individuals (relatives, friends) within the country",600,"Monthly",1,.a,,"",,"",,"",0,1,2,0,0,0,0,0,""
"45-71-76-98","National remittances - cash transfers/gifts from individuals (relatives, friends) within the country",3000,"Monthly",1,.a,,"",,"",,"",0,1,4,0,2,3,0,0,""
"05-94-07-12","National remittances - cash transfers/gifts from individuals (relatives, friends) within the country",600,"Monthly",1,.a,,"",,"",,"",0,1,0,2,0,0,0,0,""
"58-90-20-54","Savings, interest or other investment income",400,"Monthly",2,.a,,"",,"",,"",0,1,0,0,0,0,0,0,""
"62-49-02-44","National remittances - cash transfers/gifts from individuals (relatives, friends) within the country",500,"Monthly",1,.a,,"",,"",,"",0,1,0,0,0,2,0,0,""
"62-49-02-44","Other➡️specify:",800,"Monthly",1,.a,,"",,"",,"",0,1,0,0,0,0,0,0,""
