interview__key,r_forset_product__id,fstqty,fstpdt_unt,fstpdt_unt_oth,fstpdt_sl,fstpdt_slqty,fstpdt_slunit,fstpdt_slunit_oth,fstpdt_slpssd,fstpdt_slprc,fstpdt_exp,fstpdt_expamt,fstpdt_ch,fstpdt_ch2,f027,f028
"77-20-39-35","Firewood",4,"Bunches","","Yes",2,"Bunches","","Yes",20,"Yes",600,"Massive decrease","Massive decrease","","People are alot and most of them depend on firewood."
"71-78-53-70","Firewood",1,"Bunches","","No",,,"",,,"Yes",150,"Massive decrease","Massive decrease","","A lot of people are harvesting"
"46-91-82-56","Firewood",50,"Bale / Bundle","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","increase in population"
"46-91-82-56","Sand, stone, mud",30,"Wheelbarrow","","No",,,"",,,"No",,"The same","The same","",""
"20-85-85-47","Firewood",50,"Kilograms","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","the population of people has increased"
"20-85-85-47","Wood for charcoal production",7,"Kilograms","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","the population increase"
"20-85-85-47","Sand, stone, mud",2,"50 kg bag","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","increased population"
"20-85-85-47","Wild fruits",70,"Kilograms","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","the population increased and wildlife elephants"
"20-85-85-47","Medicinal plants",3,"Numbers","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","the population increased"
"20-85-85-47","Ornamental flowers",6,"Numbers","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","environmental problems"
"34-53-75-33","Wood for charcoal production",10,"50 kg bag","","No",,,"",,,"Yes",2000,"Massive decrease","Massive decrease","","Deforestation"
"34-53-75-33","Sand, stone, mud",3,"Other (please specify)","oxcart","No",,,"",,,"Yes",600,"The same","The same","",""
"56-13-50-35","Firewood",300,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","increase in population"
"58-38-99-88","Firewood",50,"Bunches","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","Increased human population"
"58-38-99-88","Timber or poles",30,"Numbers","","No",,,"",,,"Yes",450,"Massive decrease","Massive decrease","","The near forest have been cleared and now one has to walk kilometres to get to the forest where timber is found."
"58-38-99-88","Sand, stone, mud",60,"Wheelbarrow","","No",,,"",,,"Yes",500,"Slight decrease","Massive decrease","","People are becoming more and almost every male above the age of 20 wants to have their own room outside the parents house."
"58-38-99-88","Medicinal plants",1,"Other (please specify)","plastic shopping bag","No",,,"",,,"No",,"Slight decrease","Massive decrease","","Because people are cutting down trees in order to clear space and make new settlements this they are also clearing out the trees we use for herbs."
"81-26-40-75","Firewood",20,"Bunches","","No",,,"",,,"No",,"The same","Massive decrease","",""
"81-26-40-75","Sand, stone, mud",30,"Basins","","No",,,"",,,"No",,"Slight decrease","Slight increase","","people building more houses"
"81-26-40-75","Medicinal plants",5,"Tins (eg milk tins)","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","cutting down of trees"
"39-76-70-00","Firewood",3,"Bale / Bundle","","No",,,"",,,"No",,"Massive increase","Massive increase","it's what they use for cooking and they don't think they will have electricity soon and even if they get electricity they still can't afford to buy.",""
"39-76-70-00","Sand, stone, mud",2,"Wheelbarrow","","No",,,"",,,"No",,"The same","The same","",""
"84-11-99-46","Firewood",30,"Wheelbarrow","","No",,,"",,,"No",,"Slight increase","Slight increase","Few people use firewood so it doesn't get deforested",""
"84-11-99-46","Sand, stone, mud",30,"Basins","","No",,,"",,,"No",,"Slight increase","Slight increase","it doesn't finish",""
"07-72-86-35","Firewood",12,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","too many people building"
"07-72-86-35","Timber or poles",50,"Numbers","","No",,,"",,,"No",,"The same","Massive decrease","",""
"07-72-86-35","Sand, stone, mud",3,"Wheelbarrow","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","too many people building"
"76-67-31-58","Firewood",25,"Wheelbarrow","","No",,,"",,,"No",,"Slight increase","Slight increase","trees are growing in large numbers",""
"76-67-31-58","Sand, stone, mud",30,"Basins","","No",,,"",,,"No",,"Slight increase","Slight increase","sand is everywhere and it does not finish fast",""
"76-67-31-58","Wild fruits",2,"Numbers","","No",,,"",,,"No",,"Slight increase","Slight increase","they bear alot everytime",""
"01-40-66-32","Firewood",2000,"Bale / Bundle","","Yes",20,"Bunches","","No",4,"Yes",250,"Slight decrease","Massive decrease","","Many people are cutting them down for business too, rapid increase in population"
"01-40-66-32","Timber or poles",20,"Bale / Bundle","","Yes",200,"Numbers","","No",50,"No",,"Slight decrease","Massive decrease","","Building block for the growing population"
"13-26-58-11","Firewood",1,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","Everyone is cutting down trees without a permit."
"13-26-58-11","Timber or poles",20,"Numbers","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","Most people depend on the pole to build structures."
"53-48-83-71","Firewood",10,"50 kg bag","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","increased population"
"27-13-62-90","Firewood",4,"Bunches","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","population of people has increased."
"27-13-62-90","Sand, stone, mud",5,"10kg bag","","No",,,"",,,"No",,"The same","The same","",""
"85-22-01-46","Firewood",20,"50 kg bag","","No",,,"",,,"Yes",100,"Massive decrease","Massive decrease","","increased population"
"85-22-01-46","Ornamental flowers",10,"Numbers","","No",,,"",,,"No",,"The same","The same","",""
"69-98-12-23","Firewood",12,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","too many people harvest"
"69-98-12-23","Timber or poles",200,"Numbers","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","too many people building"
"69-98-12-23","Sand, stone, mud",70,"Wheelbarrow","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","too many people building"
"13-16-89-71","Firewood",50,"Bale / Bundle","","No",,,"",,,"No",,"The same","The same","",""
"13-16-89-71","Sand, stone, mud",50,"Wheelbarrow","","No",,,"",,,"No",,"The same","The same","",""
"56-66-41-20","Firewood",2,"Bale / Bundle","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","They are alot of  haversting the firewood"
"56-66-41-20","Sand, stone, mud",4,"Wheelbarrow","","No",,,"",,,"No",,"The same","The same","",""
"81-47-86-65","Firewood",10,"Other (please specify)","oxcart","No",,,"",,,"No",,"Massive decrease","Massive decrease","","Deforestation"
"81-47-86-65","Sand, stone, mud",2,"Other (please specify)","oxcart","No",,,"",,,"No",,"The same","The same","",""
"93-67-97-18","Firewood",72,"Bunches","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","population climax"
"93-67-97-18","Timber or poles",4,"Numbers","","Yes",120,"Numbers","","No",30,"No",,"Massive decrease","Massive decrease","","Population increase"
"93-67-97-18","Sand, stone, mud",1,"Tonnes","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","Increase in number of households"
"93-67-97-18","Wild fruits",1,"Basins","","Yes",1,"Basins","","No",70,"No",,"Massive decrease","Massive decrease","","Cleared forests"
"93-67-97-18","Medicinal plants",3,"Numbers","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","Most of the people don't know the purpose of the trees and they are cutting the trees down."
"38-26-42-37","Firewood",80,"Bunches","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","cutting down trees"
"38-26-42-37","Sand, stone, mud",60,"Basins","","No",,,"",,,"No",,"The same","The same","",""
"05-99-34-61","Firewood",2,"Bunches","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","There's no more fire wood"
"82-77-34-88","Firewood",20,"Bunches","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","cutting down of trees"
"82-77-34-88","Sand, stone, mud",40,"Wheelbarrow","","No",,,"",,,"No",,"The same","The same","",""
"58-42-23-81","Firewood",70,"Bunches","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","cutting down of trees"
"58-42-23-81","Sand, stone, mud",68,"Basins","","No",,,"",,,"No",,"The same","Slight decrease","",""
"41-08-83-81","Firewood",10,"Wheelbarrow","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","Deforestation"
"41-08-83-81","Wood for charcoal production",1,"50 kg bag","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","Deforestation"
"41-08-83-81","Medicinal plants",1,"50 kg bag","","Yes",300,"Numbers","","Yes",100,"No",,"The same","The same","",""
"37-72-45-16","Firewood",1,"Wheelbarrow","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","Deforestation"
"86-82-46-77","Firewood",2,"Bale / Bundle","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","Slot of people harvest the firewood"
"86-82-46-77","Sand, stone, mud",30,"Wheelbarrow","","No",,,"",,,"No",,"The same","The same","",""
"35-59-75-62","Firewood",12,"Wheelbarrow","","No",,,"",,,"No",,"The same","The same","",""
"35-59-75-62","Sand, stone, mud",100,"Wheelbarrow","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","increase in population"
"35-59-75-62","Medicinal plants",50,"25kg bag","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","demand in treating people"
"31-89-28-30","Firewood",1,"Bale / Bundle","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","slot of people harvesting the firewood"
"31-89-28-30","Sand, stone, mud",10,"Wheelbarrow","","No",,,"",,,"No",,"The same","The same","",""
"61-82-08-02","Firewood",1,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","alot of people depend on fire."
"61-82-08-02","Timber or poles",30,"Numbers","","No",,,"",,,"Yes",1000,"The same","The same","",""
"61-82-08-02","Sand, stone, mud",1,"10kg bag","","No",,,"",,,"No",,"The same","The same","",""
"67-96-75-77","Firewood",15,"Wheelbarrow","","No",,,"",,,"No",,"Slight increase","Slight increase","trees grow almost everyday",""
"67-96-75-77","Sand, stone, mud",30,"Basins","","No",,,"",,,"No",,"The same","The same","",""
"19-03-14-53","Firewood",1,"Bale / Bundle","","No",,,"",,,"No",,"Massive decrease","Slight decrease","","Most people in mafuta depend on firewood."
"12-01-31-29","Sand, stone, mud",30,"Basins","","No",,,"",,,"No",,"The same","The same","",""
"16-72-17-16","Firewood",2,"Bale / Bundle","","No",,,"",,,"No",,"Massive increase","Massive decrease","It helps with cooking and saves electricity",""
"16-72-17-16","Sand, stone, mud",4,"Wheelbarrow","","No",,,"",,,"No",,"The same","The same","",""
"38-21-18-12","Firewood",300,"Bale / Bundle","","Yes",10,"Bale / Bundle","","No",3,"No",,"Slight decrease","Massive decrease","","People are collecting them in large numbers"
"75-80-02-90","Firewood",12,"Bale / Bundle","","No",,,"",,,"No",,"The same","The same","",""
"43-41-21-85","Firewood",1,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Slight increase","","cutting down of trees"
"43-41-21-85","Sand, stone, mud",50,"Basins","","No",,,"",,,"Yes",300,"The same","Slight decrease","",""
"43-41-21-85","Wild fruits",1,"Tins (eg milk tins)","","No",,,"",,,"No",,"The same","Slight decrease","",""
"43-41-21-85","Mushrooms",3,"Kilograms","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","not enough rain"
"66-22-88-29","Firewood",50,"Wheelbarrow","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","A lot of people are harvesting firewood for different purposes other for own use and others to sell."
"66-22-88-29","Timber or poles",30,"Numbers","","No",,,"",,,"Yes",200,"Massive decrease","Massive decrease","","Competition for the resources"
"66-22-88-29","Sand, stone, mud",15,"Wheelbarrow","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","a lot of people are harvesting"
"42-66-53-78","Firewood",25,"Bale / Bundle","","No",,,"",,,"No",,"The same","The same","",""
"42-66-53-78","Sand, stone, mud",30,"Basins","","No",,,"",,,"No",,"The same","The same","",""
"19-23-31-06","Firewood",3,"Bale / Bundle","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","They are too many people harvesting firewood"
"62-33-60-14","Firewood",50,"Bale / Bundle","","No",,,"",,,"No",,"The same","The same","",""
"62-33-60-14","Wild fruits",1,"Basins","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","population increase and climate change"
"62-33-60-14","Medicinal plants",1,"10kg bag","","No",,,"",,,"No",,"The same","The same","",""
"89-36-04-43","Firewood",400,"Bale / Bundle","","No",,,"",,,"Yes",400,"Massive decrease","Massive decrease","","People are building and getting allocated with land so there is no FORESTS for wood."
"87-86-68-37","Sand, stone, mud",100,"Basins","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","Alot of people moving and building mud houses in the village"
"12-94-76-31","Firewood",12,"Other (please specify)","Trips with a sledge","No",,,"",,,"No",,"Massive decrease","Massive decrease","","Alot of people are harvesting the firewood"
"12-94-76-31","Sand, stone, mud",10,"Other (please specify)","Trips with a canoe","No",,,"",,,"No",,"The same","The same","",""
"25-74-03-84","Firewood",9,"Bale / Bundle","","No",,,"",,,"No",,"The same","The same","",""
"98-23-98-25","Firewood",96,"Bale / Bundle","","No",,,"",,,"No",,"The same","The same","",""
"01-01-07-49","Firewood",96,"Bunches","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","misusing"
"01-01-07-49","Sand, stone, mud",10,"Basins","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","too far from the household because of too many houses"
"77-16-48-10","Firewood",96,"Wheelbarrow","","No",,,"",,,"Yes",200,"Slight decrease","Massive decrease","","Increased number of people."
"75-23-18-05","Firewood",900,"Bale / Bundle","","No",,,"",,,"No",,"The same","The same","",""
"75-23-18-05","Sand, stone, mud",35,"Basins","","No",,,"",,,"No",,"The same","The same","",""
"83-84-60-99","Firewood",16,"Bale / Bundle","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","Due to these floodplains we live in so there very little or few trees."
"56-18-51-85","Firewood",48,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","Things are changing due to an increase in a number of people."
"56-18-51-85","Wild fruits",1,"10kg bag","","No",,,"",,,"No",,"The same","The same","",""
"26-38-66-11","Firewood",8,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","The construction of the new road led to cutting down of alot of trees."
"26-38-66-11","Sand, stone, mud",3,"100 kg bag","","No",,,"",,,"No",,"The same","The same","",""
"46-68-27-34","Firewood",50,"Bale / Bundle","","No",,,"",,,"No",,"The same","Slight decrease","",""
"78-16-14-09","Firewood",30,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","too many people harvesting"
"01-32-09-43","Firewood",20,"Bale / Bundle","","No",,,"",,,"No",,"The same","Slight decrease","",""
"11-29-18-58","Firewood",70,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","too many people harvesting"
"53-42-47-52","Firewood",12,"Bale / Bundle","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","Deforestation due development."
"01-17-72-49","Firewood",96,"Bale / Bundle","","No",,,"",,,"No",,"The same","The same","",""
"40-86-48-02","Firewood",850,"Bale / Bundle","","No",,,"",,,"No",,"The same","The same","",""
"67-11-34-32","Firewood",208,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","Many people use firewood for cooking."
"47-85-49-06","Firewood",800,"Bale / Bundle","","No",,,"",,,"No",,"The same","The same","",""
"68-03-09-51","Firewood",12,"Bale / Bundle","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","Alot of people depend on firewood for cooking."
"14-68-63-82","Firewood",900,"Bale / Bundle","","No",,,"",,,"No",,"The same","The same","",""
"14-68-63-82","Sand, stone, mud",50,"Basins","","No",,,"",,,"No",,"The same","The same","",""
"80-91-19-12","Firewood",300,"Bale / Bundle","","No",,,"",,,"No",,"Slight increase","Slight increase","Trees are growing",""
"25-98-38-14","Firewood",96,"Bale / Bundle","","No",,,"",,,"No",,"The same","The same","",""
"50-33-61-65","Firewood",96,"Wheelbarrow","","No",,,"",,,"No",,"The same","The same","",""
"50-33-61-65","Wild fruits",10,"Liters","","No",,,"",,,"No",,"The same","The same","",""
"88-90-25-85","Firewood",12,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","too many people harvesting"
"88-90-25-85","Wild fruits",20,"Kilograms","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","too many people clearing the land"
"04-83-20-68","Firewood",15,"Bale / Bundle","","No",,,"",,,"No",,"The same","The same","",""
"09-59-67-21","Firewood",800,"Bale / Bundle","","No",,,"",,,"No",,"The same","The same","",""
"35-03-03-59","Firewood",15,"Bale / Bundle","","No",,,"",,,"No",,"The same","The same","",""
"35-03-03-59","Wild fruits",12,"Kilograms","","No",,,"",,,"No",,"The same","The same","",""
"10-50-64-24","Firewood",48,"Bunches","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","cutting trees"
"13-56-95-25","Firewood",950,"Bale / Bundle","","No",,,"",,,"No",,"The same","The same","",""
"36-88-00-01","Firewood",6,"Bale / Bundle","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","we live in a floodplain"
"36-88-00-01","Other➡️specify",20,"Numbers","","No",,,"",,,"No",,"The same","The same","",""
"63-25-21-02","Firewood",12,"Bale / Bundle","","No",,,"",,,"No",,"The same","The same","",""
"08-07-30-74","Firewood",432,"Bale / Bundle","","No",,,"",,,"No",,"The same","The same","",""
"08-07-30-74","Timber or poles",86,"Numbers","","No",,,"",,,"No",,"The same","The same","",""
"18-39-69-08","Firewood",104,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","exploitation"
"97-46-11-48","Firewood",36,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","Alot of people are moving to stay in the village and more people are haversting the firewood"
"97-46-11-48","Sand, stone, mud",100,"Basins","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","Alot of people are building houses"
"12-85-99-43","Firewood",60,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","Alot of people are harvesting the firewood"
"12-85-99-43","Sand, stone, mud",60,"Basins","","No",,,"",,,"No",,"The same","The same","",""
"12-85-99-43","Wild fruits",1,"25kg bag","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","wild animals always eat them"
"55-14-49-61","Firewood",20,"Bale / Bundle","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","increase in population"
"94-26-98-86","Firewood",48,"Wheelbarrow","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","Number of people has increased"
"32-96-01-37","Firewood",150,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","Cutting them down to sustain the growing population."
"41-92-38-71","Firewood",250,"Bale / Bundle","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","increased"
"43-40-50-14","Firewood",150,"Bale / Bundle","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","Population increased"
"43-40-50-14","Sand, stone, mud",30,"Wheelbarrow","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","population increased"
"33-52-73-44","Firewood",150,"Bale / Bundle","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","increased population"
"17-65-44-15","Firewood",24,"Bale / Bundle","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","Alot of people are harvesting the firewood"
"17-65-44-15","Sand, stone, mud",100,"Basins","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","Alot of people are building houses"
"77-00-14-73","Firewood",100,"Bale / Bundle","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","Alot of people are harvesting the firewood and making farms"
"77-00-14-73","Sand, stone, mud",120,"Basins","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","Alot of people are building mud houses"
"78-98-94-60","Firewood",100,"Bale / Bundle","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","population increase"
"78-98-94-60","Timber or poles",16,"Numbers","","No",,,"",,,"No",,"The same","The same","",""
"50-51-12-24","Firewood",96,"Bale / Bundle","","No",,,"",,,"No",,"The same","The same","",""
"45-72-98-81","Firewood",20,"Bale / Bundle","","No",,,"",,,"Yes",1000,"Slight decrease","Massive decrease","","exploitation"
"45-72-98-81","Sand, stone, mud",30,"Wheelbarrow","","No",,,"",,,"No",,"The same","The same","",""
"45-72-98-81","Wild fruits",6,"Kilograms","","No",,,"",,,"No",,"The same","The same","",""
"98-20-22-18","Firewood",48,"Bale / Bundle","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","population increase and road construction company are cutting down trees"
"98-20-22-18","Timber or poles",6,"Numbers","","No",,,"",,,"No",,"The same","The same","",""
"98-20-22-18","Wild fruits",1,"Basins","","No",,,"",,,"No",,"The same","The same","",""
"12-87-62-64","Firewood",160,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","Population growth is the reason for the deficit in firewood"
"02-24-60-64","Firewood",48,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","Alot of people are harvesting the firewood"
"02-24-60-64","Sand, stone, mud",50,"Basins","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","Alot of people are building houses using mud so where they harvest it's finishing"
"02-24-60-64","Wild fruits",1,"10kg bag","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","Baboons and elephants are always feeding on wild fruits"
"35-93-85-84","Firewood",50,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","people are cutting down trees and the road construction"
"35-93-85-84","Wild fruits",3,"Other (please specify)","plastic bag","No",,,"",,,"No",,"The same","The same","",""
"25-08-98-52","Firewood",144,"Bale / Bundle","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","population increase"
"25-08-98-52","Wild fruits",3,"Other (please specify)","plastic bag","No",,,"",,,"No",,"The same","The same","",""
"25-08-98-52","Mushrooms",3,"Numbers","","No",,,"",,,"No",,"The same","The same","",""
"46-54-30-66","Firewood",150,"Bale / Bundle","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","Increased population"
"46-54-30-66","Timber or poles",300,"Numbers","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","increased population"
"19-66-62-79","Firewood",100,"Bale / Bundle","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","population increased"
"19-66-62-79","Timber or poles",20,"Numbers","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","increased population"
"38-52-59-99","Firewood",48,"Bale / Bundle","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","Alot of people are harvesting the firewood"
"38-52-59-99","Sand, stone, mud",100,"Basins","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","Alot of people are building mud houses"
"38-52-59-99","Wild fruits",30,"Basins","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","The berries they normally get from the forest is decreasing because the soil is loosing it's texture so they don't put alot of fruits like before"
"18-01-52-21","Firewood",36,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Massive increase","","Alot of people are harvesting the firewood"
"18-01-52-21","Sand, stone, mud",120,"Basins","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","Alot of people are building houses using the mud so where they dig is finished till they look somewhere else"
"18-01-52-21","Wild fruits",4,"Basins","","No",,,"",,,"No",,"Slight decrease","Massive increase","","It depends if In that particular year there's rain so the berries will be alot so if there's no enough rain they will be fe"
"52-91-87-71","Firewood",50,"Bale / Bundle","","No",,,"",,,"No",,"The same","The same","",""
"52-91-87-71","Wild fruits",1,"Basins","","No",,,"",,,"No",,"The same","The same","",""
"86-58-98-12","Firewood",144,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","number of people has increased."
"86-58-98-12","Medicinal plants",1,"10kg bag","","No",,,"",,,"No",,"The same","The same","",""
"18-53-78-30","Firewood",350,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","Expansion in the population growth"
"21-70-10-93","Firewood",42,"Bale / Bundle","","No",,,"",,,"No",,"The same","The same","",""
"21-70-10-93","Wild fruits",5,"Kilograms","","No",,,"",,,"No",,"The same","The same","",""
"51-51-64-02","Firewood",104,"Bale / Bundle","","No",,,"",,,"No",,"Slight increase","Slight increase","Some trees are growing",""
"65-04-27-87","Firewood",24,"Bale / Bundle","","No",,,"",,,"No",,"The same","The same","",""
"65-04-27-87","Sand, stone, mud",50,"Wheelbarrow","","No",,,"",,,"No",,"The same","The same","",""
"26-67-17-34","Firewood",48,"Bale / Bundle","","No",,,"",,,"No",,"The same","The same","",""
"26-67-17-34","Timber or poles",20,"Numbers","","No",,,"",,,"No",,"The same","The same","",""
"26-67-17-34","Wild fruits",1,"Liters","","No",,,"",,,"No",,"The same","The same","",""
"12-55-61-25","Firewood",180,"Bale / Bundle","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","Alot of people are moving in to the village and harvesting the firewood"
"12-55-61-25","Sand, stone, mud",200,"Basins","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","Alot of people are building houses and using the mud"
"12-55-61-25","Wild fruits",1,"25kg bag","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","Gorillaz and monkeys are busy eating the wild fruits"
"70-21-00-12","Firewood",144,"Bunches","","No",,,"",,,"No",,"The same","The same","",""
"70-21-00-12","Mushrooms",2,"Kilograms","","No",,,"",,,"No",,"The same","The same","",""
"09-96-00-56","Firewood",200,"Bale / Bundle","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","population increased"
"09-96-00-56","Timber or poles",5,"Numbers","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","increased population"
"93-46-32-90","Firewood",5,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","too many people harvesting"
"93-46-32-90","Wild fruits",20,"Kilograms","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","too many people harvesting"
"39-76-52-63","Firewood",158,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","People use wood for almost everything"
"44-39-76-83","Firewood",12,"Bale / Bundle","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","too many people harvesting"
"44-39-76-83","Wild fruits",25,"Kilograms","","No",,,"",,,"No",,"The same","The same","",""
"57-92-68-31","Firewood",96,"Bale / Bundle","","No",,,"",,,"No",,"The same","The same","",""
"57-92-68-31","Wild fruits",5,"Liters","","No",,,"",,,"No",,"The same","The same","",""
"70-75-80-97","Firewood",900,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","Too many firewood is coollected in many different households"
"70-75-80-97","Sand, stone, mud",40,"Basins","","No",,,"",,,"No",,"The same","The same","",""
"37-91-43-52","Firewood",950,"Bale / Bundle","","No",,,"",,,"No",,"The same","The same","",""
"93-94-95-33","Firewood",96,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","People are harvesting firewood a lot."
"50-37-72-10","Firewood",48,"Bale / Bundle","","No",,,"",,,"No",,"Massive increase","Slight increase","Because they are alot of trees and even when people are harvesting they still look enough",""
"50-37-72-10","Sand, stone, mud",60,"Basins","","No",,,"",,,"No",,"Massive increase","Massive increase","They believe sand or mud doesn't finish but keeps on increasing",""
"50-37-72-10","Wild fruits",1,"Basins","","No",,,"",,,"No",,"Slight increase","Massive increase","Because this year it was not alot so they believe next year it will be alot.it also depends on the rain",""
"29-63-76-51","Firewood",1,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","alot of people are settling in areas where we always fetch firewood."
"29-63-76-51","Sand, stone, mud",1,"10kg bag","","No",,,"",,,"No",,"The same","Massive decrease","",""
"71-36-35-44","Firewood",20,"Bale / Bundle","","No",,,"",,,"No",,"Massive decrease","The same","","we have enough forest"
"20-65-14-78","Firewood",9,"Bale / Bundle","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","We have few trees as we are residing in a floodplain."
"20-65-14-78","Other➡️specify",15,"Numbers","","No",,,"",,,"No",,"The same","The same","",""
"60-95-57-22","Firewood",3,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","More people are are cutting down trees and build houses at that certain place"
