interview__key,as_loc01_in,as_loc02_in,as_loc03_in,as_loc04_in,as_loc05_in,as_loc06_in,as_loc07_in,as_loc08_in,as_loc09_in,as_loc10_in,as_loc11_in,as_loc12_in,as_loc13_in,as_loc14_in,as_loc15_in,as_loc16_in,trst01,trst02,trst03,trst04,trst05,exp_ev1_01,exp_ev1_03,exp_ev1_05,exp_ev1_06,exp_ev1_07,exp_ev1_11,exp_ev1_12,exp_ev1_13,exp_ev1_14,exp_ev1_15
"04-83-20-68","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Disagree","Disagree","Strongly disagree","Disagree","Strongly agree","Agree","Agree","Indifferent (neither nor)","Disagree","Disagree","strongly distrust","strongly distrust","strongly distrust","strongly distrust","strongly distrust","Not at all worried","Not at all worried","Not at all worried","Worried","Worried","Not at all worried","Extremely worried","Not at all worried","Not at all worried","Not at all worried"
"09-59-67-21","Agree","Agree","Agree","Agree","Indifferent (neither nor)","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Strongly agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","indifferent","trust","trust","trust","trust","Extremely worried","Extremely worried","Extremely worried","Worried","Very worried","Very worried","Very worried","Very worried","Worried","Very worried"
"35-03-03-59","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Indifferent (neither nor)","Strongly agree","Agree","Disagree","Agree","Agree","Strongly agree","Agree","Agree","Indifferent (neither nor)","Disagree","Disagree","strongly trust","strongly trust","strongly trust","strongly trust","trust","Extremely worried","Extremely worried","Extremely worried","Worried","Worried","Slightly worried","Worried","Worried","Worried","Slightly worried"
"10-50-64-24","Agree","Agree","Agree","Indifferent (neither nor)","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","trust","trust","trust","trust","trust","Worried","Extremely worried","Very worried","Worried","Worried","Worried","Worried","Worried","Worried","Worried"
"13-56-95-25","Agree","Agree","Agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Strongly agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","trust","trust","trust","trust","trust","Extremely worried","Very worried","Extremely worried","Slightly worried","Extremely worried","Extremely worried","Very worried","Worried","Worried","Worried"
"36-88-00-01","Strongly agree","Agree","Agree","Strongly agree","Agree","Strongly agree","Agree","Indifferent (neither nor)","Disagree","Strongly disagree","Strongly agree","Strongly agree","Agree","Strongly agree","Disagree","Strongly disagree","strongly distrust","strongly distrust","trust","strongly distrust","strongly distrust","Not at all worried","Not at all worried","Not at all worried","Very worried","Worried","Not at all worried","Extremely worried","Not at all worried","Not at all worried","Not at all worried"
"63-25-21-02","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Agree","Strongly agree","Indifferent (neither nor)","Disagree","Disagree","Strongly disagree","Strongly agree","Agree","Agree","Strongly agree","Strongly disagree","Strongly disagree","strongly distrust","strongly distrust","strongly distrust","strongly distrust","strongly distrust","Extremely worried","Not at all worried","Not at all worried","Worried","Worried","Not at all worried","Extremely worried","Not at all worried","Not at all worried","Not at all worried"
"08-07-30-74","Disagree","Strongly agree","Strongly agree","Disagree","Strongly agree","Indifferent (neither nor)","Agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","strongly trust","strongly trust","strongly trust","indifferent","indifferent","Very worried","Extremely worried","Extremely worried","Extremely worried","Worried","Slightly worried","Slightly worried","Slightly worried","Slightly worried","Not at all worried"
"18-39-69-08","Disagree","Agree","Agree","Indifferent (neither nor)","Agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Indifferent (neither nor)","Indifferent (neither nor)","distrust","trust","distrust","trust","trust","Worried","Extremely worried","Worried","Worried","Worried","Worried","Worried","Worried","Worried","Worried"
"97-46-11-48","Agree","Strongly agree","Indifferent (neither nor)","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Disagree","Agree","Agree","Strongly agree","Strongly agree","Strongly agree","Indifferent (neither nor)","Strongly disagree","Indifferent (neither nor)","trust","strongly trust","indifferent","trust","indifferent","Extremely worried","Extremely worried","Very worried","Very worried","Extremely worried","Extremely worried","Extremely worried","Worried","Very worried","Worried"
"12-85-99-43","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Agree","Strongly agree","Strongly agree","Strongly agree","Agree","Indifferent (neither nor)","Strongly disagree","strongly trust","strongly trust","strongly trust","trust","strongly trust","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Not at all worried","Extremely worried","Slightly worried","Slightly worried","Not at all worried"
"55-14-49-61","Strongly agree","Strongly agree","Agree","Indifferent (neither nor)","Agree","Agree","Indifferent (neither nor)","Disagree","Disagree","Strongly agree","Strongly agree","Indifferent (neither nor)","Indifferent (neither nor)","Agree","Strongly agree","Agree","strongly trust","strongly trust","strongly trust","strongly trust","strongly trust","Extremely worried","Extremely worried","Extremely worried","Very worried","Extremely worried","Very worried","Very worried","Very worried","Worried","Slightly worried"
"94-26-98-86","Agree","Agree","Indifferent (neither nor)","Agree","Agree","Agree","Indifferent (neither nor)","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","trust","trust","trust","trust","trust","Worried","Worried","Worried","Worried","Worried","Slightly worried","Worried","Worried","Worried","Worried"
"32-96-01-37","Agree","Agree","Agree","Agree","Agree","Agree","Disagree","Agree","Disagree","Disagree","Strongly agree","Agree","Agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","distrust","distrust","distrust","distrust","trust","Extremely worried","Very worried","Very worried","Very worried","Very worried","Not at all worried","Very worried","Slightly worried","Very worried","Very worried"
"41-92-38-71","Strongly agree","Strongly agree","Indifferent (neither nor)","Indifferent (neither nor)","Strongly agree","Strongly agree","Strongly agree","Agree","Agree","Agree","Strongly agree","Strongly agree","Strongly agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","strongly trust","strongly trust","strongly trust","trust","trust","Extremely worried","Slightly worried","Worried","Extremely worried","Extremely worried","Slightly worried","Worried","Not at all worried","Not at all worried","Very worried"
"43-40-50-14","Strongly agree","Strongly agree","Agree","Indifferent (neither nor)","Agree","Agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Strongly agree","Agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Strongly disagree","strongly trust","strongly trust","strongly trust","indifferent","indifferent","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried"
"33-52-73-44","Strongly agree","Strongly agree","Strongly agree","Agree","Agree","Agree","Agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Indifferent (neither nor)","Indifferent (neither nor)","strongly trust","strongly trust","strongly trust","strongly trust","strongly trust","Not at all worried","Not at all worried","Slightly worried","Extremely worried","Extremely worried","Extremely worried","Very worried","Extremely worried","Extremely worried","Extremely worried"
"17-65-44-15","Agree","Indifferent (neither nor)","Strongly agree","Strongly agree","Agree","Strongly agree","Strongly disagree","Disagree","Indifferent (neither nor)","Disagree","Strongly agree","Agree","Indifferent (neither nor)","Strongly disagree","Indifferent (neither nor)","Indifferent (neither nor)","trust","strongly trust","trust","indifferent","distrust","Extremely worried","Extremely worried","Extremely worried","Very worried","Very worried","Not at all worried","Very worried","Not at all worried","Very worried","Slightly worried"
"77-00-14-73","Agree","Strongly agree","Indifferent (neither nor)","Agree","Strongly agree","Agree","Indifferent (neither nor)","Agree","Strongly agree","Strongly agree","Strongly agree","Agree","Strongly agree","Agree","Agree","Strongly agree","trust","trust","trust","strongly trust","trust","Very worried","Very worried","Very worried","Extremely worried","Extremely worried","Very worried","Extremely worried","Very worried","Very worried","Extremely worried"
"78-98-94-60","Indifferent (neither nor)","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly disagree","Strongly agree","Indifferent (neither nor)","Indifferent (neither nor)","Agree","Agree","Agree","Agree","Agree","Agree","strongly trust","strongly trust","strongly trust","strongly trust","strongly trust","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried"
"50-51-12-24","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","strongly trust","strongly trust","strongly trust","strongly trust","strongly trust","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Worried","Extremely worried","Worried"
"45-72-98-81","Strongly agree","Agree","Agree","Agree","Agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","trust","trust","trust","trust","trust","Worried","Very worried","Worried","Very worried","Very worried","Very worried","Very worried","Worried","Very worried","Worried"
"98-20-22-18","Disagree","Agree","Disagree","Indifferent (neither nor)","Agree","Agree","Disagree","Disagree","Agree","Disagree","Strongly agree","Agree","Strongly agree","Agree","Agree","Agree","trust","indifferent","trust","trust","distrust","Extremely worried","Extremely worried","Very worried","Extremely worried","Extremely worried","Slightly worried","Slightly worried","Worried","Worried","Worried"
