interview__key,road_1,road_2,road_3__1,road_3__2,road_3__3,road_3__4,road_3__5,road_3__6,road_3__7,road_3__8,road_3_oth,road_6,road_7,road_8,road_9,road_10,road_11__1,road_11__2,road_11__3,road_11__96,road_11_oth,road_12__1,road_12__2,road_12__3,road_12__4,road_12__5,road_12__6,road_12__7,road_12__96,road_12_oth,road_13,road_14__1,road_14__2,road_14__3,road_14__4,road_14__5,road_14__96,road_14_oth
"70-90-57-92","Murram/ gravel road","Only passable with certain vehicles/ at certain times","No","No","Yes","No","No","No","No","Yes",,6,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"50-31-04-37","Tarmac road","Very well passable, in both rainy and dry season","Yes","No","Yes","No","Yes","No","No","No",,3,"Yes","No",,"No",,,,,,"No","Yes","Yes","Yes","No","No","No","No",,"Yes","Yes","No","No","No","No","No",
"67-02-08-74","Tarmac road","Very well passable, in both rainy and dry season","No","No","No","No","Yes","No","No","Yes",,3,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"53-15-78-38","Murram/ gravel road","Only passable with certain vehicles/ at certain times","Yes","Yes","Yes","No","Yes","No","No","No",,10,"No",,,,,,,,,,,,,,,,,,,"Yes","Yes","No","No","No","No",
"32-33-43-26","Murram/ gravel road","Only passable with certain vehicles/ at certain times","No","No","No","No","No","No","No","Yes",,2,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"46-04-74-49","Murram/ gravel road","Almost not passable","Yes","No","Yes","No","Yes","No","No","No",,3,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","Yes",
"35-13-76-39","Dirt road/ bush road","Well passable","No","Yes","No","No","No","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"16-06-75-38","Tarmac road","Very well passable, in both rainy and dry season","Yes","Yes","Yes","No","No","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"27-27-07-57","Tarmac road","Very well passable, in both rainy and dry season","Yes","Yes","No","No","No","No","No","No",,1,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"02-68-96-18","Murram/ gravel road","Only passable with certain vehicles/ at certain times","Yes","Yes","Yes","No","No","No","No","No",,2,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","No","Yes",
"43-77-79-21","Tarmac road","Very well passable, in both rainy and dry season","No","No","No","No","No","No","No","Yes",,4,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"11-26-50-63","Murram/ gravel road","Only passable with certain vehicles/ at certain times","No","No","Yes","No","No","No","No","Yes",,4,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"28-01-01-55","Murram/ gravel road","Only passable with certain vehicles/ at certain times","No","Yes","Yes","No","No","No","No","No",,3,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"32-20-61-73","Tarmac road","Well passable","Yes","No","Yes","No","Yes","No","Yes","No",,2,"No",,,,,,,,,,,,,,,,,,,"No","No","Yes","No","No","No",
"20-30-02-96","Murram/ gravel road","Well passable","Yes","Yes","Yes","No","No","No","No","No",,3,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"91-05-38-43","Murram/ gravel road","Well passable","Yes","Yes","Yes","No","No","No","No","No",,2,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","No","Yes",
"44-19-28-63","Murram/ gravel road","Only passable with certain vehicles/ at certain times","Yes","No","Yes","No","Yes","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"72-93-96-93","Tarmac road","Well passable","Yes","No","Yes","No","No","No","No","No",,10,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"97-14-34-77","Tarmac road","Very well passable, in both rainy and dry season","No","No","No","No","No","No","No","Yes",,5,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"23-83-04-10","Tarmac road","Very well passable, in both rainy and dry season","Yes","Yes","Yes","No","No","No","No","No",,3,"Yes","No",,"No",,,,,,"Yes","Yes","No","No","No","No","No","No",,"No","Yes","No","No","No","No","No",
"66-67-12-43","Tarmac road","Well passable","Yes","No","Yes","No","No","No","No","No",,10,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"10-88-25-17","Tarmac road","Well passable","Yes","No","Yes","No","Yes","No","No","No",,2,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"15-20-57-47","Murram/ gravel road","Well passable","No","Yes","Yes","No","No","No","No","No",,10,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","No","Yes",
"36-81-71-64","Dirt road/ bush road","Well passable","Yes","No","Yes","Yes","Yes","No","No","No",,3,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"34-71-72-72","Dirt road/ bush road","Well passable","No","Yes","Yes","No","Yes","No","Yes","No",,30,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"66-60-15-44","Murram/ gravel road","Only passable with certain vehicles/ at certain times","No","No","Yes","No","No","No","No","Yes",,4,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","No","Yes",
"86-30-61-13","Murram/ gravel road","Well passable","Yes","Yes","Yes","No","No","No","No","No",,3,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","No","Yes",
"36-54-39-30","Tarmac road","Very well passable, in both rainy and dry season","Yes","Yes","Yes","No","Yes","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"74-23-76-31","Murram/ gravel road","Well passable","Yes","Yes","Yes","No","No","No","No","No",,3,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","Yes",
"22-34-78-24","Tarmac road","Very well passable, in both rainy and dry season","Yes","Yes","No","No","No","No","No","No",,1,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"78-05-45-34","Tarmac road","Very well passable, in both rainy and dry season","Yes","Yes","Yes","No","No","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"05-02-80-96","Murram/ gravel road","Well passable","Yes","Yes","Yes","No","No","No","No","No",,10,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"83-39-85-57","Tarmac road","Very well passable, in both rainy and dry season","No","Yes","Yes","No","No","No","No","No",,2,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"02-11-27-45","Tarmac road","Very well passable, in both rainy and dry season","Yes","Yes","Yes","No","Yes","Yes","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"66-26-16-39","Murram/ gravel road","Only passable with certain vehicles/ at certain times","Yes","No","Yes","No","Yes","No","No","No",,2,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"74-47-09-34","None of these","Well passable","Yes","Yes","Yes","No","Yes","No","Yes","No",,45,"No",,,,,,,,,,,,,,,,,,,"Yes","Yes","No","No","No","No",
"74-42-03-33","Tarmac road","Very well passable, in both rainy and dry season","Yes","No","Yes","No","Yes","Yes","No","No",,1,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"24-64-36-53","Tarmac road","Very well passable, in both rainy and dry season","Yes","Yes","Yes","No","No","No","No","No",,1,"Yes","No",,"No",,,,,,"No","Yes","Yes","Yes","No","No","No","No",,"Yes","Yes","No","No","No","No","No",
"39-16-84-49","Tarmac road","Very well passable, in both rainy and dry season","Yes","Yes","Yes","No","Yes","No","No","No",,2,"No",,,,,,,,,,,,,,,,,,,"Yes","Yes","No","No","No","No",
"65-82-18-72","Murram/ gravel road","Only passable with certain vehicles/ at certain times","No","No","Yes","No","No","No","No","Yes",,10,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"98-04-19-51","Tarmac road","Very well passable, in both rainy and dry season","Yes","Yes","Yes","Yes","No","No","No","No",,1,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"33-66-03-17","Dirt road/ bush road","Very well passable, in both rainy and dry season","Yes","Yes","Yes","No","Yes","No","No","No",,1,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"23-12-49-21","Dirt road/ bush road","Very well passable, in both rainy and dry season","No","No","Yes","No","No","No","No","No",,1,"No",,,,,,,,,,,,,,,,,,,"Yes","Yes","No","No","No","No",
"95-95-21-82","Dirt road/ bush road","Very well passable, in both rainy and dry season","Yes","Yes","Yes","No","Yes","No","No","No",,1,"No",,,,,,,,,,,,,,,,,,,"Yes","Yes","No","No","No","No",
"84-16-65-13","Tarmac road","Very well passable, in both rainy and dry season","Yes","Yes","Yes","No","Yes","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"35-36-66-35","Tarmac road","Very well passable, in both rainy and dry season","Yes","Yes","Yes","No","No","No","No","No",,2,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"22-48-72-19","Murram/ gravel road","Very well passable, in both rainy and dry season","No","No","No","No","No","No","No","Yes",,2,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"16-02-48-49","Murram/ gravel road","Only passable with certain vehicles/ at certain times","No","Yes","No","No","No","No","No","No",,1,"Yes","No",,"No",,,,,,"No","No","No","No","No","No","Yes","No",,,"Yes","No","No","No","No","No",
"88-09-49-72","Murram/ gravel road","Well passable","Yes","Yes","No","No","No","No","No","No",,10,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"46-87-53-18","Tarmac road","Very well passable, in both rainy and dry season","Yes","No","Yes","No","Yes","Yes","No","No",,3,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"24-20-26-70","Dirt road/ bush road","Well passable","Yes","No","Yes","No","Yes","No","No","No",,2,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"52-82-33-48","Murram/ gravel road","Only passable with certain vehicles/ at certain times","Yes","No","No","No","Yes","No","No","No",,2,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"26-48-97-52","Murram/ gravel road","Well passable","Yes","Yes","No","No","No","No","No","No",,2,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"33-86-77-56","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","Yes","Yes","Yes","No","No","No","No","No",,4,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"78-86-05-10","Tarmac road","Very well passable, in both rainy and dry season","Yes","No","Yes","No","No","No","No","No",,1,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"15-96-39-00","Tarmac road","Very well passable, in both rainy and dry season","Yes","Yes","No","No","Yes","No","No","No",,3,"Yes","No",,"No",,,,,,"No","No","Yes","Yes","No","No","No","No",,"Yes","Yes","No","No","No","No","No",
"39-41-06-02","Tarmac road","Very well passable, in both rainy and dry season","Yes","No","Yes","No","No","No","No","No",,3,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"95-15-78-87","Murram/ gravel road","Only passable with certain vehicles/ at certain times","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No",,1,"No",,,,,,,,,,,,,,,,,,,"Yes","Yes","No","No","No","No",
"52-97-51-26","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","Yes","Yes","Yes","No","Yes","No","No","No",,2,"No",,,,,,,,,,,,,,,,,,,"No","Yes","No","Yes","No","No",
"02-78-29-37","Tarmac road","Well passable","Yes","No","Yes","No","Yes","No","No","No",,60,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"27-36-10-42","Tarmac road","Very well passable, in both rainy and dry season","Yes","No","No","Yes","Yes","No","No","No",,3,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"45-97-40-37","Tarmac road","Very well passable, in both rainy and dry season","Yes","Yes","No","No","No","No","No","No",,2,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"41-24-37-83","Dirt road/ bush road","Almost not passable","Yes","Yes","No","No","No","No","No","No",,15,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"90-44-42-58","Dirt road/ bush road","Almost not passable","Yes","Yes","No","No","No","No","No","No",,1,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"15-49-26-93","Murram/ gravel road","Well passable","Yes","Yes","No","No","No","No","No","No",,2,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"29-96-24-29","Tarmac road","Well passable","Yes","Yes","Yes","Yes","Yes","No","No","No",,90,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"88-98-18-23","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","Yes","Yes","Yes","Yes","Yes","No","No","No",,3,"No",,,,,,,,,,,,,,,,,,,"No","No","Yes","No","No","No",
"03-33-61-52","Dirt road/ bush road","Well passable","Yes","No","Yes","No","Yes","No","Yes","No",,120,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"95-42-30-88","Tarmac road","Very well passable, in both rainy and dry season","Yes","Yes","Yes","No","Yes","Yes","No","No",,2,"No",,,,,,,,,,,,,,,,,,,"No","Yes","No","No","No","No",
"41-58-71-65","Tarmac road","Very well passable, in both rainy and dry season","Yes","Yes","Yes","No","Yes","No","No","No",,1,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"47-41-93-44","Murram/ gravel road","Only passable with certain vehicles/ at certain times","No","Yes","Yes","Yes","No","No","No","No",,10,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","No","Yes",
"44-97-44-34","Dirt road/ bush road","Well passable","Yes","Yes","Yes","No","Yes","No","No","No",,45,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"39-60-71-79","Tarmac road","Well passable","No","No","Yes","No","No","No","No","No",,60,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"02-67-41-60","Murram/ gravel road","Only passable with certain vehicles/ at certain times","Yes","Yes","Yes","No","Yes","Yes","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"83-56-74-03","Tarmac road","Well passable","No","No","Yes","No","No","No","No","No",,2,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"04-28-47-30","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","Yes","No","Yes","No","Yes","No","No","No",,3,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"01-68-97-25","Tarmac road","Very well passable, in both rainy and dry season","Yes","No","Yes","Yes","Yes","No","No","No",,1,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"66-08-16-26","Dirt road/ bush road","Well passable","Yes","Yes","Yes","No","No","No","No","No",,120,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"93-32-02-54","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","Yes","Yes","Yes","No","Yes","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","No","Yes",
"83-94-17-95","Murram/ gravel road","Almost not passable","Yes","No","Yes","No","Yes","Yes","No","No",,2,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"60-60-16-78","Murram/ gravel road","Well passable","Yes","Yes","No","No","No","No","No","No",,20,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"26-78-47-00","Murram/ gravel road","Well passable","No","Yes","Yes","No","No","No","No","No",,10,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","No","Yes",
"79-98-45-89","Murram/ gravel road","Only passable with certain vehicles/ at certain times","Yes","No","Yes","No","No","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","No","Yes",
"90-54-49-60","Tarmac road","Very well passable, in both rainy and dry season","Yes","No","Yes","No","Yes","No","No","No",,1,"Yes","No",,"No",,,,,,"No","Yes","No","Yes","No","No","No","No",,"Yes","Yes","No","No","No","No","No",
"31-84-01-85","Murram/ gravel road","Only passable with certain vehicles/ at certain times","Yes","No","Yes","No","Yes","No","No","No",,3,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"40-47-23-70","Murram/ gravel road","Only passable with certain vehicles/ at certain times","Yes","Yes","Yes","No","Yes","No","Yes","No",,3,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","Yes",
"97-69-93-58","Murram/ gravel road","Only passable with certain vehicles/ at certain times","No","Yes","No","No","Yes","No","No","No",,6,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"58-00-80-50","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","Yes","Yes","Yes","No","Yes","No","No","No",,3,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"16-58-48-79","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","No","Yes","Yes","No","Yes","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"05-01-86-08","Dirt road/ bush road","Almost not passable","Yes","No","No","No","Yes","Yes","No","No",,10,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"89-75-04-06","Murram/ gravel road","Only passable with certain vehicles/ at certain times","Yes","No","Yes","No","No","No","No","No",,10,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","No","Yes",
"52-25-69-44","Dirt road/ bush road","Very well passable, in both rainy and dry season","Yes","No","Yes","No","Yes","No","No","No",,1,"No",,,,,,,,,,,,,,,,,,,"Yes","Yes","No","No","No","No",
"71-97-04-61","Tarmac road","Well passable","Yes","No","Yes","No","No","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"46-80-42-17","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","Yes","Yes","Yes","No","Yes","No","No","No",,3,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","No","Yes",
"58-78-23-20","Murram/ gravel road","Only passable with certain vehicles/ at certain times","Yes","No","No","No","Yes","Yes","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"35-69-94-08","Murram/ gravel road","Only passable with certain vehicles/ at certain times","Yes","Yes","Yes","No","No","No","Yes","No",,5,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","No","Yes",
"10-25-31-32","Tarmac road","Very well passable, in both rainy and dry season","Yes","Yes","No","No","No","No","No","No",,2,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"38-79-29-34","Dirt road/ bush road","Well passable","Yes","No","No","Yes","Yes","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"89-83-56-79","Tarmac road","Well passable","No","No","Yes","No","No","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"50-21-50-41","Murram/ gravel road","Only passable with certain vehicles/ at certain times","No","No","No","No","No","No","No","Yes",,20,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","No","Yes",
"44-19-49-55","Tarmac road","Very well passable, in both rainy and dry season","No","No","No","No","No","No","No","Yes",,2,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"55-68-88-94","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","Yes","Yes","Yes","No","No","No","No","No",,3,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","No","Yes",
"59-93-51-03","Tarmac road","Well passable","No","No","Yes","No","No","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"07-70-44-38","Murram/ gravel road","Well passable","Yes","No","No","No","No","No","No","No",,10,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"59-31-16-60","Murram/ gravel road","Only passable with certain vehicles/ at certain times","Yes","Yes","Yes","No","No","No","No","No",,3,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","No","Yes",
"84-43-04-55","Tarmac road","Very well passable, in both rainy and dry season","Yes","Yes","Yes","No","Yes","Yes","No","No",,1,"Yes","No",,"No",,,,,,"Yes","Yes","Yes","Yes","Yes","No","No","No",,"Yes","Yes","No","No","No","No","Yes",
"90-23-91-34","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","No","No","Yes","No","No","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"00-25-69-00","Tarmac road","Very well passable, in both rainy and dry season","Yes","Yes","Yes","No","No","No","No","No",,1,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"43-06-63-67","Murram/ gravel road","Well passable","Yes","Yes","Yes","No","No","No","No","No",,2,"No",,,,,,,,,,,,,,,,,,,"Yes","No","Yes","No","No","No",
"28-10-90-34","Murram/ gravel road","Only passable with certain vehicles/ at certain times","Yes","Yes","Yes","No","No","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","No","Yes",
"13-06-00-33","Murram/ gravel road","Well passable","Yes","Yes","Yes","No","No","No","No","No",,3,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"93-88-34-77","Murram/ gravel road","Only passable with certain vehicles/ at certain times","Yes","No","No","No","Yes","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","Yes",
"77-13-46-95","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","Yes","Yes","Yes","No","Yes","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"54-15-29-03","Tarmac road","Very well passable, in both rainy and dry season","No","No","Yes","No","No","No","No","No",,10,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"58-43-21-07","Murram/ gravel road","Well passable","Yes","Yes","Yes","No","Yes","No","No","No",,2,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"54-82-42-61","Murram/ gravel road","Only passable with certain vehicles/ at certain times","No","No","No","No","No","No","No","Yes",,8,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"31-76-77-10","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","Yes","No","Yes","No","No","Yes","No","No",,3,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","No","Yes",
"75-33-12-39","Tarmac road","Very well passable, in both rainy and dry season","No","Yes","No","No","No","No","No","No",,30,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"47-33-25-93","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","Yes","Yes","Yes","No","No","No","No","No",,3,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","No","Yes",
"35-34-76-48","Murram/ gravel road","Only passable with certain vehicles/ at certain times","Yes","Yes","Yes","No","No","No","No","No",,10,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","No","Yes",
"26-98-60-20","Tarmac road","Well passable","Yes","Yes","Yes","No","No","No","No","No",,10,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","No","Yes",
"20-88-32-55","Murram/ gravel road","Well passable","Yes","Yes","Yes","No","No","No","No","No",,1,"No",,,,,,,,,,,,,,,,,,,"No","No","Yes","No","No","No",
"73-42-30-97","Murram/ gravel road","Only passable with certain vehicles/ at certain times","Yes","Yes","Yes","No","No","No","No","No",,3,"No",,,,,,,,,,,,,,,,,,,"Yes","No","Yes","No","No","No",
"38-84-78-59","Tarmac road","Very well passable, in both rainy and dry season","Yes","Yes","Yes","No","No","No","No","No",,1,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"70-09-32-42","Tarmac road","Very well passable, in both rainy and dry season","Yes","Yes","Yes","No","Yes","No","No","Yes",,2,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"76-04-07-19","Tarmac road","Very well passable, in both rainy and dry season","No","Yes","Yes","No","No","No","No","No",,1,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"70-32-51-26","Tarmac road","Very well passable, in both rainy and dry season","Yes","Yes","Yes","No","No","No","No","Yes",,2,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"56-61-77-64","Tarmac road","Well passable","Yes","Yes","Yes","No","No","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"50-82-91-34","Murram/ gravel road","Well passable","Yes","No","Yes","No","Yes","No","No","No",,5,"Yes","Yes","Yes","No",,,,,,"Yes","Yes","No","Yes","No","No","No","No",,"Yes","Yes","No","Yes","No","No","No",
"83-60-63-11","Murram/ gravel road","Well passable","Yes","Yes","Yes","No","Yes","No","No","No",,5,"Yes","Yes","Yes","Yes","Yes","No","No","No",,"Yes","Yes","Yes","Yes","Yes","No","No","No",,"Yes","Yes","No","No","No","No","No",
"80-51-82-08","Tarmac road","Very well passable, in both rainy and dry season","Yes","Yes","Yes","No","No","No","No","No",,2,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"49-80-85-60","Dirt road/ bush road","Well passable","No","Yes","Yes","No","Yes","No","No","No",,2,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"81-64-86-08","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","Yes","Yes","Yes","No","No","No","No","No",,3,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"33-82-62-40","Tarmac road","Very well passable, in both rainy and dry season","Yes","No","No","No","No","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"56-48-48-33","Tarmac road","Very well passable, in both rainy and dry season","Yes","No","Yes","No","Yes","No","No","No",,1,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","Yes",
"19-43-49-26","Tarmac road","Very well passable, in both rainy and dry season","No","No","No","No","Yes","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"52-63-91-75","Tarmac road","Very well passable, in both rainy and dry season","No","No","No","No","Yes","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"60-93-32-66","Tarmac road","Very well passable, in both rainy and dry season","Yes","Yes","No","No","No","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"37-44-93-64","Tarmac road","Well passable","No","Yes","Yes","No","No","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","No","Yes",
"83-19-87-02","Tarmac road","Very well passable, in both rainy and dry season","No","Yes","No","Yes","No","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"83-26-13-29","Murram/ gravel road","Well passable","Yes","No","Yes","No","Yes","No","No","No",,3,"Yes","No",,"No",,,,,,"Yes","Yes","Yes","Yes","No","No","No","No",,"Yes","Yes","No","No","No","No","No",
"02-40-91-04","Tarmac road","Very well passable, in both rainy and dry season","Yes","No","Yes","No","Yes","No","No","Yes",,5,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"31-74-57-88","Tarmac road","Very well passable, in both rainy and dry season","Yes","Yes","No","No","Yes","Yes","No","No",,1,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","Yes",
"09-16-66-27","Tarmac road","Well passable","Yes","No","Yes","No","No","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"02-99-67-45","Tarmac road","Very well passable, in both rainy and dry season","Yes","No","No","No","No","No","No","No",,2,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"18-26-92-76","Tarmac road","Well passable","Yes","Yes","Yes","No","Yes","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
